                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.248845E+02             3.248845E+02             3.271304E+02             3.271304E+02             3.278244E+02             3.253611E+02             3.247438E+02             3.253611E+02             3.247438E+02
                   0.1800             3.244892E+02             3.244968E+02             3.267439E+02             3.267541E+02             3.274449E+02             3.249722E+02             3.243302E+02             3.249765E+02             3.243349E+02
                   0.3600             3.241052E+02             3.241074E+02             3.263708E+02             3.263775E+02             3.270647E+02             3.245907E+02             3.239228E+02             3.245908E+02             3.239219E+02
                   0.5400             3.239691E+02             3.239672E+02             3.262339E+02             3.262380E+02             3.269250E+02             3.244530E+02             3.237846E+02             3.244508E+02             3.237806E+02
                   0.7200             3.238896E+02             3.238846E+02             3.261515E+02             3.261537E+02             3.268412E+02             3.243717E+02             3.237082E+02             3.243677E+02             3.237015E+02
                   0.9000             3.238279E+02             3.238200E+02             3.260865E+02             3.260869E+02             3.267750E+02             3.243083E+02             3.236504E+02             3.243025E+02             3.236412E+02
                   1.0800             3.237744E+02             3.237636E+02             3.260297E+02             3.260283E+02             3.267170E+02             3.242529E+02             3.236007E+02             3.242454E+02             3.235891E+02
                   1.2600             3.237264E+02             3.237127E+02             3.259789E+02             3.259753E+02             3.266647E+02             3.242032E+02             3.235562E+02             3.241939E+02             3.235422E+02
                   1.4400             3.236835E+02             3.236666E+02             3.259332E+02             3.259274E+02             3.266173E+02             3.241584E+02             3.235163E+02             3.241473E+02             3.234998E+02
                   1.6200             3.236451E+02             3.236252E+02             3.258924E+02             3.258843E+02             3.265748E+02             3.241183E+02             3.234806E+02             3.241053E+02             3.234616E+02
                   1.8000             3.236114E+02             3.235883E+02             3.258564E+02             3.258460E+02             3.265368E+02             3.240828E+02             3.234491E+02             3.240680E+02             3.234277E+02
                   1.9800             3.235822E+02             3.235558E+02             3.258252E+02             3.258123E+02             3.265035E+02             3.240519E+02             3.234217E+02             3.240352E+02             3.233978E+02
                   2.1600             3.235575E+02             3.235279E+02             3.257987E+02             3.257832E+02             3.264748E+02             3.240256E+02             3.233985E+02             3.240069E+02             3.233720E+02
                   2.3400             3.235372E+02             3.235043E+02             3.257768E+02             3.257588E+02             3.264507E+02             3.240037E+02             3.233793E+02             3.239831E+02             3.233503E+02
                   2.5200             3.235212E+02             3.234852E+02             3.257595E+02             3.257389E+02             3.264310E+02             3.239863E+02             3.233642E+02             3.239637E+02             3.233326E+02
                   2.7000             3.235096E+02             3.234703E+02             3.257466E+02             3.257235E+02             3.264158E+02             3.239732E+02             3.233530E+02             3.239487E+02             3.233189E+02
                   2.8800             3.235022E+02             3.234598E+02             3.257382E+02             3.257126E+02             3.264050E+02             3.239646E+02             3.233458E+02             3.239381E+02             3.233091E+02
                   3.0600             3.234989E+02             3.234534E+02             3.257342E+02             3.257061E+02             3.263986E+02             3.239602E+02             3.233424E+02             3.239317E+02             3.233032E+02
                   3.2400             3.234997E+02             3.234512E+02             3.257343E+02             3.257037E+02             3.263963E+02             3.239599E+02             3.233427E+02             3.239294E+02             3.233010E+02
                   3.4200             3.235040E+02             3.234524E+02             3.257381E+02             3.257051E+02             3.263977E+02             3.239632E+02             3.233464E+02             3.239307E+02             3.233021E+02
                   3.6000             3.235098E+02             3.234553E+02             3.257435E+02             3.257082E+02             3.264008E+02             3.239681E+02             3.233514E+02             3.239336E+02             3.233046E+02
                   3.7800             3.235156E+02             3.234581E+02             3.257489E+02             3.257112E+02             3.264038E+02             3.239730E+02             3.233564E+02             3.239365E+02             3.233071E+02
                   3.9600             3.235213E+02             3.234608E+02             3.257542E+02             3.257141E+02             3.264067E+02             3.239778E+02             3.233613E+02             3.239392E+02             3.233094E+02
                   4.1400             3.235270E+02             3.234634E+02             3.257594E+02             3.257169E+02             3.264095E+02             3.239826E+02             3.233661E+02             3.239419E+02             3.233116E+02
                   4.3200             3.235325E+02             3.234659E+02             3.257646E+02             3.257196E+02             3.264122E+02             3.239872E+02             3.233708E+02             3.239445E+02             3.233138E+02
                   4.5000             3.235379E+02             3.234683E+02             3.257696E+02             3.257222E+02             3.264148E+02             3.239918E+02             3.233754E+02             3.239469E+02             3.233158E+02
                   4.6800             3.235433E+02             3.234707E+02             3.257746E+02             3.257248E+02             3.264174E+02             3.239963E+02             3.233799E+02             3.239494E+02             3.233178E+02
                   4.8600             3.235486E+02             3.234729E+02             3.257796E+02             3.257273E+02             3.264199E+02             3.240008E+02             3.233844E+02             3.239517E+02             3.233197E+02
                   5.0400             3.235539E+02             3.234752E+02             3.257845E+02             3.257297E+02             3.264223E+02             3.240052E+02             3.233888E+02             3.239540E+02             3.233215E+02
                   5.2200             3.235592E+02             3.234774E+02             3.257894E+02             3.257322E+02             3.264248E+02             3.240097E+02             3.233933E+02             3.239563E+02             3.233234E+02
                   5.4000             3.235644E+02             3.234796E+02             3.257942E+02             3.257346E+02             3.264272E+02             3.240141E+02             3.233977E+02             3.239586E+02             3.233252E+02
                   5.5800             3.235696E+02             3.234818E+02             3.257990E+02             3.257370E+02             3.264296E+02             3.240185E+02             3.234021E+02             3.239608E+02             3.233270E+02
                   5.7600             3.235748E+02             3.234840E+02             3.258039E+02             3.257394E+02             3.264321E+02             3.240230E+02             3.234065E+02             3.239631E+02             3.233288E+02
                   5.9400             3.235800E+02             3.234862E+02             3.258087E+02             3.257418E+02             3.264345E+02             3.240274E+02             3.234109E+02             3.239654E+02             3.233306E+02
                   6.1200             3.235853E+02             3.234884E+02             3.258135E+02             3.257443E+02             3.264370E+02             3.240319E+02             3.234153E+02             3.239677E+02             3.233325E+02
                   6.3000             3.235905E+02             3.234906E+02             3.258183E+02             3.257467E+02             3.264395E+02             3.240364E+02             3.234198E+02             3.239700E+02             3.233344E+02
                   6.4800             3.235958E+02             3.234930E+02             3.258231E+02             3.257492E+02             3.264420E+02             3.240410E+02             3.234244E+02             3.239724E+02             3.233364E+02
                   6.6600             3.236011E+02             3.234953E+02             3.258280E+02             3.257518E+02             3.264446E+02             3.240456E+02             3.234290E+02             3.239748E+02             3.233385E+02
                   6.8400             3.236064E+02             3.234978E+02             3.258329E+02             3.257544E+02             3.264473E+02             3.240503E+02             3.234336E+02             3.239773E+02             3.233406E+02
                   7.0200             3.236118E+02             3.235003E+02             3.258378E+02             3.257571E+02             3.264500E+02             3.240551E+02             3.234384E+02             3.239799E+02             3.233428E+02
