                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             9.571103E-16             3.651015E+02             9.571103E-16             6.641464E+01             0.000000E+00             4.315161E+02             0.000000E+00             6.555963E-06             7.302749E-01             4.418052E-02             5.328067E-01             5.041640E-01             1.283846E+01             1.048984E+01             1.060219E+01             2.780900E+01
                   0.1800             9.075294E+01             3.452602E+02             2.148696E+00             6.288623E+01             8.860424E+01             4.081464E+02             0.000000E+00             8.629324E-04             7.385120E-01             4.417999E-02             5.750956E-01             3.306339E-01             1.283842E+01             1.088605E+01             1.059833E+01             2.780900E+01
                   0.3600             9.094107E+01             3.255693E+02             3.063537E+00             5.937219E+01             8.787753E+01             3.849415E+02             0.000000E+00             1.187630E-03             7.462902E-01             4.417822E-02             5.752305E-01             3.043038E-01             1.283825E+01             1.090335E+01             1.060436E+01             2.780900E+01
                   0.5400             9.081661E+01             3.058983E+02             3.320291E+00             5.584868E+01             8.749632E+01             3.617470E+02             0.000000E+00             1.546010E-03             7.535867E-01             4.417529E-02             5.752257E-01             2.786938E-01             1.283798E+01             1.091995E+01             1.060897E+01             2.780900E+01
                   0.7200             9.062943E+01             2.862486E+02             3.379177E+00             5.231679E+01             8.725025E+01             3.385654E+02             0.000000E+00             1.926922E-03             7.603980E-01             4.417117E-02             5.752212E-01             2.533603E-01             1.283759E+01             1.093705E+01             1.061247E+01             2.780900E+01
                   0.9000             9.044526E+01             2.666218E+02             3.385868E+00             4.877770E+01             8.705940E+01             3.153995E+02             0.000000E+00             2.310112E-03             7.667212E-01             4.416589E-02             5.752539E-01             2.281962E-01             1.283709E+01             1.095496E+01             1.061469E+01             2.780900E+01
                   1.0800             9.028037E+01             2.470200E+02             3.380022E+00             4.523262E+01             8.690035E+01             2.922526E+02             0.000000E+00             2.687421E-03             7.725534E-01             4.415943E-02             5.753326E-01             2.031790E-01             1.283648E+01             1.097374E+01             1.061535E+01             2.780900E+01
                   1.2600             9.013805E+01             2.274458E+02             3.372044E+00             4.168287E+01             8.676600E+01             2.691287E+02             0.000000E+00             3.056782E-03             7.778925E-01             4.415179E-02             5.754592E-01             1.783051E-01             1.283576E+01             1.099336E+01             1.061421E+01             2.780900E+01
                   1.4400             9.001826E+01             2.079027E+02             3.364604E+00             3.812992E+01             8.665366E+01             2.460326E+02             0.000000E+00             3.418227E-03             7.827366E-01             4.414298E-02             5.756332E-01             1.535864E-01             1.283493E+01             1.101380E+01             1.061118E+01             2.780900E+01
                   1.6200             8.992011E+01             1.883948E+02             3.358344E+00             3.457542E+01             8.656177E+01             2.229702E+02             0.000000E+00             3.772321E-03             7.870842E-01             4.413300E-02             5.758540E-01             1.290325E-01             1.283398E+01             1.103502E+01             1.060633E+01             2.780900E+01
                   1.8000             8.984249E+01             1.689282E+02             3.353375E+00             3.102127E+01             8.648912E+01             1.999495E+02             0.000000E+00             4.119662E-03             7.909343E-01             4.412185E-02             5.761205E-01             1.046551E-01             1.283293E+01             1.105697E+01             1.059992E+01             2.780900E+01
                   1.9800             8.978427E+01             1.495110E+02             3.349671E+00             2.746984E+01             8.643460E+01             1.769808E+02             0.000000E+00             4.460763E-03             7.942864E-01             4.410952E-02             5.764320E-01             8.046221E-02             1.283177E+01             1.107962E+01             1.059245E+01             2.780900E+01
