                   Degree             gamma_1[rad]        dgammadt_1[rad/s]      dgammadtt_1[rad/s2]
                  14.0400            -2.612405E-02            -1.318810E+01             5.630022E+02
                  14.2200            -2.644978E-02            -1.317410E+01             5.698620E+02
                  14.4000            -2.677516E-02            -1.315994E+01             5.767086E+02
                  14.5800            -2.710019E-02            -1.314561E+01             5.835418E+02
                  14.7600            -2.742486E-02            -1.313111E+01             5.903613E+02
                  14.9400            -2.774917E-02            -1.311644E+01             5.971672E+02
                  15.1200            -2.807312E-02            -1.310160E+01             6.039591E+02
                  15.3000            -2.839669E-02            -1.308660E+01             6.107370E+02
                  15.4800            -2.871990E-02            -1.307143E+01             6.175008E+02
                  15.6600            -2.904273E-02            -1.305609E+01             6.242503E+02
                  15.8400            -2.936517E-02            -1.304058E+01             6.309853E+02
                  16.0200            -2.968723E-02            -1.302491E+01             6.377056E+02
                  16.2000            -3.000891E-02            -1.300907E+01             6.444113E+02
                  16.3800            -3.033019E-02            -1.299307E+01             6.511020E+02
                  16.5600            -3.065107E-02            -1.297690E+01             6.577778E+02
                  16.7400            -3.097155E-02            -1.296057E+01             6.644384E+02
                  16.9200            -3.129162E-02            -1.294407E+01             6.710836E+02
                  17.1000            -3.161129E-02            -1.292741E+01             6.777134E+02
                  17.2800            -3.193054E-02            -1.291058E+01             6.843277E+02
                  17.4600            -3.224937E-02            -1.289360E+01             6.909262E+02
                  17.6400            -3.256778E-02            -1.287644E+01             6.975088E+02
                  17.8200            -3.288577E-02            -1.285913E+01             7.040755E+02
                  18.0000            -3.320332E-02            -1.284166E+01             7.106261E+02
                  18.1800            -3.352044E-02            -1.282402E+01             7.171603E+02
                  18.3600            -3.383713E-02            -1.280622E+01             7.236782E+02
                  18.5400            -3.415337E-02            -1.278826E+01             7.301796E+02
                  18.7200            -3.446916E-02            -1.277014E+01             7.366643E+02
                  18.9000            -3.478451E-02            -1.275186E+01             7.431322E+02
                  19.0800            -3.509940E-02            -1.273342E+01             7.495832E+02
                  19.2600            -3.541384E-02            -1.271482E+01             7.560171E+02
                  19.4400            -3.572781E-02            -1.269606E+01             7.624339E+02
                  19.6200            -3.604132E-02            -1.267715E+01             7.688334E+02
                  19.8000            -3.635436E-02            -1.265807E+01             7.752154E+02
                  19.9800            -3.666692E-02            -1.263884E+01             7.815799E+02
                  20.1600            -3.697901E-02            -1.261945E+01             7.879267E+02
                  20.3400            -3.729062E-02            -1.259991E+01             7.942557E+02
                  20.5200            -3.760174E-02            -1.258020E+01             8.005668E+02
                  20.7000            -3.791237E-02            -1.256035E+01             8.068598E+02
                  20.8800            -3.822251E-02            -1.254033E+01             8.131346E+02
                  21.0600            -3.853216E-02            -1.252017E+01             8.193912E+02
                  21.2400            -3.884130E-02            -1.249985E+01             8.256293E+02
                  21.4200            -3.914994E-02            -1.247937E+01             8.318489E+02
                  21.6000            -3.945807E-02            -1.245874E+01             8.380499E+02
                  21.7800            -3.976569E-02            -1.243796E+01             8.442321E+02
                  21.9600            -4.007280E-02            -1.241702E+01             8.503954E+02
                  22.1400            -4.037938E-02            -1.239594E+01             8.565398E+02
                  22.3200            -4.068545E-02            -1.237470E+01             8.626650E+02
                  22.5000            -4.099098E-02            -1.235331E+01             8.687710E+02
                  22.6800            -4.129599E-02            -1.233177E+01             8.748577E+02
                  22.8600            -4.160046E-02            -1.231008E+01             8.809249E+02
                  23.0400            -4.190439E-02            -1.228824E+01             8.869725E+02
                  23.2200            -4.220778E-02            -1.226625E+01             8.930005E+02
                  23.4000            -4.251063E-02            -1.224411E+01             8.990087E+02
                  23.5800            -4.281293E-02            -1.222182E+01             9.049971E+02
                  23.7600            -4.311467E-02            -1.219939E+01             9.109654E+02
                  23.9400            -4.341586E-02            -1.217681E+01             9.169137E+02
                  24.1200            -4.371649E-02            -1.215408E+01             9.228417E+02
                  24.3000            -4.401656E-02            -1.213121E+01             9.287494E+02
                  24.4800            -4.431605E-02            -1.210819E+01             9.346368E+02
                  24.6600            -4.461498E-02            -1.208502E+01             9.405036E+02
                  24.8400            -4.491334E-02            -1.206171E+01             9.463498E+02
                  25.0200            -4.521111E-02            -1.203826E+01             9.521753E+02
                  25.2000            -4.550831E-02            -1.201466E+01             9.579800E+02
                  25.3800            -4.580492E-02            -1.199092E+01             9.637638E+02
                  25.5600            -4.610094E-02            -1.196703E+01             9.695266E+02
                  25.7400            -4.639637E-02            -1.194301E+01             9.752683E+02
                  25.9200            -4.669120E-02            -1.191884E+01             9.809888E+02
                  26.1000            -4.698543E-02            -1.189453E+01             9.866879E+02
                  26.2800            -4.727907E-02            -1.187008E+01             9.923658E+02
                  26.4600            -4.757209E-02            -1.184549E+01             9.980221E+02
                  26.6400            -4.786451E-02            -1.182076E+01             1.003657E+03
                  26.8200            -4.815631E-02            -1.179589E+01             1.009270E+03
                  27.0000            -4.844750E-02            -1.177089E+01             1.014861E+03
                  27.1800            -4.873807E-02            -1.174574E+01             1.020431E+03
                  27.3600            -4.902802E-02            -1.172046E+01             1.025978E+03
                  27.5400            -4.931733E-02            -1.169504E+01             1.031504E+03
                  27.7200            -4.960602E-02            -1.166949E+01             1.037007E+03
                  27.9000            -4.989408E-02            -1.164380E+01             1.042489E+03
                  28.0800            -5.018150E-02            -1.161797E+01             1.047948E+03
                  28.2600            -5.046828E-02            -1.159201E+01             1.053384E+03
                  28.4400            -5.075441E-02            -1.156592E+01             1.058799E+03
                  28.6200            -5.103990E-02            -1.153969E+01             1.064190E+03
                  28.8000            -5.132474E-02            -1.151333E+01             1.069560E+03
                  28.9800            -5.160893E-02            -1.148683E+01             1.074906E+03
                  29.1600            -5.189246E-02            -1.146021E+01             1.080230E+03
                  29.3400            -5.217533E-02            -1.143345E+01             1.085531E+03
                  29.5200            -5.245754E-02            -1.140657E+01             1.090809E+03
                  29.7000            -5.273908E-02            -1.137955E+01             1.096064E+03
                  29.8800            -5.301995E-02            -1.135240E+01             1.101296E+03
                  30.0600            -5.330015E-02            -1.132512E+01             1.106505E+03
                  30.2400            -5.357968E-02            -1.129772E+01             1.111690E+03
                  30.4200            -5.385852E-02            -1.127019E+01             1.116853E+03
                  30.6000            -5.413669E-02            -1.124253E+01             1.121992E+03
                  30.7800            -5.441417E-02            -1.121474E+01             1.127108E+03
                  30.9600            -5.469096E-02            -1.118683E+01             1.132200E+03
                  31.1400            -5.496706E-02            -1.115879E+01             1.137269E+03
                  31.3200            -5.524246E-02            -1.113063E+01             1.142314E+03
                  31.5000            -5.551717E-02            -1.110234E+01             1.147335E+03
                  31.6800            -5.579118E-02            -1.107393E+01             1.152333E+03
                  31.8600            -5.606448E-02            -1.104539E+01             1.157307E+03
                  32.0400            -5.633708E-02            -1.101674E+01             1.162257E+03
                  32.2200            -5.660896E-02            -1.098796E+01             1.167183E+03
                  32.4000            -5.688014E-02            -1.095906E+01             1.172085E+03
                  32.5800            -5.715060E-02            -1.093004E+01             1.176963E+03
                  32.7600            -5.742034E-02            -1.090089E+01             1.181817E+03
                  32.9400            -5.768935E-02            -1.087163E+01             1.186647E+03
                  33.1200            -5.795765E-02            -1.084225E+01             1.191453E+03
                  33.3000            -5.822521E-02            -1.081275E+01             1.196234E+03
                  33.4800            -5.849205E-02            -1.078314E+01             1.200991E+03
                  33.6600            -5.875815E-02            -1.075340E+01             1.205724E+03
                  33.8400            -5.902352E-02            -1.072355E+01             1.210432E+03
                  34.0200            -5.928815E-02            -1.069358E+01             1.215116E+03
                  34.2000            -5.955203E-02            -1.066350E+01             1.219775E+03
                  34.3800            -5.981517E-02            -1.063330E+01             1.224410E+03
                  34.5600            -6.007756E-02            -1.060299E+01             1.229020E+03
                  34.7400            -6.033921E-02            -1.057257E+01             1.233606E+03
                  34.9200            -6.060010E-02            -1.054203E+01             1.238167E+03
                  35.1000            -6.086023E-02            -1.051138E+01             1.242703E+03
                  35.2800            -6.111960E-02            -1.048062E+01             1.247214E+03
                  35.4600            -6.137821E-02            -1.044974E+01             1.251700E+03
                  35.6400            -6.163606E-02            -1.041876E+01             1.256162E+03
                  35.8200            -6.189314E-02            -1.038767E+01             1.260598E+03
                  36.0000            -6.214946E-02            -1.035646E+01             1.265010E+03
                  36.1800            -6.240500E-02            -1.032515E+01             1.269396E+03
                  36.3600            -6.265976E-02            -1.029373E+01             1.273758E+03
                  36.5400            -6.291375E-02            -1.026220E+01             1.278095E+03
                  36.7200            -6.316695E-02            -1.023057E+01             1.282406E+03
                  36.9000            -6.341937E-02            -1.019883E+01             1.286692E+03
                  37.0800            -6.367101E-02            -1.016698E+01             1.290953E+03
                  37.2600            -6.392186E-02            -1.013503E+01             1.295189E+03
                  37.4400            -6.417192E-02            -1.010297E+01             1.299399E+03
                  37.6200            -6.442118E-02            -1.007081E+01             1.303585E+03
                  37.8000            -6.466965E-02            -1.003855E+01             1.307745E+03
                  37.9800            -6.491732E-02            -1.000619E+01             1.311879E+03
                  38.1600            -6.516419E-02            -9.973719E+00             1.315989E+03
                  38.3400            -6.541025E-02            -9.941151E+00             1.320072E+03
                  38.5200            -6.565551E-02            -9.908482E+00             1.324131E+03
                  38.7000            -6.589996E-02            -9.875713E+00             1.328164E+03
                  38.8800            -6.614360E-02            -9.842845E+00             1.332171E+03
                  39.0600            -6.638643E-02            -9.809878E+00             1.336153E+03
                  39.2400            -6.662844E-02            -9.776813E+00             1.340110E+03
                  39.4200            -6.686963E-02            -9.743650E+00             1.344040E+03
                  39.6000            -6.711000E-02            -9.710391E+00             1.347946E+03
                  39.7800            -6.734955E-02            -9.677035E+00             1.351825E+03
                  39.9600            -6.758828E-02            -9.643584E+00             1.355680E+03
                  40.1400            -6.782617E-02            -9.610038E+00             1.359508E+03
                  40.3200            -6.806324E-02            -9.576397E+00             1.363311E+03
                  40.5000            -6.829947E-02            -9.542663E+00             1.367088E+03
                  40.6800            -6.853487E-02            -9.508836E+00             1.370840E+03
                  40.8600            -6.876943E-02            -9.474917E+00             1.374565E+03
                  41.0400            -6.900315E-02            -9.440905E+00             1.378265E+03
                  41.2200            -6.923603E-02            -9.406803E+00             1.381940E+03
                  41.4000            -6.946806E-02            -9.372610E+00             1.385588E+03
                  41.5800            -6.969925E-02            -9.338327E+00             1.389211E+03
                  41.7600            -6.992959E-02            -9.303955E+00             1.392808E+03
                  41.9400            -7.015908E-02            -9.269494E+00             1.396380E+03
                  42.1200            -7.038772E-02            -9.234946E+00             1.399925E+03
                  42.3000            -7.061551E-02            -9.200310E+00             1.403445E+03
                  42.4800            -7.084243E-02            -9.165587E+00             1.406939E+03
                  42.6600            -7.106850E-02            -9.130779E+00             1.410407E+03
                  42.8400            -7.129371E-02            -9.095885E+00             1.413850E+03
                  43.0200            -7.151805E-02            -9.060906E+00             1.417266E+03
                  43.2000            -7.174153E-02            -9.025843E+00             1.420657E+03
                  43.3800            -7.196414E-02            -8.990697E+00             1.424022E+03
                  43.5600            -7.218588E-02            -8.955467E+00             1.427361E+03
                  43.7400            -7.240675E-02            -8.920156E+00             1.430674E+03
                  43.9200            -7.262674E-02            -8.884763E+00             1.433962E+03
                  44.1000            -7.284586E-02            -8.849289E+00             1.437223E+03
                  44.2800            -7.306410E-02            -8.813735E+00             1.440459E+03
                  44.4600            -7.328146E-02            -8.778101E+00             1.443669E+03
                  44.6400            -7.349794E-02            -8.742388E+00             1.446853E+03
                  44.8200            -7.371354E-02            -8.706596E+00             1.450012E+03
                  45.0000            -7.392825E-02            -8.670727E+00             1.453144E+03
                  45.1800            -7.414208E-02            -8.634781E+00             1.456251E+03
                  45.3600            -7.435501E-02            -8.598759E+00             1.459332E+03
                  45.5400            -7.456706E-02            -8.562660E+00             1.462387E+03
                  45.7200            -7.477821E-02            -8.526486E+00             1.465417E+03
                  45.9000            -7.498846E-02            -8.490238E+00             1.468420E+03
                  46.0800            -7.519782E-02            -8.453916E+00             1.471398E+03
                  46.2600            -7.540628E-02            -8.417521E+00             1.474350E+03
                  46.4400            -7.561385E-02            -8.381052E+00             1.477277E+03
                  46.6200            -7.582050E-02            -8.344512E+00             1.480177E+03
                  46.8000            -7.602626E-02            -8.307901E+00             1.483052E+03
                  46.9800            -7.623111E-02            -8.271219E+00             1.485902E+03
                  47.1600            -7.643505E-02            -8.234466E+00             1.488725E+03
                  47.3400            -7.663808E-02            -8.197644E+00             1.491523E+03
                  47.5200            -7.684020E-02            -8.160754E+00             1.494295E+03
                  47.7000            -7.704141E-02            -8.123795E+00             1.497042E+03
                  47.8800            -7.724171E-02            -8.086768E+00             1.499763E+03
                  48.0600            -7.744109E-02            -8.049675E+00             1.502458E+03
                  48.2400            -7.763955E-02            -8.012515E+00             1.505128E+03
                  48.4200            -7.783709E-02            -7.975290E+00             1.507772E+03
                  48.6000            -7.803372E-02            -7.938000E+00             1.510390E+03
                  48.7800            -7.822942E-02            -7.900645E+00             1.512983E+03
                  48.9600            -7.842419E-02            -7.863226E+00             1.515551E+03
                  49.1400            -7.861804E-02            -7.825745E+00             1.518093E+03
                  49.3200            -7.881097E-02            -7.788200E+00             1.520609E+03
                  49.5000            -7.900296E-02            -7.750594E+00             1.523100E+03
                  49.6800            -7.919403E-02            -7.712927E+00             1.525566E+03
                  49.8600            -7.938416E-02            -7.675199E+00             1.528006E+03
                  50.0400            -7.957336E-02            -7.637411E+00             1.530421E+03
                  50.2200            -7.976163E-02            -7.599563E+00             1.532811E+03
                  50.4000            -7.994896E-02            -7.561657E+00             1.535175E+03
                  50.5800            -8.013535E-02            -7.523693E+00             1.537514E+03
                  50.7600            -8.032080E-02            -7.485671E+00             1.539827E+03
                  50.9400            -8.050532E-02            -7.447593E+00             1.542116E+03
                  51.1200            -8.068889E-02            -7.409458E+00             1.544379E+03
                  51.3000            -8.087152E-02            -7.371267E+00             1.546617E+03
                  51.4800            -8.105320E-02            -7.333022E+00             1.548830E+03
                  51.6600            -8.123394E-02            -7.294722E+00             1.551018E+03
                  51.8400            -8.141373E-02            -7.256368E+00             1.553180E+03
                  52.0200            -8.159257E-02            -7.217961E+00             1.555318E+03
                  52.2000            -8.177047E-02            -7.179502E+00             1.557430E+03
                  52.3800            -8.194741E-02            -7.140990E+00             1.559518E+03
                  52.5600            -8.212340E-02            -7.102428E+00             1.561581E+03
                  52.7400            -8.229843E-02            -7.063814E+00             1.563618E+03
                  52.9200            -8.247251E-02            -7.025151E+00             1.565631E+03
                  53.1000            -8.264564E-02            -6.986438E+00             1.567619E+03
                  53.2800            -8.281781E-02            -6.947677E+00             1.569582E+03
                  53.4600            -8.298902E-02            -6.908867E+00             1.571520E+03
                  53.6400            -8.315927E-02            -6.870009E+00             1.573434E+03
                  53.8200            -8.332856E-02            -6.831105E+00             1.575323E+03
                  54.0000            -8.349688E-02            -6.792154E+00             1.577187E+03
                  54.1800            -8.366425E-02            -6.753158E+00             1.579027E+03
                  54.3600            -8.383065E-02            -6.714116E+00             1.580842E+03
                  54.5400            -8.399608E-02            -6.675029E+00             1.582632E+03
                  54.7200            -8.416055E-02            -6.635899E+00             1.584398E+03
                  54.9000            -8.432405E-02            -6.596725E+00             1.586140E+03
                  55.0800            -8.448658E-02            -6.557509E+00             1.587857E+03
                  55.2600            -8.464814E-02            -6.518250E+00             1.589550E+03
                  55.4400            -8.480873E-02            -6.478950E+00             1.591218E+03
                  55.6200            -8.496835E-02            -6.439609E+00             1.592862E+03
                  55.8000            -8.512700E-02            -6.400228E+00             1.594482E+03
                  55.9800            -8.528468E-02            -6.360807E+00             1.596077E+03
                  56.1600            -8.544137E-02            -6.321346E+00             1.597649E+03
                  56.3400            -8.559710E-02            -6.281848E+00             1.599196E+03
                  56.5200            -8.575184E-02            -6.242311E+00             1.600720E+03
                  56.7000            -8.590561E-02            -6.202737E+00             1.602219E+03
                  56.8800            -8.605840E-02            -6.163126E+00             1.603694E+03
                  57.0600            -8.621022E-02            -6.123479E+00             1.605146E+03
                  57.2400            -8.636105E-02            -6.083796E+00             1.606573E+03
                  57.4200            -8.651090E-02            -6.044078E+00             1.607977E+03
                  57.6000            -8.665977E-02            -6.004326E+00             1.609357E+03
                  57.7800            -8.680765E-02            -5.964540E+00             1.610713E+03
                  57.9600            -8.695455E-02            -5.924721E+00             1.612045E+03
                  58.1400            -8.710047E-02            -5.884869E+00             1.613354E+03
                  58.3200            -8.724540E-02            -5.844986E+00             1.614639E+03
                  58.5000            -8.738935E-02            -5.805070E+00             1.615901E+03
                  58.6800            -8.753231E-02            -5.765124E+00             1.617139E+03
                  58.8600            -8.767428E-02            -5.725148E+00             1.618354E+03
                  59.0400            -8.781526E-02            -5.685141E+00             1.619545E+03
                  59.2200            -8.795526E-02            -5.645106E+00             1.620714E+03
                  59.4000            -8.809426E-02            -5.605042E+00             1.621858E+03
                  59.5800            -8.823228E-02            -5.564950E+00             1.622980E+03
                  59.7600            -8.836930E-02            -5.524830E+00             1.624079E+03
                  59.9400            -8.850534E-02            -5.484684E+00             1.625154E+03
                  60.1200            -8.864037E-02            -5.444511E+00             1.626206E+03
                  60.3000            -8.877442E-02            -5.404312E+00             1.627236E+03
                  60.4800            -8.890747E-02            -5.364089E+00             1.628242E+03
                  60.6600            -8.903953E-02            -5.323841E+00             1.629226E+03
                  60.8400            -8.917060E-02            -5.283568E+00             1.630186E+03
                  61.0200            -8.930066E-02            -5.243273E+00             1.631124E+03
                  61.2000            -8.942974E-02            -5.202954E+00             1.632039E+03
                  61.3800            -8.955781E-02            -5.162613E+00             1.632932E+03
                  61.5600            -8.968489E-02            -5.122250E+00             1.633802E+03
                  61.7400            -8.981097E-02            -5.081866E+00             1.634649E+03
                  61.9200            -8.993605E-02            -5.041462E+00             1.635474E+03
                  62.1000            -9.006014E-02            -5.001037E+00             1.636277E+03
                  62.2800            -9.018322E-02            -4.960592E+00             1.637057E+03
                  62.4600            -9.030531E-02            -4.920129E+00             1.637815E+03
                  62.6400            -9.042639E-02            -4.879647E+00             1.638550E+03
                  62.8200            -9.054647E-02            -4.839147E+00             1.639264E+03
                  63.0000            -9.066556E-02            -4.798630E+00             1.639955E+03
                  63.1800            -9.078364E-02            -4.758096E+00             1.640624E+03
                  63.3600            -9.090072E-02            -4.717546E+00             1.641271E+03
                  63.5400            -9.101680E-02            -4.676980E+00             1.641897E+03
                  63.7200            -9.113187E-02            -4.636399E+00             1.642500E+03
                  63.9000            -9.124594E-02            -4.595803E+00             1.643081E+03
                  64.0800            -9.135901E-02            -4.555193E+00             1.643641E+03
                  64.2600            -9.147108E-02            -4.514570E+00             1.644179E+03
                  64.4400            -9.158214E-02            -4.473933E+00             1.644696E+03
                  64.6200            -9.169219E-02            -4.433284E+00             1.645191E+03
                  64.8000            -9.180124E-02            -4.392623E+00             1.645664E+03
                  64.9800            -9.190929E-02            -4.351950E+00             1.646116E+03
                  65.1600            -9.201633E-02            -4.311267E+00             1.646547E+03
                  65.3400            -9.212237E-02            -4.270573E+00             1.646956E+03
                  65.5200            -9.222740E-02            -4.229869E+00             1.647344E+03
                  65.7000            -9.233142E-02            -4.189156E+00             1.647711E+03
                  65.8800            -9.243444E-02            -4.148435E+00             1.648057E+03
                  66.0600            -9.253645E-02            -4.107704E+00             1.648382E+03
                  66.2400            -9.263746E-02            -4.066967E+00             1.648685E+03
                  66.4200            -9.273745E-02            -4.026221E+00             1.648968E+03
                  66.6000            -9.283645E-02            -3.985469E+00             1.649230E+03
                  66.7800            -9.293443E-02            -3.944711E+00             1.649471E+03
                  66.9600            -9.303141E-02            -3.903947E+00             1.649692E+03
                  67.1400            -9.312738E-02            -3.863178E+00             1.649891E+03
                  67.3200            -9.322234E-02            -3.822405E+00             1.650071E+03
                  67.5000            -9.331629E-02            -3.781627E+00             1.650229E+03
                  67.6800            -9.340924E-02            -3.740845E+00             1.650367E+03
                  67.8600            -9.350118E-02            -3.700060E+00             1.650485E+03
                  68.0400            -9.359211E-02            -3.659273E+00             1.650583E+03
                  68.2200            -9.368203E-02            -3.618483E+00             1.650660E+03
                  68.4000            -9.377095E-02            -3.577692E+00             1.650717E+03
                  68.5800            -9.385885E-02            -3.536899E+00             1.650754E+03
                  68.7600            -9.394575E-02            -3.496106E+00             1.650771E+03
                  68.9400            -9.403164E-02            -3.455313E+00             1.650768E+03
                  69.1200            -9.411653E-02            -3.414520E+00             1.650745E+03
                  69.3000            -9.420040E-02            -3.373727E+00             1.650702E+03
                  69.4800            -9.428327E-02            -3.332937E+00             1.650639E+03
                  69.6600            -9.436512E-02            -3.292147E+00             1.650557E+03
                  69.8400            -9.444598E-02            -3.251360E+00             1.650455E+03
                  70.0200            -9.452582E-02            -3.210576E+00             1.650333E+03
                  70.2000            -9.460465E-02            -3.169795E+00             1.650192E+03
                  70.3800            -9.468248E-02            -3.129018E+00             1.650032E+03
                  70.5600            -9.475930E-02            -3.088245E+00             1.649852E+03
                  70.7400            -9.483511E-02            -3.047477E+00             1.649653E+03
                  70.9200            -9.490992E-02            -3.006714E+00             1.649434E+03
                  71.1000            -9.498371E-02            -2.965956E+00             1.649197E+03
                  71.2800            -9.505650E-02            -2.925205E+00             1.648940E+03
                  71.4600            -9.512829E-02            -2.884460E+00             1.648664E+03
                  71.6400            -9.519906E-02            -2.843722E+00             1.648370E+03
                  71.8200            -9.526883E-02            -2.802991E+00             1.648056E+03
                  72.0000            -9.533760E-02            -2.762269E+00             1.647724E+03
                  72.1800            -9.540535E-02            -2.721555E+00             1.647373E+03
                  72.3600            -9.547211E-02            -2.680850E+00             1.647004E+03
                  72.5400            -9.553785E-02            -2.640154E+00             1.646615E+03
                  72.7200            -9.560259E-02            -2.599468E+00             1.646209E+03
                  72.9000            -9.566633E-02            -2.558793E+00             1.645784E+03
                  73.0800            -9.572906E-02            -2.518128E+00             1.645340E+03
                  73.2600            -9.579078E-02            -2.477474E+00             1.644878E+03
                  73.4400            -9.585150E-02            -2.436832E+00             1.644398E+03
                  73.6200            -9.591122E-02            -2.396202E+00             1.643900E+03
                  73.8000            -9.596993E-02            -2.355584E+00             1.643383E+03
                  73.9800            -9.602764E-02            -2.314980E+00             1.642849E+03
                  74.1600            -9.608434E-02            -2.274389E+00             1.642297E+03
                  74.3400            -9.614005E-02            -2.233811E+00             1.641727E+03
                  74.5200            -9.619475E-02            -2.193248E+00             1.641139E+03
                  74.7000            -9.624844E-02            -2.152700E+00             1.640533E+03
                  74.8800            -9.630114E-02            -2.112167E+00             1.639910E+03
                  75.0600            -9.635283E-02            -2.071649E+00             1.639269E+03
                  75.2400            -9.640353E-02            -2.031148E+00             1.638610E+03
                  75.4200            -9.645322E-02            -1.990663E+00             1.637934E+03
                  75.6000            -9.650191E-02            -1.950195E+00             1.637241E+03
