                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             8.475345E-02             3.260257E-04             9.806784E-07             5.192098E-05             3.789274E-04             5.439100E-01             8.983003E-02             5.442889E-01
                   0.1800             8.795472E-02            -9.992633E-04            -3.005760E-06             1.605804E-04            -8.416887E-04             5.462574E-01             8.979732E-02             5.454157E-01
                   0.3600             8.809469E-02            -1.973939E-03            -5.937543E-06             5.022417E-04            -1.477635E-03             5.462289E-01             8.984838E-02             5.447513E-01
                   0.5400             8.822905E-02            -2.948662E-03            -8.869435E-06             8.435878E-04            -2.113944E-03             5.461863E-01             8.988743E-02             5.440724E-01
                   0.7200             8.836763E-02            -3.923331E-03            -1.180111E-05             1.183886E-03            -2.751246E-03             5.461404E-01             8.991710E-02             5.433891E-01
                   0.9000             8.851288E-02            -4.897683E-03            -1.473177E-05             1.523004E-03            -3.389411E-03             5.460916E-01             8.993592E-02             5.427022E-01
                   1.0800             8.866521E-02            -5.871656E-03            -1.766120E-05             1.860954E-03            -4.028363E-03             5.460381E-01             8.994148E-02             5.420097E-01
                   1.2600             8.882453E-02            -6.845389E-03            -2.058980E-05             2.197789E-03            -4.668189E-03             5.459776E-01             8.993185E-02             5.413094E-01
                   1.4400             8.899056E-02            -7.818696E-03            -2.351700E-05             2.533572E-03            -5.308641E-03             5.459092E-01             8.990617E-02             5.406006E-01
                   1.6200             8.916297E-02            -8.791549E-03            -2.644270E-05             2.868369E-03            -5.949623E-03             5.458332E-01             8.986504E-02             5.398836E-01
                   1.8000             8.934144E-02            -9.763844E-03            -2.936657E-05             3.202252E-03            -6.590959E-03             5.457516E-01             8.981076E-02             5.391606E-01
                   1.9800             8.952566E-02            -1.073563E-02            -3.228873E-05             3.535296E-03            -7.232621E-03             5.456682E-01             8.974747E-02             5.384356E-01
                   2.1600             8.971528E-02            -1.170676E-02            -3.520874E-05             3.867578E-03            -7.874392E-03             5.455886E-01             8.968088E-02             5.377142E-01
                   2.3400             8.990999E-02            -1.267724E-02            -3.812657E-05             4.199180E-03            -8.516184E-03             5.455193E-01             8.961790E-02             5.370031E-01
                   2.5200             9.010945E-02            -1.364697E-02            -4.104194E-05             4.530184E-03            -9.157829E-03             5.454673E-01             8.956587E-02             5.363095E-01
                   2.7000             9.031334E-02            -1.461591E-02            -4.395468E-05             4.860677E-03            -9.799184E-03             5.456925E-01             8.953168E-02             5.358933E-01
                   2.8800             9.052132E-02            -1.558401E-02            -4.686465E-05             5.190745E-03            -1.044013E-02             5.461045E-01             8.952075E-02             5.356644E-01
                   3.0600             9.073309E-02            -1.655119E-02            -4.977157E-05             5.520471E-03            -1.108049E-02             5.465440E-01             8.953605E-02             5.354635E-01
                   3.2400             9.094831E-02            -1.751741E-02            -5.267533E-05             5.849926E-03            -1.172016E-02             5.470102E-01             8.957730E-02             5.352900E-01
                   3.4200             9.116667E-02            -1.848262E-02            -5.557575E-05             6.179117E-03            -1.235908E-02             5.474991E-01             8.964058E-02             5.351400E-01
                   3.6000             9.138789E-02            -1.944677E-02            -5.847262E-05             6.507745E-03            -1.299749E-02             5.480037E-01             8.971839E-02             5.350062E-01
                   3.7800             9.161185E-02            -2.040977E-02            -6.136574E-05             6.835519E-03            -1.363562E-02             5.485145E-01             8.980045E-02             5.348789E-01
                   3.9600             9.183845E-02            -2.137161E-02            -6.425498E-05             7.162415E-03            -1.427345E-02             5.490197E-01             8.987509E-02             5.347462E-01
                   4.1400             9.206762E-02            -2.233220E-02            -6.714010E-05             7.488430E-03            -1.491091E-02             5.495078E-01             8.993098E-02             5.345969E-01
                   4.3200             9.229927E-02            -2.329150E-02            -7.002095E-05             7.813556E-03            -1.554796E-02             5.499696E-01             8.995889E-02             5.344216E-01
                   4.5000             9.253331E-02            -2.424944E-02            -7.289732E-05             8.137787E-03            -1.618455E-02             5.503995E-01             8.995345E-02             5.342150E-01
                   4.6800             9.276966E-02            -2.520598E-02            -7.576906E-05             8.461118E-03            -1.682064E-02             5.507971E-01             8.991432E-02             5.339765E-01
                   4.8600             9.300822E-02            -2.616107E-02            -7.863597E-05             8.783541E-03            -1.745616E-02             5.511673E-01             8.984654E-02             5.337112E-01
                   5.0400             9.324891E-02            -2.711464E-02            -8.149788E-05             9.105050E-03            -1.809109E-02             5.515200E-01             8.976010E-02             5.334289E-01
                   5.2200             9.349162E-02            -2.806664E-02            -8.435459E-05             9.425638E-03            -1.872535E-02             5.518685E-01             8.966840E-02             5.331432E-01
                   5.4000             9.373627E-02            -2.901701E-02            -8.720594E-05             9.745299E-03            -1.935892E-02             5.522274E-01             8.958618E-02             5.328684E-01
                   5.5800             9.398275E-02            -2.996571E-02            -9.005173E-05             1.006403E-02            -1.999173E-02             5.526100E-01             8.952697E-02             5.326183E-01
                   5.7600             9.423096E-02            -3.091267E-02            -9.289181E-05             1.038181E-02            -2.062375E-02             5.530263E-01             8.950082E-02             5.324026E-01
                   5.9400             9.448081E-02            -3.185784E-02            -9.572597E-05             1.069865E-02            -2.125492E-02             5.534809E-01             8.951239E-02             5.322260E-01
                   6.1200             9.473220E-02            -3.280118E-02            -9.855405E-05             1.101454E-02            -2.188519E-02             5.539720E-01             8.956016E-02             5.320869E-01
                   6.3000             9.498501E-02            -3.374262E-02            -1.013759E-04             1.132946E-02            -2.251453E-02             5.544921E-01             8.963663E-02             5.319776E-01
