                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             2.784633E-04             9.860582E+00             0.000000E+00             8.520532E-01             5.929121E+03
                   0.1800             1.353377E-02             9.903897E+00             0.000000E+00             9.069372E-01             5.931065E+03
                   0.3600             2.121585E-02             9.944361E+00             0.000000E+00             9.688829E-01             5.931159E+03
                   0.5400             2.874779E-02             9.982948E+00             0.000000E+00             9.781946E-01             5.931177E+03
                   0.7200             3.626028E-02             1.001871E+01             0.000000E+00             9.759560E-01             5.931178E+03
                   0.9000             4.362992E-02             1.005149E+01             0.000000E+00             9.711109E-01             5.931174E+03
                   1.0800             5.081557E-02             1.008130E+01             0.000000E+00             9.659174E-01             5.931170E+03
                   1.2600             5.782209E-02             1.010815E+01             0.000000E+00             9.609666E-01             5.931165E+03
                   1.4400             6.466733E-02             1.013209E+01             0.000000E+00             9.564150E-01             5.931161E+03
                   1.6200             7.136965E-02             1.015315E+01             0.000000E+00             9.523047E-01             5.931158E+03
                   1.8000             7.794470E-02             1.017137E+01             0.000000E+00             9.486463E-01             5.931155E+03
                   1.9800             8.440518E-02             1.018676E+01             0.000000E+00             9.454423E-01             5.931152E+03
                   2.1600             9.076137E-02             1.019937E+01             0.000000E+00             9.426922E-01             5.931149E+03
                   2.3400             9.702169E-02             1.020922E+01             0.000000E+00             9.403942E-01             5.931147E+03
                   2.5200             1.031931E-01             1.021634E+01             0.000000E+00             9.385452E-01             5.931146E+03
                   2.7000             1.092816E-01             1.022077E+01             0.000000E+00             9.371412E-01             5.931145E+03
                   2.8800             1.152923E-01             1.022255E+01             0.000000E+00             9.361759E-01             5.931144E+03
                   3.0600             1.212296E-01             1.022173E+01             0.000000E+00             9.356402E-01             5.931143E+03
                   3.2400             1.270975E-01             1.021841E+01             0.000000E+00             9.355170E-01             5.931143E+03
                   3.4200             1.328998E-01             1.021290E+01             0.000000E+00             9.357587E-01             5.931144E+03
                   3.6000             1.386397E-01             1.020639E+01             0.000000E+00             9.361862E-01             5.931144E+03
                   3.7800             1.443204E-01             1.019987E+01             0.000000E+00             9.366504E-01             5.931145E+03
                   3.9600             1.499449E-01             1.019340E+01             0.000000E+00             9.371392E-01             5.931145E+03
                   4.1400             1.555159E-01             1.018699E+01             0.000000E+00             9.376491E-01             5.931146E+03
                   4.3200             1.610363E-01             1.018063E+01             0.000000E+00             9.381768E-01             5.931147E+03
                   4.5000             1.665088E-01             1.017432E+01             0.000000E+00             9.387189E-01             5.931147E+03
                   4.6800             1.719361E-01             1.016806E+01             0.000000E+00             9.392721E-01             5.931148E+03
                   4.8600             1.773208E-01             1.016185E+01             0.000000E+00             9.398331E-01             5.931149E+03
                   5.0400             1.826656E-01             1.015570E+01             0.000000E+00             9.403985E-01             5.931150E+03
                   5.2200             1.879733E-01             1.014959E+01             0.000000E+00             9.409649E-01             5.931150E+03
                   5.4000             1.932466E-01             1.014354E+01             0.000000E+00             9.415289E-01             5.931151E+03
                   5.5800             1.984883E-01             1.013753E+01             0.000000E+00             9.420874E-01             5.931152E+03
                   5.7600             2.037014E-01             1.013158E+01             0.000000E+00             9.426369E-01             5.931152E+03
                   5.9400             2.088888E-01             1.012568E+01             0.000000E+00             9.431741E-01             5.931153E+03
                   6.1200             2.140535E-01             1.011983E+01             0.000000E+00             9.436956E-01             5.931154E+03
                   6.3000             2.191986E-01             1.011403E+01             0.000000E+00             9.441983E-01             5.931154E+03
                   6.4800             2.243274E-01             1.010827E+01             0.000000E+00             9.446786E-01             5.931155E+03
                   6.6600             2.294431E-01             1.010257E+01             0.000000E+00             9.451335E-01             5.931155E+03
                   6.8400             2.345492E-01             1.009692E+01             0.000000E+00             9.455594E-01             5.931156E+03
                   7.0200             2.396491E-01             1.009131E+01             0.000000E+00             9.459532E-01             5.931156E+03
                   7.2000             2.447465E-01             1.008576E+01             0.000000E+00             9.463116E-01             5.931157E+03
                   7.3800             2.498449E-01             1.008025E+01             0.000000E+00             9.466313E-01             5.931157E+03
                   7.5600             2.549483E-01             1.007480E+01             0.000000E+00             9.469090E-01             5.931157E+03
                   7.7400             2.600604E-01             1.006939E+01             0.000000E+00             9.471415E-01             5.931158E+03
                   7.9200             2.651852E-01             1.006403E+01             0.000000E+00             9.473256E-01             5.931158E+03
                   8.1000             2.703268E-01             1.005871E+01             0.000000E+00             9.474580E-01             5.931158E+03
                   8.2800             2.754893E-01             1.005345E+01             0.000000E+00             9.475355E-01             5.931158E+03
                   8.4600             2.806769E-01             1.004823E+01             0.000000E+00             9.475549E-01             5.931158E+03
                   8.6400             2.858938E-01             1.004306E+01             0.000000E+00             9.475131E-01             5.931158E+03
                   8.8200             2.911444E-01             1.003794E+01             0.000000E+00             9.474069E-01             5.931157E+03
                   9.0000             2.964332E-01             1.003286E+01             0.000000E+00             9.472333E-01             5.931157E+03
                   9.1800             3.017644E-01             1.002783E+01             0.000000E+00             9.469890E-01             5.931156E+03
                   9.3600             3.071426E-01             1.002285E+01             0.000000E+00             9.466710E-01             5.931156E+03
                   9.5400             3.125722E-01             1.001791E+01             0.000000E+00             9.462763E-01             5.931155E+03
                   9.7200             3.180578E-01             1.001302E+01             0.000000E+00             9.458019E-01             5.931154E+03
                   9.9000             3.236039E-01             1.000818E+01             0.000000E+00             9.452447E-01             5.931153E+03
                  10.0800             3.292149E-01             1.000338E+01             0.000000E+00             9.446018E-01             5.931152E+03
                  10.2600             3.348952E-01             9.998622E+00             0.000000E+00             9.438704E-01             5.931151E+03
