                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.095623E-06             1.992336E-07             1.095611E-06             1.810316E-15             1.093603E-08             6.511592E-08             9.724290E-07             1.247325E-11             2.379044E-20             8.963896E-07            -9.982774E-08            -2.186988E-07             5.778630E-07
                   0.1800             1.095850E-06             1.993530E-07             1.095276E-06             5.618322E-10             1.091785E-08             6.502632E-08             9.724290E-07             1.255474E-11             4.279295E-15             8.964974E-07            -9.984189E-08            -2.187925E-07             5.778630E-07
                   0.3600             1.096130E-06             1.995187E-07             1.094997E-06             1.120130E-09             1.090164E-08             6.492910E-08             9.724290E-07             1.264558E-11             8.436619E-15             8.966110E-07            -9.987821E-08            -2.188697E-07             5.778630E-07
                   0.5400             1.096396E-06             1.996768E-07             1.094708E-06             1.675638E-09             1.088621E-08             6.483643E-08             9.724290E-07             1.273205E-11             1.250992E-14             8.967192E-07            -9.991291E-08            -2.189432E-07             5.778630E-07
                   0.7200             1.096649E-06             1.998273E-07             1.094408E-06             2.228647E-09             1.087154E-08             6.474829E-08             9.724290E-07             1.281419E-11             1.651033E-14             8.968221E-07            -9.994596E-08            -2.190131E-07             5.778630E-07
                   0.9000             1.096890E-06             1.999702E-07             1.094098E-06             2.779336E-09             1.085762E-08             6.466465E-08             9.724290E-07             1.289200E-11             2.044246E-14             8.969197E-07            -9.997736E-08            -2.190793E-07             5.778630E-07
                   1.0800             1.097118E-06             2.001054E-07             1.093777E-06             3.327869E-09             1.084445E-08             6.458548E-08             9.724290E-07             1.296550E-11             2.431004E-14             8.970121E-07            -1.000071E-07            -2.191420E-07             5.778630E-07
                   1.2600             1.097332E-06             2.002331E-07             1.093445E-06             3.874413E-09             1.083202E-08             6.451075E-08             9.724290E-07             1.303472E-11             2.811716E-14             8.970993E-07            -1.000352E-07            -2.192012E-07             5.778630E-07
                   1.4400             1.097535E-06             2.003533E-07             1.093102E-06             4.419144E-09             1.082033E-08             6.444044E-08             9.724290E-07             1.309968E-11             3.186835E-14             8.971814E-07            -1.000616E-07            -2.192568E-07             5.778630E-07
                   1.6200             1.097724E-06             2.004659E-07             1.092749E-06             4.962240E-09             1.080936E-08             6.437452E-08             9.724290E-07             1.316041E-11             3.556838E-14             8.972584E-07            -1.000863E-07            -2.193090E-07             5.778630E-07
                   1.8000             1.097901E-06             2.005710E-07             1.092384E-06             5.503882E-09             1.079911E-08             6.431295E-08             9.724290E-07             1.321692E-11             3.922220E-14             8.973302E-07            -1.001094E-07            -2.193578E-07             5.778630E-07
                   1.9800             1.098066E-06             2.006687E-07             1.092008E-06             6.044251E-09             1.078958E-08             6.425573E-08             9.724290E-07             1.326922E-11             4.283477E-14             8.973971E-07            -1.001308E-07            -2.194032E-07             5.778630E-07
                   2.1600             1.098218E-06             2.007587E-07             1.091621E-06             6.583527E-09             1.078075E-08             6.420285E-08             9.724290E-07             1.331731E-11             4.641108E-14             8.974588E-07            -1.001505E-07            -2.194453E-07             5.778630E-07
                   2.3400             1.098357E-06             2.008411E-07             1.091221E-06             7.121894E-09             1.077262E-08             6.415430E-08             9.724290E-07             1.336118E-11             4.995607E-14             8.975155E-07            -1.001685E-07            -2.194840E-07             5.778630E-07
                   2.5200             1.098483E-06             2.009158E-07             1.090810E-06             7.659530E-09             1.076519E-08             6.411009E-08             9.724290E-07             1.340082E-11             5.347467E-14             8.975672E-07            -1.001846E-07            -2.195196E-07             5.778630E-07
