                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824999E+01             3.559699E-02             2.081668E-01             5.000004E-01             5.000816E-01
                   0.1800             1.825958E+01             3.844577E-02             2.259758E-01             4.997376E-01             4.896773E+00
                   0.3600             1.825921E+01             3.913387E-02             2.191991E-01             4.997477E-01             5.128883E+00
                   0.5400             1.825882E+01             3.931855E-02             2.141953E-01             4.997583E-01             5.353691E+00
                   0.7200             1.825843E+01             3.907165E-02             2.106897E-01             4.997691E-01             5.578973E+00
                   0.9000             1.825804E+01             3.855614E-02             2.084643E-01             4.997798E-01             5.808861E+00
                   1.0800             1.825766E+01             3.807637E-02             2.072917E-01             4.997901E-01             6.044262E+00
                   1.2600             1.825730E+01             3.798451E-02             2.069488E-01             4.998000E-01             2.040738E-03
                   1.4400             1.825696E+01             3.846876E-02             2.073724E-01             4.998093E-01             2.484631E-01
                   1.6200             1.825665E+01             3.939341E-02             2.088031E-01             4.998178E-01             5.000419E-01
                   1.8000             1.825637E+01             4.035335E-02             2.117298E-01             4.998255E-01             7.565348E-01
                   1.9800             1.825614E+01             4.091376E-02             2.167011E-01             4.998319E-01             1.017329E+00
                   2.1600             1.825597E+01             4.081850E-02             2.241179E-01             4.998364E-01             1.282159E+00
                   2.3400             1.825589E+01             4.002120E-02             2.340055E-01             4.998386E-01             1.550532E+00
                   2.5200             1.825593E+01             3.860978E-02             2.458672E-01             4.998377E-01             1.822152E+00
                   2.7000             1.825608E+01             3.672990E-02             2.586551E-01             4.998333E-01             2.096662E+00
                   2.8800             1.825636E+01             3.455026E-02             2.709042E-01             4.998256E-01             2.373656E+00
                   3.0600             1.825675E+01             3.226810E-02             2.810006E-01             4.998151E-01             2.652891E+00
                   3.2400             1.825720E+01             3.019629E-02             2.874806E-01             4.998026E-01             2.933971E+00
                   3.4200             1.825768E+01             2.962359E-02             2.893337E-01             4.997897E-01             3.216590E+00
                   3.6000             1.825812E+01             3.179299E-02             2.862093E-01             4.997775E-01             3.500470E+00
                   3.7800             1.825849E+01             3.457585E-02             2.785060E-01             4.997675E-01             3.785356E+00
                   3.9600             1.825875E+01             3.746481E-02             2.673219E-01             4.997603E-01             4.070922E+00
                   4.1400             1.825889E+01             4.019809E-02             2.542482E-01             4.997565E-01             4.356936E+00
                   4.3200             1.825891E+01             4.254442E-02             2.410519E-01             4.997558E-01             4.643122E+00
                   4.5000             1.825885E+01             4.427130E-02             2.292985E-01             4.997577E-01             4.929195E+00
                   4.6800             1.825871E+01             4.517860E-02             2.200317E-01             4.997613E-01             5.214759E+00
                   4.8600             1.825854E+01             4.521207E-02             2.136133E-01             4.997659E-01             5.499310E+00
                   5.0400             1.825836E+01             4.463401E-02             2.097941E-01             4.997710E-01             5.782516E+00
                   5.2200             1.825817E+01             4.405990E-02             2.079936E-01             4.997761E-01             6.064095E+00
                   5.4000             1.825799E+01             4.413738E-02             2.076669E-01             4.997810E-01             6.057009E-02
                   5.5800             1.825783E+01             4.504988E-02             2.086749E-01             4.997856E-01             3.380506E-01
                   5.7600             1.825767E+01             4.637709E-02             2.113897E-01             4.997898E-01             6.130594E-01
                   5.9400             1.825754E+01             4.745554E-02             2.164054E-01             4.997934E-01             8.853456E-01
                   6.1200             1.825744E+01             4.782428E-02             2.241858E-01             4.997961E-01             1.154631E+00
                   6.3000             1.825739E+01             4.735816E-02             2.347948E-01             4.997975E-01             1.420664E+00
                   6.4800             1.825740E+01             4.615427E-02             2.477531E-01             4.997973E-01             1.683195E+00
                   6.6600             1.825748E+01             4.439380E-02             2.620627E-01             4.997951E-01             1.941957E+00
                   6.8400             1.825763E+01             4.226832E-02             2.763845E-01             4.997910E-01             2.196721E+00
                   7.0200             1.825785E+01             3.996252E-02             2.892860E-01             4.997850E-01             2.447229E+00
                   7.2000             1.825812E+01             3.766979E-02             2.994935E-01             4.997777E-01             2.693252E+00
