                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.879027E-01             4.905404E-02             7.023120E-01             1.435571E+01             1.260705E+01             2.078254E-03             1.435363E+01             3.989222E+01             0.000000E+00
                   0.1800             4.228780E-01             4.905344E-02             7.422257E-01             1.435566E+01             1.299045E+01             2.082016E-03             1.435358E+01             3.989222E+01             0.000000E+00
                   0.3600             3.845165E-01             4.905149E-02             7.424417E-01             1.435547E+01             1.301249E+01             2.093294E-03             1.435338E+01             3.989222E+01             0.000000E+00
                   0.5400             3.465001E-01             4.904823E-02             7.426155E-01             1.435516E+01             1.303531E+01             2.112090E-03             1.435305E+01             3.989222E+01             0.000000E+00
                   0.7200             3.086560E-01             4.904366E-02             7.428135E-01             1.435473E+01             1.305945E+01             2.138403E-03             1.435259E+01             3.989222E+01             0.000000E+00
                   0.9000             2.709291E-01             4.903779E-02             7.430614E-01             1.435417E+01             1.308510E+01             2.172232E-03             1.435200E+01             3.989222E+01             0.000000E+00
                   1.0800             2.333006E-01             4.903062E-02             7.433684E-01             1.435349E+01             1.311231E+01             2.213575E-03             1.435128E+01             3.989222E+01             0.000000E+00
                   1.2600             1.957610E-01             4.902214E-02             7.437377E-01             1.435268E+01             1.314107E+01             2.262429E-03             1.435042E+01             3.989222E+01             0.000000E+00
                   1.4400             1.583221E-01             4.901236E-02             7.441697E-01             1.435175E+01             1.317134E+01             2.318792E-03             1.434944E+01             3.989222E+01             0.000000E+00
                   1.6200             1.209916E-01             4.900128E-02             7.446639E-01             1.435070E+01             1.320308E+01             2.382661E-03             1.434832E+01             3.989222E+01             0.000000E+00
                   1.8000             8.378176E-02             4.898889E-02             7.452194E-01             1.434952E+01             1.323623E+01             2.454033E-03             1.434707E+01             3.989222E+01             0.000000E+00
                   1.9800             4.669853E-02             4.897521E-02             7.458353E-01             1.434822E+01             1.327075E+01             2.532903E-03             1.434569E+01             3.989222E+01             0.000000E+00
                   2.1600             9.756434E-03             4.896022E-02             7.465103E-01             1.434680E+01             1.330658E+01             2.619268E-03             1.434418E+01             3.989222E+01             0.000000E+00
                   2.3400             2.703599E-02             4.894394E-02             7.472435E-01             1.434525E+01             1.334367E+01             2.713123E-03             1.434254E+01             3.989222E+01             0.000000E+00
                   2.5200             6.366665E-02             4.892636E-02             7.480337E-01             1.434358E+01             1.338198E+01             2.814463E-03             1.434076E+01             3.989222E+01             0.000000E+00
                   2.7000             1.001246E-01             4.890748E-02             7.488797E-01             1.434178E+01             1.342144E+01             2.923282E-03             1.433886E+01             3.989222E+01             0.000000E+00
                   2.8800             1.363999E-01             4.888731E-02             7.497804E-01             1.433987E+01             1.346200E+01             3.039574E-03             1.433683E+01             3.989222E+01             0.000000E+00
                   3.0600             1.724805E-01             4.886585E-02             7.507346E-01             1.433783E+01             1.350361E+01             3.163334E-03             1.433467E+01             3.989222E+01             0.000000E+00
                   3.2400             2.083566E-01             4.884309E-02             7.517411E-01             1.433567E+01             1.354623E+01             3.294555E-03             1.433237E+01             3.989222E+01             0.000000E+00
                   3.4200             2.440179E-01             4.881904E-02             7.527988E-01             1.433338E+01             1.358979E+01             3.433229E-03             1.432995E+01             3.989222E+01             0.000000E+00
                   3.6000             2.794539E-01             4.879369E-02             7.539063E-01             1.433097E+01             1.363425E+01             3.579350E-03             1.432740E+01             3.989222E+01             0.000000E+00
                   3.7800             3.146548E-01             4.876707E-02             7.550624E-01             1.432845E+01             1.367955E+01             3.732909E-03             1.432471E+01             3.989222E+01             0.000000E+00
                   3.9600             3.496126E-01             4.873915E-02             7.562656E-01             1.432580E+01             1.372566E+01             3.893898E-03             1.432190E+01             3.989222E+01             0.000000E+00
                   4.1400             3.843198E-01             4.870995E-02             7.575143E-01             1.432302E+01             1.377251E+01             4.062309E-03             1.431896E+01             3.989222E+01             0.000000E+00
                   4.3200             4.187747E-01             4.867947E-02             7.588066E-01             1.432013E+01             1.382006E+01             4.238133E-03             1.431589E+01             3.989222E+01             0.000000E+00
                   4.5000             4.529860E-01             4.864771E-02             7.601392E-01             1.431712E+01             1.386827E+01             4.421360E-03             1.431269E+01             3.989222E+01             0.000000E+00
                   4.6800             4.870049E-01             4.861466E-02             7.615051E-01             1.431398E+01             1.391711E+01             4.611980E-03             1.430937E+01             3.989222E+01             0.000000E+00
                   4.8600             5.209416E-01             4.858034E-02             7.628920E-01             1.431072E+01             1.396655E+01             4.809983E-03             1.430591E+01             3.989222E+01             0.000000E+00
                   5.0400             5.548436E-01             4.854475E-02             7.642944E-01             1.430735E+01             1.401658E+01             5.015359E-03             1.430233E+01             3.989222E+01             0.000000E+00
                   5.2200             5.887126E-01             4.850789E-02             7.657112E-01             1.430385E+01             1.406718E+01             5.228097E-03             1.429862E+01             3.989222E+01             0.000000E+00
                   5.4000             6.225476E-01             4.846975E-02             7.671418E-01             1.430024E+01             1.411833E+01             5.448185E-03             1.429479E+01             3.989222E+01             0.000000E+00
                   5.5800             6.563468E-01             4.843035E-02             7.685857E-01             1.429650E+01             1.417001E+01             5.675612E-03             1.429083E+01             3.989222E+01             0.000000E+00
                   5.7600             6.901093E-01             4.838968E-02             7.700420E-01             1.429265E+01             1.422220E+01             5.910365E-03             1.428674E+01             3.989222E+01             0.000000E+00
                   5.9400             7.238327E-01             4.834775E-02             7.715102E-01             1.428867E+01             1.427487E+01             6.152431E-03             1.428252E+01             3.989222E+01             0.000000E+00
                   6.1200             7.575160E-01             4.830456E-02             7.729895E-01             1.428458E+01             1.432800E+01             6.401799E-03             1.427818E+01             3.989222E+01             0.000000E+00
                   6.3000             7.911573E-01             4.826011E-02             7.744793E-01             1.428037E+01             1.438158E+01             6.658454E-03             1.427372E+01             3.989222E+01             0.000000E+00
                   6.4800             8.247546E-01             4.821441E-02             7.759788E-01             1.427605E+01             1.443557E+01             6.922383E-03             1.426912E+01             3.989222E+01             0.000000E+00
                   6.6600             8.583063E-01             4.816746E-02             7.774875E-01             1.427160E+01             1.448997E+01             7.193572E-03             1.426441E+01             3.989222E+01             0.000000E+00
                   6.8400             8.918102E-01             4.811926E-02             7.790045E-01             1.426704E+01             1.454474E+01             7.472006E-03             1.425957E+01             3.989222E+01             0.000000E+00
                   7.0200             9.252646E-01             4.806981E-02             7.805293E-01             1.426236E+01             1.459988E+01             7.757670E-03             1.425461E+01             3.989222E+01             0.000000E+00
                   7.2000             9.586671E-01             4.801912E-02             7.820610E-01             1.425757E+01             1.465535E+01             8.050550E-03             1.424952E+01             3.989222E+01             0.000000E+00
                   7.3800             9.920158E-01             4.796719E-02             7.835990E-01             1.425266E+01             1.471113E+01             8.350629E-03             1.424431E+01             3.989222E+01             0.000000E+00
                   7.5600             1.025309E+00             4.791403E-02             7.851426E-01             1.424763E+01             1.476722E+01             8.657892E-03             1.423898E+01             3.989222E+01             0.000000E+00
                   7.7400             1.058543E+00             4.785964E-02             7.866911E-01             1.424249E+01             1.482358E+01             8.972322E-03             1.423352E+01             3.989222E+01             0.000000E+00
                   7.9200             1.091717E+00             4.780401E-02             7.882437E-01             1.423724E+01             1.488020E+01             9.293902E-03             1.422795E+01             3.989222E+01             0.000000E+00
                   8.1000             1.124827E+00             4.774716E-02             7.897998E-01             1.423187E+01             1.493705E+01             9.622616E-03             1.422225E+01             3.989222E+01             0.000000E+00
                   8.2800             1.157873E+00             4.768909E-02             7.913586E-01             1.422639E+01             1.499413E+01             9.958445E-03             1.421643E+01             3.989222E+01             0.000000E+00
                   8.4600             1.190850E+00             4.762980E-02             7.929195E-01             1.422079E+01             1.505140E+01             1.030137E-02             1.421049E+01             3.989222E+01             0.000000E+00
                   8.6400             1.223757E+00             4.756930E-02             7.944818E-01             1.421509E+01             1.510886E+01             1.065138E-02             1.420443E+01             3.989222E+01             0.000000E+00
                   8.8200             1.256591E+00             4.750759E-02             7.960447E-01             1.420927E+01             1.516647E+01             1.100845E-02             1.419826E+01             3.989222E+01             0.000000E+00
                   9.0000             1.289349E+00             4.744467E-02             7.976077E-01             1.420333E+01             1.522424E+01             1.137256E-02             1.419196E+01             3.989222E+01             0.000000E+00
                   9.1800             1.322029E+00             4.738055E-02             7.991699E-01             1.419729E+01             1.528212E+01             1.174369E-02             1.418555E+01             3.989222E+01             0.000000E+00
                   9.3600             1.354628E+00             4.731522E-02             8.007307E-01             1.419114E+01             1.534012E+01             1.212183E-02             1.417902E+01             3.989222E+01             0.000000E+00
                   9.5400             1.387144E+00             4.724871E-02             8.022896E-01             1.418487E+01             1.539821E+01             1.250694E-02             1.417237E+01             3.989222E+01             0.000000E+00
                   9.7200             1.419574E+00             4.718100E-02             8.038458E-01             1.417850E+01             1.545638E+01             1.289902E-02             1.416560E+01             3.989222E+01             0.000000E+00
                   9.9000             1.451915E+00             4.711211E-02             8.053986E-01             1.417202E+01             1.551460E+01             1.329805E-02             1.415872E+01             3.989222E+01             0.000000E+00
                  10.0800             1.484164E+00             4.704204E-02             8.069475E-01             1.416543E+01             1.557287E+01             1.370399E-02             1.415172E+01             3.989222E+01             0.000000E+00
                  10.2600             1.516319E+00             4.697079E-02             8.084919E-01             1.415873E+01             1.563116E+01             1.411683E-02             1.414461E+01             3.989222E+01             0.000000E+00
                  10.4400             1.548378E+00             4.689837E-02             8.100311E-01             1.415192E+01             1.568947E+01             1.453655E-02             1.413738E+01             3.989222E+01             0.000000E+00
                  10.6200             1.580337E+00             4.682478E-02             8.115646E-01             1.414501E+01             1.574778E+01             1.496312E-02             1.413004E+01             3.989222E+01             0.000000E+00
                  10.8000             1.612194E+00             4.675002E-02             8.130918E-01             1.413798E+01             1.580607E+01             1.539652E-02             1.412259E+01             3.989222E+01             0.000000E+00
                  10.9800             1.643947E+00             4.667411E-02             8.146122E-01             1.413086E+01             1.586434E+01             1.583673E-02             1.411502E+01             3.989222E+01             0.000000E+00
                  11.1600             1.675593E+00             4.659704E-02             8.161251E-01             1.412363E+01             1.592256E+01             1.628373E-02             1.410734E+01             3.989222E+01             0.000000E+00
                  11.3400             1.707130E+00             4.651883E-02             8.176302E-01             1.411629E+01             1.598073E+01             1.673749E-02             1.409956E+01             3.989222E+01             0.000000E+00
                  11.5200             1.738556E+00             4.643947E-02             8.191269E-01             1.410885E+01             1.603884E+01             1.719799E-02             1.409165E+01             3.989222E+01             0.000000E+00
                  11.7000             1.769867E+00             4.635897E-02             8.206147E-01             1.410131E+01             1.609686E+01             1.766520E-02             1.408364E+01             3.989222E+01             0.000000E+00
                  11.8800             1.801063E+00             4.627733E-02             8.220932E-01             1.409366E+01             1.615480E+01             1.813910E-02             1.407553E+01             3.989222E+01             0.000000E+00
                  12.0600             1.832141E+00             4.619457E-02             8.235620E-01             1.408592E+01             1.621265E+01             1.861967E-02             1.406730E+01             3.989222E+01             0.000000E+00
                  12.2400             1.863099E+00             4.611068E-02             8.250207E-01             1.407807E+01             1.627039E+01             1.910687E-02             1.405896E+01             3.989222E+01             0.000000E+00
                  12.4200             1.893935E+00             4.602567E-02             8.264688E-01             1.407012E+01             1.632801E+01             1.960068E-02             1.405052E+01             3.989222E+01             0.000000E+00
                  12.6000             1.924648E+00             4.593955E-02             8.279060E-01             1.406207E+01             1.638551E+01             2.010108E-02             1.404197E+01             3.989222E+01             0.000000E+00
                  12.7800             1.955236E+00             4.585233E-02             8.293320E-01             1.405392E+01             1.644288E+01             2.060804E-02             1.403331E+01             3.989222E+01             0.000000E+00
                  12.9600             1.985698E+00             4.576399E-02             8.307465E-01             1.404567E+01             1.650011E+01             2.112154E-02             1.402455E+01             3.989222E+01             0.000000E+00
                  13.1400             2.016033E+00             4.567457E-02             8.321491E-01             1.403732E+01             1.655720E+01             2.164153E-02             1.401568E+01             3.989222E+01             0.000000E+00
                  13.3200             2.046239E+00             4.558405E-02             8.335397E-01             1.402888E+01             1.661414E+01             2.216801E-02             1.400671E+01             3.989222E+01             0.000000E+00
                  13.5000             2.076316E+00             4.549244E-02             8.349179E-01             1.402034E+01             1.667093E+01             2.270094E-02             1.399764E+01             3.989222E+01             0.000000E+00
                  13.6800             2.106263E+00             4.539976E-02             8.362836E-01             1.401170E+01             1.672756E+01             2.324029E-02             1.398846E+01             3.989222E+01             0.000000E+00
                  13.8600             2.136079E+00             4.530599E-02             8.376365E-01             1.400297E+01             1.678404E+01             2.378604E-02             1.397919E+01             3.989222E+01             0.000000E+00
                  14.0400             2.165764E+00             4.521117E-02             8.389766E-01             1.399415E+01             1.684034E+01             2.433815E-02             1.396981E+01             3.989222E+01             0.000000E+00
                  14.2200             2.195317E+00             4.511527E-02             8.403036E-01             1.398522E+01             1.689649E+01             2.489659E-02             1.396033E+01             3.989222E+01             0.000000E+00
                  14.4000             2.224740E+00             4.501832E-02             8.416174E-01             1.397621E+01             1.695246E+01             2.546135E-02             1.395075E+01             3.989222E+01             0.000000E+00
                  14.5800             2.254031E+00             4.492032E-02             8.429180E-01             1.396711E+01             1.700827E+01             2.603238E-02             1.394107E+01             3.989222E+01             0.000000E+00
                  14.7600             2.283192E+00             4.482128E-02             8.442052E-01             1.395791E+01             1.706391E+01             2.660966E-02             1.393130E+01             3.989222E+01             0.000000E+00
                  14.9400             2.312223E+00             4.472120E-02             8.454790E-01             1.394862E+01             1.711938E+01             2.719315E-02             1.392143E+01             3.989222E+01             0.000000E+00
                  15.1200             2.341125E+00             4.462008E-02             8.467393E-01             1.393924E+01             1.717469E+01             2.778283E-02             1.391146E+01             3.989222E+01             0.000000E+00
                  15.3000             2.369899E+00             4.451794E-02             8.479862E-01             1.392977E+01             1.722983E+01             2.837867E-02             1.390139E+01             3.989222E+01             0.000000E+00
                  15.4800             2.398545E+00             4.441477E-02             8.492196E-01             1.392022E+01             1.728480E+01             2.898063E-02             1.389123E+01             3.989222E+01             0.000000E+00
                  15.6600             2.427067E+00             4.431060E-02             8.504396E-01             1.391057E+01             1.733962E+01             2.958868E-02             1.388098E+01             3.989222E+01             0.000000E+00
                  15.8400             2.455464E+00             4.420541E-02             8.516461E-01             1.390084E+01             1.739427E+01             3.020280E-02             1.387064E+01             3.989222E+01             0.000000E+00
                  16.0200             2.483739E+00             4.409923E-02             8.528392E-01             1.389102E+01             1.744877E+01             3.082294E-02             1.386020E+01             3.989222E+01             0.000000E+00
                  16.2000             2.511893E+00             4.399205E-02             8.540190E-01             1.388112E+01             1.750311E+01             3.144908E-02             1.384967E+01             3.989222E+01             0.000000E+00
                  16.3800             2.539930E+00             4.388388E-02             8.551856E-01             1.387113E+01             1.755731E+01             3.208118E-02             1.383905E+01             3.989222E+01             0.000000E+00
                  16.5600             2.567851E+00             4.377474E-02             8.563390E-01             1.386106E+01             1.761137E+01             3.271921E-02             1.382834E+01             3.989222E+01             0.000000E+00
                  16.7400             2.595658E+00             4.366461E-02             8.574792E-01             1.385090E+01             1.766528E+01             3.336313E-02             1.381754E+01             3.989222E+01             0.000000E+00
                  16.9200             2.623356E+00             4.355352E-02             8.586065E-01             1.384066E+01             1.771906E+01             3.401292E-02             1.380665E+01             3.989222E+01             0.000000E+00
                  17.1000             2.650945E+00             4.344147E-02             8.597209E-01             1.383034E+01             1.777271E+01             3.466854E-02             1.379568E+01             3.989222E+01             0.000000E+00
                  17.2800             2.678429E+00             4.332847E-02             8.608226E-01             1.381994E+01             1.782623E+01             3.532995E-02             1.378461E+01             3.989222E+01             0.000000E+00
                  17.4600             2.705812E+00             4.321451E-02             8.619115E-01             1.380946E+01             1.787964E+01             3.599712E-02             1.377347E+01             3.989222E+01             0.000000E+00
