                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   0.0000             3.252412E+02             3.251973E+02             3.252412E+02             3.251973E+02             3.277603E+02             3.272205E+02             3.277603E+02             3.272205E+02             3.285193E+02             3.278866E+02
                   0.1800             3.257804E+02             3.257569E+02             3.258010E+02             3.257772E+02             3.282508E+02             3.277401E+02             3.282740E+02             3.277625E+02             3.290455E+02             3.284400E+02
                   0.3600             3.259513E+02             3.259376E+02             3.259781E+02             3.259631E+02             3.283996E+02             3.279020E+02             3.284307E+02             3.279317E+02             3.292077E+02             3.286142E+02
                   0.5400             3.259685E+02             3.259600E+02             3.259994E+02             3.259889E+02             3.284052E+02             3.279144E+02             3.284419E+02             3.279492E+02             3.292217E+02             3.286341E+02
                   0.7200             3.258981E+02             3.258924E+02             3.259327E+02             3.259239E+02             3.283294E+02             3.278417E+02             3.283711E+02             3.278808E+02             3.291519E+02             3.285668E+02
                   0.9000             3.257934E+02             3.257892E+02             3.258310E+02             3.258230E+02             3.282219E+02             3.277358E+02             3.282680E+02             3.277787E+02             3.290492E+02             3.284649E+02
                   1.0800             3.256808E+02             3.256776E+02             3.257209E+02             3.257131E+02             3.281075E+02             3.276223E+02             3.281573E+02             3.276684E+02             3.289387E+02             3.283548E+02
                   1.2600             3.255707E+02             3.255683E+02             3.256128E+02             3.256051E+02             3.279959E+02             3.275115E+02             3.280490E+02             3.275602E+02             3.288304E+02             3.282467E+02
                   1.4400             3.254669E+02             3.254652E+02             3.255105E+02             3.255029E+02             3.278907E+02             3.274069E+02             3.279466E+02             3.274579E+02             3.287280E+02             3.281443E+02
                   1.6200             3.253705E+02             3.253694E+02             3.254151E+02             3.254077E+02             3.277928E+02             3.273097E+02             3.278510E+02             3.273625E+02             3.286324E+02             3.280489E+02
                   1.8000             3.252815E+02             3.252810E+02             3.253268E+02             3.253195E+02             3.277025E+02             3.272200E+02             3.277625E+02             3.272742E+02             3.285440E+02             3.279607E+02
                   1.9800             3.251999E+02             3.252000E+02             3.252456E+02             3.252385E+02             3.276195E+02             3.271376E+02             3.276810E+02             3.271929E+02             3.284625E+02             3.278794E+02
                   2.1600             3.251254E+02             3.251260E+02             3.251713E+02             3.251643E+02             3.275435E+02             3.270623E+02             3.276064E+02             3.271184E+02             3.283879E+02             3.278050E+02
                   2.3400             3.250578E+02             3.250588E+02             3.251035E+02             3.250967E+02             3.274745E+02             3.269939E+02             3.275384E+02             3.270506E+02             3.283200E+02             3.277373E+02
                   2.5200             3.249968E+02             3.249983E+02             3.250423E+02             3.250356E+02             3.274121E+02             3.269321E+02             3.274768E+02             3.269893E+02             3.282584E+02             3.276760E+02
                   2.7000             3.249422E+02             3.249441E+02             3.249873E+02             3.249808E+02             3.273562E+02             3.268768E+02             3.274215E+02             3.269342E+02             3.282032E+02             3.276209E+02
                   2.8800             3.248939E+02             3.248962E+02             3.249384E+02             3.249321E+02             3.273066E+02             3.268277E+02             3.273723E+02             3.268852E+02             3.281541E+02             3.275720E+02
                   3.0600             3.248517E+02             3.248543E+02             3.248956E+02             3.248894E+02             3.272631E+02             3.267847E+02             3.273291E+02             3.268422E+02             3.281109E+02             3.275291E+02
                   3.2400             3.248154E+02             3.248183E+02             3.248586E+02             3.248525E+02             3.272255E+02             3.267476E+02             3.272918E+02             3.268051E+02             3.280737E+02             3.274920E+02
                   3.4200             3.247848E+02             3.247881E+02             3.248273E+02             3.248213E+02             3.271938E+02             3.267164E+02             3.272602E+02             3.267737E+02             3.280422E+02             3.274607E+02
                   3.6000             3.247600E+02             3.247635E+02             3.248016E+02             3.247958E+02             3.271678E+02             3.266908E+02             3.272343E+02             3.267480E+02             3.280163E+02             3.274350E+02
                   3.7800             3.247407E+02             3.247444E+02             3.247815E+02             3.247758E+02             3.271474E+02             3.266708E+02             3.272139E+02             3.267278E+02             3.279959E+02             3.274148E+02
                   3.9600             3.247268E+02             3.247307E+02             3.247668E+02             3.247611E+02             3.271324E+02             3.266562E+02             3.271990E+02             3.267130E+02             3.279810E+02             3.274000E+02
                   4.1400             3.247181E+02             3.247222E+02             3.247573E+02             3.247517E+02             3.271227E+02             3.266469E+02             3.271893E+02             3.267034E+02             3.279714E+02             3.273905E+02
                   4.3200             3.247145E+02             3.247187E+02             3.247528E+02             3.247474E+02             3.271180E+02             3.266426E+02             3.271847E+02             3.266989E+02             3.279668E+02             3.273860E+02
                   4.5000             3.247154E+02             3.247198E+02             3.247530E+02             3.247476E+02             3.271180E+02             3.266429E+02             3.271847E+02             3.266990E+02             3.279668E+02             3.273861E+02
                   4.6800             3.247197E+02             3.247243E+02             3.247565E+02             3.247512E+02             3.271214E+02             3.266465E+02             3.271881E+02             3.267024E+02             3.279702E+02             3.273896E+02
                   4.8600             3.247251E+02             3.247298E+02             3.247612E+02             3.247558E+02             3.271259E+02             3.266513E+02             3.271926E+02             3.267070E+02             3.279747E+02             3.273941E+02
                   5.0400             3.247306E+02             3.247354E+02             3.247659E+02             3.247606E+02             3.271305E+02             3.266562E+02             3.271972E+02             3.267116E+02             3.279792E+02             3.273988E+02
                   5.2200             3.247362E+02             3.247411E+02             3.247706E+02             3.247653E+02             3.271352E+02             3.266612E+02             3.272017E+02             3.267163E+02             3.279838E+02             3.274034E+02
                   5.4000             3.247418E+02             3.247468E+02             3.247753E+02             3.247701E+02             3.271399E+02             3.266662E+02             3.272063E+02             3.267209E+02             3.279884E+02             3.274081E+02
                   5.5800             3.247474E+02             3.247525E+02             3.247799E+02             3.247748E+02             3.271447E+02             3.266712E+02             3.272108E+02             3.267255E+02             3.279929E+02             3.274127E+02
                   5.7600             3.247530E+02             3.247582E+02             3.247846E+02             3.247794E+02             3.271494E+02             3.266762E+02             3.272153E+02             3.267301E+02             3.279974E+02             3.274172E+02
