                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             6.211829E-04             1.223614E+01             0.000000E+00             1.290664E+00             5.084039E+03
                   0.1800             2.099256E-02             1.228040E+01             0.000000E+00             1.030470E+00             5.065881E+03
                   0.3600             3.479515E-02             1.232405E+01             0.000000E+00             9.297635E-01             5.073654E+03
                   0.5400             4.738168E-02             1.236599E+01             0.000000E+00             8.856926E-01             5.074743E+03
                   0.7200             5.952495E-02             1.240604E+01             0.000000E+00             8.727757E-01             5.074953E+03
                   0.9000             7.135866E-02             1.244394E+01             0.000000E+00             8.731656E-01             5.074901E+03
                   1.0800             8.290832E-02             1.247952E+01             0.000000E+00             8.782571E-01             5.074753E+03
                   1.2600             9.419153E-02             1.251274E+01             0.000000E+00             8.845889E-01             5.074568E+03
                   1.4400             1.052303E-01             1.254358E+01             0.000000E+00             8.908917E-01             5.074369E+03
                   1.6200             1.160481E-01             1.257206E+01             0.000000E+00             8.967390E-01             5.074168E+03
                   1.8000             1.266674E-01             1.259819E+01             0.000000E+00             9.020139E-01             5.073968E+03
                   1.9800             1.371079E-01             1.262200E+01             0.000000E+00             9.067088E-01             5.073774E+03
                   2.1600             1.473865E-01             1.264350E+01             0.000000E+00             9.108514E-01             5.073586E+03
                   2.3400             1.575177E-01             1.266273E+01             0.000000E+00             9.144786E-01             5.073408E+03
                   2.5200             1.675138E-01             1.267970E+01             0.000000E+00             9.176267E-01             5.073241E+03
                   2.7000             1.773851E-01             1.269443E+01             0.000000E+00             9.203290E-01             5.073087E+03
                   2.8800             1.871408E-01             1.270695E+01             0.000000E+00             9.226147E-01             5.072948E+03
                   3.0600             1.967888E-01             1.271727E+01             0.000000E+00             9.245093E-01             5.072825E+03
                   3.2400             2.063360E-01             1.272541E+01             0.000000E+00             9.260351E-01             5.072719E+03
                   3.4200             2.157887E-01             1.273140E+01             0.000000E+00             9.272112E-01             5.072631E+03
                   3.6000             2.251525E-01             1.273527E+01             0.000000E+00             9.280544E-01             5.072563E+03
                   3.7800             2.344324E-01             1.273703E+01             0.000000E+00             9.285794E-01             5.072516E+03
                   3.9600             2.436332E-01             1.273672E+01             0.000000E+00             9.287996E-01             5.072488E+03
                   4.1400             2.527592E-01             1.273440E+01             0.000000E+00             9.287282E-01             5.072481E+03
                   4.3200             2.618145E-01             1.273014E+01             0.000000E+00             9.283806E-01             5.072492E+03
                   4.5000             2.708030E-01             1.272412E+01             0.000000E+00             9.277817E-01             5.072521E+03
                   4.6800             2.797283E-01             1.271681E+01             0.000000E+00             9.269948E-01             5.072563E+03
                   4.8600             2.885939E-01             1.270913E+01             0.000000E+00             9.261389E-01             5.072608E+03
                   5.0400             2.974033E-01             1.270150E+01             0.000000E+00             9.252682E-01             5.072654E+03
                   5.2200             3.061597E-01             1.269393E+01             0.000000E+00             9.243912E-01             5.072699E+03
                   5.4000             3.148664E-01             1.268641E+01             0.000000E+00             9.235132E-01             5.072744E+03
                   5.5800             3.235265E-01             1.267897E+01             0.000000E+00             9.226394E-01             5.072787E+03
                   5.7600             3.321432E-01             1.267158E+01             0.000000E+00             9.217755E-01             5.072830E+03
                   5.9400             3.407196E-01             1.266426E+01             0.000000E+00             9.209268E-01             5.072872E+03
                   6.1200             3.492588E-01             1.265700E+01             0.000000E+00             9.200990E-01             5.072912E+03
                   6.3000             3.577638E-01             1.264981E+01             0.000000E+00             9.192978E-01             5.072950E+03
                   6.4800             3.662379E-01             1.264267E+01             0.000000E+00             9.185289E-01             5.072987E+03
                   6.6600             3.746840E-01             1.263560E+01             0.000000E+00             9.177982E-01             5.073021E+03
                   6.8400             3.831053E-01             1.262860E+01             0.000000E+00             9.171116E-01             5.073053E+03
                   7.0200             3.915050E-01             1.262165E+01             0.000000E+00             9.164750E-01             5.073083E+03
                   7.2000             3.998862E-01             1.261477E+01             0.000000E+00             9.158944E-01             5.073111E+03
                   7.3800             4.082522E-01             1.260795E+01             0.000000E+00             9.153756E-01             5.073135E+03
                   7.5600             4.166062E-01             1.260120E+01             0.000000E+00             9.149248E-01             5.073157E+03
                   7.7400             4.249515E-01             1.259451E+01             0.000000E+00             9.145478E-01             5.073175E+03
                   7.9200             4.332915E-01             1.258788E+01             0.000000E+00             9.142504E-01             5.073191E+03
                   8.1000             4.416293E-01             1.258131E+01             0.000000E+00             9.140385E-01             5.073202E+03
                   8.2800             4.499685E-01             1.257480E+01             0.000000E+00             9.139177E-01             5.073211E+03
                   8.4600             4.583124E-01             1.256836E+01             0.000000E+00             9.138935E-01             5.073215E+03
                   8.6400             4.666645E-01             1.256198E+01             0.000000E+00             9.139712E-01             5.073215E+03
                   8.8200             4.750283E-01             1.255566E+01             0.000000E+00             9.141561E-01             5.073212E+03
                   9.0000             4.834071E-01             1.254941E+01             0.000000E+00             9.144530E-01             5.073203E+03
                   9.1800             4.918046E-01             1.254322E+01             0.000000E+00             9.148666E-01             5.073191E+03
                   9.3600             5.002243E-01             1.253708E+01             0.000000E+00             9.154012E-01             5.073173E+03
                   9.5400             5.086696E-01             1.253102E+01             0.000000E+00             9.160609E-01             5.073150E+03
                   9.7200             5.171440E-01             1.252501E+01             0.000000E+00             9.168494E-01             5.073122E+03
                   9.9000             5.256512E-01             1.251906E+01             0.000000E+00             9.177699E-01             5.073088E+03
                  10.0800             5.341945E-01             1.251318E+01             0.000000E+00             9.188253E-01             5.073048E+03
                  10.2600             5.427774E-01             1.250735E+01             0.000000E+00             9.200180E-01             5.073002E+03
                  10.4400             5.514035E-01             1.250159E+01             0.000000E+00             9.213502E-01             5.072950E+03
                  10.6200             5.600760E-01             1.249588E+01             0.000000E+00             9.228232E-01             5.072890E+03
                  10.8000             5.687983E-01             1.249024E+01             0.000000E+00             9.244381E-01             5.072823E+03
                  10.9800             5.775738E-01             1.248466E+01             0.000000E+00             9.261956E-01             5.072747E+03
                  11.1600             5.864056E-01             1.247913E+01             0.000000E+00             9.280956E-01             5.072664E+03
                  11.3400             5.952968E-01             1.247367E+01             0.000000E+00             9.301376E-01             5.072571E+03
                  11.5200             6.042506E-01             1.246826E+01             0.000000E+00             9.323209E-01             5.072468E+03
                  11.7000             6.132699E-01             1.246291E+01             0.000000E+00             9.346438E-01             5.072356E+03
                  11.8800             6.223576E-01             1.245762E+01             0.000000E+00             9.371044E-01             5.072232E+03
                  12.0600             6.315164E-01             1.245238E+01             0.000000E+00             9.397004E-01             5.072095E+03
                  12.2400             6.407489E-01             1.244721E+01             0.000000E+00             9.424290E-01             5.071946E+03
                  12.4200             6.500576E-01             1.244208E+01             0.000000E+00             9.452867E-01             5.071783E+03
                  12.6000             6.594448E-01             1.243702E+01             0.000000E+00             9.482700E-01             5.071603E+03
                  12.7800             6.689128E-01             1.243200E+01             0.000000E+00             9.513748E-01             5.071407E+03
                  12.9600             6.784635E-01             1.242705E+01             0.000000E+00             9.545966E-01             5.071193E+03
                  13.1400             6.880988E-01             1.242214E+01             0.000000E+00             9.579307E-01             5.070957E+03
                  13.3200             6.978204E-01             1.241729E+01             0.000000E+00             9.613720E-01             5.070699E+03
                  13.5000             7.076299E-01             1.241249E+01             0.000000E+00             9.649153E-01             5.070415E+03
                  13.6800             7.175285E-01             1.240774E+01             0.000000E+00             9.685550E-01             5.070103E+03
                  13.8600             7.275173E-01             1.240305E+01             0.000000E+00             9.722855E-01             5.069758E+03
                  14.0400             7.375974E-01             1.239840E+01             0.000000E+00             9.761008E-01             5.069378E+03
                  14.2200             7.477694E-01             1.239381E+01             0.000000E+00             9.799950E-01             5.068956E+03
                  14.4000             7.580339E-01             1.238926E+01             0.000000E+00             9.839619E-01             5.068487E+03
                  14.5800             7.683913E-01             1.238476E+01             0.000000E+00             9.879955E-01             5.067963E+03
                  14.7600             7.788416E-01             1.238031E+01             0.000000E+00             9.920896E-01             5.067377E+03
                  14.9400             7.893848E-01             1.237591E+01             0.000000E+00             9.962379E-01             5.066716E+03
                  15.1200             8.000206E-01             1.237155E+01             0.000000E+00             1.000434E+00             5.065967E+03
                  15.3000             8.107485E-01             1.236724E+01             0.000000E+00             1.004673E+00             5.065113E+03
