                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.253852E+02             3.253852E+02             3.275560E+02             3.275560E+02             3.282461E+02             3.258446E+02             3.252837E+02             3.258446E+02             3.252837E+02
                   0.1800             3.259115E+02             3.259319E+02             3.280400E+02             3.280629E+02             3.287642E+02             3.263699E+02             3.258941E+02             3.263795E+02             3.259059E+02
                   0.3600             3.260772E+02             3.261032E+02             3.281862E+02             3.282165E+02             3.289229E+02             3.265402E+02             3.261039E+02             3.265459E+02             3.261106E+02
                   0.5400             3.260922E+02             3.261218E+02             3.281907E+02             3.282263E+02             3.289351E+02             3.265584E+02             3.261419E+02             3.265619E+02             3.261457E+02
                   0.7200             3.260213E+02             3.260538E+02             3.281146E+02             3.281548E+02             3.288646E+02             3.264910E+02             3.260828E+02             3.264929E+02             3.260845E+02
                   0.9000             3.259167E+02             3.259517E+02             3.280073E+02             3.280515E+02             3.287616E+02             3.263899E+02             3.259849E+02             3.263905E+02             3.259850E+02
                   1.0800             3.258044E+02             3.258414E+02             3.278932E+02             3.279407E+02             3.286510E+02             3.262805E+02             3.258770E+02             3.262801E+02             3.258756E+02
                   1.2600             3.256947E+02             3.257333E+02             3.277820E+02             3.278324E+02             3.285427E+02             3.261733E+02             3.257706E+02             3.261718E+02             3.257679E+02
                   1.4400             3.255912E+02             3.256309E+02             3.276771E+02             3.277299E+02             3.284402E+02             3.260718E+02             3.256698E+02             3.260694E+02             3.256660E+02
                   1.6200             3.254950E+02             3.255354E+02             3.275795E+02             3.276343E+02             3.283446E+02             3.259772E+02             3.255759E+02             3.259738E+02             3.255709E+02
                   1.8000             3.254063E+02             3.254471E+02             3.274894E+02             3.275457E+02             3.282561E+02             3.258896E+02             3.254891E+02             3.258854E+02             3.254831E+02
                   1.9800             3.253248E+02             3.253658E+02             3.274066E+02             3.274642E+02             3.281746E+02             3.258091E+02             3.254094E+02             3.258040E+02             3.254023E+02
                   2.1600             3.252504E+02             3.252913E+02             3.273309E+02             3.273895E+02             3.280999E+02             3.257354E+02             3.253366E+02             3.257295E+02             3.253284E+02
