                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -1.054388E+00            -4.870540E+01             3.813388E+00             5.241969E+00             1.428581E+00             1.999554E+01             2.004651E+01
                   0.1800            -2.656804E+00            -5.071597E+01             2.724210E+00             4.459905E+00             1.742800E+00             2.103361E+01             2.110569E+01
                   0.3600            -3.114797E+00            -5.073895E+01             2.313719E+00             4.440978E+00             2.141440E+00             2.110104E+01             2.120943E+01
                   0.5400            -3.570445E+00            -5.076106E+01             1.904840E+00             4.424412E+00             2.540794E+00             2.116873E+01             2.132066E+01
                   0.7200            -4.024485E+00            -5.078378E+01             1.497187E+00             4.409622E+00             2.940658E+00             2.123723E+01             2.143986E+01
                   0.9000            -4.477215E+00            -5.080783E+01             1.090636E+00             4.396300E+00             3.340845E+00             2.130682E+01             2.156715E+01
                   1.0800            -4.928827E+00            -5.083358E+01             6.850859E-01             4.384290E+00             3.741297E+00             2.137759E+01             2.170250E+01
                   1.2600            -5.379495E+00            -5.086122E+01             2.804093E-01             4.373513E+00             4.142059E+00             2.144954E+01             2.184581E+01
                   1.4400            -5.829212E+00            -5.089081E+01            -1.233649E-01             4.363925E+00             4.543056E+00             2.152263E+01             2.199688E+01
                   1.6200            -6.278006E+00            -5.092238E+01            -5.262570E-01             4.355504E+00             4.944285E+00             2.159679E+01             2.215552E+01
                   1.8000            -6.725866E+00            -5.095593E+01            -9.282498E-01             4.348235E+00             5.345713E+00             2.167193E+01             2.232150E+01
                   1.9800            -7.172833E+00            -5.099146E+01            -1.329384E+00             4.342113E+00             5.747373E+00             2.174797E+01             2.249459E+01
                   2.1600            -7.618869E+00            -5.102894E+01            -1.729621E+00             4.337129E+00             6.149221E+00             2.182482E+01             2.267456E+01
                   2.3400            -8.063990E+00            -5.106835E+01            -2.128979E+00             4.333281E+00             6.551269E+00             2.190239E+01             2.286118E+01
                   2.5200            -8.508177E+00            -5.110968E+01            -2.527440E+00             4.330564E+00             6.953498E+00             2.198056E+01             2.305420E+01
                   2.7000            -8.951424E+00            -5.115288E+01            -2.925001E+00             4.328975E+00             7.355899E+00             2.205926E+01             2.325339E+01
                   2.8800            -9.393735E+00            -5.119795E+01            -3.321666E+00             4.328508E+00             7.758474E+00             2.213839E+01             2.345852E+01
                   3.0600            -9.835090E+00            -5.124485E+01            -3.717418E+00             4.329158E+00             8.161204E+00             2.221784E+01             2.366934E+01
                   3.2400            -1.027549E+01            -5.129356E+01            -4.112263E+00             4.330919E+00             8.564091E+00             2.229752E+01             2.388562E+01
                   3.4200            -1.071495E+01            -5.134403E+01            -4.506203E+00             4.333781E+00             8.967128E+00             2.237733E+01             2.410715E+01
                   3.6000            -1.115345E+01            -5.139624E+01            -4.899237E+00             4.337729E+00             9.370304E+00             2.245719E+01             2.433368E+01
                   3.7800            -1.159100E+01            -5.145013E+01            -5.291371E+00             4.342743E+00             9.773606E+00             2.253700E+01             2.456501E+01
                   3.9600            -1.202763E+01            -5.150563E+01            -5.682630E+00             4.348784E+00             1.017703E+01             2.261666E+01             2.480091E+01
                   4.1400            -1.246338E+01            -5.156262E+01            -6.073054E+00             4.355776E+00             1.058053E+01             2.269610E+01             2.504117E+01
                   4.3200            -1.289838E+01            -5.162083E+01            -6.462769E+00             4.363536E+00             1.098406E+01             2.277526E+01             2.528561E+01
                   4.5000            -1.333295E+01            -5.167971E+01            -6.852050E+00             4.371658E+00             1.138748E+01             2.285416E+01             2.553404E+01
                   4.6800            -1.376735E+01            -5.173876E+01            -7.241147E+00             4.379778E+00             1.179067E+01             2.293282E+01             2.578632E+01
                   4.8600            -1.420162E+01            -5.179785E+01            -7.630104E+00             4.387824E+00             1.219359E+01             2.301127E+01             2.604231E+01
                   5.0400            -1.463576E+01            -5.185696E+01            -8.018915E+00             4.395793E+00             1.259625E+01             2.308947E+01             2.630189E+01
                   5.2200            -1.506974E+01            -5.191608E+01            -8.407570E+00             4.403689E+00             1.299862E+01             2.316743E+01             2.656490E+01
                   5.4000            -1.550355E+01            -5.197520E+01            -8.796061E+00             4.411514E+00             1.340071E+01             2.324512E+01             2.683123E+01
                   5.5800            -1.593718E+01            -5.203429E+01            -9.184375E+00             4.419274E+00             1.380251E+01             2.332253E+01             2.710073E+01
                   5.7600            -1.637061E+01            -5.209334E+01            -9.572507E+00             4.426971E+00             1.420402E+01             2.339965E+01             2.737330E+01
                   5.9400            -1.680381E+01            -5.215233E+01            -9.960442E+00             4.434610E+00             1.460522E+01             2.347645E+01             2.764880E+01
                   6.1200            -1.723678E+01            -5.221126E+01            -1.034818E+01             4.442193E+00             1.500611E+01             2.355292E+01             2.792711E+01
                   6.3000            -1.766950E+01            -5.227010E+01            -1.073570E+01             4.449725E+00             1.540669E+01             2.362904E+01             2.820812E+01
                   6.4800            -1.810195E+01            -5.232884E+01            -1.112299E+01             4.457209E+00             1.580695E+01             2.370480E+01             2.849170E+01
