                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.008652E+02             3.037729E+02             3.429197E+05             1.157064E+00             4.300960E+05             3.900601E+03             1.866424E-05             1.006509E+03             2.712963E-02             5.785318E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             1.081003E+02             3.093512E+02             3.429422E+05             1.217664E+00             4.356959E+05             3.898988E+03             1.898596E-05             1.006848E+03             2.707755E-02             6.007383E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             1.081099E+02             3.107467E+02             3.439197E+05             1.212289E+00             4.371010E+05             3.903494E+03             1.905227E-05             1.006909E+03             2.718008E-02             5.985870E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             1.081097E+02             3.114540E+02             3.444183E+05             1.209527E+00             4.378132E+05             3.905784E+03             1.908583E-05             1.006940E+03             2.723199E-02             5.976959E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             1.081051E+02             3.118094E+02             3.446715E+05             1.208093E+00             4.381710E+05             3.906945E+03             1.910268E-05             1.006956E+03             2.725805E-02             5.974211E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             1.080989E+02             3.119863E+02             3.447999E+05             1.207337E+00             4.383492E+05             3.907532E+03             1.911107E-05             1.006964E+03             2.727102E-02             5.974356E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             1.080924E+02             3.120734E+02             3.448653E+05             1.206927E+00             4.384369E+05             3.907831E+03             1.911519E-05             1.006968E+03             2.727741E-02             5.975747E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             1.080865E+02             3.121156E+02             3.448988E+05             1.206697E+00             4.384795E+05             3.907983E+03             1.911719E-05             1.006970E+03             2.728050E-02             5.977560E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             1.080812E+02             3.121358E+02             3.449163E+05             1.206560E+00             4.384998E+05             3.908062E+03             1.911815E-05             1.006970E+03             2.728198E-02             5.979388E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             1.080769E+02             3.121453E+02             3.449258E+05             1.206475E+00             4.385094E+05             3.908104E+03             1.911860E-05             1.006971E+03             2.728267E-02             5.981033E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             1.080734E+02             3.121500E+02             3.449314E+05             1.206418E+00             4.385141E+05             3.908128E+03             1.911882E-05             1.006971E+03             2.728302E-02             5.982407E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             1.080709E+02             3.121528E+02             3.449352E+05             1.206379E+00             4.385169E+05             3.908144E+03             1.911895E-05             1.006971E+03             2.728322E-02             5.983474E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             1.080692E+02             3.121551E+02             3.449381E+05             1.206352E+00             4.385192E+05             3.908156E+03             1.911906E-05             1.006971E+03             2.728339E-02             5.984226E-08             0.000000E+00             0.000000E+00
                   2.3400             5.033207E-08             1.080684E+02             3.121577E+02             3.449407E+05             1.206333E+00             4.385218E+05             3.908166E+03             1.911918E-05             1.006971E+03             2.728358E-02             5.984667E-08             0.000000E+00             0.000000E+00
                   2.5200             5.033375E-08             1.080684E+02             3.121608E+02             3.449432E+05             1.206320E+00             4.385250E+05             3.908177E+03             1.911933E-05             1.006971E+03             2.728381E-02             5.984813E-08             0.000000E+00             0.000000E+00
                   2.7000             5.033292E-08             1.080691E+02             3.121646E+02             3.449458E+05             1.206313E+00             4.385288E+05             3.908187E+03             1.911951E-05             1.006972E+03             2.728409E-02             5.984677E-08             0.000000E+00             0.000000E+00
                   2.8800             5.032977E-08             1.080705E+02             3.121692E+02             3.449486E+05             1.206311E+00             4.385335E+05             3.908198E+03             1.911973E-05             1.006972E+03             2.728443E-02             5.984280E-08             0.000000E+00             0.000000E+00
                   3.0600             5.032446E-08             1.080725E+02             3.121745E+02             3.449515E+05             1.206313E+00             4.385388E+05             3.908210E+03             1.911998E-05             1.006972E+03             2.728482E-02             5.983640E-08             0.000000E+00             0.000000E+00
                   3.2400             5.031718E-08             1.080751E+02             3.121805E+02             3.449546E+05             1.206318E+00             4.385448E+05             3.908223E+03             1.912027E-05             1.006972E+03             2.728526E-02             5.982777E-08             0.000000E+00             0.000000E+00
                   3.4200             5.030811E-08             1.080782E+02             3.121872E+02             3.449578E+05             1.206327E+00             4.385515E+05             3.908236E+03             1.912058E-05             1.006973E+03             2.728575E-02             5.981711E-08             0.000000E+00             0.000000E+00
