                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             8.081219E-04             1.321260E+01             0.000000E+00             1.726362E+00             2.478860E+03
                   0.1800             2.299012E-02             1.324082E+01             0.000000E+00             1.592604E+00             2.479056E+03
                   0.3600             3.884348E-02             1.327147E+01             0.000000E+00             1.553767E+00             2.479111E+03
                   0.5400             5.300920E-02             1.330095E+01             0.000000E+00             1.533463E+00             2.479138E+03
                   0.7200             6.643969E-02             1.332893E+01             0.000000E+00             1.523453E+00             2.479150E+03
                   0.9000             7.944265E-02             1.335517E+01             0.000000E+00             1.518846E+00             2.479154E+03
                   1.0800             9.212835E-02             1.337958E+01             0.000000E+00             1.516974E+00             2.479154E+03
                   1.2600             1.045436E-01             1.340210E+01             0.000000E+00             1.516441E+00             2.479152E+03
                   1.4400             1.167154E-01             1.342271E+01             0.000000E+00             1.516536E+00             2.479150E+03
                   1.6200             1.286646E-01             1.344140E+01             0.000000E+00             1.516900E+00             2.479147E+03
                   1.8000             1.404098E-01             1.345819E+01             0.000000E+00             1.517354E+00             2.479144E+03
                   1.9800             1.519679E-01             1.347309E+01             0.000000E+00             1.517811E+00             2.479141E+03
                   2.1600             1.633545E-01             1.348610E+01             0.000000E+00             1.518228E+00             2.479138E+03
                   2.3400             1.745835E-01             1.349725E+01             0.000000E+00             1.518586E+00             2.479136E+03
                   2.5200             1.856673E-01             1.350655E+01             0.000000E+00             1.518878E+00             2.479134E+03
                   2.7000             1.966168E-01             1.351401E+01             0.000000E+00             1.519101E+00             2.479133E+03
                   2.8800             2.074418E-01             1.351966E+01             0.000000E+00             1.519256E+00             2.479131E+03
                   3.0600             2.181509E-01             1.352351E+01             0.000000E+00             1.519344E+00             2.479130E+03
                   3.2400             2.287517E-01             1.352558E+01             0.000000E+00             1.519368E+00             2.479129E+03
                   3.4200             2.392511E-01             1.352590E+01             0.000000E+00             1.519330E+00             2.479129E+03
                   3.6000             2.496552E-01             1.352449E+01             0.000000E+00             1.519234E+00             2.479128E+03
                   3.7800             2.599697E-01             1.352140E+01             0.000000E+00             1.519082E+00             2.479128E+03
                   3.9600             2.701997E-01             1.351669E+01             0.000000E+00             1.518877E+00             2.479128E+03
                   4.1400             2.803500E-01             1.351049E+01             0.000000E+00             1.518624E+00             2.479129E+03
                   4.3200             2.904248E-01             1.350307E+01             0.000000E+00             1.518331E+00             2.479129E+03
                   4.5000             3.004283E-01             1.349505E+01             0.000000E+00             1.518013E+00             2.479130E+03
                   4.6800             3.103643E-01             1.348696E+01             0.000000E+00             1.517685E+00             2.479130E+03
                   4.8600             3.202366E-01             1.347893E+01             0.000000E+00             1.517351E+00             2.479131E+03
                   5.0400             3.300486E-01             1.347097E+01             0.000000E+00             1.517014E+00             2.479132E+03
                   5.2200             3.398035E-01             1.346308E+01             0.000000E+00             1.516674E+00             2.479132E+03
                   5.4000             3.495048E-01             1.345524E+01             0.000000E+00             1.516335E+00             2.479133E+03
                   5.5800             3.591554E-01             1.344748E+01             0.000000E+00             1.515998E+00             2.479134E+03
                   5.7600             3.687584E-01             1.343978E+01             0.000000E+00             1.515664E+00             2.479134E+03
                   5.9400             3.783168E-01             1.343215E+01             0.000000E+00             1.515337E+00             2.479135E+03
                   6.1200             3.878335E-01             1.342458E+01             0.000000E+00             1.515018E+00             2.479136E+03
                   6.3000             3.973115E-01             1.341707E+01             0.000000E+00             1.514708E+00             2.479136E+03
                   6.4800             4.067534E-01             1.340964E+01             0.000000E+00             1.514411E+00             2.479137E+03
                   6.6600             4.161623E-01             1.340226E+01             0.000000E+00             1.514128E+00             2.479138E+03
                   6.8400             4.255409E-01             1.339495E+01             0.000000E+00             1.513860E+00             2.479138E+03
                   7.0200             4.348920E-01             1.338771E+01             0.000000E+00             1.513611E+00             2.479139E+03
                   7.2000             4.442184E-01             1.338053E+01             0.000000E+00             1.513381E+00             2.479139E+03
                   7.3800             4.535229E-01             1.337341E+01             0.000000E+00             1.513174E+00             2.479140E+03
                   7.5600             4.628084E-01             1.336636E+01             0.000000E+00             1.512991E+00             2.479140E+03
                   7.7400             4.720776E-01             1.335937E+01             0.000000E+00             1.512833E+00             2.479140E+03
                   7.9200             4.813333E-01             1.335245E+01             0.000000E+00             1.512704E+00             2.479141E+03
                   8.1000             4.905785E-01             1.334558E+01             0.000000E+00             1.512605E+00             2.479141E+03
                   8.2800             4.998158E-01             1.333879E+01             0.000000E+00             1.512538E+00             2.479141E+03
