                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.610399E-09            -1.982915E-03             1.687538E-08
                   0.1800            -3.348179E-05            -1.458788E+01             1.530650E-08
                   0.3600            -3.343050E-05            -1.461251E+01             1.379477E-08
                   0.5400            -3.339187E-05            -1.461940E+01             1.234003E-08
                   0.7200            -3.336123E-05            -1.461793E+01             1.094235E-08
                   0.9000            -3.333615E-05            -1.461287E+01             9.601763E-09
                   1.0800            -3.331531E-05            -1.460666E+01             8.318251E-09
                   1.2600            -3.329799E-05            -1.460048E+01             7.091855E-09
                   1.4400            -3.328374E-05            -1.459491E+01             5.922565E-09
                   1.6200            -3.327227E-05            -1.459020E+01             4.810430E-09
                   1.8000            -3.326336E-05            -1.458645E+01             3.755436E-09
                   1.9800            -3.325685E-05            -1.458369E+01             2.757605E-09
                   2.1600            -3.325257E-05            -1.458189E+01             1.816955E-09
                   2.3400            -3.325038E-05            -1.458102E+01             9.334895E-10
                   2.5200            -3.325013E-05            -1.458101E+01             1.072292E-10
                   2.7000            -3.325169E-05            -1.458183E+01            -6.618297E-10
                   2.8800            -3.325493E-05            -1.458340E+01            -1.373678E-09
                   3.0600            -3.325971E-05            -1.458567E+01            -2.028297E-09
                   3.2400            -3.326589E-05            -1.458859E+01            -2.625690E-09
                   3.4200            -3.327336E-05            -1.459208E+01            -3.165846E-09
                   3.6000            -3.328196E-05            -1.459610E+01            -3.648757E-09
                   3.7800            -3.329158E-05            -1.460058E+01            -4.074428E-09
                   3.9600            -3.330208E-05            -1.460546E+01            -4.442850E-09
                   4.1400            -3.331332E-05            -1.461068E+01            -4.754022E-09
                   4.3200            -3.332517E-05            -1.461618E+01            -5.007941E-09
                   4.5000            -3.333751E-05            -1.462191E+01            -5.204611E-09
                   4.6800            -3.335019E-05            -1.462779E+01            -5.344028E-09
                   4.8600            -3.336309E-05            -1.463377E+01            -5.426196E-09
                   5.0400            -3.337607E-05            -1.463980E+01            -5.451112E-09
                   5.2200            -3.338899E-05            -1.464580E+01            -5.418788E-09
                   5.4000            -3.340172E-05            -1.465171E+01            -5.329219E-09
                   5.5800            -3.341412E-05            -1.465748E+01            -5.182413E-09
                   5.7600            -3.342607E-05            -1.466304E+01            -4.978380E-09
                   5.9400            -3.343741E-05            -1.466833E+01            -4.717123E-09
                   6.1200            -3.344802E-05            -1.467329E+01            -4.398649E-09
                   6.3000            -3.345776E-05            -1.467786E+01            -4.022966E-09
                   6.4800            -3.346649E-05            -1.468197E+01            -3.590085E-09
                   6.6600            -3.347407E-05            -1.468556E+01            -3.100015E-09
                   6.8400            -3.348037E-05            -1.468858E+01            -2.552768E-09
                   7.0200            -3.348525E-05            -1.469094E+01            -1.948358E-09
                   7.2000            -3.348858E-05            -1.469260E+01            -1.286794E-09
                   7.3800            -3.349021E-05            -1.469350E+01            -5.680897E-10
                   7.5600            -3.349001E-05            -1.469356E+01             2.077388E-10
                   7.7400            -3.348784E-05            -1.469273E+01             1.040674E-09
                   7.9200            -3.348357E-05            -1.469095E+01             1.930704E-09
                   8.1000            -3.347707E-05            -1.468815E+01             2.877808E-09
                   8.2800            -3.346820E-05            -1.468428E+01             3.881968E-09
                   8.4600            -3.345683E-05            -1.467927E+01             4.943168E-09
                   8.6400            -3.344283E-05            -1.467307E+01             6.061384E-09
                   8.8200            -3.342606E-05            -1.466562E+01             7.236601E-09
                   9.0000            -3.340642E-05            -1.465686E+01             8.468791E-09
                   9.1800            -3.338376E-05            -1.464673E+01             9.757934E-09
                   9.3600            -3.335797E-05            -1.463518E+01             1.110401E-08
                   9.5400            -3.332893E-05            -1.462215E+01             1.250699E-08
                   9.7200            -3.329652E-05            -1.460760E+01             1.396685E-08
                   9.9000            -3.326062E-05            -1.459146E+01             1.548356E-08
                  10.0800            -3.322114E-05            -1.457370E+01             1.705710E-08
                  10.2600            -3.317795E-05            -1.455426E+01             1.868745E-08
                  10.4400            -3.313096E-05            -1.453309E+01             2.037456E-08
                  10.6200            -3.308006E-05            -1.451016E+01             2.211842E-08
                  10.8000            -3.302517E-05            -1.448541E+01             2.391898E-08
                  10.9800            -3.296620E-05            -1.445882E+01             2.577623E-08
                  11.1600            -3.290305E-05            -1.443033E+01             2.769013E-08
                  11.3400            -3.283564E-05            -1.439993E+01             2.966064E-08
                  11.5200            -3.276391E-05            -1.436756E+01             3.168773E-08
                  11.7000            -3.268779E-05            -1.433321E+01             3.377137E-08
                  11.8800            -3.260720E-05            -1.429685E+01             3.591152E-08
                  12.0600            -3.252209E-05            -1.425844E+01             3.810815E-08
                  12.2400            -3.243242E-05            -1.421797E+01             4.036122E-08
                  12.4200            -3.233813E-05            -1.417543E+01             4.267068E-08
                  12.6000            -3.223918E-05            -1.413078E+01             4.503651E-08
                  12.7800            -3.213555E-05            -1.408403E+01             4.745866E-08
                  12.9600            -3.202721E-05            -1.403516E+01             4.993709E-08
                  13.1400            -3.191414E-05            -1.398416E+01             5.247175E-08
                  13.3200            -3.179632E-05            -1.393103E+01             5.506262E-08
                  13.5000            -3.167375E-05            -1.387578E+01             5.770964E-08
                  13.6800            -3.154644E-05            -1.381839E+01             6.041277E-08
                  13.8600            -3.141440E-05            -1.375889E+01             6.317197E-08
                  14.0400            -3.127763E-05            -1.369728E+01             6.598718E-08
                  14.2200            -3.113616E-05            -1.363357E+01             6.885837E-08
                  14.4000            -3.099003E-05            -1.356777E+01             7.178549E-08
                  14.5800            -3.083927E-05            -1.349992E+01             7.476848E-08
                  14.7600            -3.068393E-05            -1.343003E+01             7.780731E-08
                  14.9400            -3.052404E-05            -1.335812E+01             8.090191E-08
                  15.1200            -3.035969E-05            -1.328422E+01             8.405224E-08
                  15.3000            -3.019092E-05            -1.320837E+01             8.725825E-08
                  15.4800            -3.001780E-05            -1.313061E+01             9.051988E-08
                  15.6600            -2.984042E-05            -1.305095E+01             9.383709E-08
                  15.8400            -2.965886E-05            -1.296946E+01             9.720981E-08
                  16.0200            -2.947320E-05            -1.288616E+01             1.006380E-07
                  16.2000            -2.928354E-05            -1.280111E+01             1.041216E-07
                  16.3800            -2.908997E-05            -1.271435E+01             1.076605E-07
                  16.5600            -2.889261E-05            -1.262592E+01             1.112548E-07
                  16.7400            -2.869155E-05            -1.253589E+01             1.149043E-07
                  16.9200            -2.848692E-05            -1.244430E+01             1.186089E-07
                  17.1000            -2.827882E-05            -1.235121E+01             1.223687E-07
                  17.2800            -2.806739E-05            -1.225667E+01             1.261836E-07
                  17.4600            -2.785274E-05            -1.216074E+01             1.300534E-07
                  17.6400            -2.763499E-05            -1.206349E+01             1.339782E-07
                  17.8200            -2.741430E-05            -1.196496E+01             1.379578E-07
                  18.0000            -2.719077E-05            -1.186523E+01             1.419923E-07
                  18.1800            -2.696455E-05            -1.176436E+01             1.460815E-07
                  18.3600            -2.673578E-05            -1.166240E+01             1.502253E-07
                  18.5400            -2.650460E-05            -1.155942E+01             1.544238E-07
                  18.7200            -2.627113E-05            -1.145548E+01             1.586769E-07
                  18.9000            -2.603554E-05            -1.135065E+01             1.629844E-07
                  19.0800            -2.579794E-05            -1.124500E+01             1.673463E-07
                  19.2600            -2.555849E-05            -1.113857E+01             1.717626E-07
                  19.4400            -2.531733E-05            -1.103145E+01             1.762332E-07
                  19.6200            -2.507459E-05            -1.092369E+01             1.807579E-07
                  19.8000            -2.483042E-05            -1.081535E+01             1.853368E-07
                  19.9800            -2.458496E-05            -1.070651E+01             1.899697E-07
                  20.1600            -2.433835E-05            -1.059721E+01             1.946567E-07
                  20.3400            -2.409072E-05            -1.048752E+01             1.993975E-07
                  20.5200            -2.384220E-05            -1.037750E+01             2.041922E-07
                  20.7000            -2.359293E-05            -1.026722E+01             2.090407E-07
                  20.8800            -2.334305E-05            -1.015672E+01             2.139428E-07
                  21.0600            -2.309268E-05            -1.004606E+01             2.188986E-07
                  21.2400            -2.284195E-05            -9.935307E+00             2.239079E-07
                  21.4200            -2.259098E-05            -9.824508E+00             2.289706E-07
                  21.6000            -2.233989E-05            -9.713717E+00             2.340868E-07
                  21.7800            -2.208880E-05            -9.602987E+00             2.392562E-07
                  21.9600            -2.183784E-05            -9.492367E+00             2.444789E-07
                  22.1400            -2.158710E-05            -9.381906E+00             2.497546E-07
                  22.3200            -2.133671E-05            -9.271653E+00             2.550835E-07
                  22.5000            -2.108676E-05            -9.161653E+00             2.604653E-07
                  22.6800            -2.083736E-05            -9.051950E+00             2.659000E-07
                  22.8600            -2.058861E-05            -8.942587E+00             2.713876E-07
                  23.0400            -2.034061E-05            -8.833604E+00             2.769278E-07
                  23.2200            -2.009344E-05            -8.725043E+00             2.825207E-07
                  23.4000            -1.984720E-05            -8.616940E+00             2.881661E-07
                  23.5800            -1.960197E-05            -8.509332E+00             2.938640E-07
                  23.7600            -1.935783E-05            -8.402254E+00             2.996143E-07
                  23.9400            -1.911486E-05            -8.295738E+00             3.054169E-07
