                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824999E+01             3.540848E-02             1.440270E-01             5.000004E-01             5.000899E-01
                   0.1800             1.825945E+01             3.001585E-02             2.205363E-01             4.997411E-01             3.743654E+00
                   0.3600             1.825977E+01             3.182229E-02             2.128004E-01             4.997322E-01             3.946515E+00
                   0.5400             1.825995E+01             3.361673E-02             2.036521E-01             4.997275E-01             4.149863E+00
                   0.7200             1.825998E+01             3.533048E-02             1.936922E-01             4.997266E-01             4.354164E+00
                   0.9000             1.825988E+01             3.690074E-02             1.834840E-01             4.997292E-01             4.561155E+00
                   1.0800             1.825969E+01             3.824187E-02             1.736717E-01             4.997346E-01             4.770711E+00
                   1.2600             1.825942E+01             3.926374E-02             1.648284E-01             4.997420E-01             4.982472E+00
                   1.4400             1.825910E+01             3.988802E-02             1.573644E-01             4.997508E-01             5.196222E+00
                   1.6200             1.825875E+01             4.008098E-02             1.514960E-01             4.997602E-01             5.411587E+00
                   1.8000             1.825840E+01             3.989897E-02             1.472349E-01             4.997698E-01             5.628313E+00
                   1.9800             1.825806E+01             3.952608E-02             1.444458E-01             4.997791E-01             5.845680E+00
                   2.1600             1.825774E+01             3.924502E-02             1.429127E-01             4.997879E-01             6.063435E+00
                   2.3400             1.825744E+01             3.932771E-02             1.424555E-01             4.997961E-01             6.281038E+00
                   2.5200             1.825717E+01             3.989268E-02             1.430184E-01             4.998037E-01             2.150246E-01
                   2.7000             1.825691E+01             4.084036E-02             1.447149E-01             4.998106E-01             4.314182E-01
                   2.8800             1.825669E+01             4.190774E-02             1.477863E-01             4.998168E-01             6.466348E-01
                   3.0600             1.825650E+01             4.280427E-02             1.525179E-01             4.998220E-01             8.604883E-01
                   3.2400             1.825634E+01             4.332390E-02             1.591319E-01             4.998262E-01             1.072614E+00
                   3.4200             1.825624E+01             4.338231E-02             1.677012E-01             4.998290E-01             1.282763E+00
                   3.6000             1.825620E+01             4.298927E-02             1.780898E-01             4.998302E-01             1.490737E+00
                   3.7800             1.825622E+01             4.220541E-02             1.899356E-01             4.998295E-01             1.696363E+00
                   3.9600             1.825632E+01             4.111137E-02             2.026723E-01             4.998268E-01             1.899394E+00
                   4.1400             1.825649E+01             3.979002E-02             2.156033E-01             4.998222E-01             2.099695E+00
                   4.3200             1.825673E+01             3.832236E-02             2.279731E-01             4.998157E-01             2.297066E+00
                   4.5000             1.825702E+01             3.678912E-02             2.390540E-01             4.998076E-01             2.491288E+00
                   4.6800             1.825736E+01             3.527875E-02             2.482229E-01             4.997983E-01             2.682179E+00
                   4.8600             1.825773E+01             3.390966E-02             2.550122E-01             4.997882E-01             2.869599E+00
                   5.0400             1.825811E+01             3.292260E-02             2.591376E-01             4.997778E-01             3.053433E+00
                   5.2200             1.825849E+01             3.327200E-02             2.605030E-01             4.997674E-01             3.233582E+00
                   5.4000             1.825885E+01             3.490498E-02             2.591905E-01             4.997576E-01             3.409930E+00
                   5.5800             1.825918E+01             3.689019E-02             2.554350E-01             4.997485E-01             3.582404E+00
                   5.7600             1.825947E+01             3.900579E-02             2.495906E-01             4.997405E-01             3.750898E+00
                   5.9400             1.825972E+01             4.115284E-02             2.420899E-01             4.997336E-01             3.915352E+00
                   6.1200             1.825993E+01             4.326851E-02             2.334062E-01             4.997279E-01             4.075677E+00
