                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             3.284777E-05             1.030684E+02             3.128743E+02             3.494593E+05             1.147865E+00             4.392538E+05             3.924104E+03             1.915243E-05             1.006933E+03             2.733459E-02             3.770482E-05             0.000000E+00             0.000000E+00
                   0.1800             3.284772E-05             1.028799E+02             3.127591E+02             3.493770E+05             1.146189E+00             4.391382E+05             3.924260E+03             1.914695E-05             1.006925E+03             2.732610E-02             3.765013E-05             0.000000E+00             0.000000E+00
                   0.3600             3.284766E-05             1.027014E+02             3.126493E+02             3.492985E+05             1.144602E+00             4.390281E+05             3.924406E+03             1.914173E-05             1.006917E+03             2.731800E-02             3.759793E-05             0.000000E+00             0.000000E+00
                   0.5400             3.284759E-05             1.025315E+02             3.125450E+02             3.492239E+05             1.143091E+00             4.389233E+05             3.924546E+03             1.913676E-05             1.006910E+03             2.731030E-02             3.754818E-05             0.000000E+00             0.000000E+00
                   0.7200             3.284752E-05             1.023702E+02             3.124460E+02             3.491532E+05             1.141654E+00             4.388240E+05             3.924680E+03             1.913205E-05             1.006903E+03             2.730300E-02             3.750089E-05             0.000000E+00             0.000000E+00
                   0.9000             3.284744E-05             1.022173E+02             3.123524E+02             3.490863E+05             1.140292E+00             4.387301E+05             3.924808E+03             1.912760E-05             1.006896E+03             2.729609E-02             3.745605E-05             0.000000E+00             0.000000E+00
                   1.0800             3.284736E-05             1.020730E+02             3.122641E+02             3.490232E+05             1.139004E+00             4.386415E+05             3.924930E+03             1.912339E-05             1.006890E+03             2.728958E-02             3.741363E-05             0.000000E+00             0.000000E+00
                   1.2600             3.284727E-05             1.019371E+02             3.121812E+02             3.489640E+05             1.137790E+00             4.385583E+05             3.925046E+03             1.911945E-05             1.006884E+03             2.728346E-02             3.737363E-05             0.000000E+00             0.000000E+00
                   1.4400             3.284717E-05             1.018096E+02             3.121037E+02             3.489086E+05             1.136650E+00             4.384805E+05             3.925156E+03             1.911576E-05             1.006879E+03             2.727774E-02             3.733604E-05             0.000000E+00             0.000000E+00
                   1.6200             3.284707E-05             1.016905E+02             3.120314E+02             3.488570E+05             1.135583E+00             4.384080E+05             3.925259E+03             1.911232E-05             1.006874E+03             2.727241E-02             3.730085E-05             0.000000E+00             0.000000E+00
                   1.8000             3.284696E-05             1.015796E+02             3.119645E+02             3.488092E+05             1.134588E+00             4.383408E+05             3.925357E+03             1.910913E-05             1.006869E+03             2.726747E-02             3.726804E-05             0.000000E+00             0.000000E+00
                   1.9800             3.284685E-05             1.014770E+02             3.119029E+02             3.487652E+05             1.133667E+00             4.382790E+05             3.925449E+03             1.910619E-05             1.006865E+03             2.726292E-02             3.723762E-05             0.000000E+00             0.000000E+00
                   2.1600             3.284672E-05             1.013826E+02             3.118465E+02             3.487250E+05             1.132817E+00             4.382225E+05             3.925535E+03             1.910351E-05             1.006861E+03             2.725876E-02             3.720956E-05             0.000000E+00             0.000000E+00
                   2.3400             3.284659E-05             1.012964E+02             3.117955E+02             3.486886E+05             1.132040E+00             4.381712E+05             3.925615E+03             1.910108E-05             1.006857E+03             2.725498E-02             3.718385E-05             0.000000E+00             0.000000E+00
                   2.5200             3.284646E-05             1.012183E+02             3.117496E+02             3.486559E+05             1.131334E+00             4.381253E+05             3.925688E+03             1.909889E-05             1.006854E+03             2.725160E-02             3.716048E-05             0.000000E+00             0.000000E+00
                   2.7000             3.284631E-05             1.011483E+02             3.117090E+02             3.486270E+05             1.130699E+00             4.380845E+05             3.925756E+03             1.909696E-05             1.006851E+03             2.724860E-02             3.713945E-05             0.000000E+00             0.000000E+00
                   2.8800             3.284616E-05             1.010864E+02             3.116736E+02             3.486018E+05             1.130135E+00             4.380490E+05             3.925818E+03             1.909527E-05             1.006849E+03             2.724599E-02             3.712073E-05             0.000000E+00             0.000000E+00
                   3.0600             3.284600E-05             1.010324E+02             3.116434E+02             3.485803E+05             1.129641E+00             4.380187E+05             3.925874E+03             1.909383E-05             1.006847E+03             2.724375E-02             3.710431E-05             0.000000E+00             0.000000E+00
                   3.2400             3.284583E-05             1.009863E+02             3.116183E+02             3.485625E+05             1.129217E+00             4.379935E+05             3.925924E+03             1.909263E-05             1.006845E+03             2.724190E-02             3.709018E-05             0.000000E+00             0.000000E+00
                   3.4200             3.284565E-05             1.009481E+02             3.115983E+02             3.485483E+05             1.128862E+00             4.379734E+05             3.925968E+03             1.909168E-05             1.006843E+03             2.724041E-02             3.707830E-05             0.000000E+00             0.000000E+00
                   3.6000             3.284547E-05             1.009176E+02             3.115832E+02             3.485377E+05             1.128575E+00             4.379583E+05             3.926007E+03             1.909096E-05             1.006842E+03             2.723930E-02             3.706864E-05             0.000000E+00             0.000000E+00
                   3.7800             3.284528E-05             1.008945E+02             3.115731E+02             3.485306E+05             1.128354E+00             4.379482E+05             3.926040E+03             1.909048E-05             1.006841E+03             2.723855E-02             3.706116E-05             0.000000E+00             0.000000E+00
                   3.9600             3.284507E-05             1.008788E+02             3.115677E+02             3.485268E+05             1.128198E+00             4.379428E+05             3.926067E+03             1.909022E-05             1.006841E+03             2.723815E-02             3.705577E-05             0.000000E+00             0.000000E+00
                   4.1400             3.284486E-05             1.008698E+02             3.115667E+02             3.485262E+05             1.128101E+00             4.379418E+05             3.926090E+03             1.909017E-05             1.006841E+03             2.723808E-02             3.705233E-05             0.000000E+00             0.000000E+00
