                             Degree                         Volume[m3]                    I.Pressure[kPa]                   I.Temperature[K]                         I.Mass[kg]
                             0.0000                       5.000000E-08                       1.008652E+02                       3.037729E+02                       5.785318E-08
                             0.1800                       5.005066E-08                       1.008652E+02                       3.037729E+02                       5.791180E-08
                             0.3600                       5.009648E-08                       1.008652E+02                       3.037729E+02                       5.796481E-08
                             0.5400                       5.013763E-08                       1.008652E+02                       3.037729E+02                       5.801242E-08
                             0.7200                       5.017429E-08                       1.008652E+02                       3.037729E+02                       5.805485E-08
                             0.9000                       5.020665E-08                       1.008652E+02                       3.037729E+02                       5.809229E-08
                             1.0800                       5.023489E-08                       1.008652E+02                       3.037729E+02                       5.812496E-08
                             1.2600                       5.025918E-08                       1.008652E+02                       3.037729E+02                       5.815307E-08
                             1.4400                       5.027970E-08                       1.008652E+02                       3.037729E+02                       5.817681E-08
                             1.6200                       5.029663E-08                       1.008652E+02                       3.037729E+02                       5.819640E-08
                             1.8000                       5.031015E-08                       1.008652E+02                       3.037729E+02                       5.821205E-08
                             1.9800                       5.032045E-08                       1.008652E+02                       3.037729E+02                       5.822396E-08
                             2.1600                       5.032769E-08                       1.008652E+02                       3.037729E+02                       5.823234E-08
                             2.3400                       5.033207E-08                       1.008652E+02                       3.037729E+02                       5.823740E-08
                             2.5200                       5.033375E-08                       1.008652E+02                       3.037729E+02                       5.823935E-08
                             2.7000                       5.033292E-08                       1.008652E+02                       3.037729E+02                       5.823840E-08
                             2.8800                       5.032977E-08                       1.008652E+02                       3.037729E+02                       5.823474E-08
                             3.0600                       5.032446E-08                       1.008652E+02                       3.037729E+02                       5.822860E-08
                             3.2400                       5.031718E-08                       1.008652E+02                       3.037729E+02                       5.822018E-08
                             3.4200                       5.030811E-08                       1.008652E+02                       3.037729E+02                       5.820969E-08
                             3.6000                       5.029743E-08                       1.008652E+02                       3.037729E+02                       5.819733E-08
                             3.7800                       5.028532E-08                       1.008652E+02                       3.037729E+02                       5.818331E-08
                             3.9600                       5.027195E-08                       1.008652E+02                       3.037729E+02                       5.816785E-08
                             4.1400                       5.025752E-08                       1.008652E+02                       3.037729E+02                       5.815114E-08
                             4.3200                       5.024219E-08                       1.008652E+02                       3.037729E+02                       5.813341E-08
                             4.5000                       5.022615E-08                       1.008652E+02                       3.037729E+02                       5.811485E-08
                             4.6800                       5.020957E-08                       1.008652E+02                       3.037729E+02                       5.809567E-08
                             4.8600                       5.019265E-08                       1.008652E+02                       3.037729E+02                       5.807608E-08
                             5.0400                       5.017555E-08                       1.008652E+02                       3.037729E+02                       5.805630E-08
                             5.2200                       5.015845E-08                       1.008652E+02                       3.037729E+02                       5.803652E-08
                             5.4000                       5.014155E-08                       1.008652E+02                       3.037729E+02                       5.801696E-08
                             5.5800                       5.012501E-08                       1.008652E+02                       3.037729E+02                       5.799783E-08
                             5.7600                       5.010902E-08                       1.008652E+02                       3.037729E+02                       5.797932E-08
                             5.9400                       5.009376E-08                       1.008652E+02                       3.037729E+02                       5.796166E-08
                             6.1200                       5.007940E-08                       1.008652E+02                       3.037729E+02                       5.794505E-08
                             6.3000                       5.006612E-08                       1.008652E+02                       3.037729E+02                       5.792969E-08
                             6.4800                       5.005412E-08                       1.008652E+02                       3.037729E+02                       5.791580E-08
                             6.6600                       5.004355E-08                       1.008652E+02                       3.037729E+02                       5.790357E-08
                             6.8400                       5.003462E-08                       1.008652E+02                       3.037729E+02                       5.789323E-08
                             7.0200                       5.002748E-08                       1.008652E+02                       3.037729E+02                       5.788498E-08
                             7.2000                       5.002233E-08                       1.008652E+02                       3.037729E+02                       5.787902E-08
                             7.3800                       5.001935E-08                       1.008652E+02                       3.037729E+02                       5.787557E-08
                             7.5600                       5.001871E-08                       1.008652E+02                       3.037729E+02                       5.787483E-08
                             7.7400                       5.002059E-08                       1.008652E+02                       3.037729E+02                       5.787700E-08
                             7.9200                       5.002517E-08                       1.008652E+02                       3.037729E+02                       5.788231E-08
                             8.1000                       5.003263E-08                       1.008652E+02                       3.037729E+02                       5.789094E-08
                             8.2800                       5.004316E-08                       1.008652E+02                       3.037729E+02                       5.790312E-08
                             8.4600                       5.005692E-08                       1.008652E+02                       3.037729E+02                       5.791905E-08
                             8.6400                       5.007411E-08                       1.008652E+02                       3.037729E+02                       5.793893E-08
                             8.8200                       5.009489E-08                       1.008652E+02                       3.037729E+02                       5.796297E-08
                             9.0000                       5.011945E-08                       1.008652E+02                       3.037729E+02                       5.799139E-08
                             9.1800                       5.014796E-08                       1.008652E+02                       3.037729E+02                       5.802438E-08
                             9.3600                       5.018061E-08                       1.008652E+02                       3.037729E+02                       5.806216E-08
                             9.5400                       5.021757E-08                       1.008652E+02                       3.037729E+02                       5.810493E-08
                             9.7200                       5.025903E-08                       1.008652E+02                       3.037729E+02                       5.815289E-08
                             9.9000                       5.030516E-08                       1.008652E+02                       3.037729E+02                       5.820626E-08
                            10.0800                       5.035613E-08                       1.008652E+02                       3.037729E+02                       5.826525E-08
                            10.2600                       5.041214E-08                       1.008652E+02                       3.037729E+02                       5.833005E-08
                            10.4400                       5.047335E-08                       1.008652E+02                       3.037729E+02                       5.840087E-08
                            10.6200                       5.053994E-08                       1.008652E+02                       3.037729E+02                       5.847793E-08
                            10.8000                       5.061210E-08                       1.008652E+02                       3.037729E+02                       5.856142E-08
                            10.9800                       5.069000E-08                       1.008652E+02                       3.037729E+02                       5.865156E-08
                            11.1600                       5.077382E-08                       1.008652E+02                       3.037729E+02                       5.874854E-08
                            11.3400                       5.086374E-08                       1.008652E+02                       3.037729E+02                       5.885258E-08
                            11.5200                       5.095993E-08                       1.008652E+02                       3.037729E+02                       5.896388E-08
                            11.7000                       5.106258E-08                       1.008652E+02                       3.037729E+02                       5.908265E-08
                            11.8800                       5.117185E-08                       1.008652E+02                       3.037729E+02                       5.920909E-08
                            12.0600                       5.128793E-08                       1.008652E+02                       3.037729E+02                       5.934340E-08
                            12.2400                       5.141100E-08                       1.008652E+02                       3.037729E+02                       5.948580E-08
                            12.4200                       5.154123E-08                       1.008652E+02                       3.037729E+02                       5.963648E-08
