                   Degree              dlvdt[mm/s]            dlvdtt[mm/s2]
                   9.0000             1.302960E+02             1.407796E+05
                   9.1800             1.328720E+02             1.406836E+05
                   9.3600             1.354461E+02             1.405858E+05
                   9.5400             1.380185E+02             1.404861E+05
                   9.7200             1.405890E+02             1.403846E+05
                   9.9000             1.431576E+02             1.402812E+05
                  10.0800             1.457243E+02             1.401760E+05
                  10.2600             1.482891E+02             1.400689E+05
                  10.4400             1.508519E+02             1.399600E+05
                  10.6200             1.534127E+02             1.398492E+05
                  10.8000             1.559715E+02             1.397366E+05
                  10.9800             1.585281E+02             1.396222E+05
                  11.1600             1.610827E+02             1.395059E+05
                  11.3400             1.636351E+02             1.393878E+05
                  11.5200             1.661854E+02             1.392678E+05
                  11.7000             1.687334E+02             1.391461E+05
                  11.8800             1.712792E+02             1.390225E+05
                  12.0600             1.738227E+02             1.388971E+05
                  12.2400             1.763638E+02             1.387699E+05
                  12.4200             1.789027E+02             1.386409E+05
                  12.6000             1.814392E+02             1.385101E+05
                  12.7800             1.839732E+02             1.383774E+05
                  12.9600             1.865048E+02             1.382430E+05
                  13.1400             1.890340E+02             1.381067E+05
                  13.3200             1.915606E+02             1.379687E+05
                  13.5000             1.940847E+02             1.378289E+05
                  13.6800             1.966062E+02             1.376873E+05
                  13.8600             1.991251E+02             1.375439E+05
                  14.0400             2.016413E+02             1.373987E+05
                  14.2200             2.041549E+02             1.372517E+05
                  14.4000             2.066658E+02             1.371030E+05
                  14.5800             2.091739E+02             1.369525E+05
                  14.7600             2.116793E+02             1.368002E+05
                  14.9400             2.141818E+02             1.366461E+05
                  15.1200             2.166816E+02             1.364903E+05
                  15.3000             2.191784E+02             1.363328E+05
                  15.4800             2.216724E+02             1.361735E+05
                  15.6600             2.241634E+02             1.360124E+05
                  15.8400             2.266515E+02             1.358496E+05
                  16.0200             2.291365E+02             1.356850E+05
                  16.2000             2.316186E+02             1.355188E+05
                  16.3800             2.340976E+02             1.353507E+05
                  16.5600             2.365734E+02             1.351810E+05
                  16.7400             2.390462E+02             1.350095E+05
                  16.9200             2.415158E+02             1.348363E+05
                  17.1000             2.439822E+02             1.346614E+05
                  17.2800             2.464455E+02             1.344848E+05
                  17.4600             2.489054E+02             1.343064E+05
                  17.6400             2.513621E+02             1.341264E+05
                  17.8200             2.538155E+02             1.339447E+05
                  18.0000             2.562655E+02             1.337612E+05
                  18.1800             2.587121E+02             1.335761E+05
                  18.3600             2.611554E+02             1.333893E+05
                  18.5400             2.635952E+02             1.332008E+05
                  18.7200             2.660316E+02             1.330106E+05
                  18.9000             2.684644E+02             1.328187E+05
                  19.0800             2.708937E+02             1.326252E+05
                  19.2600             2.733195E+02             1.324300E+05
                  19.4400             2.757417E+02             1.322332E+05
                  19.6200             2.781602E+02             1.320347E+05
                  19.8000             2.805752E+02             1.318345E+05
                  19.9800             2.829864E+02             1.316327E+05
                  20.1600             2.853939E+02             1.314293E+05
                  20.3400             2.877977E+02             1.312242E+05
                  20.5200             2.901977E+02             1.310175E+05
                  20.7000             2.925939E+02             1.308092E+05
                  20.8800             2.949863E+02             1.305992E+05
                  21.0600             2.973749E+02             1.303876E+05
                  21.2400             2.997595E+02             1.301744E+05
                  21.4200             3.021402E+02             1.299596E+05
                  21.6000             3.045170E+02             1.297432E+05
                  21.7800             3.068898E+02             1.295252E+05
                  21.9600             3.092586E+02             1.293056E+05
                  22.1400             3.116234E+02             1.290844E+05
                  22.3200             3.139841E+02             1.288617E+05
                  22.5000             3.163407E+02             1.286373E+05
                  22.6800             3.186932E+02             1.284114E+05
                  22.8600             3.210415E+02             1.281839E+05
                  23.0400             3.233857E+02             1.279549E+05
                  23.2200             3.257257E+02             1.277243E+05
                  23.4000             3.280614E+02             1.274921E+05
                  23.5800             3.303929E+02             1.272584E+05
                  23.7600             3.327200E+02             1.270232E+05
                  23.9400             3.350429E+02             1.267864E+05
                  24.1200             3.373614E+02             1.265481E+05
                  24.3000             3.396755E+02             1.263083E+05
                  24.4800             3.419852E+02             1.260669E+05
                  24.6600             3.442905E+02             1.258241E+05
                  24.8400             3.465913E+02             1.255797E+05
                  25.0200             3.488877E+02             1.253338E+05
                  25.2000             3.511795E+02             1.250864E+05
                  25.3800             3.534668E+02             1.248376E+05
                  25.5600             3.557495E+02             1.245872E+05
                  25.7400             3.580276E+02             1.243354E+05
                  25.9200             3.603011E+02             1.240821E+05
                  26.1000             3.625700E+02             1.238273E+05
                  26.2800             3.648342E+02             1.235711E+05
                  26.4600             3.670936E+02             1.233134E+05
                  26.6400             3.693484E+02             1.230542E+05
                  26.8200             3.715983E+02             1.227936E+05
                  27.0000             3.738435E+02             1.225316E+05
                  27.1800             3.760839E+02             1.222681E+05
                  27.3600             3.783195E+02             1.220032E+05
                  27.5400             3.805502E+02             1.217369E+05
                  27.7200             3.827760E+02             1.214691E+05
                  27.9000             3.849969E+02             1.212000E+05
                  28.0800             3.872128E+02             1.209294E+05
                  28.2600             3.894238E+02             1.206575E+05
                  28.4400             3.916298E+02             1.203841E+05
                  28.6200             3.938308E+02             1.201094E+05
                  28.8000             3.960267E+02             1.198332E+05
                  28.9800             3.982176E+02             1.195557E+05
                  29.1600             4.004034E+02             1.192769E+05
                  29.3400             4.025840E+02             1.189966E+05
                  29.5200             4.047596E+02             1.187150E+05
                  29.7000             4.069299E+02             1.184321E+05
                  29.8800             4.090951E+02             1.181478E+05
                  30.0600             4.112550E+02             1.178622E+05
                  30.2400             4.134097E+02             1.175752E+05
                  30.4200             4.155592E+02             1.172869E+05
                  30.6000             4.177033E+02             1.169973E+05
                  30.7800             4.198422E+02             1.167064E+05
                  30.9600             4.219757E+02             1.164142E+05
                  31.1400             4.241038E+02             1.161206E+05
                  31.3200             4.262266E+02             1.158258E+05
                  31.5000             4.283439E+02             1.155297E+05
                  31.6800             4.304558E+02             1.152323E+05
                  31.8600             4.325623E+02             1.149336E+05
                  32.0400             4.346633E+02             1.146336E+05
                  32.2200             4.367588E+02             1.143324E+05
                  32.4000             4.388487E+02             1.140300E+05
                  32.5800             4.409331E+02             1.137262E+05
                  32.7600             4.430120E+02             1.134213E+05
                  32.9400             4.450852E+02             1.131150E+05
                  33.1200             4.471528E+02             1.128076E+05
                  33.3000             4.492148E+02             1.124989E+05
                  33.4800             4.512712E+02             1.121890E+05
                  33.6600             4.533218E+02             1.118779E+05
                  33.8400             4.553667E+02             1.115656E+05
                  34.0200             4.574059E+02             1.112521E+05
                  34.2000             4.594394E+02             1.109374E+05
                  34.3800             4.614671E+02             1.106215E+05
                  34.5600             4.634890E+02             1.103044E+05
                  34.7400             4.655051E+02             1.099862E+05
                  34.9200             4.675153E+02             1.096668E+05
                  35.1000             4.695197E+02             1.093462E+05
                  35.2800             4.715182E+02             1.090244E+05
                  35.4600             4.735108E+02             1.087016E+05
                  35.6400             4.754975E+02             1.083775E+05
                  35.8200             4.774783E+02             1.080524E+05
                  36.0000             4.794531E+02             1.077261E+05
                  36.1800             4.814219E+02             1.073987E+05
                  36.3600             4.833847E+02             1.070701E+05
                  36.5400             4.853415E+02             1.067405E+05
                  36.7200             4.872922E+02             1.064097E+05
                  36.9000             4.892369E+02             1.060779E+05
                  37.0800             4.911755E+02             1.057450E+05
                  37.2600             4.931080E+02             1.054110E+05
                  37.4400             4.950343E+02             1.050759E+05
                  37.6200             4.969545E+02             1.047397E+05
                  37.8000             4.988686E+02             1.044025E+05
                  37.9800             5.007765E+02             1.040642E+05
                  38.1600             5.026781E+02             1.037249E+05
                  38.3400             5.045736E+02             1.033845E+05
                  38.5200             5.064628E+02             1.030431E+05
                  38.7000             5.083457E+02             1.027007E+05
                  38.8800             5.102224E+02             1.023572E+05
                  39.0600             5.120928E+02             1.020128E+05
                  39.2400             5.139569E+02             1.016673E+05
                  39.4200             5.158146E+02             1.013208E+05
                  39.6000             5.176660E+02             1.009733E+05
                  39.7800             5.195110E+02             1.006249E+05
                  39.9600             5.213496E+02             1.002754E+05
                  40.1400             5.231818E+02             9.992497E+04
                  40.3200             5.250076E+02             9.957357E+04
                  40.5000             5.268270E+02             9.922121E+04
                  40.6800             5.286399E+02             9.886789E+04
                  40.8600             5.304463E+02             9.851363E+04
                  41.0400             5.322462E+02             9.815842E+04
                  41.2200             5.340397E+02             9.780227E+04
                  41.4000             5.358265E+02             9.744520E+04
                  41.5800             5.376069E+02             9.708720E+04
                  41.7600             5.393807E+02             9.672829E+04
                  41.9400             5.411479E+02             9.636847E+04
                  42.1200             5.429085E+02             9.600775E+04
                  42.3000             5.446625E+02             9.564613E+04
                  42.4800             5.464099E+02             9.528362E+04
                  42.6600             5.481506E+02             9.492024E+04
                  42.8400             5.498847E+02             9.455597E+04
                  43.0200             5.516121E+02             9.419084E+04
                  43.2000             5.533328E+02             9.382485E+04
                  43.3800             5.550468E+02             9.345800E+04
                  43.5600             5.567541E+02             9.309030E+04
                  43.7400             5.584546E+02             9.272176E+04
                  43.9200             5.601484E+02             9.235239E+04
                  44.1000             5.618354E+02             9.198219E+04
                  44.2800             5.635156E+02             9.161116E+04
                  44.4600             5.651891E+02             9.123933E+04
                  44.6400             5.668557E+02             9.086668E+04
                  44.8200             5.685155E+02             9.049323E+04
                  45.0000             5.701684E+02             9.011899E+04
                  45.1800             5.718145E+02             8.974396E+04
                  45.3600             5.734538E+02             8.936815E+04
                  45.5400             5.750861E+02             8.899157E+04
                  45.7200             5.767115E+02             8.861422E+04
                  45.9000             5.783300E+02             8.823610E+04
                  46.0800             5.799416E+02             8.785723E+04
                  46.2600             5.815463E+02             8.747762E+04
                  46.4400             5.831440E+02             8.709726E+04
                  46.6200             5.847347E+02             8.671617E+04
                  46.8000             5.863185E+02             8.633436E+04
                  46.9800             5.878952E+02             8.595182E+04
                  47.1600             5.894650E+02             8.556856E+04
                  47.3400             5.910277E+02             8.518460E+04
                  47.5200             5.925834E+02             8.479994E+04
                  47.7000             5.941320E+02             8.441458E+04
                  47.8800             5.956736E+02             8.402854E+04
                  48.0600             5.972081E+02             8.364182E+04
                  48.2400             5.987355E+02             8.325442E+04
                  48.4200             6.002558E+02             8.286635E+04
                  48.6000             6.017691E+02             8.247762E+04
                  48.7800             6.032751E+02             8.208824E+04
                  48.9600             6.047741E+02             8.169821E+04
                  49.1400             6.062659E+02             8.130754E+04
                  49.3200             6.077506E+02             8.091623E+04
                  49.5000             6.092281E+02             8.052430E+04
                  49.6800             6.106984E+02             8.013174E+04
                  49.8600             6.121615E+02             7.973857E+04
                  50.0400             6.136174E+02             7.934479E+04
                  50.2200             6.150661E+02             7.895041E+04
                  50.4000             6.165076E+02             7.855543E+04
                  50.5800             6.179419E+02             7.815986E+04
                  50.7600             6.193689E+02             7.776371E+04
                  50.9400             6.207886E+02             7.736699E+04
                  51.1200             6.222011E+02             7.696970E+04
                  51.3000             6.236063E+02             7.657184E+04
                  51.4800             6.250042E+02             7.617343E+04
                  51.6600             6.263948E+02             7.577446E+04
                  51.8400             6.277781E+02             7.537496E+04
                  52.0200             6.291541E+02             7.497491E+04
                  52.2000             6.305228E+02             7.457434E+04
                  52.3800             6.318841E+02             7.417324E+04
                  52.5600             6.332381E+02             7.377162E+04
                  52.7400             6.345847E+02             7.336950E+04
                  52.9200             6.359240E+02             7.296686E+04
                  53.1000             6.372559E+02             7.256373E+04
                  53.2800             6.385804E+02             7.216011E+04
                  53.4600             6.398975E+02             7.175600E+04
                  53.6400             6.412072E+02             7.135142E+04
                  53.8200             6.425095E+02             7.094635E+04
                  54.0000             6.438044E+02             7.054083E+04
                  54.1800             6.450918E+02             7.013484E+04
                  54.3600             6.463718E+02             6.972840E+04
                  54.5400             6.476444E+02             6.932151E+04
                  54.7200             6.489095E+02             6.891418E+04
                  54.9000             6.501672E+02             6.850641E+04
                  55.0800             6.514174E+02             6.809821E+04
                  55.2600             6.526601E+02             6.768960E+04
                  55.4400             6.538953E+02             6.728056E+04
                  55.6200             6.551231E+02             6.687112E+04
                  55.8000             6.563433E+02             6.646127E+04
                  55.9800             6.575561E+02             6.605102E+04
                  56.1600             6.587613E+02             6.564038E+04
                  56.3400             6.599590E+02             6.522936E+04
                  56.5200             6.611492E+02             6.481796E+04
                  56.7000             6.623319E+02             6.440618E+04
                  56.8800             6.635070E+02             6.399404E+04
                  57.0600             6.646745E+02             6.358153E+04
                  57.2400             6.658345E+02             6.316867E+04
                  57.4200             6.669870E+02             6.275547E+04
                  57.6000             6.681319E+02             6.234192E+04
                  57.7800             6.692692E+02             6.192803E+04
                  57.9600             6.703989E+02             6.151381E+04
                  58.1400             6.715211E+02             6.109927E+04
                  58.3200             6.726356E+02             6.068441E+04
                  58.5000             6.737426E+02             6.026924E+04
                  58.6800             6.748419E+02             5.985376E+04
                  58.8600             6.759337E+02             5.943798E+04
                  59.0400             6.770178E+02             5.902191E+04
                  59.2200             6.780943E+02             5.860554E+04
                  59.4000             6.791632E+02             5.818890E+04
                  59.5800             6.802245E+02             5.777198E+04
                  59.7600             6.812781E+02             5.735478E+04
                  59.9400             6.823241E+02             5.693733E+04
                  60.1200             6.833625E+02             5.651961E+04
                  60.3000             6.843932E+02             5.610164E+04
                  60.4800             6.854162E+02             5.568342E+04
                  60.6600             6.864316E+02             5.526496E+04
                  60.8400             6.874393E+02             5.484627E+04
                  61.0200             6.884394E+02             5.442734E+04
                  61.2000             6.894318E+02             5.400819E+04
                  61.3800             6.904165E+02             5.358883E+04
                  61.5600             6.913936E+02             5.316925E+04
                  61.7400             6.923629E+02             5.274946E+04
                  61.9200             6.933246E+02             5.232947E+04
                  62.1000             6.942786E+02             5.190929E+04
                  62.2800             6.952249E+02             5.148892E+04
                  62.4600             6.961635E+02             5.106836E+04
                  62.6400             6.970944E+02             5.064762E+04
                  62.8200             6.980176E+02             5.022671E+04
                  63.0000             6.989330E+02             4.980564E+04
                  63.1800             6.998408E+02             4.938440E+04
                  63.3600             7.007409E+02             4.896300E+04
                  63.5400             7.016332E+02             4.854146E+04
                  63.7200             7.025179E+02             4.811977E+04
                  63.9000             7.033948E+02             4.769794E+04
                  64.0800             7.042640E+02             4.727598E+04
                  64.2600             7.051255E+02             4.685389E+04
                  64.4400             7.059792E+02             4.643167E+04
                  64.6200             7.068252E+02             4.600934E+04
                  64.8000             7.076635E+02             4.558689E+04
                  64.9800             7.084940E+02             4.516434E+04
                  65.1600             7.093169E+02             4.474169E+04
                  65.3400             7.101319E+02             4.431894E+04
                  65.5200             7.109393E+02             4.389610E+04
                  65.7000             7.117389E+02             4.347318E+04
                  65.8800             7.125307E+02             4.305018E+04
                  66.0600             7.133148E+02             4.262710E+04
                  66.2400             7.140912E+02             4.220395E+04
                  66.4200             7.148598E+02             4.178074E+04
                  66.6000             7.156207E+02             4.135747E+04
                  66.7800             7.163738E+02             4.093414E+04
                  66.9600             7.171192E+02             4.051077E+04
                  67.1400             7.178568E+02             4.008736E+04
                  67.3200             7.185867E+02             3.966391E+04
                  67.5000             7.193088E+02             3.924042E+04
                  67.6800             7.200232E+02             3.881691E+04
                  67.8600             7.207298E+02             3.839337E+04
                  68.0400             7.214287E+02             3.796982E+04
                  68.2200             7.221198E+02             3.754626E+04
                  68.4000             7.228032E+02             3.712269E+04
                  68.5800             7.234788E+02             3.669911E+04
                  68.7600             7.241466E+02             3.627554E+04
                  68.9400             7.248068E+02             3.585198E+04
                  69.1200             7.254591E+02             3.542844E+04
                  69.3000             7.261037E+02             3.500491E+04
                  69.4800             7.267406E+02             3.458140E+04
                  69.6600             7.273697E+02             3.415792E+04
                  69.8400             7.279910E+02             3.373447E+04
                  70.0200             7.286046E+02             3.331107E+04
                  70.2000             7.292104E+02             3.288770E+04
                  70.3800             7.298085E+02             3.246438E+04
                  70.5600             7.303989E+02             3.204112E+04
                  70.7400             7.309815E+02             3.161791E+04
                  70.9200             7.315563E+02             3.119477E+04
                  71.1000             7.321235E+02             3.077169E+04
                  71.2800             7.326828E+02             3.034868E+04
                  71.4600             7.332345E+02             2.992576E+04
                  71.6400             7.337783E+02             2.950291E+04
                  71.8200             7.343145E+02             2.908015E+04
                  72.0000             7.348429E+02             2.865748E+04
                  72.1800             7.353636E+02             2.823490E+04
                  72.3600             7.358765E+02             2.781243E+04
                  72.5400             7.363817E+02             2.739006E+04
                  72.7200             7.368792E+02             2.696780E+04
                  72.9000             7.373690E+02             2.654565E+04
                  73.0800             7.378510E+02             2.612362E+04
                  73.2600             7.383253E+02             2.570172E+04
                  73.4400             7.387919E+02             2.527994E+04
                  73.6200             7.392507E+02             2.485830E+04
                  73.8000             7.397019E+02             2.443680E+04
                  73.9800             7.401453E+02             2.401543E+04
                  74.1600             7.405810E+02             2.359421E+04
                  74.3400             7.410090E+02             2.317314E+04
                  74.5200             7.414293E+02             2.275223E+04
                  74.7000             7.418419E+02             2.233148E+04
                  74.8800             7.422468E+02             2.191089E+04
                  75.0600             7.426440E+02             2.149047E+04
                  75.2400             7.430336E+02             2.107022E+04
                  75.4200             7.434154E+02             2.065015E+04
                  75.6000             7.437895E+02             2.023026E+04
                  75.7800             7.441560E+02             1.981055E+04
                  75.9600             7.445147E+02             1.939104E+04
                  76.1400             7.448658E+02             1.897172E+04
                  76.3200             7.452092E+02             1.855259E+04
                  76.5000             7.455450E+02             1.813367E+04
                  76.6800             7.458731E+02             1.771496E+04
                  76.8600             7.461935E+02             1.729646E+04
                  77.0400             7.465063E+02             1.687818E+04
                  77.2200             7.468114E+02             1.646011E+04
                  77.4000             7.471088E+02             1.604227E+04
                  77.5800             7.473986E+02             1.562465E+04
                  77.7600             7.476808E+02             1.520727E+04
                  77.9400             7.479553E+02             1.479012E+04
                  78.1200             7.482222E+02             1.437322E+04
                  78.3000             7.484815E+02             1.395656E+04
                  78.4800             7.487332E+02             1.354014E+04
                  78.6600             7.489772E+02             1.312398E+04
                  78.8400             7.492136E+02             1.270808E+04
                  79.0200             7.494424E+02             1.229243E+04
                  79.2000             7.496636E+02             1.187705E+04
                  79.3800             7.498772E+02             1.146194E+04
                  79.5600             7.500832E+02             1.104710E+04
                  79.7400             7.502816E+02             1.063254E+04
                  79.9200             7.504724E+02             1.021826E+04
                  80.1000             7.506557E+02             9.804258E+03
                  80.2800             7.508313E+02             9.390547E+03
                  80.4600             7.509994E+02             8.977127E+03
                  80.6400             7.511600E+02             8.564003E+03
                  80.8200             7.513130E+02             8.151178E+03
                  81.0000             7.514584E+02             7.738656E+03
                  81.1800             7.515962E+02             7.326441E+03
                  81.3600             7.517266E+02             6.914536E+03
                  81.5400             7.518494E+02             6.502946E+03
                  81.7200             7.519646E+02             6.091674E+03
                  81.9000             7.520724E+02             5.680724E+03
                  82.0800             7.521726E+02             5.270099E+03
                  82.2600             7.522653E+02             4.859804E+03
                  82.4400             7.523505E+02             4.449841E+03
                  82.6200             7.524282E+02             4.040214E+03
                  82.8000             7.524984E+02             3.630928E+03
                  82.9800             7.525611E+02             3.221985E+03
                  83.1600             7.526164E+02             2.813389E+03
                  83.3400             7.526641E+02             2.405145E+03
                  83.5200             7.527044E+02             1.997254E+03
                  83.7000             7.527372E+02             1.589721E+03
                  83.8800             7.527626E+02             1.182550E+03
                  84.0600             7.527805E+02             7.757429E+02
                  84.2400             7.527910E+02             3.693045E+02
                  84.4200             7.527941E+02            -3.676218E+01
                  84.6000             7.527897E+02            -4.424537E+02
                  84.7800             7.527779E+02            -8.477666E+02
                  84.9600             7.527586E+02            -1.252698E+03
                  85.1400             7.527320E+02            -1.657243E+03
                  85.3200             7.526980E+02            -2.061400E+03
                  85.5000             7.526565E+02            -2.465165E+03
                  85.6800             7.526077E+02            -2.868534E+03
                  85.8600             7.525515E+02            -3.271505E+03
                  86.0400             7.524880E+02            -3.674073E+03
                  86.2200             7.524170E+02            -4.076236E+03
                  86.4000             7.523388E+02            -4.477991E+03
                  86.5800             7.522531E+02            -4.879334E+03
                  86.7600             7.521601E+02            -5.280262E+03
                  86.9400             7.520598E+02            -5.680771E+03
                  87.1200             7.519522E+02            -6.080859E+03
                  87.3000             7.518372E+02            -6.480523E+03
                  87.4800             7.517149E+02            -6.879758E+03
                  87.6600             7.515854E+02            -7.278563E+03
                  87.8400             7.514485E+02            -7.676933E+03
                  88.0200             7.513043E+02            -8.074867E+03
                  88.2000             7.511529E+02            -8.472360E+03
                  88.3800             7.509942E+02            -8.869410E+03
                  88.5600             7.508282E+02            -9.266013E+03
                  88.7400             7.506550E+02            -9.662167E+03
                  88.9200             7.504745E+02            -1.005787E+04
                  89.1000             7.502868E+02            -1.045311E+04
                  89.2800             7.500918E+02            -1.084790E+04
                  89.4600             7.498897E+02            -1.124223E+04
                  89.6400             7.496803E+02            -1.163609E+04
                  89.8200             7.494637E+02            -1.202948E+04
                  90.0000             7.492399E+02            -1.242241E+04
                  90.1800             7.490090E+02            -1.281486E+04
                  90.3600             7.487708E+02            -1.320683E+04
                  90.5400             7.485255E+02            -1.359833E+04
                  90.7200             7.482730E+02            -1.398934E+04
                  90.9000             7.480134E+02            -1.437987E+04
                  91.0800             7.477466E+02            -1.476991E+04
                  91.2600             7.474727E+02            -1.515946E+04
                  91.4400             7.471916E+02            -1.554852E+04
                  91.6200             7.469035E+02            -1.593708E+04
                  91.8000             7.466082E+02            -1.632514E+04
                  91.9800             7.463059E+02            -1.671270E+04
                  92.1600             7.459964E+02            -1.709976E+04
                  92.3400             7.456799E+02            -1.748631E+04
                  92.5200             7.453563E+02            -1.787235E+04
                  92.7000             7.450256E+02            -1.825787E+04
                  92.8800             7.446879E+02            -1.864289E+04
                  93.0600             7.443432E+02            -1.902738E+04
                  93.2400             7.439914E+02            -1.941136E+04
                  93.4200             7.436326E+02            -1.979481E+04
                  93.6000             7.432667E+02            -2.017773E+04
                  93.7800             7.428939E+02            -2.056013E+04
                  93.9600             7.425141E+02            -2.094200E+04
                  94.1400             7.421273E+02            -2.132333E+04
                  94.3200             7.417335E+02            -2.170413E+04
                  94.5000             7.413327E+02            -2.208438E+04
                  94.6800             7.409250E+02            -2.246410E+04
                  94.8600             7.405104E+02            -2.284328E+04
                  95.0400             7.400888E+02            -2.322190E+04
                  95.2200             7.396603E+02            -2.359998E+04
                  95.4000             7.392248E+02            -2.397751E+04
                  95.5800             7.387825E+02            -2.435449E+04
                  95.7600             7.383333E+02            -2.473091E+04
                  95.9400             7.378772E+02            -2.510677E+04
                  96.1200             7.374142E+02            -2.548207E+04
                  96.3000             7.369443E+02            -2.585680E+04
                  96.4800             7.364676E+02            -2.623097E+04
                  96.6600             7.359841E+02            -2.660458E+04
                  96.8400             7.354937E+02            -2.697761E+04
                  97.0200             7.349965E+02            -2.735007E+04
                  97.2000             7.344925E+02            -2.772196E+04
                  97.3800             7.339817E+02            -2.809326E+04
                  97.5600             7.334641E+02            -2.846399E+04
                  97.7400             7.329397E+02            -2.883414E+04
                  97.9200             7.324085E+02            -2.920370E+04
                  98.1000             7.318706E+02            -2.957268E+04
                  98.2800             7.313259E+02            -2.994107E+04
                  98.4600             7.307745E+02            -3.030886E+04
                  98.6400             7.302164E+02            -3.067607E+04
                  98.8200             7.296516E+02            -3.104268E+04
                  99.0000             7.290800E+02            -3.140869E+04
                  99.1800             7.285018E+02            -3.177410E+04
                  99.3600             7.279168E+02            -3.213891E+04
                  99.5400             7.273252E+02            -3.250312E+04
                  99.7200             7.267270E+02            -3.286672E+04
                  99.9000             7.261221E+02            -3.322971E+04
                 100.0800             7.255105E+02            -3.359209E+04
                 100.2600             7.248923E+02            -3.395386E+04
                 100.4400             7.242675E+02            -3.431501E+04
                 100.6200             7.236361E+02            -3.467555E+04
                 100.8000             7.229982E+02            -3.503547E+04
                 100.9800             7.223536E+02            -3.539477E+04
                 101.1600             7.217024E+02            -3.575345E+04
                 101.3400             7.210447E+02            -3.611150E+04
                 101.5200             7.203805E+02            -3.646892E+04
                 101.7000             7.197097E+02            -3.682572E+04
                 101.8800             7.190324E+02            -3.718188E+04
                 102.0600             7.183486E+02            -3.753742E+04
                 102.2400             7.176582E+02            -3.789232E+04
                 102.4200             7.169614E+02            -3.824658E+04
                 102.6000             7.162581E+02            -3.860020E+04
                 102.7800             7.155483E+02            -3.895318E+04
                 102.9600             7.148321E+02            -3.930552E+04
                 103.1400             7.141095E+02            -3.965722E+04
                 103.3200             7.133804E+02            -4.000827E+04
                 103.5000             7.126449E+02            -4.035867E+04
                 103.6800             7.119029E+02            -4.070843E+04
                 103.8600             7.111546E+02            -4.105753E+04
                 104.0400             7.103999E+02            -4.140598E+04
                 104.2200             7.096389E+02            -4.175377E+04
                 104.4000             7.088714E+02            -4.210090E+04
                 104.5800             7.080976E+02            -4.244738E+04
                 104.7600             7.073175E+02            -4.279320E+04
                 104.9400             7.065311E+02            -4.313835E+04
                 105.1200             7.057383E+02            -4.348284E+04
                 105.3000             7.049393E+02            -4.382666E+04
                 105.4800             7.041339E+02            -4.416982E+04
                 105.6600             7.033223E+02            -4.451230E+04
                 105.8400             7.025045E+02            -4.485412E+04
                 106.0200             7.016803E+02            -4.519526E+04
                 106.2000             7.008500E+02            -4.553573E+04
                 106.3800             7.000134E+02            -4.587552E+04
                 106.5600             6.991706E+02            -4.621463E+04
                 106.7400             6.983216E+02            -4.655307E+04
                 106.9200             6.974664E+02            -4.689082E+04
                 107.1000             6.966050E+02            -4.722789E+04
                 107.2800             6.957375E+02            -4.756428E+04
                 107.4600             6.948638E+02            -4.789998E+04
                 107.6400             6.939840E+02            -4.823499E+04
                 107.8200             6.930980E+02            -4.856931E+04
