                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.251984E+02             3.251984E+02             3.276634E+02             3.276634E+02             3.285038E+02             3.257143E+02             3.252278E+02             3.257143E+02             3.252278E+02
                   0.1800             3.252734E+02             3.253000E+02             3.277215E+02             3.277512E+02             3.285954E+02             3.257990E+02             3.253405E+02             3.258115E+02             3.253560E+02
                   0.3600             3.252467E+02             3.252839E+02             3.276870E+02             3.277297E+02             3.285754E+02             3.257857E+02             3.253399E+02             3.257939E+02             3.253499E+02
                   0.5400             3.252007E+02             3.252448E+02             3.276352E+02             3.276871E+02             3.285338E+02             3.257481E+02             3.253106E+02             3.257539E+02             3.253173E+02
                   0.7200             3.251446E+02             3.251941E+02             3.275746E+02             3.276340E+02             3.284813E+02             3.256985E+02             3.252667E+02             3.257025E+02             3.252712E+02
                   0.9000             3.250848E+02             3.251390E+02             3.275110E+02             3.275770E+02             3.284249E+02             3.256442E+02             3.252168E+02             3.256469E+02             3.252196E+02
                   1.0800             3.250251E+02             3.250834E+02             3.274480E+02             3.275199E+02             3.283681E+02             3.255892E+02             3.251653E+02             3.255908E+02             3.251668E+02
                   1.2600             3.249676E+02             3.250294E+02             3.273874E+02             3.274646E+02             3.283131E+02             3.255357E+02             3.251148E+02             3.255364E+02             3.251153E+02
                   1.4400             3.249131E+02             3.249780E+02             3.273301E+02             3.274120E+02             3.282609E+02             3.254847E+02             3.250665E+02             3.254847E+02             3.250661E+02
                   1.6200             3.248622E+02             3.249297E+02             3.272765E+02             3.273627E+02             3.282118E+02             3.254368E+02             3.250210E+02             3.254360E+02             3.250198E+02
                   1.8000             3.248150E+02             3.248847E+02             3.272268E+02             3.273168E+02             3.281661E+02             3.253921E+02             3.249786E+02             3.253908E+02             3.249767E+02
                   1.9800             3.247715E+02             3.248433E+02             3.271810E+02             3.272744E+02             3.281239E+02             3.253509E+02             3.249394E+02             3.253490E+02             3.249369E+02
                   2.1600             3.247319E+02             3.248052E+02             3.271391E+02             3.272356E+02             3.280852E+02             3.253132E+02             3.249036E+02             3.253107E+02             3.249004E+02
                   2.3400             3.246959E+02             3.247707E+02             3.271011E+02             3.272003E+02             3.280501E+02             3.252789E+02             3.248710E+02             3.252759E+02             3.248673E+02
                   2.5200             3.246637E+02             3.247396E+02             3.270668E+02             3.271685E+02             3.280184E+02             3.252480E+02             3.248416E+02             3.252446E+02             3.248375E+02
                   2.7000             3.246350E+02             3.247119E+02             3.270363E+02             3.271401E+02             3.279902E+02             3.252205E+02             3.248156E+02             3.252167E+02             3.248109E+02
                   2.8800             3.246098E+02             3.246875E+02             3.270094E+02             3.271152E+02             3.279654E+02             3.251965E+02             3.247927E+02             3.251921E+02             3.247876E+02
                   3.0600             3.245881E+02             3.246665E+02             3.269861E+02             3.270937E+02             3.279439E+02             3.251757E+02             3.247731E+02             3.251709E+02             3.247675E+02
                   3.2400             3.245698E+02             3.246488E+02             3.269663E+02             3.270756E+02             3.279259E+02             3.251583E+02             3.247565E+02             3.251531E+02             3.247505E+02
                   3.4200             3.245549E+02             3.246344E+02             3.269499E+02             3.270608E+02             3.279111E+02             3.251441E+02             3.247431E+02             3.251384E+02             3.247367E+02
                   3.6000             3.245432E+02             3.246231E+02             3.269369E+02             3.270492E+02             3.278995E+02             3.251331E+02             3.247327E+02             3.251270E+02             3.247259E+02
                   3.7800             3.245347E+02             3.246149E+02             3.269271E+02             3.270407E+02             3.278910E+02             3.251252E+02             3.247253E+02             3.251187E+02             3.247180E+02
                   3.9600             3.245292E+02             3.246097E+02             3.269205E+02             3.270353E+02             3.278856E+02             3.251202E+02             3.247207E+02             3.251134E+02             3.247131E+02
                   4.1400             3.245265E+02             3.246072E+02             3.269167E+02             3.270328E+02             3.278830E+02             3.251181E+02             3.247188E+02             3.251109E+02             3.247108E+02
                   4.3200             3.245261E+02             3.246071E+02             3.269153E+02             3.270325E+02             3.278827E+02             3.251182E+02             3.247190E+02             3.251107E+02             3.247106E+02
                   4.5000             3.245269E+02             3.246081E+02             3.269153E+02             3.270334E+02             3.278836E+02             3.251195E+02             3.247204E+02             3.251116E+02             3.247116E+02
                   4.6800             3.245281E+02             3.246093E+02             3.269155E+02             3.270346E+02             3.278847E+02             3.251211E+02             3.247220E+02             3.251128E+02             3.247128E+02
                   4.8600             3.245293E+02             3.246106E+02             3.269159E+02             3.270358E+02             3.278858E+02             3.251226E+02             3.247236E+02             3.251140E+02             3.247141E+02
                   5.0400             3.245306E+02             3.246118E+02             3.269163E+02             3.270370E+02             3.278869E+02             3.251242E+02             3.247252E+02             3.251152E+02             3.247153E+02
                   5.2200             3.245319E+02             3.246131E+02             3.269168E+02             3.270381E+02             3.278881E+02             3.251258E+02             3.247269E+02             3.251164E+02             3.247165E+02
                   5.4000             3.245333E+02             3.246143E+02             3.269174E+02             3.270393E+02             3.278892E+02             3.251273E+02             3.247285E+02             3.251175E+02             3.247177E+02
                   5.5800             3.245346E+02             3.246155E+02             3.269180E+02             3.270404E+02             3.278902E+02             3.251289E+02             3.247301E+02             3.251187E+02             3.247189E+02
                   5.7600             3.245361E+02             3.246167E+02             3.269187E+02             3.270415E+02             3.278913E+02             3.251304E+02             3.247317E+02             3.251198E+02             3.247201E+02
                   5.9400             3.245375E+02             3.246178E+02             3.269194E+02             3.270426E+02             3.278923E+02             3.251319E+02             3.247332E+02             3.251209E+02             3.247212E+02
                   6.1200             3.245389E+02             3.246189E+02             3.269201E+02             3.270437E+02             3.278933E+02             3.251334E+02             3.247348E+02             3.251219E+02             3.247223E+02
                   6.3000             3.245403E+02             3.246200E+02             3.269208E+02             3.270447E+02             3.278943E+02             3.251348E+02             3.247363E+02             3.251229E+02             3.247234E+02
                   6.4800             3.245417E+02             3.246210E+02             3.269215E+02             3.270457E+02             3.278952E+02             3.251362E+02             3.247378E+02             3.251239E+02             3.247244E+02
                   6.6600             3.245430E+02             3.246220E+02             3.269222E+02             3.270466E+02             3.278960E+02             3.251376E+02             3.247392E+02             3.251248E+02             3.247253E+02
                   6.8400             3.245444E+02             3.246229E+02             3.269228E+02             3.270474E+02             3.278969E+02             3.251389E+02             3.247405E+02             3.251257E+02             3.247262E+02
                   7.0200             3.245456E+02             3.246237E+02             3.269235E+02             3.270482E+02             3.278976E+02             3.251401E+02             3.247418E+02             3.251265E+02             3.247271E+02
                   7.2000             3.245468E+02             3.246245E+02             3.269241E+02             3.270490E+02             3.278983E+02             3.251413E+02             3.247431E+02             3.251272E+02             3.247278E+02
                   7.3800             3.245480E+02             3.246253E+02             3.269246E+02             3.270496E+02             3.278989E+02             3.251424E+02             3.247443E+02             3.251278E+02             3.247285E+02
                   7.5600             3.245491E+02             3.246259E+02             3.269251E+02             3.270502E+02             3.278994E+02             3.251434E+02             3.247453E+02             3.251284E+02             3.247292E+02
