                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.720081E-01             5.791442E-02             8.109055E-01             1.694870E+01             1.474335E+01             2.453639E-03             1.694625E+01             3.707065E+01             0.000000E+00
                   0.1800             4.203188E-01             5.791372E-02             8.453345E-01             1.694865E+01             1.508468E+01             2.458080E-03             1.694619E+01             3.707065E+01             0.000000E+00
                   0.3600             3.703330E-01             5.791141E-02             8.461325E-01             1.694843E+01             1.511807E+01             2.471395E-03             1.694596E+01             3.707065E+01             0.000000E+00
                   0.5400             3.205082E-01             5.790756E-02             8.469700E-01             1.694806E+01             1.515384E+01             2.493586E-03             1.694557E+01             3.707065E+01             0.000000E+00
                   0.7200             2.707985E-01             5.790217E-02             8.478712E-01             1.694755E+01             1.519215E+01             2.524652E-03             1.694503E+01             3.707065E+01             0.000000E+00
                   0.9000             2.211952E-01             5.789523E-02             8.488476E-01             1.694689E+01             1.523303E+01             2.564591E-03             1.694433E+01             3.707065E+01             0.000000E+00
                   1.0800             1.716921E-01             5.788676E-02             8.499047E-01             1.694609E+01             1.527648E+01             2.613401E-03             1.694347E+01             3.707065E+01             0.000000E+00
                   1.2600             1.222788E-01             5.787676E-02             8.510451E-01             1.694514E+01             1.532247E+01             2.671080E-03             1.694246E+01             3.707065E+01             0.000000E+00
                   1.4400             7.296828E-02             5.786521E-02             8.522689E-01             1.694404E+01             1.537092E+01             2.737624E-03             1.694130E+01             3.707065E+01             0.000000E+00
                   1.6200             2.376610E-02             5.785213E-02             8.535757E-01             1.694279E+01             1.542178E+01             2.813029E-03             1.693998E+01             3.707065E+01             0.000000E+00
                   1.8000             2.531647E-02             5.783751E-02             8.549647E-01             1.694140E+01             1.547498E+01             2.897292E-03             1.693851E+01             3.707065E+01             0.000000E+00
                   1.9800             7.427677E-02             5.782135E-02             8.564350E-01             1.693987E+01             1.553043E+01             2.990409E-03             1.693688E+01             3.707065E+01             0.000000E+00
                   2.1600             1.231005E-01             5.780366E-02             8.579850E-01             1.693819E+01             1.558807E+01             3.092373E-03             1.693509E+01             3.707065E+01             0.000000E+00
                   2.3400             1.717816E-01             5.778444E-02             8.596137E-01             1.693636E+01             1.564782E+01             3.203180E-03             1.693316E+01             3.707065E+01             0.000000E+00
                   2.5200             2.203089E-01             5.776368E-02             8.613195E-01             1.693439E+01             1.570960E+01             3.322824E-03             1.693106E+01             3.707065E+01             0.000000E+00
                   2.7000             2.686731E-01             5.774139E-02             8.631010E-01             1.693227E+01             1.577333E+01             3.451299E-03             1.692882E+01             3.707065E+01             0.000000E+00
                   2.8800             3.168664E-01             5.771758E-02             8.649568E-01             1.693000E+01             1.583895E+01             3.588597E-03             1.692642E+01             3.707065E+01             0.000000E+00
                   3.0600             3.648781E-01             5.769223E-02             8.668854E-01             1.692760E+01             1.590636E+01             3.734711E-03             1.692386E+01             3.707065E+01             0.000000E+00
                   3.2400             4.127005E-01             5.766536E-02             8.688851E-01             1.692504E+01             1.597550E+01             3.889633E-03             1.692115E+01             3.707065E+01             0.000000E+00
                   3.4200             4.603260E-01             5.763697E-02             8.709544E-01             1.692235E+01             1.604629E+01             4.053356E-03             1.691829E+01             3.707065E+01             0.000000E+00
                   3.6000             5.077465E-01             5.760705E-02             8.730915E-01             1.691951E+01             1.611866E+01             4.225869E-03             1.691528E+01             3.707065E+01             0.000000E+00
                   3.7800             5.549557E-01             5.757561E-02             8.752946E-01             1.691652E+01             1.619255E+01             4.407165E-03             1.691211E+01             3.707065E+01             0.000000E+00
                   3.9600             6.019518E-01             5.754265E-02             8.775614E-01             1.691339E+01             1.626787E+01             4.597233E-03             1.690879E+01             3.707065E+01             0.000000E+00
                   4.1400             6.487371E-01             5.750818E-02             8.798890E-01             1.691012E+01             1.634456E+01             4.796063E-03             1.690532E+01             3.707065E+01             0.000000E+00
                   4.3200             6.953347E-01             5.747219E-02             8.822728E-01             1.690670E+01             1.642255E+01             5.003645E-03             1.690170E+01             3.707065E+01             0.000000E+00
                   4.5000             7.418067E-01             5.743469E-02             8.847038E-01             1.690314E+01             1.650180E+01             5.219967E-03             1.689792E+01             3.707065E+01             0.000000E+00
                   4.6800             7.882127E-01             5.739568E-02             8.871743E-01             1.689944E+01             1.658225E+01             5.445018E-03             1.689400E+01             3.707065E+01             0.000000E+00
                   4.8600             8.345645E-01             5.735516E-02             8.896820E-01             1.689560E+01             1.666386E+01             5.678786E-03             1.688992E+01             3.707065E+01             0.000000E+00
                   5.0400             8.808624E-01             5.731314E-02             8.922258E-01             1.689161E+01             1.674658E+01             5.921258E-03             1.688569E+01             3.707065E+01             0.000000E+00
                   5.2200             9.271051E-01             5.726962E-02             8.948047E-01             1.688748E+01             1.683037E+01             6.172422E-03             1.688131E+01             3.707065E+01             0.000000E+00
                   5.4000             9.732920E-01             5.722459E-02             8.974175E-01             1.688322E+01             1.691520E+01             6.432263E-03             1.687678E+01             3.707065E+01             0.000000E+00
                   5.5800             1.019422E+00             5.717807E-02             9.000634E-01             1.687881E+01             1.700100E+01             6.700768E-03             1.687210E+01             3.707065E+01             0.000000E+00
                   5.7600             1.065494E+00             5.713006E-02             9.027412E-01             1.687426E+01             1.708776E+01             6.977923E-03             1.686728E+01             3.707065E+01             0.000000E+00
                   5.9400             1.111506E+00             5.708055E-02             9.054498E-01             1.686956E+01             1.717541E+01             7.263713E-03             1.686230E+01             3.707065E+01             0.000000E+00
                   6.1200             1.157458E+00             5.702956E-02             9.081883E-01             1.686473E+01             1.726394E+01             7.558123E-03             1.685718E+01             3.707065E+01             0.000000E+00
                   6.3000             1.203349E+00             5.697709E-02             9.109556E-01             1.685977E+01             1.735329E+01             7.861136E-03             1.685190E+01             3.707065E+01             0.000000E+00
                   6.4800             1.249177E+00             5.692313E-02             9.137506E-01             1.685466E+01             1.744343E+01             8.172737E-03             1.684648E+01             3.707065E+01             0.000000E+00
