                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             9.655919E-16             3.010975E+02             9.655919E-16             4.758964E+01             0.000000E+00             3.486872E+02             0.000000E+00             3.584275E-05             1.022980E+00             5.107455E-02             7.151350E-01             5.044522E-01             1.482967E+01             1.290005E+01             1.185655E+01             3.317609E+01
                   0.1800             3.406073E+01             2.880831E+02             2.822388E-01             4.557621E+01             3.377849E+01             3.336594E+02             0.000000E+00             2.017289E-03             1.030035E+00             5.107393E-02             7.454979E-01             3.706778E-01             1.482963E+01             1.319870E+01             1.182510E+01             3.317609E+01
                   0.3600             3.405215E+01             2.751612E+02             4.383019E-01             4.357187E+01             3.361385E+01             3.187331E+02             0.000000E+00             3.261906E-03             1.036844E+00             5.107189E-02             7.462016E-01             3.265955E-01             1.482943E+01             1.322791E+01             1.182039E+01             3.317609E+01
                   0.5400             3.401180E+01             2.622462E+02             5.297195E-01             4.156290E+01             3.348208E+01             3.038091E+02             0.000000E+00             4.345539E-03             1.043323E+00             5.106850E-02             7.469402E-01             2.826552E-01             1.482911E+01             1.325921E+01             1.181651E+01             3.317609E+01
                   0.7200             3.395974E+01             2.493393E+02             5.785569E-01             3.954979E+01             3.338118E+01             2.888891E+02             0.000000E+00             5.379676E-03             1.049463E+00             5.106374E-02             7.477350E-01             2.388164E-01             1.482866E+01             1.329273E+01             1.181365E+01             3.317609E+01
                   0.9000             3.390608E+01             2.364420E+02             6.034537E-01             3.753305E+01             3.330263E+01             2.739750E+02             0.000000E+00             6.393283E-03             1.055256E+00             5.105763E-02             7.485961E-01             1.950714E-01             1.482809E+01             1.332850E+01             1.181192E+01             3.317609E+01
                   1.0800             3.385575E+01             2.235557E+02             6.157337E-01             3.551321E+01             3.324002E+01             2.590689E+02             0.000000E+00             7.392468E-03             1.060699E+00             5.105016E-02             7.495284E-01             1.514147E-01             1.482738E+01             1.336652E+01             1.181146E+01             3.317609E+01
                   1.2600             3.381103E+01             2.106822E+02             6.215949E-01             3.349086E+01             3.318944E+01             2.441731E+02             0.000000E+00             8.377441E-03             1.065790E+00             5.104133E-02             7.505340E-01             1.078373E-01             1.482655E+01             1.340676E+01             1.181235E+01             3.317609E+01
                   1.4400             3.377286E+01             1.978236E+02             6.242847E-01             3.146659E+01             3.314858E+01             2.292902E+02             0.000000E+00             9.347521E-03             1.070525E+00             5.103115E-02             7.516133E-01             6.435050E-02             1.482559E+01             1.344915E+01             1.181461E+01             3.317609E+01
                   1.6200             3.374152E+01             1.849821E+02             6.254695E-01             2.944110E+01             3.311605E+01             2.144232E+02             0.000000E+00             1.030240E-02             1.074904E+00             5.101961E-02             7.527658E-01             2.095925E-02             1.482450E+01             1.349366E+01             1.181818E+01             3.317609E+01
                   1.8000             3.371695E+01             1.721605E+02             6.259940E-01             2.741511E+01             3.309095E+01             1.995756E+02             0.000000E+00             1.124229E-02             1.078927E+00             5.100672E-02             7.539908E-01             2.232652E-02             1.482329E+01             1.354020E+01             1.182293E+01             3.317609E+01
                   1.9800             3.369891E+01             1.593623E+02             6.262822E-01             2.538947E+01             3.307263E+01             1.847518E+02             0.000000E+00             1.216772E-02             1.082592E+00             5.099247E-02             7.552874E-01             6.550445E-02             1.482194E+01             1.358872E+01             1.182867E+01             3.317609E+01
                   2.1600             3.368711E+01             1.465917E+02             6.265440E-01             2.336514E+01             3.306056E+01             1.699569E+02             0.000000E+00             1.307944E-02             1.085900E+00             5.097687E-02             7.566544E-01             1.085620E-01             1.482047E+01             1.363916E+01             1.183514E+01             3.317609E+01
                   2.3400             3.368119E+01             1.338539E+02             6.268800E-01             2.134326E+01             3.305431E+01             1.551972E+02             0.000000E+00             1.397823E-02             1.088850E+00             5.095992E-02             7.580907E-01             1.514936E-01             1.481887E+01             1.369143E+01             1.184204E+01             3.317609E+01
                   2.5200             3.368079E+01             1.211558E+02             6.273362E-01             1.932519E+01             3.305346E+01             1.404810E+02             0.000000E+00             1.486489E-02             1.091444E+00             5.094161E-02             7.595950E-01             1.942897E-01             1.481714E+01             1.374549E+01             1.184903E+01             3.317609E+01
                   2.7000             3.368555E+01             1.085061E+02             6.279301E-01             1.731267E+01             3.305762E+01             1.258188E+02             0.000000E+00             1.574015E-02             1.093681E+00             5.092196E-02             7.611661E-01             2.369420E-01             1.481529E+01             1.380125E+01             1.185580E+01             3.317609E+01
                   2.8800             3.369508E+01             9.591713E+01             6.286653E-01             1.530790E+01             3.306641E+01             1.112250E+02             0.000000E+00             1.660471E-02             1.095564E+00             5.090095E-02             7.628028E-01             2.794435E-01             1.481331E+01             1.385866E+01             1.186201E+01             3.317609E+01
                   3.0600             3.370902E+01             8.340581E+01             6.295381E-01             1.331391E+01             3.307948E+01             9.671972E+01             0.000000E+00             1.745920E-02             1.097094E+00             5.087860E-02             7.645035E-01             3.217848E-01             1.481120E+01             1.391765E+01             1.186737E+01             3.317609E+01
                   3.2400             3.372698E+01             7.099712E+01             6.305413E-01             1.133496E+01             3.309644E+01             8.233208E+01             0.000000E+00             1.830418E-02             1.098273E+00             5.085491E-02             7.662671E-01             3.639593E-01             1.480897E+01             1.397814E+01             1.187165E+01             3.317609E+01
                   3.4200             3.374860E+01             5.872973E+01             6.316656E-01             9.377509E+00             3.311694E+01             6.810724E+01             0.000000E+00             1.914017E-02             1.099104E+00             5.082986E-02             7.680920E-01             4.059600E-01             1.480661E+01             1.404009E+01             1.187465E+01             3.317609E+01
                   3.6000             3.377351E+01             4.666793E+01             6.329007E-01             7.452103E+00             3.314061E+01             5.412003E+01             0.000000E+00             1.996766E-02             1.099593E+00             5.080348E-02             7.699767E-01             4.477800E-01             1.480412E+01             1.410341E+01             1.187625E+01             3.317609E+01
                   3.7800             3.380132E+01             3.492937E+01             6.342361E-01             5.577800E+00             3.316709E+01             4.050717E+01             0.000000E+00             2.078709E-02             1.099748E+00             5.077575E-02             7.719196E-01             4.894138E-01             1.480151E+01             1.416805E+01             1.187641E+01             3.317609E+01
                   3.9600             3.383167E+01             2.376054E+01             6.356606E-01             3.794215E+00             3.319601E+01             2.755475E+01             0.000000E+00             2.159888E-02             1.099580E+00             5.074669E-02             7.739187E-01             5.308594E-01             1.479877E+01             1.423396E+01             1.187514E+01             3.317609E+01
                   4.1400             3.386418E+01             1.378468E+01             6.371631E-01             2.201096E+00             3.322702E+01             1.598578E+01             0.000000E+00             2.240341E-02             1.099112E+00             5.071629E-02             7.759714E-01             5.721192E-01             1.479591E+01             1.430106E+01             1.187252E+01             3.317609E+01
                   4.3200             3.389847E+01             6.808158E+00             6.387321E-01             1.087012E+00             3.325974E+01             7.895170E+00             0.000000E+00             2.320106E-02             1.098400E+00             5.068455E-02             7.780736E-01             6.132135E-01             1.479292E+01             1.436930E+01             1.186869E+01             3.317609E+01
                   4.5000             3.393417E+01             4.800347E+00             6.403561E-01             7.663592E-01             3.329382E+01             5.566706E+00             0.000000E+00             2.399219E-02             1.097562E+00             5.065148E-02             7.802175E-01             6.541970E-01             1.478981E+01             1.443864E+01             1.186382E+01             3.317609E+01
                   4.6800             3.397089E+01             4.689942E+00             6.420234E-01             7.486536E-01             3.332887E+01             5.438596E+00             0.000000E+00             2.477714E-02             1.096705E+00             5.061707E-02             7.823963E-01             6.951223E-01             1.478657E+01             1.450903E+01             1.185814E+01             3.317609E+01
                   4.8600             3.400826E+01             4.738784E+00             6.437223E-01             7.563696E-01             3.336454E+01             5.495154E+00             0.000000E+00             2.555625E-02             1.095853E+00             5.058134E-02             7.846079E-01             7.359999E-01             1.478321E+01             1.458044E+01             1.185187E+01             3.317609E+01
                   5.0400             3.404588E+01             4.797086E+00             6.454409E-01             7.655935E-01             3.340044E+01             5.562679E+00             0.000000E+00             2.632986E-02             1.095006E+00             5.054428E-02             7.868512E-01             7.768298E-01             1.477972E+01             1.465282E+01             1.184526E+01             3.317609E+01
                   5.2200             3.408338E+01             4.856918E+00             6.471670E-01             7.750598E-01             3.343621E+01             5.631978E+00             0.000000E+00             2.709829E-02             1.094165E+00             5.050590E-02             7.891255E-01             8.176111E-01             1.477611E+01             1.472614E+01             1.183855E+01             3.317609E+01
                   5.4000             3.412036E+01             4.917863E+00             6.488885E-01             7.847017E-01             3.347147E+01             5.702565E+00             0.000000E+00             2.786187E-02             1.093330E+00             5.046619E-02             7.914298E-01             8.583432E-01             1.477237E+01             1.480035E+01             1.183196E+01             3.317609E+01
