                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             2.374997E+01             3.542517E-02             5.834477E-01             5.000007E-01             4.999821E-01
                   0.1800             2.374939E+01             3.299233E-02             5.797489E-01             5.000128E-01            -5.468733E-02
                   0.3600             2.374943E+01             3.308832E-02             5.797731E-01             5.000121E-01            -5.940200E-02
                   0.5400             2.374946E+01             3.320331E-02             5.797965E-01             5.000114E-01            -5.965558E-02
                   0.7200             2.374949E+01             3.333509E-02             5.798191E-01             5.000108E-01            -5.604971E-02
                   0.9000             2.374952E+01             3.348234E-02             5.798415E-01             5.000101E-01            -4.853980E-02
                   1.0800             2.374952E+01             3.366615E-02             5.799172E-01             5.000102E-01            -7.845449E-02
                   1.2600             2.374955E+01             3.384045E-02             5.799346E-01             5.000095E-01            -6.526753E-02
                   1.4400             2.374958E+01             3.402935E-02             5.799543E-01             5.000088E-01            -4.801735E-02
                   1.6200             2.374958E+01             3.425619E-02             5.800357E-01             5.000089E-01            -7.446090E-02
                   1.8000             2.374961E+01             3.446917E-02             5.800505E-01             5.000082E-01            -5.095540E-02
                   1.9800             2.374961E+01             3.472342E-02             5.801381E-01             5.000082E-01            -7.542853E-02
                   2.1600             2.374961E+01             3.499650E-02             5.802448E-01             5.000083E-01            -9.994044E-02
                   2.3400             2.374964E+01             3.523807E-02             5.802391E-01             5.000076E-01            -6.769223E-02
                   2.5200             2.374964E+01             3.553295E-02             5.803442E-01             5.000077E-01            -8.994073E-02
                   2.7000             2.374963E+01             3.584475E-02             5.804666E-01             5.000077E-01            -1.121100E-01
                   2.8800             2.374967E+01             3.611184E-02             5.804403E-01             5.000070E-01            -7.075708E-02
                   3.0600             2.374966E+01             3.644038E-02             5.805535E-01             5.000071E-01            -9.048126E-02
                   3.2400             2.374966E+01             3.678364E-02             5.806816E-01             5.000072E-01            -1.100561E-01
                   3.4200             2.374966E+01             3.714073E-02             5.808251E-01             5.000072E-01            -1.294585E-01
                   3.6000             2.374969E+01             3.743306E-02             5.807590E-01             5.000065E-01            -7.659350E-02
                   3.7800             2.374969E+01             3.780148E-02             5.808841E-01             5.000065E-01            -9.347602E-02
                   3.9600             2.374969E+01             3.818193E-02             5.810217E-01             5.000066E-01            -1.101575E-01
                   4.1400             2.374968E+01             3.857386E-02             5.811719E-01             5.000067E-01            -1.266220E-01
                   4.3200             2.374968E+01             3.897684E-02             5.813349E-01             5.000068E-01            -1.428410E-01
                   4.5000             2.374968E+01             3.939043E-02             5.815110E-01             5.000068E-01            -1.587994E-01
                   4.6800             2.374971E+01             3.970141E-02             5.813491E-01             5.000060E-01            -9.017662E-02
                   4.8600             2.374971E+01             4.011980E-02             5.814943E-01             5.000061E-01            -1.036554E-01
                   5.0400             2.374971E+01             4.054739E-02             5.816492E-01             5.000062E-01            -1.168781E-01
                   5.2200             2.374970E+01             4.098422E-02             5.818138E-01             5.000062E-01            -1.298367E-01
                   5.4000             2.374970E+01             4.142947E-02             5.819882E-01             5.000063E-01            -1.425241E-01
                   5.5800             2.374970E+01             4.188334E-02             5.821723E-01             5.000064E-01            -1.549327E-01
                   5.7600             2.374969E+01             4.234519E-02             5.823660E-01             5.000064E-01            -1.670582E-01
                   5.9400             2.374969E+01             4.281474E-02             5.825693E-01             5.000065E-01            -1.788932E-01
                   6.1200             2.374969E+01             4.329175E-02             5.827821E-01             5.000066E-01            -1.904336E-01
                   6.3000             2.374973E+01             4.360854E-02             5.824289E-01             5.000057E-01            -1.014362E-01
                   6.4800             2.374973E+01             4.408472E-02             5.825973E-01             5.000057E-01            -1.108099E-01
                   6.6600             2.374972E+01             4.456734E-02             5.827723E-01             5.000058E-01            -1.199193E-01
                   6.8400             2.374972E+01             4.505636E-02             5.829537E-01             5.000059E-01            -1.287599E-01
                   7.0200             2.374972E+01             4.555140E-02             5.831413E-01             5.000059E-01            -1.373294E-01
                   7.2000             2.374971E+01             4.605201E-02             5.833350E-01             5.000060E-01            -1.456240E-01
                   7.3800             2.374971E+01             4.655845E-02             5.835344E-01             5.000061E-01            -1.536409E-01
                   7.5600             2.374971E+01             4.707009E-02             5.837395E-01             5.000061E-01            -1.613772E-01
                   7.7400             2.374971E+01             4.758679E-02             5.839499E-01             5.000062E-01            -1.688294E-01
                   7.9200             2.374970E+01             4.810839E-02             5.841653E-01             5.000063E-01            -1.759954E-01
                   8.1000             2.374970E+01             4.863463E-02             5.843855E-01             5.000063E-01            -1.828717E-01
                   8.2800             2.374970E+01             4.916521E-02             5.846102E-01             5.000064E-01            -1.894560E-01
                   8.4600             2.374969E+01             4.970016E-02             5.848390E-01             5.000065E-01            -1.957453E-01
                   8.6400             2.374969E+01             5.023901E-02             5.850716E-01             5.000065E-01            -2.017371E-01
                   8.8200             2.374969E+01             5.078184E-02             5.853077E-01             5.000066E-01            -2.074284E-01
                   9.0000             2.374968E+01             5.132819E-02             5.855468E-01             5.000067E-01            -2.128175E-01
                   9.1800             2.374968E+01             5.187796E-02             5.857886E-01             5.000068E-01            -2.179011E-01
                   9.3600             2.374968E+01             5.243100E-02             5.860327E-01             5.000068E-01            -2.226776E-01
                   9.5400             2.374967E+01             5.298705E-02             5.862788E-01             5.000069E-01            -2.271438E-01
                   9.7200             2.374967E+01             5.354587E-02             5.865263E-01             5.000070E-01            -2.312981E-01
                   9.9000             2.374967E+01             5.410769E-02             5.867748E-01             5.000070E-01            -2.351387E-01
                  10.0800             2.374966E+01             5.467178E-02             5.870241E-01             5.000071E-01            -2.386628E-01
                  10.2600             2.374966E+01             5.523828E-02             5.872736E-01             5.000072E-01            -2.418692E-01
                  10.4400             2.374966E+01             5.580711E-02             5.875229E-01             5.000073E-01            -2.447560E-01
                  10.6200             2.374965E+01             5.637790E-02             5.877716E-01             5.000073E-01            -2.473219E-01
                  10.8000             2.374965E+01             5.695050E-02             5.880193E-01             5.000074E-01            -2.495650E-01
                  10.9800             2.374970E+01             5.719173E-02             5.868278E-01             5.000062E-01            -1.262395E-01
                  11.1600             2.374970E+01             5.776139E-02             5.870345E-01             5.000063E-01            -1.275694E-01
                  11.3400             2.374970E+01             5.833320E-02             5.872416E-01             5.000063E-01            -1.286289E-01
                  11.5200             2.374970E+01             5.890684E-02             5.874488E-01             5.000064E-01            -1.294172E-01
                  11.7000             2.374969E+01             5.948212E-02             5.876560E-01             5.000065E-01            -1.299351E-01
                  11.8800             2.374969E+01             6.005910E-02             5.878629E-01             5.000065E-01            -1.301820E-01
                  12.0600             2.374969E+01             6.063773E-02             5.880695E-01             5.000066E-01            -1.301587E-01
                  12.2400             2.374968E+01             6.121792E-02             5.882757E-01             5.000067E-01            -1.298660E-01
                  12.4200             2.374968E+01             6.179950E-02             5.884813E-01             5.000067E-01            -1.293047E-01
                  12.6000             2.374968E+01             6.238221E-02             5.886862E-01             5.000068E-01            -1.284766E-01
                  12.7800             2.374967E+01             6.296618E-02             5.888903E-01             5.000069E-01            -1.273831E-01
                  12.9600             2.374967E+01             6.355128E-02             5.890937E-01             5.000069E-01            -1.260258E-01
                  13.1400             2.374960E+01             6.450660E-02             5.909902E-01             5.000084E-01            -2.492870E-01
                  13.3200             2.374960E+01             6.509251E-02             5.911906E-01             5.000085E-01            -2.470344E-01
                  13.5000             2.374959E+01             6.567859E-02             5.913863E-01             5.000085E-01            -2.444751E-01
                  13.6800             2.374959E+01             6.626474E-02             5.915772E-01             5.000086E-01            -2.416128E-01
                  13.8600             2.374959E+01             6.685124E-02             5.917636E-01             5.000087E-01            -2.384518E-01
                  14.0400             2.374958E+01             6.743767E-02             5.919453E-01             5.000088E-01            -2.349965E-01
                  14.2200             2.374958E+01             6.802385E-02             5.921226E-01             5.000089E-01            -2.312526E-01
                  14.4000             2.374958E+01             6.861037E-02             5.922957E-01             5.000089E-01            -2.272253E-01
                  14.5800             2.374957E+01             6.919667E-02             5.924646E-01             5.000090E-01            -2.229198E-01
                  14.7600             2.374957E+01             6.978279E-02             5.926296E-01             5.000091E-01            -2.183430E-01
                  14.9400             2.374956E+01             7.036886E-02             5.927910E-01             5.000092E-01            -2.135015E-01
                  15.1200             2.374956E+01             7.095492E-02             5.929492E-01             5.000092E-01            -2.084016E-01
                  15.3000             2.374956E+01             7.154095E-02             5.931043E-01             5.000093E-01            -2.030509E-01
                  15.4800             2.374955E+01             7.212682E-02             5.932569E-01             5.000094E-01            -1.974567E-01
                  15.6600             2.374955E+01             7.271236E-02             5.934072E-01             5.000095E-01            -1.916274E-01
                  15.8400             2.374955E+01             7.329832E-02             5.935557E-01             5.000096E-01            -1.855709E-01
                  16.0200             2.374954E+01             7.388374E-02             5.937028E-01             5.000096E-01            -1.792952E-01
                  16.2000             2.374954E+01             7.446969E-02             5.938490E-01             5.000097E-01            -1.728097E-01
                  16.3800             2.374954E+01             7.505547E-02             5.939947E-01             5.000098E-01            -1.661225E-01
                  16.5600             2.374953E+01             7.564127E-02             5.941405E-01             5.000099E-01            -1.592432E-01
                  16.7400             2.374953E+01             7.622720E-02             5.942868E-01             5.000099E-01            -1.521809E-01
                  16.9200             2.374952E+01             7.681336E-02             5.944341E-01             5.000100E-01            -1.449451E-01
                  17.1000             2.374952E+01             7.739975E-02             5.945830E-01             5.000101E-01            -1.375453E-01
                  17.2800             2.374952E+01             7.798636E-02             5.947339E-01             5.000102E-01            -1.299912E-01
                  17.4600             2.374951E+01             7.857312E-02             5.948874E-01             5.000102E-01            -1.222925E-01
                  17.6400             2.374951E+01             7.916068E-02             5.950440E-01             5.000103E-01            -1.144591E-01
                  17.8200             2.374951E+01             7.974847E-02             5.952042E-01             5.000104E-01            -1.065004E-01
                  18.0000             2.374942E+01             8.063741E-02             5.968525E-01             5.000122E-01            -1.981622E-01
                  18.1800             2.374941E+01             8.120791E-02             5.969263E-01             5.000123E-01            -1.886198E-01
                  18.3600             2.374941E+01             8.177861E-02             5.970045E-01             5.000124E-01            -1.789666E-01
                  18.5400             2.374941E+01             8.234963E-02             5.970878E-01             5.000125E-01            -1.692130E-01
                  18.7200             2.374940E+01             8.292106E-02             5.971768E-01             5.000126E-01            -1.593709E-01
                  18.9000             2.374940E+01             8.349320E-02             5.972722E-01             5.000127E-01            -1.494508E-01
                  19.0800             2.374939E+01             8.406617E-02             5.973745E-01             5.000128E-01            -1.394640E-01
                  19.2600             2.374939E+01             8.463976E-02             5.974844E-01             5.000128E-01            -1.294213E-01
                  19.4400             2.374939E+01             8.521396E-02             5.976024E-01             5.000129E-01            -1.193334E-01
                  19.6200             2.374938E+01             8.578940E-02             5.977290E-01             5.000130E-01            -1.092111E-01
                  19.8000             2.374938E+01             8.636580E-02             5.978646E-01             5.000131E-01            -9.906368E-02
                  19.9800             2.374937E+01             8.694287E-02             5.980098E-01             5.000132E-01            -8.890151E-02
                  20.1600             2.374928E+01             8.774482E-02             5.992850E-01             5.000152E-01            -1.614079E-01
                  20.3400             2.374927E+01             8.830299E-02             5.993392E-01             5.000153E-01            -1.497933E-01
                  20.5200             2.374927E+01             8.886244E-02             5.994059E-01             5.000154E-01            -1.381939E-01
                  20.7000             2.374926E+01             8.942329E-02             5.994856E-01             5.000155E-01            -1.266200E-01
                  20.8800             2.374926E+01             8.998563E-02             5.995787E-01             5.000156E-01            -1.150810E-01
                  21.0600             2.374926E+01             9.054953E-02             5.996854E-01             5.000157E-01            -1.035865E-01
                  21.2400             2.374925E+01             9.111505E-02             5.998061E-01             5.000158E-01            -9.214527E-02
                  21.4200             2.374925E+01             9.168221E-02             5.999409E-01             5.000159E-01            -8.076589E-02
                  21.6000             2.374914E+01             9.242961E-02             6.009964E-01             5.000180E-01            -1.406357E-01
                  21.7800             2.374914E+01             9.297834E-02             6.010473E-01             5.000181E-01            -1.280002E-01
                  21.9600             2.374913E+01             9.352914E-02             6.011161E-01             5.000182E-01            -1.154604E-01
                  22.1400             2.374913E+01             9.408243E-02             6.012028E-01             5.000183E-01            -1.030243E-01
                  22.3200             2.374913E+01             9.463752E-02             6.013074E-01             5.000184E-01            -9.069909E-02
                  22.5000             2.374912E+01             9.519493E-02             6.014301E-01             5.000185E-01            -7.849179E-02
                  22.6800             2.374912E+01             9.575474E-02             6.015706E-01             5.000186E-01            -6.640902E-02
                  22.8600             2.374901E+01             9.644838E-02             6.024036E-01             5.000209E-01            -1.160603E-01
                  23.0400             2.374900E+01             9.699169E-02             6.024729E-01             5.000210E-01            -1.029313E-01
                  23.2200             2.374900E+01             9.753727E-02             6.025636E-01             5.000211E-01            -8.995943E-02
                  23.4000             2.374899E+01             9.808626E-02             6.026755E-01             5.000212E-01            -7.715029E-02
                  23.5800             2.374899E+01             9.863729E-02             6.028083E-01             5.000213E-01            -6.450809E-02
                  23.7600             2.374888E+01             9.930525E-02             6.035494E-01             5.000236E-01            -1.072384E-01
                  23.9400             2.374887E+01             9.984173E-02             6.036203E-01             5.000237E-01            -9.371459E-02
                  24.1200             2.374887E+01             1.003812E-01             6.037153E-01             5.000238E-01            -8.038753E-02
                  24.3000             2.374886E+01             1.009240E-01             6.038340E-01             5.000239E-01            -6.726158E-02
                  24.4800             2.374886E+01             1.014698E-01             6.039758E-01             5.000241E-01            -5.433937E-02
                  24.6600             2.374874E+01             1.021056E-01             6.045929E-01             5.000264E-01            -9.085876E-02
                  24.8400             2.374874E+01             1.026385E-01             6.046839E-01             5.000266E-01            -7.721461E-02
                  25.0200             2.374873E+01             1.031748E-01             6.048008E-01             5.000267E-01            -6.380017E-02
                  25.2000             2.374873E+01             1.037141E-01             6.049426E-01             5.000268E-01            -5.061697E-02
                  25.3800             2.374861E+01             1.043305E-01             6.054935E-01             5.000292E-01            -8.246879E-02
                  25.5600             2.374860E+01             1.048589E-01             6.055933E-01             5.000294E-01            -6.869114E-02
                  25.7400             2.374860E+01             1.053909E-01             6.057203E-01             5.000295E-01            -5.516792E-02
                  25.9200             2.374859E+01             1.059265E-01             6.058735E-01             5.000296E-01            -4.189772E-02
                  26.1000             2.374847E+01             1.065216E-01             6.063465E-01             5.000321E-01            -6.956122E-02
                  26.2800             2.374847E+01             1.070474E-01             6.064665E-01             5.000323E-01            -5.581560E-02
                  26.4600             2.374846E+01             1.075770E-01             6.066142E-01             5.000324E-01            -4.234157E-02
                  26.6400             2.374834E+01             1.081618E-01             6.070613E-01             5.000349E-01            -6.693125E-02
                  26.8200             2.374833E+01             1.086829E-01             6.071819E-01             5.000351E-01            -5.307296E-02
                  27.0000             2.374833E+01             1.092079E-01             6.073315E-01             5.000352E-01            -3.950159E-02
                  27.1800             2.374820E+01             1.097808E-01             6.077439E-01             5.000378E-01            -6.129269E-02
                  27.3600             2.374820E+01             1.102987E-01             6.078725E-01             5.000379E-01            -4.742022E-02
                  27.5400             2.374819E+01             1.108204E-01             6.080306E-01             5.000381E-01            -3.384633E-02
                  27.7200             2.374807E+01             1.113812E-01             6.084042E-01             5.000407E-01            -5.310013E-02
                  27.9000             2.374806E+01             1.118967E-01             6.085472E-01             5.000409E-01            -3.930178E-02
                  28.0800             2.374793E+01             1.124537E-01             6.089219E-01             5.000435E-01            -5.673709E-02
                  28.2600             2.374793E+01             1.129640E-01             6.090538E-01             5.000437E-01            -4.277247E-02
                  28.4400             2.374780E+01             1.135169E-01             6.094231E-01             5.000464E-01            -5.851726E-02
                  28.6200             2.374779E+01             1.140225E-01             6.095480E-01             5.000465E-01            -4.444051E-02
                  28.8000             2.374778E+01             1.145322E-01             6.097047E-01             5.000467E-01            -3.068914E-02
                  28.9800             2.374765E+01             1.150715E-01             6.100291E-01             5.000494E-01            -4.447842E-02
                  29.1600             2.374764E+01             1.155774E-01             6.101835E-01             5.000496E-01            -3.067188E-02
                  29.3400             2.374751E+01             1.161110E-01             6.104978E-01             5.000524E-01            -4.304750E-02
                  29.5200             2.374751E+01             1.166136E-01             6.106533E-01             5.000525E-01            -2.923027E-02
                  29.7000             2.374737E+01             1.171420E-01             6.109555E-01             5.000553E-01            -4.029968E-02
                  29.8800             2.374736E+01             1.176422E-01             6.111155E-01             5.000555E-01            -2.651207E-02
                  30.0600             2.374723E+01             1.181644E-01             6.114048E-01             5.000583E-01            -3.637703E-02
                  30.2400             2.374710E+01             1.186868E-01             6.117039E-01             5.000611E-01            -4.537706E-02
                  30.4200             2.374709E+01             1.191786E-01             6.118483E-01             5.000613E-01            -3.141075E-02
                  30.6000             2.374695E+01             1.196951E-01             6.121321E-01             5.000642E-01            -3.936060E-02
                  30.7800             2.374694E+01             1.201860E-01             6.122892E-01             5.000644E-01            -2.552324E-02
                  30.9600             2.374680E+01             1.206959E-01             6.125586E-01             5.000673E-01            -3.250873E-02
                  31.1400             2.374667E+01             1.212046E-01             6.128315E-01             5.000702E-01            -3.877938E-02
                  31.3200             2.374666E+01             1.216899E-01             6.129870E-01             5.000704E-01            -2.492963E-02
                  31.5000             2.374652E+01             1.221928E-01             6.132461E-01             5.000733E-01            -3.036706E-02
                  31.6800             2.374638E+01             1.226938E-01             6.135061E-01             5.000763E-01            -3.517151E-02
                  31.8600             2.374637E+01             1.231752E-01             6.136676E-01             5.000765E-01            -2.139706E-02
                  32.0400             2.374623E+01             1.236706E-01             6.139156E-01             5.000795E-01            -2.548610E-02
                  32.2200             2.374608E+01             1.241637E-01             6.141631E-01             5.000825E-01            -2.901649E-02
                  32.4000             2.374594E+01             1.246557E-01             6.144094E-01             5.000855E-01            -3.201395E-02
                  32.5800             2.374593E+01             1.251307E-01             6.145751E-01             5.000857E-01            -1.831156E-02
                  32.7600             2.374578E+01             1.256170E-01             6.148121E-01             5.000887E-01            -2.073908E-02
                  32.9400             2.374564E+01             1.261012E-01             6.150476E-01             5.000918E-01            -2.269819E-02
                  33.1200             2.374549E+01             1.265830E-01             6.152813E-01             5.000949E-01            -2.421219E-02
                  33.3000             2.374535E+01             1.270634E-01             6.155129E-01             5.000979E-01            -2.530251E-02
                  33.4800             2.374520E+01             1.275410E-01             6.157421E-01             5.001010E-01            -2.599257E-02
                  33.6600             2.374505E+01             1.280164E-01             6.159689E-01             5.001042E-01            -2.630211E-02
                  33.8400             2.374490E+01             1.284897E-01             6.161932E-01             5.001073E-01            -2.625098E-02
                  34.0200             2.374475E+01             1.289610E-01             6.164153E-01             5.001104E-01            -2.585925E-02
                  34.2000             2.374460E+01             1.294300E-01             6.166351E-01             5.001136E-01            -2.514316E-02
                  34.3800             2.374445E+01             1.298963E-01             6.168529E-01             5.001168E-01            -2.412123E-02
                  34.5600             2.374430E+01             1.303614E-01             6.170689E-01             5.001200E-01            -2.281025E-02
                  34.7400             2.374415E+01             1.308239E-01             6.172834E-01             5.001232E-01            -2.122634E-02
                  34.9200             2.374400E+01             1.312842E-01             6.174967E-01             5.001264E-01            -1.938583E-02
                  35.1000             2.374384E+01             1.317426E-01             6.177090E-01             5.001296E-01            -1.730136E-02
                  35.2800             2.374369E+01             1.321993E-01             6.179207E-01             5.001329E-01            -1.498832E-02
                  35.4600             2.374353E+01             1.326543E-01             6.181322E-01             5.001361E-01            -1.246076E-02
                  35.6400             2.374324E+01             1.331130E-01             6.183753E-01             5.001424E-01            -2.012920E-02
                  35.8200             2.374308E+01             1.335630E-01             6.185805E-01             5.001456E-01            -1.694241E-02
                  36.0000             2.374292E+01             1.340116E-01             6.187865E-01             5.001490E-01            -1.358313E-02
                  36.1800             2.374277E+01             1.344582E-01             6.189935E-01             5.001523E-01            -1.006407E-02
                  36.3600             2.374247E+01             1.349074E-01             6.192239E-01             5.001586E-01            -1.576953E-02
                  36.5400             2.374231E+01             1.353499E-01             6.194266E-01             5.001620E-01            -1.171911E-02
                  36.7200             2.374200E+01             1.357948E-01             6.196542E-01             5.001684E-01            -1.644662E-02
                  36.9000             2.374184E+01             1.362329E-01             6.198536E-01             5.001717E-01            -1.193000E-02
                  37.0800             2.374154E+01             1.366735E-01             6.200771E-01             5.001782E-01            -1.576384E-02
                  37.2600             2.374137E+01             1.371073E-01             6.202746E-01             5.001816E-01            -1.083474E-02
                  37.4400             2.374107E+01             1.375437E-01             6.204933E-01             5.001881E-01            -1.385221E-02
                  37.6200             2.374090E+01             1.379738E-01             6.206904E-01             5.001915E-01            -8.565432E-03
                  37.8000             2.374059E+01             1.384054E-01             6.209045E-01             5.001981E-01            -1.083774E-02
                  37.9800             2.374028E+01             1.388347E-01             6.211177E-01             5.002047E-01            -1.266496E-02
                  38.1600             2.373997E+01             1.392627E-01             6.213296E-01             5.002113E-01            -1.406767E-02
