                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.417968E-02             5.933968E-04             1.785324E-06             4.632220E-05             6.415043E-04             5.278002E-01             5.918225E-02             5.284417E-01
                   0.1800             7.267602E-02            -1.818751E-03            -5.471982E-06             4.836949E-04            -1.340528E-03             5.259095E-01             5.905599E-02             5.245689E-01
                   0.3600             7.276810E-02            -3.592750E-03            -1.080929E-05             7.946687E-04            -2.808891E-03             5.257447E-01             5.905487E-02             5.229359E-01
                   0.5400             7.288100E-02            -5.366836E-03            -1.614680E-05             1.105411E-03            -4.277572E-03             5.256033E-01             5.905475E-02             5.213257E-01
                   0.7200             7.301226E-02            -7.140823E-03            -2.148391E-05             1.416131E-03            -5.746176E-03             5.254827E-01             5.905551E-02             5.197365E-01
                   0.9000             7.316040E-02            -8.914233E-03            -2.681916E-05             1.726934E-03            -7.214117E-03             5.253817E-01             5.905716E-02             5.181676E-01
                   1.0800             7.332448E-02            -1.068695E-02            -3.215219E-05             2.037876E-03            -8.681230E-03             5.252898E-01             5.905018E-02             5.166086E-01
                   1.2600             7.350388E-02            -1.245924E-02            -3.748371E-05             2.348993E-03            -1.014773E-02             5.252250E-01             5.905314E-02             5.150773E-01
                   1.4400             7.369803E-02            -1.423075E-02            -4.281268E-05             2.660311E-03            -1.161325E-02             5.251779E-01             5.905707E-02             5.135646E-01
                   1.6200             7.390647E-02            -1.600143E-02            -4.813891E-05             2.971858E-03            -1.307771E-02             5.251367E-01             5.905077E-02             5.120590E-01
                   1.8000             7.412876E-02            -1.777109E-02            -5.346180E-05             3.283663E-03            -1.454089E-02             5.251231E-01             5.905621E-02             5.105822E-01
                   1.9800             7.436450E-02            -1.953983E-02            -5.878159E-05             3.595755E-03            -1.600286E-02             5.251135E-01             5.905029E-02             5.091106E-01
                   2.1600             7.461325E-02            -2.130738E-02            -6.409747E-05             3.908169E-03            -1.746331E-02             5.251188E-01             5.904427E-02             5.076555E-01
                   2.3400             7.487460E-02            -2.307374E-02            -6.940937E-05             4.220943E-03            -1.892220E-02             5.251523E-01             5.905188E-02             5.062301E-01
                   2.5200             7.514814E-02            -2.483874E-02            -7.471681E-05             4.534116E-03            -2.037934E-02             5.251868E-01             5.904632E-02             5.048075E-01
                   2.7000             7.543343E-02            -2.660229E-02            -8.001944E-05             4.847734E-03            -2.183458E-02             5.257391E-01             5.904069E-02             5.039045E-01
