                   Degree             gamma_1[rad]        dgammadt_1[rad/s]      dgammadtt_1[rad/s2]
                   9.0000            -1.687965E-02            -1.822838E+01             6.665892E+02
                   9.1800            -1.721339E-02            -1.821606E+01             6.796399E+02
                   9.3600            -1.754690E-02            -1.820350E+01             6.926746E+02
                   9.5400            -1.788018E-02            -1.819070E+01             7.056928E+02
                   9.7200            -1.821323E-02            -1.817766E+01             7.186942E+02
                   9.9000            -1.854603E-02            -1.816439E+01             7.316786E+02
                  10.0800            -1.887859E-02            -1.815087E+01             7.446457E+02
                  10.2600            -1.921089E-02            -1.813712E+01             7.575952E+02
                  10.4400            -1.954295E-02            -1.812313E+01             7.705267E+02
                  10.6200            -1.987474E-02            -1.810891E+01             7.834400E+02
                  10.8000            -2.020628E-02            -1.809445E+01             7.963348E+02
                  10.9800            -2.053754E-02            -1.807975E+01             8.092108E+02
                  11.1600            -2.086854E-02            -1.806482E+01             8.220676E+02
                  11.3400            -2.119926E-02            -1.804965E+01             8.349051E+02
                  11.5200            -2.152970E-02            -1.803425E+01             8.477229E+02
                  11.7000            -2.185985E-02            -1.801861E+01             8.605207E+02
                  11.8800            -2.218972E-02            -1.800274E+01             8.732983E+02
                  12.0600            -2.251929E-02            -1.798663E+01             8.860553E+02
                  12.2400            -2.284857E-02            -1.797030E+01             8.987915E+02
                  12.4200            -2.317754E-02            -1.795372E+01             9.115065E+02
                  12.6000            -2.350621E-02            -1.793692E+01             9.242001E+02
                  12.7800            -2.383457E-02            -1.791988E+01             9.368721E+02
                  12.9600            -2.416262E-02            -1.790261E+01             9.495221E+02
                  13.1400            -2.449034E-02            -1.788511E+01             9.621498E+02
                  13.3200            -2.481775E-02            -1.786738E+01             9.747550E+02
                  13.5000            -2.514482E-02            -1.784942E+01             9.873374E+02
                  13.6800            -2.547157E-02            -1.783123E+01             9.998966E+02
                  13.8600            -2.579798E-02            -1.781280E+01             1.012433E+03
                  14.0400            -2.612405E-02            -1.779415E+01             1.024945E+03
                  14.2200            -2.644978E-02            -1.777527E+01             1.037433E+03
                  14.4000            -2.677516E-02            -1.775616E+01             1.049897E+03
                  14.5800            -2.710019E-02            -1.773683E+01             1.062337E+03
                  14.7600            -2.742486E-02            -1.771726E+01             1.074752E+03
                  14.9400            -2.774917E-02            -1.769747E+01             1.087142E+03
                  15.1200            -2.807312E-02            -1.767745E+01             1.099507E+03
                  15.3000            -2.839669E-02            -1.765721E+01             1.111846E+03
                  15.4800            -2.871990E-02            -1.763673E+01             1.124160E+03
                  15.6600            -2.904273E-02            -1.761604E+01             1.136447E+03
                  15.8400            -2.936517E-02            -1.759512E+01             1.148708E+03
                  16.0200            -2.968723E-02            -1.757397E+01             1.160942E+03
                  16.2000            -3.000891E-02            -1.755260E+01             1.173150E+03
                  16.3800            -3.033019E-02            -1.753101E+01             1.185331E+03
                  16.5600            -3.065107E-02            -1.750920E+01             1.197484E+03
                  16.7400            -3.097155E-02            -1.748716E+01             1.209609E+03
                  16.9200            -3.129162E-02            -1.746490E+01             1.221707E+03
                  17.1000            -3.161129E-02            -1.744242E+01             1.233777E+03
                  17.2800            -3.193054E-02            -1.741972E+01             1.245818E+03
                  17.4600            -3.224937E-02            -1.739680E+01             1.257830E+03
                  17.6400            -3.256778E-02            -1.737365E+01             1.269814E+03
                  17.8200            -3.288577E-02            -1.735029E+01             1.281769E+03
                  18.0000            -3.320332E-02            -1.732671E+01             1.293694E+03
                  18.1800            -3.352044E-02            -1.730292E+01             1.305590E+03
                  18.3600            -3.383713E-02            -1.727890E+01             1.317455E+03
                  18.5400            -3.415337E-02            -1.725467E+01             1.329291E+03
                  18.7200            -3.446916E-02            -1.723022E+01             1.341097E+03
                  18.9000            -3.478451E-02            -1.720556E+01             1.352871E+03
                  19.0800            -3.509940E-02            -1.718068E+01             1.364615E+03
                  19.2600            -3.541384E-02            -1.715558E+01             1.376328E+03
                  19.4400            -3.572781E-02            -1.713027E+01             1.388010E+03
                  19.6200            -3.604132E-02            -1.710475E+01             1.399660E+03
                  19.8000            -3.635436E-02            -1.707901E+01             1.411279E+03
                  19.9800            -3.666692E-02            -1.705306E+01             1.422865E+03
                  20.1600            -3.697901E-02            -1.702690E+01             1.434420E+03
                  20.3400            -3.729062E-02            -1.700053E+01             1.445942E+03
                  20.5200            -3.760174E-02            -1.697395E+01             1.457431E+03
                  20.7000            -3.791237E-02            -1.694716E+01             1.468887E+03
                  20.8800            -3.822251E-02            -1.692016E+01             1.480311E+03
                  21.0600            -3.853216E-02            -1.689294E+01             1.491701E+03
                  21.2400            -3.884130E-02            -1.686552E+01             1.503057E+03
                  21.4200            -3.914994E-02            -1.683790E+01             1.514380E+03
                  21.6000            -3.945807E-02            -1.681006E+01             1.525669E+03
                  21.7800            -3.976569E-02            -1.678202E+01             1.536924E+03
                  21.9600            -4.007280E-02            -1.675378E+01             1.548144E+03
                  22.1400            -4.037938E-02            -1.672532E+01             1.559330E+03
                  22.3200            -4.068545E-02            -1.669667E+01             1.570481E+03
                  22.5000            -4.099098E-02            -1.666781E+01             1.581597E+03
                  22.6800            -4.129599E-02            -1.663875E+01             1.592677E+03
                  22.8600            -4.160046E-02            -1.660948E+01             1.603723E+03
                  23.0400            -4.190439E-02            -1.658001E+01             1.614733E+03
                  23.2200            -4.220778E-02            -1.655034E+01             1.625706E+03
                  23.4000            -4.251063E-02            -1.652047E+01             1.636644E+03
                  23.5800            -4.281293E-02            -1.649040E+01             1.647546E+03
                  23.7600            -4.311467E-02            -1.646013E+01             1.658412E+03
                  23.9400            -4.341586E-02            -1.642966E+01             1.669240E+03
                  24.1200            -4.371649E-02            -1.639900E+01             1.680032E+03
                  24.3000            -4.401656E-02            -1.636813E+01             1.690787E+03
                  24.4800            -4.431605E-02            -1.633707E+01             1.701505E+03
                  24.6600            -4.461498E-02            -1.630582E+01             1.712186E+03
                  24.8400            -4.491334E-02            -1.627437E+01             1.722829E+03
                  25.0200            -4.521111E-02            -1.624272E+01             1.733434E+03
                  25.2000            -4.550831E-02            -1.621088E+01             1.744002E+03
                  25.3800            -4.580492E-02            -1.617885E+01             1.754531E+03
                  25.5600            -4.610094E-02            -1.614662E+01             1.765022E+03
                  25.7400            -4.639637E-02            -1.611420E+01             1.775475E+03
                  25.9200            -4.669120E-02            -1.608160E+01             1.785889E+03
                  26.1000            -4.698543E-02            -1.604880E+01             1.796264E+03
                  26.2800            -4.727907E-02            -1.601581E+01             1.806601E+03
                  26.4600            -4.757209E-02            -1.598263E+01             1.816898E+03
                  26.6400            -4.786451E-02            -1.594927E+01             1.827156E+03
                  26.8200            -4.815631E-02            -1.591571E+01             1.837375E+03
                  27.0000            -4.844750E-02            -1.588197E+01             1.847554E+03
                  27.1800            -4.873807E-02            -1.584805E+01             1.857693E+03
                  27.3600            -4.902802E-02            -1.581393E+01             1.867793E+03
                  27.5400            -4.931733E-02            -1.577964E+01             1.877852E+03
                  27.7200            -4.960602E-02            -1.574516E+01             1.887871E+03
                  27.9000            -4.989408E-02            -1.571049E+01             1.897850E+03
                  28.0800            -5.018150E-02            -1.567565E+01             1.907788E+03
                  28.2600            -5.046828E-02            -1.564062E+01             1.917685E+03
                  28.4400            -5.075441E-02            -1.560541E+01             1.927542E+03
                  28.6200            -5.103990E-02            -1.557002E+01             1.937358E+03
                  28.8000            -5.132474E-02            -1.553446E+01             1.947132E+03
                  28.9800            -5.160893E-02            -1.549871E+01             1.956865E+03
                  29.1600            -5.189246E-02            -1.546279E+01             1.966557E+03
                  29.3400            -5.217533E-02            -1.542668E+01             1.976208E+03
                  29.5200            -5.245754E-02            -1.539041E+01             1.985816E+03
                  29.7000            -5.273908E-02            -1.535395E+01             1.995383E+03
                  29.8800            -5.301995E-02            -1.531732E+01             2.004908E+03
                  30.0600            -5.330015E-02            -1.528052E+01             2.014391E+03
                  30.2400            -5.357968E-02            -1.524355E+01             2.023831E+03
                  30.4200            -5.385852E-02            -1.520640E+01             2.033229E+03
                  30.6000            -5.413669E-02            -1.516908E+01             2.042585E+03
                  30.7800            -5.441417E-02            -1.513159E+01             2.051898E+03
                  30.9600            -5.469096E-02            -1.509393E+01             2.061169E+03
                  31.1400            -5.496706E-02            -1.505609E+01             2.070396E+03
                  31.3200            -5.524246E-02            -1.501810E+01             2.079581E+03
                  31.5000            -5.551717E-02            -1.497993E+01             2.088722E+03
                  31.6800            -5.579118E-02            -1.494159E+01             2.097820E+03
                  31.8600            -5.606448E-02            -1.490309E+01             2.106875E+03
                  32.0400            -5.633708E-02            -1.486443E+01             2.115887E+03
                  32.2200            -5.660896E-02            -1.482560E+01             2.124855E+03
                  32.4000            -5.688014E-02            -1.478660E+01             2.133779E+03
                  32.5800            -5.715060E-02            -1.474745E+01             2.142660E+03
                  32.7600            -5.742034E-02            -1.470813E+01             2.151497E+03
                  32.9400            -5.768935E-02            -1.466864E+01             2.160290E+03
                  33.1200            -5.795765E-02            -1.462900E+01             2.169038E+03
                  33.3000            -5.822521E-02            -1.458920E+01             2.177743E+03
                  33.4800            -5.849205E-02            -1.454924E+01             2.186403E+03
                  33.6600            -5.875815E-02            -1.450912E+01             2.195019E+03
                  33.8400            -5.902352E-02            -1.446884E+01             2.203591E+03
                  34.0200            -5.928815E-02            -1.442841E+01             2.212118E+03
                  34.2000            -5.955203E-02            -1.438782E+01             2.220600E+03
                  34.3800            -5.981517E-02            -1.434708E+01             2.229037E+03
                  34.5600            -6.007756E-02            -1.430618E+01             2.237430E+03
                  34.7400            -6.033921E-02            -1.426513E+01             2.245778E+03
                  34.9200            -6.060010E-02            -1.422393E+01             2.254081E+03
                  35.1000            -6.086023E-02            -1.418257E+01             2.262339E+03
                  35.2800            -6.111960E-02            -1.414106E+01             2.270551E+03
                  35.4600            -6.137821E-02            -1.409941E+01             2.278719E+03
                  35.6400            -6.163606E-02            -1.405760E+01             2.286841E+03
                  35.8200            -6.189314E-02            -1.401565E+01             2.294918E+03
                  36.0000            -6.214946E-02            -1.397355E+01             2.302949E+03
                  36.1800            -6.240500E-02            -1.393130E+01             2.310935E+03
                  36.3600            -6.265976E-02            -1.388890E+01             2.318875E+03
                  36.5400            -6.291375E-02            -1.384637E+01             2.326770E+03
                  36.7200            -6.316695E-02            -1.380368E+01             2.334619E+03
                  36.9000            -6.341937E-02            -1.376086E+01             2.342422E+03
                  37.0800            -6.367101E-02            -1.371789E+01             2.350179E+03
                  37.2600            -6.392186E-02            -1.367478E+01             2.357890E+03
                  37.4400            -6.417192E-02            -1.363152E+01             2.365555E+03
                  37.6200            -6.442118E-02            -1.358813E+01             2.373175E+03
                  37.8000            -6.466965E-02            -1.354460E+01             2.380748E+03
                  37.9800            -6.491732E-02            -1.350093E+01             2.388275E+03
                  38.1600            -6.516419E-02            -1.345713E+01             2.395756E+03
                  38.3400            -6.541025E-02            -1.341318E+01             2.403190E+03
                  38.5200            -6.565551E-02            -1.336911E+01             2.410579E+03
                  38.7000            -6.589996E-02            -1.332489E+01             2.417921E+03
                  38.8800            -6.614360E-02            -1.328054E+01             2.425216E+03
                  39.0600            -6.638643E-02            -1.323606E+01             2.432465E+03
                  39.2400            -6.662844E-02            -1.319145E+01             2.439668E+03
                  39.4200            -6.686963E-02            -1.314670E+01             2.446824E+03
                  39.6000            -6.711000E-02            -1.310183E+01             2.453934E+03
                  39.7800            -6.734955E-02            -1.305682E+01             2.460997E+03
                  39.9600            -6.758828E-02            -1.301169E+01             2.468013E+03
                  40.1400            -6.782617E-02            -1.296643E+01             2.474983E+03
                  40.3200            -6.806324E-02            -1.292104E+01             2.481906E+03
                  40.5000            -6.829947E-02            -1.287552E+01             2.488782E+03
                  40.6800            -6.853487E-02            -1.282988E+01             2.495612E+03
                  40.8600            -6.876943E-02            -1.278411E+01             2.502395E+03
                  41.0400            -6.900315E-02            -1.273822E+01             2.509131E+03
                  41.2200            -6.923603E-02            -1.269221E+01             2.515820E+03
                  41.4000            -6.946806E-02            -1.264607E+01             2.522462E+03
                  41.5800            -6.969925E-02            -1.259982E+01             2.529057E+03
                  41.7600            -6.992959E-02            -1.255344E+01             2.535606E+03
                  41.9400            -7.015908E-02            -1.250695E+01             2.542108E+03
                  42.1200            -7.038772E-02            -1.246033E+01             2.548562E+03
                  42.3000            -7.061551E-02            -1.241360E+01             2.554970E+03
                  42.4800            -7.084243E-02            -1.236675E+01             2.561331E+03
                  42.6600            -7.106850E-02            -1.231978E+01             2.567645E+03
                  42.8400            -7.129371E-02            -1.227270E+01             2.573911E+03
                  43.0200            -7.151805E-02            -1.222551E+01             2.580131E+03
                  43.2000            -7.174153E-02            -1.217820E+01             2.586304E+03
                  43.3800            -7.196414E-02            -1.213078E+01             2.592430E+03
                  43.5600            -7.218588E-02            -1.208324E+01             2.598509E+03
                  43.7400            -7.240675E-02            -1.203560E+01             2.604541E+03
                  43.9200            -7.262674E-02            -1.198784E+01             2.610526E+03
                  44.1000            -7.284586E-02            -1.193998E+01             2.616463E+03
                  44.2800            -7.306410E-02            -1.189201E+01             2.622354E+03
                  44.4600            -7.328146E-02            -1.184393E+01             2.628198E+03
                  44.6400            -7.349794E-02            -1.179574E+01             2.633995E+03
                  44.8200            -7.371354E-02            -1.174745E+01             2.639745E+03
                  45.0000            -7.392825E-02            -1.169905E+01             2.645448E+03
                  45.1800            -7.414208E-02            -1.165055E+01             2.651104E+03
                  45.3600            -7.435501E-02            -1.160195E+01             2.656713E+03
                  45.5400            -7.456706E-02            -1.155324E+01             2.662274E+03
                  45.7200            -7.477821E-02            -1.150444E+01             2.667790E+03
                  45.9000            -7.498846E-02            -1.145553E+01             2.673258E+03
                  46.0800            -7.519782E-02            -1.140652E+01             2.678679E+03
                  46.2600            -7.540628E-02            -1.135741E+01             2.684053E+03
                  46.4400            -7.561385E-02            -1.130821E+01             2.689381E+03
                  46.6200            -7.582050E-02            -1.125891E+01             2.694661E+03
                  46.8000            -7.602626E-02            -1.120951E+01             2.699895E+03
                  46.9800            -7.623111E-02            -1.116001E+01             2.705082E+03
                  47.1600            -7.643505E-02            -1.111042E+01             2.710222E+03
                  47.3400            -7.663808E-02            -1.106074E+01             2.715316E+03
                  47.5200            -7.684020E-02            -1.101097E+01             2.720363E+03
                  47.7000            -7.704141E-02            -1.096110E+01             2.725363E+03
                  47.8800            -7.724171E-02            -1.091114E+01             2.730316E+03
                  48.0600            -7.744109E-02            -1.086109E+01             2.735223E+03
                  48.2400            -7.763955E-02            -1.081096E+01             2.740083E+03
                  48.4200            -7.783709E-02            -1.076073E+01             2.744897E+03
                  48.6000            -7.803372E-02            -1.071041E+01             2.749664E+03
                  48.7800            -7.822942E-02            -1.066001E+01             2.754384E+03
                  48.9600            -7.842419E-02            -1.060953E+01             2.759058E+03
                  49.1400            -7.861804E-02            -1.055895E+01             2.763686E+03
                  49.3200            -7.881097E-02            -1.050830E+01             2.768268E+03
                  49.5000            -7.900296E-02            -1.045756E+01             2.772803E+03
                  49.6800            -7.919403E-02            -1.040673E+01             2.777291E+03
                  49.8600            -7.938416E-02            -1.035583E+01             2.781734E+03
                  50.0400            -7.957336E-02            -1.030484E+01             2.786130E+03
                  50.2200            -7.976163E-02            -1.025378E+01             2.790480E+03
                  50.4000            -7.994896E-02            -1.020263E+01             2.794784E+03
                  50.5800            -8.013535E-02            -1.015141E+01             2.799042E+03
                  50.7600            -8.032080E-02            -1.010011E+01             2.803254E+03
                  50.9400            -8.050532E-02            -1.004873E+01             2.807420E+03
                  51.1200            -8.068889E-02            -9.997275E+00             2.811540E+03
                  51.3000            -8.087152E-02            -9.945746E+00             2.815615E+03
                  51.4800            -8.105320E-02            -9.894143E+00             2.819643E+03
                  51.6600            -8.123394E-02            -9.842466E+00             2.823626E+03
                  51.8400            -8.141373E-02            -9.790717E+00             2.827563E+03
                  52.0200            -8.159257E-02            -9.738896E+00             2.831454E+03
                  52.2000            -8.177047E-02            -9.687005E+00             2.835300E+03
                  52.3800            -8.194741E-02            -9.635043E+00             2.839101E+03
                  52.5600            -8.212340E-02            -9.583012E+00             2.842856E+03
                  52.7400            -8.229843E-02            -9.530913E+00             2.846565E+03
                  52.9200            -8.247251E-02            -9.478746E+00             2.850230E+03
                  53.1000            -8.264564E-02            -9.426512E+00             2.853849E+03
                  53.2800            -8.281781E-02            -9.374213E+00             2.857422E+03
                  53.4600            -8.298902E-02            -9.321848E+00             2.860951E+03
                  53.6400            -8.315927E-02            -9.269420E+00             2.864435E+03
                  53.8200            -8.332856E-02            -9.216927E+00             2.867874E+03
                  54.0000            -8.349688E-02            -9.164373E+00             2.871267E+03
                  54.1800            -8.366425E-02            -9.111756E+00             2.874616E+03
                  54.3600            -8.383065E-02            -9.059079E+00             2.877921E+03
                  54.5400            -8.399608E-02            -9.006341E+00             2.881180E+03
                  54.7200            -8.416055E-02            -8.953544E+00             2.884395E+03
                  54.9000            -8.432405E-02            -8.900689E+00             2.887566E+03
                  55.0800            -8.448658E-02            -8.847776E+00             2.890692E+03
                  55.2600            -8.464814E-02            -8.794806E+00             2.893773E+03
                  55.4400            -8.480873E-02            -8.741780E+00             2.896810E+03
                  55.6200            -8.496835E-02            -8.688699E+00             2.899804E+03
                  55.8000            -8.512700E-02            -8.635563E+00             2.902752E+03
                  55.9800            -8.528468E-02            -8.582374E+00             2.905657E+03
                  56.1600            -8.544137E-02            -8.529131E+00             2.908518E+03
                  56.3400            -8.559710E-02            -8.475837E+00             2.911335E+03
                  56.5200            -8.575184E-02            -8.422492E+00             2.914108E+03
                  56.7000            -8.590561E-02            -8.369096E+00             2.916838E+03
                  56.8800            -8.605840E-02            -8.315651E+00             2.919523E+03
                  57.0600            -8.621022E-02            -8.262157E+00             2.922166E+03
                  57.2400            -8.636105E-02            -8.208614E+00             2.924764E+03
                  57.4200            -8.651090E-02            -8.155025E+00             2.927320E+03
                  57.6000            -8.665977E-02            -8.101389E+00             2.929832E+03
                  57.7800            -8.680765E-02            -8.047708E+00             2.932301E+03
                  57.9600            -8.695455E-02            -7.993981E+00             2.934726E+03
                  58.1400            -8.710047E-02            -7.940211E+00             2.937109E+03
                  58.3200            -8.724540E-02            -7.886397E+00             2.939449E+03
                  58.5000            -8.738935E-02            -7.832541E+00             2.941746E+03
                  58.6800            -8.753231E-02            -7.778644E+00             2.944000E+03
                  58.8600            -8.767428E-02            -7.724705E+00             2.946212E+03
                  59.0400            -8.781526E-02            -7.670726E+00             2.948381E+03
                  59.2200            -8.795526E-02            -7.616708E+00             2.950507E+03
                  59.4000            -8.809426E-02            -7.562651E+00             2.952592E+03
                  59.5800            -8.823228E-02            -7.508556E+00             2.954634E+03
                  59.7600            -8.836930E-02            -7.454425E+00             2.956633E+03
                  59.9400            -8.850534E-02            -7.400257E+00             2.958591E+03
                  60.1200            -8.864037E-02            -7.346053E+00             2.960507E+03
                  60.3000            -8.877442E-02            -7.291815E+00             2.962381E+03
                  60.4800            -8.890747E-02            -7.237543E+00             2.964213E+03
                  60.6600            -8.903953E-02            -7.183238E+00             2.966003E+03
                  60.8400            -8.917060E-02            -7.128900E+00             2.967752E+03
                  61.0200            -8.930066E-02            -7.074531E+00             2.969460E+03
                  61.2000            -8.942974E-02            -7.020131E+00             2.971126E+03
                  61.3800            -8.955781E-02            -6.965700E+00             2.972751E+03
                  61.5600            -8.968489E-02            -6.911240E+00             2.974334E+03
                  61.7400            -8.981097E-02            -6.856752E+00             2.975877E+03
                  61.9200            -8.993605E-02            -6.802236E+00             2.977379E+03
                  62.1000            -9.006014E-02            -6.747692E+00             2.978840E+03
                  62.2800            -9.018322E-02            -6.693122E+00             2.980260E+03
                  62.4600            -9.030531E-02            -6.638527E+00             2.981640E+03
                  62.6400            -9.042639E-02            -6.583906E+00             2.982979E+03
                  62.8200            -9.054647E-02            -6.529261E+00             2.984278E+03
                  63.0000            -9.066556E-02            -6.474593E+00             2.985536E+03
                  63.1800            -9.078364E-02            -6.419903E+00             2.986754E+03
                  63.3600            -9.090072E-02            -6.365190E+00             2.987933E+03
                  63.5400            -9.101680E-02            -6.310456E+00             2.989071E+03
                  63.7200            -9.113187E-02            -6.255701E+00             2.990169E+03
                  63.9000            -9.124594E-02            -6.200927E+00             2.991228E+03
                  64.0800            -9.135901E-02            -6.146134E+00             2.992247E+03
                  64.2600            -9.147108E-02            -6.091322E+00             2.993227E+03
                  64.4400            -9.158214E-02            -6.036493E+00             2.994167E+03
                  64.6200            -9.169219E-02            -5.981647E+00             2.995068E+03
                  64.8000            -9.180124E-02            -5.926784E+00             2.995930E+03
                  64.9800            -9.190929E-02            -5.871907E+00             2.996753E+03
                  65.1600            -9.201633E-02            -5.817014E+00             2.997537E+03
                  65.3400            -9.212237E-02            -5.762108E+00             2.998282E+03
                  65.5200            -9.222740E-02            -5.707188E+00             2.998988E+03
                  65.7000            -9.233142E-02            -5.652255E+00             2.999656E+03
                  65.8800            -9.243444E-02            -5.597311E+00             3.000286E+03
                  66.0600            -9.253645E-02            -5.542356E+00             3.000877E+03
                  66.2400            -9.263746E-02            -5.487390E+00             3.001430E+03
                  66.4200            -9.273745E-02            -5.432414E+00             3.001945E+03
                  66.6000            -9.283645E-02            -5.377429E+00             3.002421E+03
                  66.7800            -9.293443E-02            -5.322436E+00             3.002860E+03
                  66.9600            -9.303141E-02            -5.267435E+00             3.003262E+03
                  67.1400            -9.312738E-02            -5.212427E+00             3.003625E+03
                  67.3200            -9.322234E-02            -5.157412E+00             3.003952E+03
                  67.5000            -9.331629E-02            -5.102392E+00             3.004240E+03
                  67.6800            -9.340924E-02            -5.047367E+00             3.004492E+03
                  67.8600            -9.350118E-02            -4.992338E+00             3.004706E+03
                  68.0400            -9.359211E-02            -4.937305E+00             3.004884E+03
                  68.2200            -9.368203E-02            -4.882270E+00             3.005025E+03
                  68.4000            -9.377095E-02            -4.827232E+00             3.005128E+03
                  68.5800            -9.385885E-02            -4.772192E+00             3.005196E+03
                  68.7600            -9.394575E-02            -4.717151E+00             3.005226E+03
                  68.9400            -9.403164E-02            -4.662111E+00             3.005221E+03
                  69.1200            -9.411653E-02            -4.607070E+00             3.005179E+03
                  69.3000            -9.420040E-02            -4.552031E+00             3.005101E+03
                  69.4800            -9.428327E-02            -4.496993E+00             3.004987E+03
                  69.6600            -9.436512E-02            -4.441958E+00             3.004837E+03
                  69.8400            -9.444598E-02            -4.386926E+00             3.004651E+03
                  70.0200            -9.452582E-02            -4.331898E+00             3.004430E+03
                  70.2000            -9.460465E-02            -4.276874E+00             3.004173E+03
                  70.3800            -9.468248E-02            -4.221855E+00             3.003881E+03
                  70.5600            -9.475930E-02            -4.166842E+00             3.003553E+03
                  70.7400            -9.483511E-02            -4.111834E+00             3.003191E+03
                  70.9200            -9.490992E-02            -4.056834E+00             3.002793E+03
                  71.1000            -9.498371E-02            -4.001842E+00             3.002361E+03
                  71.2800            -9.505650E-02            -3.946858E+00             3.001894E+03
                  71.4600            -9.512829E-02            -3.891882E+00             3.001392E+03
                  71.6400            -9.519906E-02            -3.836916E+00             3.000856E+03
                  71.8200            -9.526883E-02            -3.781960E+00             3.000285E+03
                  72.0000            -9.533760E-02            -3.727015E+00             2.999680E+03
                  72.1800            -9.540535E-02            -3.672082E+00             2.999041E+03
                  72.3600            -9.547211E-02            -3.617160E+00             2.998368E+03
                  72.5400            -9.553785E-02            -3.562251E+00             2.997662E+03
                  72.7200            -9.560259E-02            -3.507355E+00             2.996921E+03
                  72.9000            -9.566633E-02            -3.452473E+00             2.996147E+03
                  73.0800            -9.572906E-02            -3.397606E+00             2.995340E+03
                  73.2600            -9.579078E-02            -3.342753E+00             2.994499E+03
                  73.4400            -9.585150E-02            -3.287916E+00             2.993625E+03
                  73.6200            -9.591122E-02            -3.233096E+00             2.992718E+03
                  73.8000            -9.596993E-02            -3.178292E+00             2.991778E+03
                  73.9800            -9.602764E-02            -3.123506E+00             2.990805E+03
                  74.1600            -9.608434E-02            -3.068738E+00             2.989800E+03
                  74.3400            -9.614005E-02            -3.013989E+00             2.988761E+03
                  74.5200            -9.619475E-02            -2.959259E+00             2.987691E+03
                  74.7000            -9.624844E-02            -2.904549E+00             2.986588E+03
                  74.8800            -9.630114E-02            -2.849860E+00             2.985453E+03
                  75.0600            -9.635283E-02            -2.795191E+00             2.984287E+03
                  75.2400            -9.640353E-02            -2.740544E+00             2.983088E+03
                  75.4200            -9.645322E-02            -2.685919E+00             2.981857E+03
                  75.6000            -9.650191E-02            -2.631318E+00             2.980595E+03
