                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283557E+05             5.285584E+05             5.283528E+05             5.253995E+05             5.235034E+05             8.521801E+05
                   0.1800             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283557E+05             5.285584E+05             5.283528E+05             5.255005E+05             5.236044E+05             8.523683E+05
                   0.3600             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283557E+05             5.285584E+05             5.283528E+05             5.255950E+05             5.236989E+05             8.525465E+05
                   0.5400             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283557E+05             5.285584E+05             5.283528E+05             5.256847E+05             5.237886E+05             8.527158E+05
                   0.7200             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283557E+05             5.285583E+05             5.283528E+05             5.257698E+05             5.238736E+05             8.528761E+05
                   0.9000             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283557E+05             5.285583E+05             5.283528E+05             5.258501E+05             5.239540E+05             8.530277E+05
                   1.0800             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283557E+05             5.285583E+05             5.283528E+05             5.259259E+05             5.240298E+05             8.531706E+05
                   1.2600             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285583E+05             5.283528E+05             5.259970E+05             5.241009E+05             8.533047E+05
                   1.4400             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285583E+05             5.283528E+05             5.260636E+05             5.241674E+05             8.534303E+05
                   1.6200             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285583E+05             5.283528E+05             5.261256E+05             5.242295E+05             8.535472E+05
                   1.8000             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285583E+05             5.283528E+05             5.261831E+05             5.242870E+05             8.536556E+05
                   1.9800             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285583E+05             5.283528E+05             5.262361E+05             5.243400E+05             8.537556E+05
                   2.1600             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285583E+05             5.283528E+05             5.262847E+05             5.243885E+05             8.538470E+05
                   2.3400             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285583E+05             5.283528E+05             5.263287E+05             5.244326E+05             8.539302E+05
                   2.5200             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285583E+05             5.283528E+05             5.263683E+05             5.244722E+05             8.540049E+05
                   2.7000             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285583E+05             5.283528E+05             5.264036E+05             5.245075E+05             8.540713E+05
                   2.8800             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.264344E+05             5.245382E+05             8.541294E+05
                   3.0600             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.264608E+05             5.245647E+05             8.541793E+05
                   3.2400             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.264829E+05             5.245868E+05             8.542210E+05
                   3.4200             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265007E+05             5.246046E+05             8.542544E+05
                   3.6000             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265141E+05             5.246180E+05             8.542798E+05
                   3.7800             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265232E+05             5.246271E+05             8.542971E+05
                   3.9600             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265282E+05             5.246321E+05             8.543064E+05
                   4.1400             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265303E+05             5.246342E+05             8.543104E+05
                   4.3200             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265324E+05             5.246362E+05             8.543142E+05
                   4.5000             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265344E+05             5.246383E+05             8.543181E+05
                   4.6800             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265364E+05             5.246403E+05             8.543219E+05
                   4.8600             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265384E+05             5.246423E+05             8.543258E+05
                   5.0400             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265405E+05             5.246444E+05             8.543296E+05
                   5.2200             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265426E+05             5.246464E+05             8.543335E+05
                   5.4000             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265446E+05             5.246485E+05             8.543374E+05
                   5.5800             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265467E+05             5.246505E+05             8.543412E+05
                   5.7600             5.267668E+05             5.272723E+05             5.272712E+05             5.264570E+05             5.283556E+05             5.285582E+05             5.283528E+05             5.265487E+05             5.246526E+05             8.543451E+05
