                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             1.018373E+02             1.543069E-01             1.016830E+02             3.650313E+05             1.440749E-01             4.333742E-04             9.798612E-03             1.667688E+01
                   0.1800             1.014758E+02            -3.876603E-01             1.018635E+02             3.650313E+05            -4.415871E-01            -1.328283E-03             5.525510E-02             1.665961E+01
                   0.3600             1.010840E+02            -7.559066E-01             1.018399E+02             3.650313E+05            -8.723085E-01            -2.623875E-03             1.190258E-01             1.665261E+01
                   0.5400             1.006965E+02            -1.124287E+00             1.018208E+02             3.650313E+05            -1.303051E+00            -3.919516E-03             1.826833E-01             1.664568E+01
                   0.7200             1.003137E+02            -1.492765E+00             1.018065E+02             3.650313E+05            -1.733770E+00            -5.215061E-03             2.462201E-01             1.663912E+01
                   0.9000             9.993588E+01            -1.861225E+00             1.017971E+02             3.650313E+05            -2.164348E+00            -6.510154E-03             3.096333E-01             1.663316E+01
                   1.0800             9.956316E+01            -2.229641E+00             1.017928E+02             3.650313E+05            -2.594759E+00            -7.804706E-03             3.729225E-01             1.662802E+01
                   1.2600             9.919562E+01            -2.598074E+00             1.017937E+02             3.650313E+05            -3.025064E+00            -9.098893E-03             4.360888E-01             1.662392E+01
                   1.4400             9.885299E+01            -2.966439E+00             1.018194E+02             3.650313E+05            -3.455181E+00            -1.039246E-02             4.991344E-01             1.662100E+01
                   1.6200             9.862083E+01            -3.334720E+00             1.019555E+02             3.650313E+05            -3.885097E+00            -1.168536E-02             5.620622E-01             1.661938E+01
                   1.8000             9.839376E+01            -3.702868E+00             1.020966E+02             3.650313E+05            -4.314766E+00            -1.297746E-02             6.248756E-01             1.661909E+01
                   1.9800             9.817164E+01            -4.070900E+00             1.022425E+02             3.650313E+05            -4.744210E+00            -1.426880E-02             6.875782E-01             1.662014E+01
                   2.1600             9.795432E+01            -4.438751E+00             1.023931E+02             3.650313E+05            -5.173366E+00            -1.555919E-02             7.501743E-01             1.662246E+01
                   2.3400             9.774156E+01            -4.806412E+00             1.025480E+02             3.650313E+05            -5.602231E+00            -1.684861E-02             8.126682E-01             1.662594E+01
                   2.5200             9.753311E+01            -5.173842E+00             1.027069E+02             3.650313E+05            -6.030769E+00            -1.813695E-02             8.750647E-01             1.663043E+01
                   2.7000             9.732868E+01            -5.541009E+00             1.028697E+02             3.650313E+05            -6.458954E+00            -1.942413E-02             9.373688E-01             1.663577E+01
                   2.8800             9.712798E+01            -5.907894E+00             1.030359E+02             3.650313E+05            -6.886770E+00            -2.071008E-02             9.995861E-01             1.664175E+01
                   3.0600             9.693071E+01            -6.274452E+00             1.032052E+02             3.650313E+05            -7.314179E+00            -2.199469E-02             1.061722E+00             1.664818E+01
                   3.2400             9.673656E+01            -6.640660E+00             1.033772E+02             3.650313E+05            -7.741165E+00            -2.327789E-02             1.123783E+00             1.665488E+01
                   3.4200             9.654525E+01            -7.006491E+00             1.035517E+02             3.650313E+05            -8.167705E+00            -2.455963E-02             1.185774E+00             1.666165E+01
                   3.6000             9.635651E+01            -7.371909E+00             1.037284E+02             3.650313E+05            -8.593772E+00            -2.583979E-02             1.247703E+00             1.666833E+01
                   3.7800             9.617010E+01            -7.736880E+00             1.039070E+02             3.650313E+05            -9.019337E+00            -2.711830E-02             1.309576E+00             1.667478E+01
                   3.9600             9.598581E+01            -8.101380E+00             1.040872E+02             0.000000E+00            -9.444385E+00            -2.839509E-02             1.371400E+00             1.668086E+01
                   4.1400             9.580344E+01            -8.465370E+00             1.042688E+02             0.000000E+00            -9.868881E+00            -2.967006E-02             1.433181E+00             1.668647E+01
                   4.3200             9.562284E+01            -8.828823E+00             1.044517E+02             0.000000E+00            -1.029281E+01            -3.094314E-02             1.494927E+00             1.669155E+01
                   4.5000             9.544386E+01            -9.191706E+00             1.046356E+02             0.000000E+00            -1.071614E+01            -3.221425E-02             1.556644E+00             1.669603E+01
                   4.6800             9.526640E+01            -9.553990E+00             1.048204E+02             0.000000E+00            -1.113884E+01            -3.348330E-02             1.618337E+00             1.669988E+01
                   4.8600             9.509036E+01            -9.915646E+00             1.050060E+02             0.000000E+00            -1.156091E+01            -3.475023E-02             1.680011E+00             1.670308E+01
                   5.0400             9.491569E+01            -1.027665E+01             1.051923E+02             0.000000E+00            -1.198230E+01            -3.601494E-02             1.741664E+00             1.670562E+01
                   5.2200             9.474235E+01            -1.063699E+01             1.053793E+02             0.000000E+00            -1.240300E+01            -3.727736E-02             1.803289E+00             1.670753E+01
                   5.4000             9.457031E+01            -1.099666E+01             1.055670E+02             0.000000E+00            -1.282299E+01            -3.853741E-02             1.864860E+00             1.670883E+01
                   5.5800             9.439960E+01            -1.135567E+01             1.057553E+02             0.000000E+00            -1.324222E+01            -3.979500E-02             1.926354E+00             1.670955E+01
                   5.7600             9.423019E+01            -1.171399E+01             1.059442E+02             0.000000E+00            -1.366070E+01            -4.105007E-02             1.987762E+00             1.670973E+01
                   5.9400             9.406211E+01            -1.207161E+01             1.061337E+02             0.000000E+00            -1.407838E+01            -4.230252E-02             2.049079E+00             1.670942E+01
                   6.1200             9.389535E+01            -1.242850E+01             1.063238E+02             0.000000E+00            -1.449526E+01            -4.355228E-02             2.110306E+00             1.670867E+01
                   6.3000             9.372992E+01            -1.278465E+01             1.065146E+02             0.000000E+00            -1.491129E+01            -4.479928E-02             2.171441E+00             1.670752E+01
                   6.4800             9.356584E+01            -1.314002E+01             1.067059E+02             0.000000E+00            -1.532646E+01            -4.604343E-02             2.232484E+00             1.670604E+01
                   6.6600             9.340311E+01            -1.349460E+01             1.068977E+02             0.000000E+00            -1.574075E+01            -4.728466E-02             2.293433E+00             1.670427E+01
