                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             9.737283E-16             3.530454E+02             9.737283E-16             6.123515E+01             0.000000E+00             4.142805E+02             0.000000E+00             5.387817E-05             1.452951E+00             6.331464E-02             7.902143E-01             5.051936E-01             1.835505E+01             1.520353E+01             1.474778E+01             3.929070E+01
                   0.1800             2.366909E+01             3.403026E+02             1.350474E-01             5.907427E+01             2.353405E+01             3.993768E+02             0.000000E+00             3.227487E-03             1.460998E+00             6.331388E-02             8.171246E-01             3.725648E-01             1.835499E+01             1.547844E+01             1.473250E+01             3.929070E+01
                   0.3600             2.364848E+01             3.276553E+02             2.088138E-01             5.692481E+01             2.343966E+01             3.845801E+02             0.000000E+00             5.434252E-03             1.468775E+00             6.331135E-02             8.182113E-01             3.179326E-01             1.835475E+01             1.551747E+01             1.472631E+01             3.929070E+01
                   0.5400             2.361739E+01             3.150191E+02             2.595165E-01             5.477182E+01             2.335787E+01             3.697909E+02             0.000000E+00             7.362098E-03             1.476222E+00             6.330714E-02             8.193900E-01             2.633664E-01             1.835435E+01             1.556029E+01             1.472018E+01             3.929070E+01
                   0.7200             2.358263E+01             3.023949E+02             2.917390E-01             5.261566E+01             2.329089E+01             3.550106E+02             0.000000E+00             9.166936E-03             1.483335E+00             6.330125E-02             8.206691E-01             2.088578E-01             1.835380E+01             1.560690E+01             1.471439E+01             3.929070E+01
                   0.9000             2.354812E+01             2.897835E+02             3.114464E-01             5.045671E+01             2.323667E+01             3.402402E+02             0.000000E+00             1.090696E-02             1.490112E+00             6.329367E-02             8.220526E-01             1.544166E-01             1.835309E+01             1.565723E+01             1.470911E+01             3.929070E+01
                   1.0800             2.351606E+01             2.771858E+02             3.232681E-01             4.829539E+01             2.319279E+01             3.254812E+02             0.000000E+00             1.260553E-02             1.496550E+00             6.328441E-02             8.235425E-01             1.000434E-01             1.835221E+01             1.571122E+01             1.470456E+01             3.929070E+01
                   1.2600             2.348760E+01             2.646029E+02             3.303065E-01             4.613210E+01             2.315729E+01             3.107350E+02             0.000000E+00             1.427228E-02             1.502649E+00             6.327347E-02             8.251399E-01             4.572902E-02             1.835118E+01             1.576878E+01             1.470094E+01             3.929070E+01
                   1.4400             2.346333E+01             2.520359E+02             3.345132E-01             4.396730E+01             2.312881E+01             2.960032E+02             0.000000E+00             1.591139E-02             1.508406E+00             6.326085E-02             8.268442E-01             8.513056E-03             1.834999E+01             1.582981E+01             1.469836E+01             3.929070E+01
                   1.6200             2.344345E+01             2.394864E+02             3.370773E-01             4.180146E+01             2.310638E+01             2.812879E+02             0.000000E+00             1.752498E-02             1.513822E+00             6.324654E-02             8.286546E-01             6.267864E-02             1.834865E+01             1.589421E+01             1.469692E+01             3.929070E+01
                   1.8000             2.342800E+01             2.269559E+02             3.387105E-01             3.963510E+01             2.308929E+01             2.665910E+02             0.000000E+00             1.911444E-02             1.518895E+00             6.323056E-02             8.305698E-01             1.167579E-01             1.834714E+01             1.596186E+01             1.469667E+01             3.929070E+01
                   1.9800             2.341686E+01             2.144463E+02             3.398343E-01             3.746879E+01             2.307702E+01             2.519151E+02             0.000000E+00             2.068100E-02             1.523626E+00             6.321290E-02             8.325888E-01             1.707508E-01             1.834548E+01             1.603267E+01             1.469760E+01             3.929070E+01
                   2.1600             2.340986E+01             2.019597E+02             3.406960E-01             3.530315E+01             2.306916E+01             2.372629E+02             0.000000E+00             2.222583E-02             1.528013E+00             6.319356E-02             8.347098E-01             2.246443E-01             1.834366E+01             1.610652E+01             1.469965E+01             3.929070E+01
                   2.3400             2.340680E+01             1.894989E+02             3.414395E-01             3.313887E+01             2.306536E+01             2.226378E+02             0.000000E+00             2.375012E-02             1.532058E+00             6.317254E-02             8.369313E-01             2.784346E-01             1.834168E+01             1.618329E+01             1.470273E+01             3.929070E+01
                   2.5200             2.340745E+01             1.770670E+02             3.421477E-01             3.097674E+01             2.306530E+01             2.080437E+02             0.000000E+00             2.525501E-02             1.535760E+00             6.314985E-02             8.392516E-01             3.321125E-01             1.833954E+01             1.626287E+01             1.470670E+01             3.929070E+01
