                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             8.282450E-02             7.481315E-04             2.250364E-06             5.088083E-05             8.012627E-04             5.280049E-01             8.659733E-02             5.288062E-01
                   0.1800             8.432219E-02            -2.293010E-03            -6.897320E-06             2.869208E-04            -2.012987E-03             5.289422E-01             8.650764E-02             5.269292E-01
                   0.3600             8.453498E-02            -4.529599E-03            -1.362489E-05             6.180600E-04            -3.925164E-03             5.288198E-01             8.647128E-02             5.248946E-01
                   0.5400             8.476855E-02            -6.766298E-03            -2.035270E-05             9.486118E-04            -5.838038E-03             5.287206E-01             8.643529E-02             5.228826E-01
                   0.7200             8.502284E-02            -9.002871E-03            -2.708002E-05             1.278537E-03            -7.751414E-03             5.286463E-01             8.640127E-02             5.208948E-01
                   0.9000             8.529753E-02            -1.123872E-02            -3.380500E-05             1.607820E-03            -9.664702E-03             5.285975E-01             8.637028E-02             5.189328E-01
                   1.0800             8.559224E-02            -1.347370E-02            -4.052716E-05             1.936458E-03            -1.157776E-02             5.285751E-01             8.634360E-02             5.169973E-01
                   1.2600             8.590654E-02            -1.570812E-02            -4.724743E-05             2.264459E-03            -1.349091E-02             5.285797E-01             8.632229E-02             5.150888E-01
                   1.4400             8.623987E-02            -1.794157E-02            -5.396448E-05             2.591834E-03            -1.540370E-02             5.287134E-01             8.630716E-02             5.133097E-01
                   1.6200             8.659167E-02            -2.017398E-02            -6.067809E-05             2.918596E-03            -1.731606E-02             5.294202E-01             8.629873E-02             5.121042E-01
                   1.8000             8.696133E-02            -2.240510E-02            -6.738749E-05             3.244765E-03            -1.922772E-02             5.301528E-01             8.629726E-02             5.109251E-01
                   1.9800             8.734830E-02            -2.463506E-02            -7.409297E-05             3.570358E-03            -2.113879E-02             5.309105E-01             8.630271E-02             5.097717E-01
