                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   0.0000             3.286374E+02             3.286344E+02             3.286374E+02             3.286344E+02             3.321881E+02             3.314850E+02             3.321881E+02             3.314850E+02             3.333635E+02             3.325165E+02
                   0.1800             3.286253E+02             3.286279E+02             3.286647E+02             3.286667E+02             3.321601E+02             3.314654E+02             3.322039E+02             3.315079E+02             3.333824E+02             3.325422E+02
                   0.3600             3.285646E+02             3.285712E+02             3.286250E+02             3.286292E+02             3.320920E+02             3.314014E+02             3.321594E+02             3.314663E+02             3.333392E+02             3.325018E+02
                   0.5400             3.285005E+02             3.285109E+02             3.285767E+02             3.285823E+02             3.320220E+02             3.313349E+02             3.321074E+02             3.314165E+02             3.332881E+02             3.324528E+02
                   0.7200             3.284347E+02             3.284485E+02             3.285237E+02             3.285306E+02             3.319511E+02             3.312670E+02             3.320516E+02             3.313624E+02             3.332330E+02             3.323994E+02
                   0.9000             3.283689E+02             3.283858E+02             3.284690E+02             3.284769E+02             3.318808E+02             3.311994E+02             3.319945E+02             3.313068E+02             3.331765E+02             3.323443E+02
                   1.0800             3.283045E+02             3.283243E+02             3.284145E+02             3.284233E+02             3.318122E+02             3.311334E+02             3.319379E+02             3.312515E+02             3.331204E+02             3.322894E+02
                   1.2600             3.282424E+02             3.282648E+02             3.283612E+02             3.283707E+02             3.317461E+02             3.310697E+02             3.318828E+02             3.311974E+02             3.330656E+02             3.322357E+02
                   1.4400             3.281831E+02             3.282078E+02             3.283097E+02             3.283200E+02             3.316830E+02             3.310088E+02             3.318297E+02             3.311453E+02             3.330129E+02             3.321839E+02
                   1.6200             3.281268E+02             3.281537E+02             3.282605E+02             3.282715E+02             3.316231E+02             3.309510E+02             3.317789E+02             3.310955E+02             3.329624E+02             3.321344E+02
                   1.8000             3.280737E+02             3.281026E+02             3.282138E+02             3.282254E+02             3.315665E+02             3.308964E+02             3.317307E+02             3.310482E+02             3.329145E+02             3.320874E+02
                   1.9800             3.280237E+02             3.280545E+02             3.281696E+02             3.281818E+02             3.315131E+02             3.308450E+02             3.316852E+02             3.310036E+02             3.328692E+02             3.320429E+02
                   2.1600             3.279770E+02             3.280094E+02             3.281281E+02             3.281408E+02             3.314631E+02             3.307968E+02             3.316424E+02             3.309615E+02             3.328266E+02             3.320011E+02
                   2.3400             3.279333E+02             3.279673E+02             3.280892E+02             3.281024E+02             3.314164E+02             3.307518E+02             3.316023E+02             3.309222E+02             3.327867E+02             3.319619E+02
                   2.5200             3.278927E+02             3.279281E+02             3.280529E+02             3.280666E+02             3.313728E+02             3.307099E+02             3.315649E+02             3.308854E+02             3.327495E+02             3.319253E+02
