                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             3.284777E-05             1.007540E+02             3.043018E+02             3.433030E+05             1.153773E+00             4.306286E+05             3.902669E+03             1.874392E-05             1.006529E+03             2.670304E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   0.1800             3.284772E-05             1.007540E+02             3.043005E+02             3.433031E+05             1.147795E+00             4.306285E+05             3.904160E+03             1.874379E-05             1.006521E+03             2.670278E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   0.3600             3.284766E-05             1.007540E+02             3.043007E+02             3.433032E+05             1.147797E+00             4.306286E+05             3.904160E+03             1.874379E-05             1.006521E+03             2.670279E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   0.5400             3.284759E-05             1.007540E+02             3.043008E+02             3.433033E+05             1.147800E+00             4.306288E+05             3.904160E+03             1.874380E-05             1.006521E+03             2.670281E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   0.7200             3.284752E-05             1.007540E+02             3.043010E+02             3.433034E+05             1.147802E+00             4.306290E+05             3.904159E+03             1.874381E-05             1.006521E+03             2.670282E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   0.9000             3.284744E-05             1.007540E+02             3.043012E+02             3.433035E+05             1.147805E+00             4.306291E+05             3.904159E+03             1.874382E-05             1.006521E+03             2.670283E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   1.0800             3.284736E-05             1.007540E+02             3.043014E+02             3.433037E+05             1.147808E+00             4.306294E+05             3.904159E+03             1.874383E-05             1.006521E+03             2.670285E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   1.2600             3.284727E-05             1.007540E+02             3.043016E+02             3.433039E+05             1.147811E+00             4.306296E+05             3.904159E+03             1.874384E-05             1.006521E+03             2.670287E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   1.4400             3.284717E-05             1.007540E+02             3.043019E+02             3.433040E+05             1.147814E+00             4.306298E+05             3.904158E+03             1.874385E-05             1.006521E+03             2.670288E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   1.6200             3.284707E-05             1.007540E+02             3.043021E+02             3.433042E+05             1.147818E+00             4.306301E+05             3.904158E+03             1.874386E-05             1.006521E+03             2.670290E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   1.8000             3.284696E-05             1.007540E+02             3.043024E+02             3.433044E+05             1.147822E+00             4.306303E+05             3.904158E+03             1.874388E-05             1.006521E+03             2.670292E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   1.9800             3.284685E-05             1.007540E+02             3.043027E+02             3.433046E+05             1.147826E+00             4.306306E+05             3.904158E+03             1.874389E-05             1.006521E+03             2.670294E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   2.1600             3.284672E-05             1.007540E+02             3.043030E+02             3.433048E+05             1.147830E+00             4.306309E+05             3.904157E+03             1.874391E-05             1.006521E+03             2.670297E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   2.3400             3.284659E-05             1.007540E+02             3.043033E+02             3.433051E+05             1.147834E+00             4.306313E+05             3.904157E+03             1.874392E-05             1.006521E+03             2.670299E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   2.5200             3.284646E-05             1.007540E+02             3.043037E+02             3.433053E+05             1.147839E+00             4.306316E+05             3.904156E+03             1.874394E-05             1.006521E+03             2.670302E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   2.7000             3.284631E-05             1.007540E+02             3.043040E+02             3.433056E+05             1.147844E+00             4.306320E+05             3.904156E+03             1.874395E-05             1.006521E+03             2.670304E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   2.8800             3.284616E-05             1.007540E+02             3.043044E+02             3.433058E+05             1.147850E+00             4.306323E+05             3.904156E+03             1.874397E-05             1.006521E+03             2.670307E-02             3.770245E-05             0.000000E+00             0.000000E+00
                   3.0600             3.284600E-05             1.007540E+02             3.043048E+02             3.433061E+05             1.147855E+00             4.306327E+05             3.904155E+03             1.874399E-05             1.006521E+03             2.670310E-02             3.770245E-05             0.000000E+00             0.000000E+00
