                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             1.019753E-03             1.662224E+01             0.000000E+00             1.900326E+00             3.079363E+03
                   0.1800             3.031718E-02             1.664915E+01             0.000000E+00             1.815746E+00             3.079492E+03
                   0.3600             5.226054E-02             1.667807E+01             0.000000E+00             1.792916E+00             3.079525E+03
                   0.5400             7.191900E-02             1.670584E+01             0.000000E+00             1.779097E+00             3.079544E+03
                   0.7200             9.040550E-02             1.673226E+01             0.000000E+00             1.770861E+00             3.079553E+03
                   0.9000             1.081703E-01             1.675723E+01             0.000000E+00             1.765994E+00             3.079558E+03
                   1.0800             1.254231E-01             1.678070E+01             0.000000E+00             1.763125E+00             3.079559E+03
                   1.2600             1.422722E-01             1.680261E+01             0.000000E+00             1.761426E+00             3.079558E+03
                   1.4400             1.587804E-01             1.682296E+01             0.000000E+00             1.760406E+00             3.079557E+03
                   1.6200             1.749886E-01             1.684175E+01             0.000000E+00             1.759775E+00             3.079555E+03
                   1.8000             1.909274E-01             1.685897E+01             0.000000E+00             1.759362E+00             3.079553E+03
                   1.9800             2.066210E-01             1.687464E+01             0.000000E+00             1.759069E+00             3.079551E+03
                   2.1600             2.220901E-01             1.688876E+01             0.000000E+00             1.758839E+00             3.079549E+03
                   2.3400             2.373527E-01             1.690135E+01             0.000000E+00             1.758639E+00             3.079547E+03
                   2.5200             2.524244E-01             1.691241E+01             0.000000E+00             1.758450E+00             3.079545E+03
                   2.7000             2.673196E-01             1.692196E+01             0.000000E+00             1.758263E+00             3.079543E+03
                   2.8800             2.820507E-01             1.693001E+01             0.000000E+00             1.758071E+00             3.079542E+03
                   3.0600             2.966291E-01             1.693658E+01             0.000000E+00             1.757873E+00             3.079541E+03
                   3.2400             3.110648E-01             1.694167E+01             0.000000E+00             1.757668E+00             3.079540E+03
                   3.4200             3.253669E-01             1.694531E+01             0.000000E+00             1.757456E+00             3.079539E+03
                   3.6000             3.395437E-01             1.694749E+01             0.000000E+00             1.757237E+00             3.079538E+03
                   3.7800             3.536026E-01             1.694825E+01             0.000000E+00             1.757012E+00             3.079537E+03
                   3.9600             3.675505E-01             1.694760E+01             0.000000E+00             1.756782E+00             3.079537E+03
                   4.1400             3.813937E-01             1.694555E+01             0.000000E+00             1.756549E+00             3.079537E+03
