                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.288086E+02             3.288086E+02             3.318680E+02             3.318680E+02             3.329362E+02             3.294472E+02             3.288900E+02             3.294472E+02             3.288900E+02
                   0.1800             3.287934E+02             3.288324E+02             3.318389E+02             3.318820E+02             3.329528E+02             3.294497E+02             3.289107E+02             3.294677E+02             3.289332E+02
                   0.3600             3.287329E+02             3.287915E+02             3.317709E+02             3.318369E+02             3.329089E+02             3.294126E+02             3.288838E+02             3.294257E+02             3.288999E+02
                   0.5400             3.286696E+02             3.287422E+02             3.317013E+02             3.317844E+02             3.328572E+02             3.293653E+02             3.288438E+02             3.293756E+02             3.288563E+02
                   0.7200             3.286046E+02             3.286884E+02             3.316309E+02             3.317282E+02             3.328017E+02             3.293127E+02             3.287969E+02             3.293211E+02             3.288072E+02
                   0.9000             3.285397E+02             3.286331E+02             3.315612E+02             3.316708E+02             3.327448E+02             3.292580E+02             3.287468E+02             3.292652E+02             3.287556E+02
                   1.0800             3.284762E+02             3.285780E+02             3.314933E+02             3.316139E+02             3.326883E+02             3.292032E+02             3.286960E+02             3.292096E+02             3.287038E+02
                   1.2600             3.284149E+02             3.285241E+02             3.314279E+02             3.315585E+02             3.326332E+02             3.291495E+02             3.286456E+02             3.291553E+02             3.286529E+02
                   1.4400             3.283564E+02             3.284722E+02             3.313655E+02             3.315051E+02             3.325802E+02             3.290975E+02             3.285967E+02             3.291029E+02             3.286037E+02
                   1.6200             3.283008E+02             3.284226E+02             3.313062E+02             3.314541E+02             3.325295E+02             3.290476E+02             3.285496E+02             3.290528E+02             3.285566E+02
                   1.8000             3.282482E+02             3.283754E+02             3.312502E+02             3.314058E+02             3.324813E+02             3.290002E+02             3.285048E+02             3.290053E+02             3.285118E+02
                   1.9800             3.281989E+02             3.283309E+02             3.311976E+02             3.313600E+02             3.324358E+02             3.289552E+02             3.284622E+02             3.289603E+02             3.284694E+02
                   2.1600             3.281526E+02             3.282890E+02             3.311482E+02             3.313170E+02             3.323930E+02             3.289129E+02             3.284220E+02             3.289180E+02             3.284295E+02
                   2.3400             3.281094E+02             3.282497E+02             3.311020E+02             3.312768E+02             3.323529E+02             3.288731E+02             3.283843E+02             3.288784E+02             3.283922E+02
                   2.5200             3.280692E+02             3.282131E+02             3.310590E+02             3.312392E+02             3.323155E+02             3.288360E+02             3.283491E+02             3.288415E+02             3.283574E+02
                   2.7000             3.280320E+02             3.281792E+02             3.310191E+02             3.312044E+02             3.322808E+02             3.288015E+02             3.283163E+02             3.288072E+02             3.283250E+02
                   2.8800             3.279977E+02             3.281479E+02             3.309823E+02             3.311722E+02             3.322488E+02             3.287696E+02             3.282860E+02             3.287756E+02             3.282952E+02
                   3.0600             3.279662E+02             3.281191E+02             3.309485E+02             3.311427E+02             3.322193E+02             3.287403E+02             3.282582E+02             3.287466E+02             3.282679E+02
                   3.2400             3.279376E+02             3.280930E+02             3.309176E+02             3.311159E+02             3.321926E+02             3.287136E+02             3.282328E+02             3.287202E+02             3.282430E+02
                   3.4200             3.279117E+02             3.280694E+02             3.308896E+02             3.310916E+02             3.321683E+02             3.286894E+02             3.282098E+02             3.286963E+02             3.282206E+02
                   3.6000             3.278885E+02             3.280483E+02             3.308644E+02             3.310699E+02             3.321467E+02             3.286678E+02             3.281892E+02             3.286750E+02             3.282005E+02
                   3.7800             3.278680E+02             3.280297E+02             3.308419E+02             3.310508E+02             3.321276E+02             3.286486E+02             3.281710E+02             3.286562E+02             3.281828E+02
                   3.9600             3.278500E+02             3.280136E+02             3.308222E+02             3.310342E+02             3.321110E+02             3.286319E+02             3.281551E+02             3.286398E+02             3.281675E+02
                   4.1400             3.278346E+02             3.279999E+02             3.308051E+02             3.310200E+02             3.320968E+02             3.286177E+02             3.281416E+02             3.286259E+02             3.281545E+02
                   4.3200             3.278216E+02             3.279886E+02             3.307906E+02             3.310083E+02             3.320850E+02             3.286058E+02             3.281302E+02             3.286144E+02             3.281437E+02
                   4.5000             3.278111E+02             3.279796E+02             3.307785E+02             3.309990E+02             3.320756E+02             3.285962E+02             3.281211E+02             3.286052E+02             3.281351E+02
                   4.6800             3.278028E+02             3.279728E+02             3.307689E+02             3.309919E+02             3.320685E+02             3.285889E+02             3.281141E+02             3.285983E+02             3.281286E+02
