                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             2.374996E+01             3.527350E-02             4.692040E-01             5.000007E-01             5.000066E-01
                   0.1800             2.374915E+01             3.328105E-02             4.626922E-01             5.000178E-01            -2.525766E-02
                   0.3600             2.374919E+01             3.345646E-02             4.627858E-01             5.000171E-01            -4.241256E-02
                   0.5400             2.374922E+01             3.365794E-02             4.628932E-01             5.000164E-01            -5.550721E-02
                   0.7200             2.374930E+01             3.386961E-02             4.629437E-01             5.000148E-01            -3.521420E-02
                   0.9000             2.374933E+01             3.411355E-02             4.630495E-01             5.000141E-01            -3.876362E-02
                   1.0800             2.374936E+01             3.437852E-02             4.631587E-01             5.000134E-01            -3.840975E-02
                   1.2600             2.374936E+01             3.468049E-02             4.633545E-01             5.000135E-01            -6.974846E-02
                   1.4400             2.374939E+01             3.498385E-02             4.634650E-01             5.000128E-01            -6.340592E-02
                   1.6200             2.374943E+01             3.530544E-02             4.635757E-01             5.000121E-01            -5.298831E-02
                   1.8000             2.374942E+01             3.566855E-02             4.638075E-01             5.000122E-01            -7.986142E-02
                   1.9800             2.374946E+01             3.602268E-02             4.639080E-01             5.000114E-01            -6.313663E-02
                   2.1600             2.374945E+01             3.642325E-02             4.641632E-01             5.000116E-01            -8.748839E-02
                   2.3400             2.374949E+01             3.680696E-02             4.642522E-01             5.000108E-01            -6.443903E-02
                   2.5200             2.374948E+01             3.724014E-02             4.645180E-01             5.000109E-01            -8.619099E-02
                   2.7000             2.374952E+01             3.765273E-02             4.646029E-01             5.000101E-01            -5.689526E-02
                   2.8800             2.374951E+01             3.811373E-02             4.648686E-01             5.000103E-01            -7.604684E-02
                   3.0600             2.374951E+01             3.859314E-02             4.651623E-01             5.000104E-01            -9.476278E-02
                   3.2400             2.374955E+01             3.904163E-02             4.652248E-01             5.000095E-01            -5.730941E-02
                   3.4200             2.374954E+01             3.954327E-02             4.655060E-01             5.000097E-01            -7.351440E-02
                   3.6000             2.374953E+01             4.006046E-02             4.658099E-01             5.000098E-01            -8.929847E-02
                   3.7800             2.374953E+01             4.059232E-02             4.661358E-01             5.000099E-01            -1.046512E-01
                   3.9600             2.374952E+01             4.113813E-02             4.664834E-01             5.000101E-01            -1.195700E-01
                   4.1400             2.374956E+01             4.162740E-02             4.664607E-01             5.000092E-01            -7.064317E-02
                   4.3200             2.374956E+01             4.218774E-02             4.667793E-01             5.000093E-01            -8.327457E-02
                   4.5000             2.374955E+01             4.276025E-02             4.671146E-01             5.000094E-01            -9.550897E-02
                   4.6800             2.374955E+01             4.334415E-02             4.674663E-01             5.000096E-01            -1.073479E-01
                   4.8600             2.374954E+01             4.393891E-02             4.678337E-01             5.000097E-01            -1.187952E-01
                   5.0400             2.374953E+01             4.454397E-02             4.682165E-01             5.000098E-01            -1.298543E-01
                   5.2200             2.374953E+01             4.515922E-02             4.686139E-01             5.000100E-01            -1.405273E-01
                   5.4000             2.374957E+01             4.568613E-02             4.684499E-01             5.000090E-01            -7.850848E-02
                   5.5800             2.374957E+01             4.630910E-02             4.688052E-01             5.000091E-01            -8.732276E-02
                   5.7600             2.374956E+01             4.694050E-02             4.691717E-01             5.000092E-01            -9.580846E-02
                   5.9400             2.374956E+01             4.758009E-02             4.695488E-01             5.000093E-01            -1.039675E-01
                   6.1200             2.374955E+01             4.822732E-02             4.699363E-01             5.000095E-01            -1.118059E-01
                   6.3000             2.374954E+01             4.888207E-02             4.703334E-01             5.000096E-01            -1.193275E-01
                   6.4800             2.374954E+01             4.954374E-02             4.707399E-01             5.000097E-01            -1.265360E-01
                   6.6600             2.374953E+01             5.021204E-02             4.711551E-01             5.000099E-01            -1.334364E-01
                   6.8400             2.374953E+01             5.088661E-02             4.715786E-01             5.000100E-01            -1.400311E-01
                   7.0200             2.374952E+01             5.156724E-02             4.720098E-01             5.000101E-01            -1.463251E-01
                   7.2000             2.374951E+01             5.225366E-02             4.724483E-01             5.000103E-01            -1.523210E-01
                   7.3800             2.374951E+01             5.294537E-02             4.728936E-01             5.000104E-01            -1.580225E-01
