                   Degree              Press.Ratio   Mass_leak_rad_ro[kg/s]      Mass_leak_vef[kg/s]       Mass_leak_vs[kg/s]      Mass_leak_ref[kg/s]    Mass_leak_total[kg/s]
                   0.0000             1.013252E+00             1.237941E-05             7.974560E-06             0.000000E+00             0.000000E+00             2.035397E-05
                   0.1800             1.074309E+00             1.165170E-06             1.030588E-05             0.000000E+00             9.661065E-09             1.148071E-05
                   0.3600             1.073102E+00             6.378558E-07             1.025524E-05             0.000000E+00             1.855535E-08             1.091165E-05
                   0.5400             1.071874E+00             3.704123E-07             1.020543E-05             0.000000E+00             2.671140E-08             1.060256E-05
                   0.7200             1.070672E+00             2.344781E-07             1.015703E-05             0.000000E+00             3.418259E-08             1.042569E-05
                   0.9000             1.069520E+00             7.405013E-08             1.011038E-05             0.000000E+00             4.103300E-08             1.022547E-05
                   1.0800             1.068433E+00             4.768671E-09             1.006854E-05             0.000000E+00             4.733348E-08             1.012065E-05
                   1.2600             1.067421E+00             6.244210E-08             1.002595E-05             0.000000E+00             5.315701E-08             1.014155E-05
                   1.4400             1.066487E+00             6.226616E-08             9.991179E-06             0.000000E+00             5.857608E-08             1.011202E-05
                   1.6200             1.065633E+00             6.210503E-08             9.955780E-06             0.000000E+00             6.366361E-08             1.008155E-05
                   1.8000             1.064861E+00             6.195884E-08             9.925435E-06             0.000000E+00             6.849167E-08             1.005589E-05
                   1.9800             1.064171E+00             6.182763E-08             9.897333E-06             0.000000E+00             7.313140E-08             1.003229E-05
                   2.1600             1.063562E+00             6.171140E-08             9.874291E-06             0.000000E+00             7.765292E-08             1.001366E-05
                   2.3400             1.063034E+00             6.113432E-08             9.853496E-06             0.000000E+00             8.212526E-08             9.996755E-06
                   2.5200             1.062587E+00             6.104697E-08             9.837747E-06             0.000000E+00             8.661621E-08             9.985410E-06
                   2.7000             1.062219E+00             6.097452E-08             9.824230E-06             0.000000E+00             9.119207E-08             9.976397E-06
                   2.8800             1.061930E+00             6.091683E-08             9.812933E-06             0.000000E+00             9.591723E-08             9.969767E-06
                   3.0600             1.061717E+00             6.087367E-08             9.806623E-06             0.000000E+00             1.008533E-07             9.968350E-06
                   3.2400             1.061579E+00             6.084470E-08             9.802461E-06             0.000000E+00             1.060570E-07             9.969363E-06
                   3.4200             1.061513E+00             6.082927E-08             9.803154E-06             0.000000E+00             1.115743E-07             9.975558E-06
                   3.6000             1.061509E+00             6.082563E-08             9.805664E-06             0.000000E+00             1.174142E-07             9.983903E-06
                   3.7800             1.061538E+00             6.082816E-08             9.809195E-06             0.000000E+00             1.234540E-07             9.993477E-06
                   3.9600             1.061574E+00             6.083164E-08             9.813017E-06             0.000000E+00             1.295518E-07             1.000340E-05
                   4.1400             1.061614E+00             6.083552E-08             9.817047E-06             0.000000E+00             1.356918E-07             1.001357E-05
                   4.3200             1.061656E+00             6.083971E-08             9.821276E-06             0.000000E+00             1.418732E-07             1.002399E-05
                   4.5000             1.061701E+00             6.084417E-08             9.828497E-06             0.000000E+00             1.480950E-07             1.003744E-05
                   4.6800             1.061747E+00             6.084884E-08             9.833102E-06             0.000000E+00             1.543555E-07             1.004831E-05
                   4.8600             1.061795E+00             6.085365E-08             9.837885E-06             0.000000E+00             1.606523E-07             1.005939E-05
                   5.0400             1.061844E+00             6.085858E-08             9.845642E-06             0.000000E+00             1.669827E-07             1.007348E-05
                   5.2200             1.061894E+00             6.086354E-08             9.850756E-06             0.000000E+00             1.733431E-07             1.008496E-05
                   5.4000             1.061943E+00             6.086848E-08             9.856026E-06             0.000000E+00             1.797296E-07             1.009662E-05
                   5.5800             1.061991E+00             6.087336E-08             9.861442E-06             0.000000E+00             1.861375E-07             1.010845E-05
                   5.7600             1.062039E+00             6.087812E-08             9.869807E-06             0.000000E+00             1.925616E-07             1.012325E-05
                   5.9400             1.062085E+00             6.088269E-08             9.875495E-06             0.000000E+00             1.989961E-07             1.013537E-05
                   6.1200             1.062128E+00             6.088703E-08             9.881306E-06             0.000000E+00             2.054344E-07             1.014763E-05
                   6.3000             1.062169E+00             6.089106E-08             9.887233E-06             0.000000E+00             2.118696E-07             1.015999E-05
                   6.4800             1.062207E+00             6.089476E-08             9.896086E-06             0.000000E+00             2.182942E-07             1.017527E-05
                   6.6600             1.062241E+00             6.089804E-08             9.902223E-06             0.000000E+00             2.246996E-07             1.018782E-05
                   6.8400             1.062271E+00             6.090086E-08             9.908452E-06             0.000000E+00             2.310773E-07             1.020043E-05
                   7.0200             1.062296E+00             6.090316E-08             9.914767E-06             0.000000E+00             2.374177E-07             1.021309E-05
                   7.2000             1.062316E+00             6.090487E-08             9.921158E-06             0.000000E+00             2.437109E-07             1.022577E-05
                   7.3800             1.062329E+00             6.090595E-08             9.927618E-06             0.000000E+00             2.499463E-07             1.023847E-05
                   7.5600             1.062337E+00             6.090634E-08             9.934138E-06             0.000000E+00             2.561127E-07             1.025116E-05
                   7.7400             1.062338E+00             6.090597E-08             9.940712E-06             0.000000E+00             2.621986E-07             1.026382E-05
                   7.9200             1.062331E+00             6.090480E-08             9.947331E-06             0.000000E+00             2.681916E-07             1.027643E-05
                   8.1000             1.062317E+00             6.090278E-08             9.953987E-06             0.000000E+00             2.740791E-07             1.028897E-05
                   8.2800             1.062294E+00             6.089983E-08             9.960673E-06             0.000000E+00             2.798478E-07             1.030142E-05
                   8.4600             1.062263E+00             6.089592E-08             9.967380E-06             0.000000E+00             2.854840E-07             1.031376E-05
                   8.6400             1.062222E+00             6.089099E-08             9.974101E-06             0.000000E+00             2.909734E-07             1.032597E-05
                   8.8200             1.062171E+00             6.088497E-08             9.977986E-06             0.000000E+00             2.963015E-07             1.033517E-05
                   9.0000             1.062110E+00             6.087784E-08             9.984708E-06             0.000000E+00             3.014533E-07             1.034704E-05
                   9.1800             1.062039E+00             6.086951E-08             9.991422E-06             0.000000E+00             3.064133E-07             1.035870E-05
                   9.3600             1.061956E+00             6.085997E-08             9.995271E-06             0.000000E+00             3.111658E-07             1.036730E-05
                   9.5400             1.061862E+00             6.084916E-08             1.000194E-05             0.000000E+00             3.156948E-07             1.037848E-05
                   9.7200             1.061755E+00             6.083701E-08             1.000573E-05             0.000000E+00             3.199838E-07             1.038655E-05
                   9.9000             1.061636E+00             6.082349E-08             1.000947E-05             0.000000E+00             3.240163E-07             1.039431E-05
                  10.0800             1.061505E+00             6.080857E-08             1.001602E-05             0.000000E+00             3.277757E-07             1.040460E-05
                  10.2600             1.061360E+00             6.079220E-08             1.001966E-05             0.000000E+00             3.312448E-07             1.041169E-05
                  10.4400             1.061202E+00             6.077432E-08             1.002323E-05             0.000000E+00             3.344067E-07             1.041841E-05
                  10.6200             1.061030E+00             6.075492E-08             1.002673E-05             0.000000E+00             3.372443E-07             1.042473E-05
                  10.8000             1.060844E+00             6.073394E-08             1.003016E-05             0.000000E+00             3.397405E-07             1.043063E-05
                  10.9800             1.060644E+00             6.071137E-08             1.003350E-05             0.000000E+00             3.418783E-07             1.043608E-05
                  11.1600             1.060429E+00             6.068717E-08             1.003388E-05             0.000000E+00             3.436404E-07             1.043821E-05
                  11.3400             1.060200E+00             6.066130E-08             1.003703E-05             0.000000E+00             3.450104E-07             1.044270E-05
                  11.5200             1.059955E+00             6.063377E-08             1.004008E-05             0.000000E+00             3.459714E-07             1.044669E-05
                  11.7000             1.059695E+00             6.060450E-08             1.004016E-05             0.000000E+00             3.465069E-07             1.044727E-05
                  11.8800             1.059420E+00             6.057352E-08             1.004011E-05             0.000000E+00             3.466012E-07             1.044729E-05
                  12.0600             1.059130E+00             6.054079E-08             1.004282E-05             0.000000E+00             3.462381E-07             1.044960E-05
                  12.2400             1.058824E+00             6.050631E-08             1.004253E-05             0.000000E+00             3.454025E-07             1.044844E-05
                  12.4200             1.058503E+00             6.000049E-08             1.004211E-05             0.000000E+00             3.440796E-07             1.044620E-05
                  12.6000             1.058166E+00             5.996154E-08             1.004156E-05             0.000000E+00             3.422551E-07             1.044378E-05
                  12.7800             1.057813E+00             5.992075E-08             1.004087E-05             0.000000E+00             3.399151E-07             1.044071E-05
                  12.9600             1.057446E+00             5.987813E-08             1.004004E-05             0.000000E+00             3.370467E-07             1.043696E-05
                  13.1400             1.057063E+00             5.983369E-08             1.003619E-05             0.000000E+00             3.336373E-07             1.042966E-05
                  13.3200             1.056665E+00             5.978742E-08             1.003506E-05             0.000000E+00             3.296751E-07             1.042452E-05
                  13.5000             1.056252E+00             5.973936E-08             1.003091E-05             0.000000E+00             3.251496E-07             1.041580E-05
                  13.6800             1.055824E+00             5.968950E-08             1.002948E-05             0.000000E+00             3.200502E-07             1.040922E-05
                  13.8600             1.055381E+00             5.963784E-08             1.002502E-05             0.000000E+00             3.143680E-07             1.039903E-05
                  14.0400             1.054924E+00             5.958443E-08             1.002040E-05             0.000000E+00             3.080946E-07             1.038808E-05
                  14.2200             1.054453E+00             5.952928E-08             1.001563E-05             0.000000E+00             3.012226E-07             1.037638E-05
                  14.4000             1.053969E+00             5.947242E-08             1.001070E-05             0.000000E+00             2.937455E-07             1.036392E-05
                  14.5800             1.053471E+00             5.894706E-08             1.000561E-05             0.000000E+00             2.856578E-07             1.035021E-05
                  14.7600             1.052960E+00             5.888544E-08             1.000036E-05             0.000000E+00             2.769554E-07             1.033620E-05
                  14.9400             1.052436E+00             5.882219E-08             9.994957E-06             0.000000E+00             2.676347E-07             1.032141E-05
                  15.1200             1.051900E+00             5.875732E-08             9.986519E-06             0.000000E+00             2.576936E-07             1.030297E-05
                  15.3000             1.051353E+00             5.869090E-08             9.980807E-06             0.000000E+00             2.471323E-07             1.028663E-05
                  15.4800             1.050794E+00             5.862295E-08             9.972064E-06             0.000000E+00             2.359481E-07             1.026664E-05
                  15.6600             1.050225E+00             5.855353E-08             9.963172E-06             0.000000E+00             2.241427E-07             1.024587E-05
                  15.8400             1.049645E+00             5.848269E-08             9.957012E-06             0.000000E+00             2.117182E-07             1.022721E-05
                  16.0200             1.049056E+00             5.794734E-08             9.947830E-06             0.000000E+00             1.986778E-07             1.020446E-05
                  16.2000             1.048457E+00             5.787215E-08             9.938511E-06             0.000000E+00             1.850260E-07             1.018141E-05
                  16.3800             1.047850E+00             5.779571E-08             9.929057E-06             0.000000E+00             1.707677E-07             1.015762E-05
                  16.5600             1.047235E+00             5.771803E-08             9.919474E-06             0.000000E+00             1.559094E-07             1.013310E-05
                  16.7400             1.046612E+00             5.763923E-08             9.906889E-06             0.000000E+00             1.404583E-07             1.010499E-05
                  16.9200             1.045983E+00             5.755934E-08             9.897062E-06             0.000000E+00             1.244227E-07             1.007904E-05
