                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.623839E-01             5.728711E-02             9.054671E-01             1.676243E+01             1.478680E+01             2.427061E-03             1.676000E+01             4.435912E+01             0.000000E+00
                   0.1800             5.420401E-01             5.728642E-02             8.769575E-01             1.676237E+01             1.455975E+01             2.431455E-03             1.675994E+01             4.435912E+01             0.000000E+00
                   0.3600             4.831732E-01             5.728413E-02             8.780275E-01             1.676216E+01             1.459549E+01             2.444626E-03             1.675971E+01             4.435912E+01             0.000000E+00
                   0.5400             4.242878E-01             5.728032E-02             8.792769E-01             1.676179E+01             1.463653E+01             2.466577E-03             1.675933E+01             4.435912E+01             0.000000E+00
                   0.7200             3.654392E-01             5.727499E-02             8.806842E-01             1.676129E+01             1.468262E+01             2.497306E-03             1.675879E+01             4.435912E+01             0.000000E+00
                   0.9000             3.066773E-01             5.726813E-02             8.822362E-01             1.676064E+01             1.473351E+01             2.536813E-03             1.675810E+01             4.435912E+01             0.000000E+00
                   1.0800             2.480283E-01             5.725975E-02             8.839242E-01             1.675984E+01             1.478902E+01             2.585094E-03             1.675725E+01             4.435912E+01             0.000000E+00
                   1.2600             1.894970E-01             5.724985E-02             8.857430E-01             1.675890E+01             1.484900E+01             2.642148E-03             1.675626E+01             4.435912E+01             0.000000E+00
                   1.4400             1.311082E-01             5.723843E-02             8.876885E-01             1.675781E+01             1.491330E+01             2.707971E-03             1.675510E+01             4.435912E+01             0.000000E+00
                   1.6200             7.287324E-02             5.722549E-02             8.897580E-01             1.675658E+01             1.498176E+01             2.782559E-03             1.675380E+01             4.435912E+01             0.000000E+00
                   1.8000             1.480763E-02             5.721103E-02             8.919488E-01             1.675521E+01             1.505424E+01             2.865910E-03             1.675234E+01             4.435912E+01             0.000000E+00
                   1.9800             4.308555E-02             5.719505E-02             8.942591E-01             1.675369E+01             1.513061E+01             2.958018E-03             1.675073E+01             4.435912E+01             0.000000E+00
                   2.1600             1.007896E-01             5.717755E-02             8.966867E-01             1.675202E+01             1.521072E+01             3.058878E-03             1.674897E+01             4.435912E+01             0.000000E+00
