               Volume[m3]            Pressure[kPa]
             5.000000E-08             1.007547E+02
             5.005066E-08             9.490270E+01
             5.009648E-08             9.489148E+01
             5.013763E-08             9.488877E+01
             5.017429E-08             9.489056E+01
             5.020665E-08             9.489462E+01
             5.023489E-08             9.489957E+01
             5.025918E-08             9.490461E+01
             5.027970E-08             9.490935E+01
             5.029663E-08             9.491356E+01
             5.031015E-08             9.491712E+01
             5.032045E-08             9.491997E+01
             5.032769E-08             9.492212E+01
             5.033207E-08             9.492356E+01
             5.033375E-08             9.492433E+01
             5.033292E-08             9.492445E+01
             5.032977E-08             9.492398E+01
             5.032446E-08             9.492294E+01
             5.031718E-08             9.492138E+01
             5.030811E-08             9.491934E+01
             5.029743E-08             9.491687E+01
             5.028532E-08             9.491400E+01
             5.027195E-08             9.491079E+01
             5.025752E-08             9.490728E+01
             5.024219E-08             9.490350E+01
             5.022615E-08             9.489952E+01
             5.020957E-08             9.489536E+01
             5.019265E-08             9.489108E+01
             5.017555E-08             9.488672E+01
             5.015845E-08             9.488232E+01
             5.014155E-08             9.487794E+01
             5.012501E-08             9.487361E+01
             5.010902E-08             9.486938E+01
             5.009376E-08             9.486530E+01
             5.007940E-08             9.486142E+01
             5.006612E-08             9.485777E+01
             5.005412E-08             9.485441E+01
             5.004355E-08             9.485139E+01
             5.003462E-08             9.484874E+01
             5.002748E-08             9.484652E+01
             5.002233E-08             9.484477E+01
             5.001935E-08             9.484354E+01
             5.001871E-08             9.484287E+01
             5.002059E-08             9.484282E+01
             5.002517E-08             9.484341E+01
             5.003263E-08             9.484471E+01
             5.004316E-08             9.484676E+01
             5.005692E-08             9.484959E+01
             5.007411E-08             9.485326E+01
             5.009489E-08             9.485780E+01
             5.011945E-08             9.486326E+01
             5.014796E-08             9.486968E+01
             5.018061E-08             9.487710E+01
             5.021757E-08             9.488555E+01
             5.025903E-08             9.489508E+01
             5.030516E-08             9.490572E+01
             5.035613E-08             9.491750E+01
             5.041214E-08             9.493046E+01
             5.047335E-08             9.494463E+01
             5.053994E-08             9.496003E+01
             5.061210E-08             9.497670E+01
             5.069000E-08             9.499467E+01
             5.077382E-08             9.501394E+01
             5.086374E-08             9.503455E+01
