                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676396E+05             3.674210E+05             3.120872E+05             3.096973E+05             5.529741E+05
                   0.1800             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676396E+05             3.674210E+05             3.121551E+05             3.097652E+05             5.530996E+05
                   0.3600             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676396E+05             3.674210E+05             3.122177E+05             3.098278E+05             5.532177E+05
                   0.5400             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676396E+05             3.674210E+05             3.122768E+05             3.098869E+05             5.533291E+05
                   0.7200             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676396E+05             3.674210E+05             3.123323E+05             3.099424E+05             5.534339E+05
                   0.9000             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676396E+05             3.674210E+05             3.123843E+05             3.099944E+05             5.535321E+05
                   1.0800             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676396E+05             3.674210E+05             3.124329E+05             3.100429E+05             5.536237E+05
                   1.2600             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676396E+05             3.674210E+05             3.124780E+05             3.100881E+05             5.537088E+05
                   1.4400             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676396E+05             3.674210E+05             3.125196E+05             3.101297E+05             5.537873E+05
                   1.6200             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.125578E+05             3.101679E+05             5.538595E+05
                   1.8000             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.125927E+05             3.102028E+05             5.539251E+05
                   1.9800             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.126241E+05             3.102342E+05             5.539845E+05
                   2.1600             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.126522E+05             3.102623E+05             5.540374E+05
                   2.3400             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.126769E+05             3.102870E+05             5.540841E+05
                   2.5200             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.126984E+05             3.103085E+05             5.541245E+05
                   2.7000             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127165E+05             3.103266E+05             5.541588E+05
                   2.8800             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127314E+05             3.103415E+05             5.541869E+05
                   3.0600             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127431E+05             3.103532E+05             5.542089E+05
                   3.2400             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127516E+05             3.103617E+05             5.542251E+05
                   3.4200             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127572E+05             3.103673E+05             5.542356E+05
                   3.6000             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127602E+05             3.103703E+05             5.542412E+05
                   3.7800             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127619E+05             3.103720E+05             5.542444E+05
                   3.9600             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127635E+05             3.103736E+05             5.542474E+05
                   4.1400             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127650E+05             3.103751E+05             5.542504E+05
                   4.3200             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127666E+05             3.103767E+05             5.542533E+05
                   4.5000             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127682E+05             3.103783E+05             5.542563E+05
                   4.6800             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127698E+05             3.103799E+05             5.542593E+05
                   4.8600             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127714E+05             3.103815E+05             5.542623E+05
                   5.0400             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127730E+05             3.103831E+05             5.542653E+05
                   5.2200             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127746E+05             3.103847E+05             5.542683E+05
                   5.4000             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127761E+05             3.103862E+05             5.542713E+05
                   5.5800             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127777E+05             3.103878E+05             5.542743E+05
                   5.7600             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127793E+05             3.103894E+05             5.542773E+05
                   5.9400             3.653399E+05             3.658454E+05             3.658445E+05             3.650314E+05             3.674322E+05             3.676395E+05             3.674210E+05             3.127809E+05             3.103910E+05             5.542803E+05
