                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             8.764027E+01             1.503868E-01             8.748988E+01             3.650314E+05             1.440427E-01             4.333742E-04             5.910696E-03             1.005639E+01
                   0.1800             8.683332E+01            -3.576803E-01             8.719100E+01             3.650314E+05            -4.414884E-01            -1.328283E-03             8.513633E-02             1.003346E+01
                   0.3600             8.643860E+01            -7.293405E-01             8.716794E+01             3.650314E+05            -8.721135E-01            -2.623875E-03             1.453969E-01             1.003269E+01
                   0.5400             8.604936E+01            -1.101027E+00             8.715039E+01             3.650314E+05            -1.302760E+00            -3.919516E-03             2.056524E-01             1.003209E+01
                   0.7200             8.566673E+01            -1.472676E+00             8.713941E+01             3.650314E+05            -1.733382E+00            -5.215061E-03             2.659211E-01             1.003298E+01
                   0.9000             8.528809E+01            -1.844161E+00             8.713225E+01             3.650314E+05            -2.163864E+00            -6.510154E-03             3.262134E-01             1.003281E+01
                   1.0800             8.491455E+01            -2.215447E+00             8.713000E+01             3.650314E+05            -2.594179E+00            -7.804706E-03             3.865364E-01             1.003281E+01
                   1.2600             8.454427E+01            -2.586591E+00             8.713086E+01             3.650314E+05            -3.024388E+00            -9.098893E-03             4.468955E-01             1.003135E+01
                   1.4400             8.418038E+01            -2.957506E+00             8.713788E+01             3.650314E+05            -3.454408E+00            -1.039246E-02             5.072951E-01             1.003162E+01
                   1.6200             8.382122E+01            -3.328174E+00             8.714939E+01             3.650314E+05            -3.884228E+00            -1.168536E-02             5.677396E-01             1.003207E+01
                   1.8000             8.346477E+01            -3.698545E+00             8.716332E+01             3.650314E+05            -4.313802E+00            -1.297746E-02             6.282337E-01             1.003078E+01
                   1.9800             8.320086E+01            -4.068636E+00             8.726950E+01             3.650314E+05            -4.743149E+00            -1.426880E-02             6.887822E-01             1.003154E+01
                   2.1600             8.296847E+01            -4.438378E+00             8.740685E+01             3.650314E+05            -5.172209E+00            -1.555919E-02             7.493904E-01             1.003033E+01
                   2.3400             8.274210E+01            -4.807763E+00             8.754986E+01             3.650314E+05            -5.600979E+00            -1.684861E-02             8.100641E-01             1.003140E+01
                   2.5200             8.251717E+01            -5.176749E+00             8.769391E+01             3.650314E+05            -6.029421E+00            -1.813695E-02             8.708094E-01             1.003030E+01
                   2.7000             8.229825E+01            -5.545302E+00             8.784356E+01             3.650314E+05            -6.457510E+00            -1.942413E-02             9.316327E-01             1.003170E+01
                   2.8800             8.208032E+01            -5.913400E+00             8.799372E+01             3.650314E+05            -6.885231E+00            -2.071008E-02             9.925409E-01             1.003070E+01
                   3.0600             8.186567E+01            -6.280998E+00             8.814667E+01             3.650314E+05            -7.312544E+00            -2.199469E-02             1.053541E+00             1.002970E+01
                   3.2400             8.165707E+01            -6.648073E+00             8.830514E+01             3.650314E+05            -7.739434E+00            -2.327789E-02             1.114639E+00             1.003158E+01
                   3.4200             8.144877E+01            -7.014599E+00             8.846337E+01             3.650314E+05            -8.165880E+00            -2.455963E-02             1.175841E+00             1.003069E+01
                   3.6000             8.124345E+01            -7.380546E+00             8.862400E+01             3.650314E+05            -8.591851E+00            -2.583979E-02             1.237145E+00             1.002981E+01
                   3.7800             8.104103E+01            -7.745914E+00             8.878695E+01             3.650314E+05            -9.017321E+00            -2.711830E-02             1.298526E+00             1.002892E+01
                   3.9600             8.084144E+01            -8.110712E+00             8.895215E+01             3.650314E+05            -9.442274E+00            -2.839509E-02             1.359957E+00             1.002804E+01
                   4.1400             8.064809E+01            -8.474912E+00             8.912301E+01             3.650314E+05            -9.866675E+00            -2.967006E-02             1.421433E+00             1.003064E+01
                   4.3200             8.045407E+01            -8.838496E+00             8.929257E+01             3.650314E+05            -1.029051E+01            -3.094314E-02             1.482953E+00             1.002989E+01
