                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             7.528837E-16             2.482956E+02             7.528837E-16             2.604194E+01             0.000000E+00             2.743375E+02             5.691466E-02             2.964106E-05             4.193130E-01             4.843926E-02             7.656199E-01             4.755251E-01             1.406644E+01             1.240857E+01             8.893114E+00             3.922786E+01
                   0.1800             2.573454E+01             2.354745E+02             2.392543E-02             2.472416E+01             2.575847E+01             2.601986E+02             9.166838E-02             5.708132E-03             4.246268E-01             4.843867E-02             7.415136E-01             4.583234E-01             1.406640E+01             1.221804E+01             8.872836E+00             3.922786E+01
                   0.3600             2.581062E+01             2.227623E+02             3.831048E-03             2.341359E+01             2.581445E+01             2.461759E+02             8.472988E-02             9.734631E-03             4.270389E-01             4.843674E-02             7.424183E-01             4.085483E-01             1.406622E+01             1.224802E+01             8.872155E+00             3.922786E+01
                   0.5400             2.582900E+01             2.100620E+02             5.047724E-05             2.210013E+01             2.582905E+01             2.321622E+02             8.051081E-02             1.329065E-02             4.294955E-01             4.843352E-02             7.434748E-01             3.587576E-01             1.406591E+01             1.228247E+01             8.871626E+00             3.922786E+01
                   0.7200             2.581682E+01             1.973742E+02             6.393591E-04             2.078412E+01             2.581746E+01             2.181584E+02             7.769309E-02             1.662363E-02             4.319726E-01             4.842901E-02             7.446647E-01             3.089981E-01             1.406549E+01             1.232114E+01             8.872412E+00             3.922786E+01
                   0.9000             2.578928E+01             1.847000E+02             1.981029E-03             1.946591E+01             2.579126E+01             2.041660E+02             7.496157E-02             1.982893E-02             4.344220E-01             4.842321E-02             7.459770E-01             2.593118E-01             1.406494E+01             1.236384E+01             8.872257E+00             3.922786E+01
                   1.0800             2.575576E+01             1.720406E+02             3.138058E-03             1.814589E+01             2.575890E+01             1.901865E+02             7.311578E-02             2.294744E-02             4.367896E-01             4.841613E-02             7.474043E-01             2.097209E-01             1.406427E+01             1.241043E+01             8.872257E+00             3.922786E+01
                   1.2600             2.572160E+01             1.593975E+02             3.971665E-03             1.682447E+01             2.572557E+01             1.762220E+02             7.230480E-02             2.599810E-02             4.390296E-01             4.840776E-02             7.489422E-01             1.602296E-01             1.406348E+01             1.246076E+01             8.870971E+00             3.922786E+01
                   1.4400             2.568945E+01             1.467729E+02             4.539563E-03             1.550214E+01             2.569399E+01             1.622750E+02             7.123365E-02             2.899094E-02             4.411099E-01             4.839810E-02             7.505872E-01             1.108588E-01             1.406257E+01             1.251472E+01             8.871203E+00             3.922786E+01
                   1.6200             2.566093E+01             1.341699E+02             4.924635E-03             1.417946E+01             2.566586E+01             1.483493E+02             7.024835E-02             3.193210E-02             4.430101E-01             4.838716E-02             7.523371E-01             6.161815E-02             1.406154E+01             1.257217E+01             8.871607E+00             3.922786E+01
                   1.8000             2.563685E+01             1.215922E+02             5.193030E-03             1.285710E+01             2.564204E+01             1.344493E+02             6.938147E-02             3.482600E-02             4.447179E-01             4.837493E-02             7.541895E-01             1.252063E-02             1.406038E+01             1.263299E+01             8.870463E+00             3.922786E+01
                   1.9800             2.561752E+01             1.090450E+02             5.389796E-03             1.153583E+01             2.562291E+01             1.205809E+02             6.860856E-02             3.767625E-02             4.462264E-01             4.836141E-02             7.561430E-01             3.643109E-02             1.405911E+01             1.269708E+01             8.871132E+00             3.922786E+01
                   2.1600             2.560303E+01             9.653530E+01             5.543663E-03             1.021665E+01             2.560857E+01             1.067519E+02             6.794566E-02             4.048607E-02             4.475318E-01             4.834662E-02             7.581956E-01             8.522287E-02             1.405771E+01             1.276431E+01             8.870066E+00             3.922786E+01
                   2.3400             2.559326E+01             8.407292E+01             5.672379E-03             8.900848E+00             2.559894E+01             9.297377E+01             6.736801E-02             4.325838E-02             4.486325E-01             4.833054E-02             7.603461E-01             1.338497E-01             1.405620E+01             1.283455E+01             8.871016E+00             3.922786E+01
                   2.5200             2.558807E+01             7.167255E+01             5.786737E-03             7.590229E+00             2.559386E+01             7.926278E+01             6.689921E-02             4.599585E-02             4.495279E-01             4.831318E-02             7.625925E-01             1.823017E-01             1.405456E+01             1.290770E+01             8.870037E+00             3.922786E+01
                   2.7000             2.558721E+01             5.935707E+01             5.893234E-03             6.287460E+00             2.559311E+01             6.564453E+01             6.651567E-02             4.870093E-02             4.502185E-01             4.829454E-02             7.649334E-01             2.305713E-01             1.405280E+01             1.298364E+01             8.871282E+00             3.922786E+01
                   2.8800             2.559043E+01             4.716504E+01             5.995740E-03             4.996869E+00             2.559643E+01             5.216191E+01             6.621616E-02             5.137585E-02             4.507056E-01             4.827462E-02             7.673672E-01             2.786527E-01             1.405092E+01             1.306226E+01             8.870397E+00             3.922786E+01
                   3.0600             2.559746E+01             3.516861E+01             6.096628E-03             3.726340E+00             2.560356E+01             3.889495E+01             6.601779E-02             5.402263E-02             4.509915E-01             4.825342E-02             7.698920E-01             3.265376E-01             1.404892E+01             1.314344E+01             8.869512E+00             3.922786E+01
                   3.2400             2.560802E+01             2.352619E+01             6.197242E-03             2.492892E+00             2.561422E+01             2.601908E+01             6.590004E-02             5.664310E-02             4.510805E-01             4.823095E-02             7.725059E-01             3.742222E-01             1.404680E+01             1.322708E+01             8.871168E+00             3.922786E+01
                   3.4200             2.562181E+01             1.269135E+01             6.298459E-03             1.344808E+00             2.562811E+01             1.403616E+01             6.587794E-02             5.923890E-02             4.509814E-01             4.820720E-02             7.752067E-01             4.217054E-01             1.404457E+01             1.331306E+01             8.870385E+00             3.922786E+01
                   3.6000             2.563856E+01             4.641039E+00             6.400723E-03             4.917541E-01             2.564496E+01             5.132793E+00             6.592359E-02             6.181156E-02             4.507190E-01             4.818218E-02             7.779905E-01             4.689969E-01             1.404221E+01             1.340128E+01             8.869602E+00             3.922786E+01
                   3.7800             2.565795E+01             3.084728E+00             6.504231E-03             3.268279E-01             2.566445E+01             3.411556E+00             6.600595E-02             6.436245E-02             4.503748E-01             4.815588E-02             7.808487E-01             5.161490E-01             1.403973E+01             1.349163E+01             8.868821E+00             3.922786E+01
                   3.9600             2.567970E+01             3.116909E+00             6.609023E-03             3.302136E-01             2.568630E+01             3.447123E+00             6.609617E-02             6.689285E-02             4.500247E-01             4.812832E-02             7.837733E-01             5.632153E-01             1.403713E+01             1.358402E+01             8.868042E+00             3.922786E+01
                   4.1400             2.570350E+01             3.176063E+00             6.715085E-03             3.364561E-01             2.571021E+01             3.512519E+00             6.619085E-02             6.940391E-02             4.496766E-01             4.809948E-02             7.867626E-01             6.102002E-01             1.403442E+01             1.367836E+01             8.870343E+00             3.922786E+01
                   4.3200             2.572906E+01             3.236744E+00             6.822390E-03             3.428594E-01             2.573589E+01             3.579603E+00             6.628951E-02             7.189668E-02             4.493308E-01             4.806938E-02             7.898155E-01             6.571050E-01             1.403158E+01             1.377457E+01             8.869675E+00             3.922786E+01
                   4.5000             2.575609E+01             3.298576E+00             6.931001E-03             3.493838E-01             2.576302E+01             3.647960E+00             6.641021E-02             7.437212E-02             4.489872E-01             4.803802E-02             7.929309E-01             7.039295E-01             1.402863E+01             1.387257E+01             8.869009E+00             3.922786E+01
                   4.6800             2.578428E+01             3.361798E+00             7.040759E-03             3.560545E-01             2.579132E+01             3.717853E+00             6.651547E-02             7.683113E-02             4.486457E-01             4.800539E-02             7.961077E-01             7.506746E-01             1.402556E+01             1.397230E+01             8.868347E+00             3.922786E+01
                   4.8600             2.581332E+01             3.426293E+00             7.151613E-03             3.628589E-01             2.582047E+01             3.789152E+00             6.662334E-02             7.927455E-02             4.483065E-01             4.797150E-02             7.993448E-01             7.973406E-01             1.402236E+01             1.407367E+01             8.867688E+00             3.922786E+01
                   5.0400             2.584292E+01             3.492012E+00             7.263541E-03             3.697920E-01             2.585018E+01             3.861804E+00             6.675195E-02             8.170313E-02             4.479695E-01             4.793635E-02             8.026411E-01             8.439284E-01             1.401906E+01             1.417662E+01             8.867034E+00             3.922786E+01
                   5.2200             2.587277E+01             3.558953E+00             7.376575E-03             3.768536E-01             2.588014E+01             3.935806E+00             6.686364E-02             8.411757E-02             4.476346E-01             4.789995E-02             8.059954E-01             8.904383E-01             1.401563E+01             1.428108E+01             8.866384E+00             3.922786E+01
                   5.4000             2.590255E+01             3.627241E+00             7.490521E-03             3.840568E-01             2.591004E+01             4.011298E+00             6.697652E-02             8.651857E-02             4.473019E-01             4.786229E-02             8.094067E-01             9.368716E-01             1.401209E+01             1.438700E+01             8.869586E+00             3.922786E+01
