                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             7.973358E+01             1.066999E-01             7.962688E+01             3.261076E+05             1.019725E-01             3.067996E-04             4.420649E-03             1.016390E+01
                   0.1800             7.907188E+01            -2.341134E-01             7.930599E+01             3.261076E+05            -3.125438E-01            -9.403345E-04             7.937076E-02             1.014242E+01
                   0.3600             7.879465E+01            -4.865811E-01             7.928123E+01             3.261076E+05            -6.173973E-01            -1.857526E-03             1.326737E-01             1.014221E+01
                   0.5400             7.852129E+01            -7.390754E-01             7.926036E+01             3.261076E+05            -9.222656E-01            -2.774751E-03             1.859649E-01             1.014218E+01
                   0.7200             7.825145E+01            -9.915270E-01             7.924298E+01             3.261076E+05            -1.227117E+00            -3.691909E-03             2.392818E-01             1.014230E+01
                   0.9000             7.798501E+01            -1.243834E+00             7.922885E+01             3.261076E+05            -1.531869E+00            -4.608747E-03             2.926437E-01             1.014258E+01
                   1.0800             7.772023E+01            -1.495967E+00             7.921620E+01             3.261076E+05            -1.836503E+00            -5.525203E-03             3.460615E-01             1.014138E+01
                   1.2600             7.746013E+01            -1.747960E+00             7.920809E+01             3.261076E+05            -2.141061E+00            -6.441399E-03             3.995428E-01             1.014188E+01
                   1.4400             7.720316E+01            -1.999750E+00             7.920291E+01             3.261076E+05            -2.445487E+00            -7.357157E-03             4.530939E-01             1.014255E+01
                   1.6200             7.694735E+01            -2.251322E+00             7.919867E+01             3.261076E+05            -2.749770E+00            -8.272445E-03             5.067206E-01             1.014146E+01
                   1.8000             7.669439E+01            -2.502637E+00             7.919702E+01             3.261076E+05            -3.053879E+00            -9.187160E-03             5.604292E-01             1.014036E+01
                   1.9800             7.644633E+01            -2.753704E+00             7.920004E+01             3.261076E+05            -3.357828E+00            -1.010134E-02             6.142260E-01             1.014137E+01
                   2.1600             7.619902E+01            -3.004470E+00             7.920349E+01             3.261076E+05            -3.661574E+00            -1.101485E-02             6.681181E-01             1.014034E+01
                   2.3400             7.595675E+01            -3.254929E+00             7.921168E+01             3.261076E+05            -3.965113E+00            -1.192767E-02             7.221124E-01             1.014164E+01
                   2.5200             7.572735E+01            -3.505045E+00             7.923239E+01             3.261076E+05            -4.268422E+00            -1.283973E-02             7.762163E-01             1.014068E+01
                   2.7000             7.557405E+01            -3.754795E+00             7.932885E+01             3.261076E+05            -4.571479E+00            -1.375097E-02             8.304358E-01             1.013971E+01
