                   Degree             gamma_1[rad]        dgammadt_1[rad/s]      dgammadtt_1[rad/s2]
                   7.2000            -1.353067E-02            -1.834960E+01             5.359148E+02
                   7.3800            -1.386645E-02            -1.833968E+01             5.491263E+02
                   7.5600            -1.420205E-02            -1.832951E+01             5.623247E+02
                   7.7400            -1.453745E-02            -1.831910E+01             5.755096E+02
                   7.9200            -1.487266E-02            -1.830845E+01             5.886809E+02
                   8.1000            -1.520768E-02            -1.829756E+01             6.018382E+02
                   8.2800            -1.554249E-02            -1.828643E+01             6.149811E+02
                   8.4600            -1.587710E-02            -1.827506E+01             6.281094E+02
                   8.6400            -1.621150E-02            -1.826345E+01             6.412227E+02
                   8.8200            -1.654568E-02            -1.825160E+01             6.543208E+02
                   9.0000            -1.687965E-02            -1.823951E+01             6.674033E+02
                   9.1800            -1.721339E-02            -1.822718E+01             6.804700E+02
                   9.3600            -1.754690E-02            -1.821461E+01             6.935206E+02
                   9.5400            -1.788018E-02            -1.820181E+01             7.065547E+02
                   9.7200            -1.821323E-02            -1.818876E+01             7.195720E+02
                   9.9000            -1.854603E-02            -1.817548E+01             7.325723E+02
                  10.0800            -1.887859E-02            -1.816195E+01             7.455552E+02
                  10.2600            -1.921089E-02            -1.814819E+01             7.585205E+02
                  10.4400            -1.954295E-02            -1.813420E+01             7.714678E+02
                  10.6200            -1.987474E-02            -1.811997E+01             7.843969E+02
                  10.8000            -2.020628E-02            -1.810550E+01             7.973074E+02
                  10.9800            -2.053754E-02            -1.809079E+01             8.101991E+02
                  11.1600            -2.086854E-02            -1.807585E+01             8.230717E+02
                  11.3400            -2.119926E-02            -1.806067E+01             8.359248E+02
                  11.5200            -2.152970E-02            -1.804526E+01             8.487583E+02
                  11.7000            -2.185985E-02            -1.802961E+01             8.615717E+02
                  11.8800            -2.218972E-02            -1.801373E+01             8.743649E+02
                  12.0600            -2.251929E-02            -1.799761E+01             8.871375E+02
                  12.2400            -2.284857E-02            -1.798127E+01             8.998892E+02
                  12.4200            -2.317754E-02            -1.796468E+01             9.126198E+02
                  12.6000            -2.350621E-02            -1.794787E+01             9.253289E+02
                  12.7800            -2.383457E-02            -1.793082E+01             9.380164E+02
                  12.9600            -2.416262E-02            -1.791354E+01             9.506818E+02
                  13.1400            -2.449034E-02            -1.789603E+01             9.633249E+02
                  13.3200            -2.481775E-02            -1.787829E+01             9.759455E+02
                  13.5000            -2.514482E-02            -1.786032E+01             9.885433E+02
                  13.6800            -2.547157E-02            -1.784211E+01             1.001118E+03
                  13.8600            -2.579798E-02            -1.782368E+01             1.013669E+03
                  14.0400            -2.612405E-02            -1.780502E+01             1.026197E+03
                  14.2200            -2.644978E-02            -1.778612E+01             1.038700E+03
                  14.4000            -2.677516E-02            -1.776700E+01             1.051180E+03
                  14.5800            -2.710019E-02            -1.774765E+01             1.063635E+03
                  14.7600            -2.742486E-02            -1.772808E+01             1.076065E+03
                  14.9400            -2.774917E-02            -1.770827E+01             1.088470E+03
                  15.1200            -2.807312E-02            -1.768824E+01             1.100850E+03
                  15.3000            -2.839669E-02            -1.766798E+01             1.113204E+03
                  15.4800            -2.871990E-02            -1.764750E+01             1.125533E+03
                  15.6600            -2.904273E-02            -1.762679E+01             1.137835E+03
                  15.8400            -2.936517E-02            -1.760586E+01             1.150111E+03
                  16.0200            -2.968723E-02            -1.758470E+01             1.162360E+03
                  16.2000            -3.000891E-02            -1.756332E+01             1.174583E+03
                  16.3800            -3.033019E-02            -1.754171E+01             1.186778E+03
                  16.5600            -3.065107E-02            -1.751989E+01             1.198946E+03
                  16.7400            -3.097155E-02            -1.749783E+01             1.211087E+03
                  16.9200            -3.129162E-02            -1.747556E+01             1.223199E+03
                  17.1000            -3.161129E-02            -1.745307E+01             1.235283E+03
                  17.2800            -3.193054E-02            -1.743035E+01             1.247339E+03
                  17.4600            -3.224937E-02            -1.740742E+01             1.259367E+03
                  17.6400            -3.256778E-02            -1.738426E+01             1.271365E+03
                  17.8200            -3.288577E-02            -1.736089E+01             1.283334E+03
                  18.0000            -3.320332E-02            -1.733729E+01             1.295274E+03
                  18.1800            -3.352044E-02            -1.731348E+01             1.307184E+03
                  18.3600            -3.383713E-02            -1.728945E+01             1.319065E+03
                  18.5400            -3.415337E-02            -1.726520E+01             1.330915E+03
                  18.7200            -3.446916E-02            -1.724074E+01             1.342734E+03
                  18.9000            -3.478451E-02            -1.721606E+01             1.354524E+03
                  19.0800            -3.509940E-02            -1.719116E+01             1.366282E+03
                  19.2600            -3.541384E-02            -1.716605E+01             1.378009E+03
                  19.4400            -3.572781E-02            -1.714073E+01             1.389705E+03
                  19.6200            -3.604132E-02            -1.711519E+01             1.401370E+03
                  19.8000            -3.635436E-02            -1.708944E+01             1.413002E+03
                  19.9800            -3.666692E-02            -1.706348E+01             1.424603E+03
                  20.1600            -3.697901E-02            -1.703730E+01             1.436172E+03
                  20.3400            -3.729062E-02            -1.701091E+01             1.447708E+03
                  20.5200            -3.760174E-02            -1.698431E+01             1.459211E+03
                  20.7000            -3.791237E-02            -1.695750E+01             1.470681E+03
                  20.8800            -3.822251E-02            -1.693049E+01             1.482119E+03
                  21.0600            -3.853216E-02            -1.690326E+01             1.493523E+03
                  21.2400            -3.884130E-02            -1.687582E+01             1.504893E+03
                  21.4200            -3.914994E-02            -1.684818E+01             1.516230E+03
                  21.6000            -3.945807E-02            -1.682033E+01             1.527532E+03
                  21.7800            -3.976569E-02            -1.679227E+01             1.538801E+03
                  21.9600            -4.007280E-02            -1.676400E+01             1.550035E+03
                  22.1400            -4.037938E-02            -1.673554E+01             1.561234E+03
                  22.3200            -4.068545E-02            -1.670686E+01             1.572399E+03
                  22.5000            -4.099098E-02            -1.667798E+01             1.583528E+03
                  22.6800            -4.129599E-02            -1.664890E+01             1.594623E+03
                  22.8600            -4.160046E-02            -1.661962E+01             1.605681E+03
                  23.0400            -4.190439E-02            -1.659013E+01             1.616705E+03
                  23.2200            -4.220778E-02            -1.656045E+01             1.627692E+03
                  23.4000            -4.251063E-02            -1.653056E+01             1.638643E+03
                  23.5800            -4.281293E-02            -1.650047E+01             1.649558E+03
                  23.7600            -4.311467E-02            -1.647018E+01             1.660437E+03
                  23.9400            -4.341586E-02            -1.643969E+01             1.671279E+03
                  24.1200            -4.371649E-02            -1.640901E+01             1.682084E+03
                  24.3000            -4.401656E-02            -1.637813E+01             1.692852E+03
                  24.4800            -4.431605E-02            -1.634705E+01             1.703583E+03
                  24.6600            -4.461498E-02            -1.631577E+01             1.714277E+03
                  24.8400            -4.491334E-02            -1.628430E+01             1.724933E+03
                  25.0200            -4.521111E-02            -1.625264E+01             1.735551E+03
                  25.2000            -4.550831E-02            -1.622078E+01             1.746132E+03
                  25.3800            -4.580492E-02            -1.618873E+01             1.756674E+03
                  25.5600            -4.610094E-02            -1.615648E+01             1.767178E+03
                  25.7400            -4.639637E-02            -1.612404E+01             1.777643E+03
                  25.9200            -4.669120E-02            -1.609141E+01             1.788070E+03
                  26.1000            -4.698543E-02            -1.605860E+01             1.798458E+03
                  26.2800            -4.727907E-02            -1.602559E+01             1.808807E+03
                  26.4600            -4.757209E-02            -1.599239E+01             1.819117E+03
                  26.6400            -4.786451E-02            -1.595900E+01             1.829388E+03
                  26.8200            -4.815631E-02            -1.592543E+01             1.839619E+03
                  27.0000            -4.844750E-02            -1.589167E+01             1.849810E+03
                  27.1800            -4.873807E-02            -1.585772E+01             1.859962E+03
                  27.3600            -4.902802E-02            -1.582359E+01             1.870074E+03
                  27.5400            -4.931733E-02            -1.578927E+01             1.880145E+03
                  27.7200            -4.960602E-02            -1.575477E+01             1.890177E+03
                  27.9000            -4.989408E-02            -1.572009E+01             1.900168E+03
                  28.0800            -5.018150E-02            -1.568522E+01             1.910118E+03
                  28.2600            -5.046828E-02            -1.565017E+01             1.920027E+03
                  28.4400            -5.075441E-02            -1.561494E+01             1.929896E+03
                  28.6200            -5.103990E-02            -1.557953E+01             1.939724E+03
                  28.8000            -5.132474E-02            -1.554394E+01             1.949510E+03
                  28.9800            -5.160893E-02            -1.550817E+01             1.959255E+03
                  29.1600            -5.189246E-02            -1.547223E+01             1.968959E+03
                  29.3400            -5.217533E-02            -1.543610E+01             1.978621E+03
                  29.5200            -5.245754E-02            -1.539980E+01             1.988242E+03
                  29.7000            -5.273908E-02            -1.536333E+01             1.997820E+03
                  29.8800            -5.301995E-02            -1.532668E+01             2.007357E+03
                  30.0600            -5.330015E-02            -1.528985E+01             2.016851E+03
                  30.2400            -5.357968E-02            -1.525285E+01             2.026303E+03
                  30.4200            -5.385852E-02            -1.521568E+01             2.035713E+03
                  30.6000            -5.413669E-02            -1.517834E+01             2.045080E+03
                  30.7800            -5.441417E-02            -1.514082E+01             2.054404E+03
                  30.9600            -5.469096E-02            -1.510314E+01             2.063686E+03
                  31.1400            -5.496706E-02            -1.506529E+01             2.072925E+03
                  31.3200            -5.524246E-02            -1.502726E+01             2.082121E+03
                  31.5000            -5.551717E-02            -1.498907E+01             2.091273E+03
                  31.6800            -5.579118E-02            -1.495072E+01             2.100383E+03
                  31.8600            -5.606448E-02            -1.491219E+01             2.109449E+03
                  32.0400            -5.633708E-02            -1.487350E+01             2.118471E+03
                  32.2200            -5.660896E-02            -1.483465E+01             2.127450E+03
                  32.4000            -5.688014E-02            -1.479563E+01             2.136386E+03
                  32.5800            -5.715060E-02            -1.475645E+01             2.145277E+03
                  32.7600            -5.742034E-02            -1.471710E+01             2.154125E+03
                  32.9400            -5.768935E-02            -1.467760E+01             2.162928E+03
                  33.1200            -5.795765E-02            -1.463793E+01             2.171687E+03
                  33.3000            -5.822521E-02            -1.459811E+01             2.180403E+03
                  33.4800            -5.849205E-02            -1.455812E+01             2.189074E+03
                  33.6600            -5.875815E-02            -1.451798E+01             2.197700E+03
                  33.8400            -5.902352E-02            -1.447768E+01             2.206282E+03
                  34.0200            -5.928815E-02            -1.443722E+01             2.214819E+03
                  34.2000            -5.955203E-02            -1.439661E+01             2.223312E+03
                  34.3800            -5.981517E-02            -1.435584E+01             2.231760E+03
                  34.5600            -6.007756E-02            -1.431491E+01             2.240163E+03
                  34.7400            -6.033921E-02            -1.427384E+01             2.248521E+03
                  34.9200            -6.060010E-02            -1.423261E+01             2.256834E+03
                  35.1000            -6.086023E-02            -1.419123E+01             2.265102E+03
                  35.2800            -6.111960E-02            -1.414970E+01             2.273325E+03
                  35.4600            -6.137821E-02            -1.410802E+01             2.281502E+03
                  35.6400            -6.163606E-02            -1.406618E+01             2.289634E+03
                  35.8200            -6.189314E-02            -1.402420E+01             2.297721E+03
                  36.0000            -6.214946E-02            -1.398208E+01             2.305762E+03
                  36.1800            -6.240500E-02            -1.393980E+01             2.313757E+03
                  36.3600            -6.265976E-02            -1.389738E+01             2.321707E+03
                  36.5400            -6.291375E-02            -1.385482E+01             2.329612E+03
                  36.7200            -6.316695E-02            -1.381211E+01             2.337470E+03
                  36.9000            -6.341937E-02            -1.376926E+01             2.345283E+03
                  37.0800            -6.367101E-02            -1.372626E+01             2.353049E+03
                  37.2600            -6.392186E-02            -1.368312E+01             2.360770E+03
                  37.4400            -6.417192E-02            -1.363985E+01             2.368445E+03
                  37.6200            -6.442118E-02            -1.359643E+01             2.376073E+03
                  37.8000            -6.466965E-02            -1.355287E+01             2.383656E+03
                  37.9800            -6.491732E-02            -1.350918E+01             2.391192E+03
                  38.1600            -6.516419E-02            -1.346534E+01             2.398682E+03
                  38.3400            -6.541025E-02            -1.342137E+01             2.406125E+03
                  38.5200            -6.565551E-02            -1.337727E+01             2.413523E+03
                  38.7000            -6.589996E-02            -1.333303E+01             2.420874E+03
                  38.8800            -6.614360E-02            -1.328865E+01             2.428178E+03
                  39.0600            -6.638643E-02            -1.324414E+01             2.435436E+03
                  39.2400            -6.662844E-02            -1.319950E+01             2.442648E+03
                  39.4200            -6.686963E-02            -1.315473E+01             2.449813E+03
                  39.6000            -6.711000E-02            -1.310983E+01             2.456931E+03
                  39.7800            -6.734955E-02            -1.306479E+01             2.464003E+03
                  39.9600            -6.758828E-02            -1.301963E+01             2.471028E+03
                  40.1400            -6.782617E-02            -1.297434E+01             2.478006E+03
                  40.3200            -6.806324E-02            -1.292893E+01             2.484937E+03
                  40.5000            -6.829947E-02            -1.288338E+01             2.491822E+03
                  40.6800            -6.853487E-02            -1.283771E+01             2.498660E+03
                  40.8600            -6.876943E-02            -1.279192E+01             2.505451E+03
                  41.0400            -6.900315E-02            -1.274600E+01             2.512195E+03
                  41.2200            -6.923603E-02            -1.269996E+01             2.518892E+03
                  41.4000            -6.946806E-02            -1.265380E+01             2.525543E+03
                  41.5800            -6.969925E-02            -1.260751E+01             2.532146E+03
                  41.7600            -6.992959E-02            -1.256111E+01             2.538703E+03
                  41.9400            -7.015908E-02            -1.251458E+01             2.545212E+03
                  42.1200            -7.038772E-02            -1.246794E+01             2.551675E+03
                  42.3000            -7.061551E-02            -1.242118E+01             2.558091E+03
                  42.4800            -7.084243E-02            -1.237430E+01             2.564459E+03
                  42.6600            -7.106850E-02            -1.232730E+01             2.570781E+03
                  42.8400            -7.129371E-02            -1.228019E+01             2.577055E+03
                  43.0200            -7.151805E-02            -1.223297E+01             2.583283E+03
                  43.2000            -7.174153E-02            -1.218563E+01             2.589463E+03
                  43.3800            -7.196414E-02            -1.213818E+01             2.595596E+03
                  43.5600            -7.218588E-02            -1.209062E+01             2.601683E+03
                  43.7400            -7.240675E-02            -1.204295E+01             2.607722E+03
                  43.9200            -7.262674E-02            -1.199516E+01             2.613714E+03
                  44.1000            -7.284586E-02            -1.194727E+01             2.619659E+03
                  44.2800            -7.306410E-02            -1.189927E+01             2.625557E+03
                  44.4600            -7.328146E-02            -1.185116E+01             2.631408E+03
                  44.6400            -7.349794E-02            -1.180294E+01             2.637212E+03
                  44.8200            -7.371354E-02            -1.175462E+01             2.642969E+03
                  45.0000            -7.392825E-02            -1.170620E+01             2.648679E+03
                  45.1800            -7.414208E-02            -1.165767E+01             2.654342E+03
                  45.3600            -7.435501E-02            -1.160903E+01             2.659957E+03
                  45.5400            -7.456706E-02            -1.156030E+01             2.665526E+03
                  45.7200            -7.477821E-02            -1.151146E+01             2.671048E+03
                  45.9000            -7.498846E-02            -1.146252E+01             2.676523E+03
                  46.0800            -7.519782E-02            -1.141348E+01             2.681951E+03
                  46.2600            -7.540628E-02            -1.136435E+01             2.687331E+03
                  46.4400            -7.561385E-02            -1.131511E+01             2.692665E+03
                  46.6200            -7.582050E-02            -1.126578E+01             2.697953E+03
                  46.8000            -7.602626E-02            -1.121635E+01             2.703193E+03
                  46.9800            -7.623111E-02            -1.116683E+01             2.708386E+03
                  47.1600            -7.643505E-02            -1.111721E+01             2.713533E+03
                  47.3400            -7.663808E-02            -1.106750E+01             2.718632E+03
                  47.5200            -7.684020E-02            -1.101769E+01             2.723685E+03
                  47.7000            -7.704141E-02            -1.096779E+01             2.728691E+03
                  47.8800            -7.724171E-02            -1.091780E+01             2.733651E+03
                  48.0600            -7.744109E-02            -1.086772E+01             2.738564E+03
                  48.2400            -7.763955E-02            -1.081756E+01             2.743430E+03
                  48.4200            -7.783709E-02            -1.076730E+01             2.748249E+03
                  48.6000            -7.803372E-02            -1.071695E+01             2.753022E+03
                  48.7800            -7.822942E-02            -1.066652E+01             2.757748E+03
                  48.9600            -7.842419E-02            -1.061600E+01             2.762428E+03
                  49.1400            -7.861804E-02            -1.056540E+01             2.767062E+03
                  49.3200            -7.881097E-02            -1.051471E+01             2.771649E+03
                  49.5000            -7.900296E-02            -1.046394E+01             2.776189E+03
                  49.6800            -7.919403E-02            -1.041309E+01             2.780683E+03
                  49.8600            -7.938416E-02            -1.036215E+01             2.785131E+03
                  50.0400            -7.957336E-02            -1.031113E+01             2.789533E+03
                  50.2200            -7.976163E-02            -1.026004E+01             2.793888E+03
                  50.4000            -7.994896E-02            -1.020886E+01             2.798198E+03
                  50.5800            -8.013535E-02            -1.015761E+01             2.802461E+03
                  50.7600            -8.032080E-02            -1.010627E+01             2.806678E+03
                  50.9400            -8.050532E-02            -1.005486E+01             2.810849E+03
                  51.1200            -8.068889E-02            -1.000338E+01             2.814974E+03
                  51.3000            -8.087152E-02            -9.951818E+00             2.819054E+03
                  51.4800            -8.105320E-02            -9.900183E+00             2.823087E+03
                  51.6600            -8.123394E-02            -9.848475E+00             2.827075E+03
                  51.8400            -8.141373E-02            -9.796694E+00             2.831016E+03
                  52.0200            -8.159257E-02            -9.744842E+00             2.834913E+03
                  52.2000            -8.177047E-02            -9.692919E+00             2.838763E+03
                  52.3800            -8.194741E-02            -9.640925E+00             2.842568E+03
                  52.5600            -8.212340E-02            -9.588862E+00             2.846328E+03
                  52.7400            -8.229843E-02            -9.536731E+00             2.850042E+03
                  52.9200            -8.247251E-02            -9.484533E+00             2.853711E+03
                  53.1000            -8.264564E-02            -9.432267E+00             2.857334E+03
                  53.2800            -8.281781E-02            -9.379936E+00             2.860912E+03
                  53.4600            -8.298902E-02            -9.327539E+00             2.864445E+03
                  53.6400            -8.315927E-02            -9.275079E+00             2.867933E+03
                  53.8200            -8.332856E-02            -9.222554E+00             2.871376E+03
                  54.0000            -8.349688E-02            -9.169968E+00             2.874774E+03
                  54.1800            -8.366425E-02            -9.117319E+00             2.878127E+03
                  54.3600            -8.383065E-02            -9.064609E+00             2.881436E+03
                  54.5400            -8.399608E-02            -9.011839E+00             2.884699E+03
                  54.7200            -8.416055E-02            -8.959010E+00             2.887918E+03
                  54.9000            -8.432405E-02            -8.906123E+00             2.891092E+03
                  55.0800            -8.448658E-02            -8.853177E+00             2.894222E+03
                  55.2600            -8.464814E-02            -8.800175E+00             2.897308E+03
                  55.4400            -8.480873E-02            -8.747117E+00             2.900349E+03
                  55.6200            -8.496835E-02            -8.694003E+00             2.903345E+03
                  55.8000            -8.512700E-02            -8.640835E+00             2.906298E+03
                  55.9800            -8.528468E-02            -8.587613E+00             2.909206E+03
                  56.1600            -8.544137E-02            -8.534338E+00             2.912071E+03
                  56.3400            -8.559710E-02            -8.481012E+00             2.914891E+03
                  56.5200            -8.575184E-02            -8.427634E+00             2.917667E+03
                  56.7000            -8.590561E-02            -8.374206E+00             2.920400E+03
                  56.8800            -8.605840E-02            -8.320728E+00             2.923089E+03
                  57.0600            -8.621022E-02            -8.267201E+00             2.925735E+03
                  57.2400            -8.636105E-02            -8.213626E+00             2.928337E+03
                  57.4200            -8.651090E-02            -8.160004E+00             2.930895E+03
                  57.6000            -8.665977E-02            -8.106335E+00             2.933410E+03
                  57.7800            -8.680765E-02            -8.052621E+00             2.935882E+03
                  57.9600            -8.695455E-02            -7.998862E+00             2.938311E+03
                  58.1400            -8.710047E-02            -7.945059E+00             2.940696E+03
                  58.3200            -8.724540E-02            -7.891212E+00             2.943039E+03
                  58.5000            -8.738935E-02            -7.837323E+00             2.945339E+03
                  58.6800            -8.753231E-02            -7.783392E+00             2.947596E+03
                  58.8600            -8.767428E-02            -7.729421E+00             2.949810E+03
                  59.0400            -8.781526E-02            -7.675409E+00             2.951982E+03
                  59.2200            -8.795526E-02            -7.621358E+00             2.954111E+03
                  59.4000            -8.809426E-02            -7.567268E+00             2.956198E+03
                  59.5800            -8.823228E-02            -7.513140E+00             2.958242E+03
                  59.7600            -8.836930E-02            -7.458976E+00             2.960244E+03
                  59.9400            -8.850534E-02            -7.404775E+00             2.962205E+03
                  60.1200            -8.864037E-02            -7.350538E+00             2.964123E+03
                  60.3000            -8.877442E-02            -7.296267E+00             2.965999E+03
                  60.4800            -8.890747E-02            -7.241962E+00             2.967833E+03
                  60.6600            -8.903953E-02            -7.187623E+00             2.969626E+03
                  60.8400            -8.917060E-02            -7.133253E+00             2.971377E+03
                  61.0200            -8.930066E-02            -7.078850E+00             2.973087E+03
                  61.2000            -8.942974E-02            -7.024417E+00             2.974755E+03
                  61.3800            -8.955781E-02            -6.969953E+00             2.976382E+03
                  61.5600            -8.968489E-02            -6.915460E+00             2.977967E+03
                  61.7400            -8.981097E-02            -6.860938E+00             2.979512E+03
                  61.9200            -8.993605E-02            -6.806388E+00             2.981015E+03
                  62.1000            -9.006014E-02            -6.751812E+00             2.982478E+03
                  62.2800            -9.018322E-02            -6.697208E+00             2.983900E+03
                  62.4600            -9.030531E-02            -6.642579E+00             2.985281E+03
                  62.6400            -9.042639E-02            -6.587926E+00             2.986622E+03
                  62.8200            -9.054647E-02            -6.533248E+00             2.987922E+03
                  63.0000            -9.066556E-02            -6.478546E+00             2.989182E+03
                  63.1800            -9.078364E-02            -6.423822E+00             2.990402E+03
                  63.3600            -9.090072E-02            -6.369076E+00             2.991582E+03
                  63.5400            -9.101680E-02            -6.314308E+00             2.992722E+03
                  63.7200            -9.113187E-02            -6.259520E+00             2.993821E+03
                  63.9000            -9.124594E-02            -6.204713E+00             2.994881E+03
                  64.0800            -9.135901E-02            -6.149886E+00             2.995902E+03
                  64.2600            -9.147108E-02            -6.095041E+00             2.996883E+03
                  64.4400            -9.158214E-02            -6.040178E+00             2.997824E+03
                  64.6200            -9.169219E-02            -5.985298E+00             2.998726E+03
                  64.8000            -9.180124E-02            -5.930403E+00             2.999589E+03
                  64.9800            -9.190929E-02            -5.875491E+00             3.000413E+03
                  65.1600            -9.201633E-02            -5.820565E+00             3.001198E+03
                  65.3400            -9.212237E-02            -5.765625E+00             3.001944E+03
                  65.5200            -9.222740E-02            -5.710672E+00             3.002651E+03
                  65.7000            -9.233142E-02            -5.655706E+00             3.003320E+03
                  65.8800            -9.243444E-02            -5.600728E+00             3.003950E+03
                  66.0600            -9.253645E-02            -5.545739E+00             3.004542E+03
                  66.2400            -9.263746E-02            -5.490740E+00             3.005096E+03
                  66.4200            -9.273745E-02            -5.435730E+00             3.005611E+03
                  66.6000            -9.283645E-02            -5.380712E+00             3.006089E+03
                  66.7800            -9.293443E-02            -5.325685E+00             3.006528E+03
                  66.9600            -9.303141E-02            -5.270651E+00             3.006930E+03
                  67.1400            -9.312738E-02            -5.215609E+00             3.007294E+03
                  67.3200            -9.322234E-02            -5.160561E+00             3.007621E+03
                  67.5000            -9.331629E-02            -5.105507E+00             3.007910E+03
                  67.6800            -9.340924E-02            -5.050449E+00             3.008162E+03
                  67.8600            -9.350118E-02            -4.995386E+00             3.008376E+03
                  68.0400            -9.359211E-02            -4.940320E+00             3.008554E+03
                  68.2200            -9.368203E-02            -4.885250E+00             3.008695E+03
                  68.4000            -9.377095E-02            -4.830179E+00             3.008799E+03
                  68.5800            -9.385885E-02            -4.775105E+00             3.008866E+03
                  68.7600            -9.394575E-02            -4.720031E+00             3.008897E+03
                  68.9400            -9.403164E-02            -4.664957E+00             3.008891E+03
                  69.1200            -9.411653E-02            -4.609883E+00             3.008849E+03
                  69.3000            -9.420040E-02            -4.554810E+00             3.008771E+03
                  69.4800            -9.428327E-02            -4.499739E+00             3.008657E+03
                  69.6600            -9.436512E-02            -4.444670E+00             3.008507E+03
                  69.8400            -9.444598E-02            -4.389604E+00             3.008321E+03
                  70.0200            -9.452582E-02            -4.334542E+00             3.008099E+03
                  70.2000            -9.460465E-02            -4.279485E+00             3.007842E+03
                  70.3800            -9.468248E-02            -4.224432E+00             3.007550E+03
                  70.5600            -9.475930E-02            -4.169385E+00             3.007222E+03
                  70.7400            -9.483511E-02            -4.114345E+00             3.006859E+03
                  70.9200            -9.490992E-02            -4.059311E+00             3.006461E+03
                  71.1000            -9.498371E-02            -4.004285E+00             3.006028E+03
                  71.2800            -9.505650E-02            -3.949267E+00             3.005560E+03
                  71.4600            -9.512829E-02            -3.894258E+00             3.005058E+03
                  71.6400            -9.519906E-02            -3.839259E+00             3.004521E+03
                  71.8200            -9.526883E-02            -3.784269E+00             3.003949E+03
                  72.0000            -9.533760E-02            -3.729291E+00             3.003344E+03
                  72.1800            -9.540535E-02            -3.674323E+00             3.002704E+03
                  72.3600            -9.547211E-02            -3.619368E+00             3.002030E+03
                  72.5400            -9.553785E-02            -3.564426E+00             3.001323E+03
                  72.7200            -9.560259E-02            -3.509496E+00             3.000582E+03
                  72.9000            -9.566633E-02            -3.454581E+00             2.999807E+03
                  73.0800            -9.572906E-02            -3.399680E+00             2.998998E+03
                  73.2600            -9.579078E-02            -3.344794E+00             2.998156E+03
                  73.4400            -9.585150E-02            -3.289924E+00             2.997281E+03
                  73.6200            -9.591122E-02            -3.235070E+00             2.996373E+03
                  73.8000            -9.596993E-02            -3.180233E+00             2.995432E+03
                  73.9800            -9.602764E-02            -3.125413E+00             2.994458E+03
                  74.1600            -9.608434E-02            -3.070612E+00             2.993451E+03
                  74.3400            -9.614005E-02            -3.015829E+00             2.992412E+03
                  74.5200            -9.619475E-02            -2.961066E+00             2.991340E+03
                  74.7000            -9.624844E-02            -2.906322E+00             2.990236E+03
                  74.8800            -9.630114E-02            -2.851599E+00             2.989100E+03
                  75.0600            -9.635283E-02            -2.796897E+00             2.987931E+03
                  75.2400            -9.640353E-02            -2.742217E+00             2.986731E+03
                  75.4200            -9.645322E-02            -2.687559E+00             2.985499E+03
                  75.6000            -9.650191E-02            -2.632924E+00             2.984235E+03
