                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             5.335687E-04             7.086535E+00             0.000000E+00             1.539463E+00             6.327004E+03
                   0.1800             3.401128E-02             7.162381E+00             0.000000E+00             1.266132E+00             6.326808E+03
                   0.3600             5.856115E-02             7.158074E+00             0.000000E+00             1.462852E+00             6.326939E+03
                   0.5400             8.061761E-02             7.173147E+00             0.000000E+00             1.531436E+00             6.327000E+03
                   0.7200             1.014563E-01             7.192360E+00             0.000000E+00             1.558904E+00             6.327027E+03
                   0.9000             1.215271E-01             7.211813E+00             0.000000E+00             1.569103E+00             6.327038E+03
                   1.0800             1.410215E-01             7.230021E+00             0.000000E+00             1.571515E+00             6.327042E+03
                   1.2600             1.600390E-01             7.246329E+00             0.000000E+00             1.570449E+00             6.327041E+03
                   1.4400             1.786436E-01             7.260438E+00             0.000000E+00             1.567975E+00             6.327040E+03
                   1.6200             1.968837E-01             7.272207E+00             0.000000E+00             1.565115E+00             6.327038E+03
                   1.8000             2.147982E-01             7.281574E+00             0.000000E+00             1.562393E+00             6.327036E+03
                   1.9800             2.324203E-01             7.288519E+00             0.000000E+00             1.560077E+00             6.327034E+03
                   2.1600             2.497779E-01             7.293042E+00             0.000000E+00             1.558304E+00             6.327033E+03
                   2.3400             2.668955E-01             7.295162E+00             0.000000E+00             1.557140E+00             6.327032E+03
                   2.5200             2.837939E-01             7.294916E+00             0.000000E+00             1.556614E+00             6.327032E+03
                   2.7000             3.004913E-01             7.292395E+00             0.000000E+00             1.556721E+00             6.327032E+03
                   2.8800             3.170037E-01             7.287976E+00             0.000000E+00             1.557363E+00             6.327032E+03
                   3.0600             3.333447E-01             7.283025E+00             0.000000E+00             1.558165E+00             6.327033E+03
                   3.2400             3.495266E-01             7.278106E+00             0.000000E+00             1.558972E+00             6.327034E+03
                   3.4200             3.655605E-01             7.273225E+00             0.000000E+00             1.559783E+00             6.327034E+03
                   3.6000             3.814561E-01             7.268381E+00             0.000000E+00             1.560598E+00             6.327035E+03
                   3.7800             3.972219E-01             7.263574E+00             0.000000E+00             1.561416E+00             6.327036E+03
                   3.9600             4.128661E-01             7.258805E+00             0.000000E+00             1.562238E+00             6.327037E+03
                   4.1400             4.283955E-01             7.254072E+00             0.000000E+00             1.563063E+00             6.327037E+03
                   4.3200             4.438168E-01             7.249377E+00             0.000000E+00             1.563890E+00             6.327038E+03
                   4.5000             4.591359E-01             7.244719E+00             0.000000E+00             1.564720E+00             6.327039E+03
                   4.6800             4.743585E-01             7.240098E+00             0.000000E+00             1.565552E+00             6.327040E+03
                   4.8600             4.894895E-01             7.235514E+00             0.000000E+00             1.566386E+00             6.327040E+03
                   5.0400             5.045338E-01             7.230966E+00             0.000000E+00             1.567220E+00             6.327041E+03
                   5.2200             5.194959E-01             7.226455E+00             0.000000E+00             1.568056E+00             6.327042E+03
                   5.4000             5.343798E-01             7.221981E+00             0.000000E+00             1.568892E+00             6.327043E+03
                   5.5800             5.491896E-01             7.217543E+00             0.000000E+00             1.569728E+00             6.327043E+03
                   5.7600             5.639290E-01             7.213142E+00             0.000000E+00             1.570564E+00             6.327044E+03
                   5.9400             5.786014E-01             7.208777E+00             0.000000E+00             1.571399E+00             6.327045E+03
                   6.1200             5.932103E-01             7.204448E+00             0.000000E+00             1.572233E+00             6.327046E+03
                   6.3000             6.077590E-01             7.200156E+00             0.000000E+00             1.573065E+00             6.327046E+03
                   6.4800             6.222504E-01             7.195899E+00             0.000000E+00             1.573896E+00             6.327047E+03
                   6.6600             6.366876E-01             7.191678E+00             0.000000E+00             1.574724E+00             6.327048E+03
                   6.8400             6.510735E-01             7.187494E+00             0.000000E+00             1.575550E+00             6.327049E+03
                   7.0200             6.654108E-01             7.183345E+00             0.000000E+00             1.576372E+00             6.327049E+03
                   7.2000             6.797022E-01             7.179232E+00             0.000000E+00             1.577191E+00             6.327050E+03
                   7.3800             6.939503E-01             7.175154E+00             0.000000E+00             1.578007E+00             6.327051E+03
                   7.5600             7.081576E-01             7.171112E+00             0.000000E+00             1.578818E+00             6.327052E+03
                   7.7400             7.223266E-01             7.167105E+00             0.000000E+00             1.579624E+00             6.327052E+03
                   7.9200             7.364597E-01             7.163133E+00             0.000000E+00             1.580426E+00             6.327053E+03
                   8.1000             7.505593E-01             7.159196E+00             0.000000E+00             1.581223E+00             6.327054E+03
                   8.2800             7.646276E-01             7.155294E+00             0.000000E+00             1.582014E+00             6.327054E+03
                   8.4600             7.786670E-01             7.151427E+00             0.000000E+00             1.582799E+00             6.327055E+03
                   8.6400             7.926796E-01             7.147595E+00             0.000000E+00             1.583578E+00             6.327056E+03
                   8.8200             8.066677E-01             7.143797E+00             0.000000E+00             1.584351E+00             6.327056E+03
                   9.0000             8.206334E-01             7.140034E+00             0.000000E+00             1.585117E+00             6.327057E+03
                   9.1800             8.345787E-01             7.136305E+00             0.000000E+00             1.585876E+00             6.327058E+03
                   9.3600             8.485059E-01             7.132610E+00             0.000000E+00             1.586627E+00             6.327058E+03
                   9.5400             8.624168E-01             7.128950E+00             0.000000E+00             1.587371E+00             6.327059E+03
                   9.7200             8.763135E-01             7.125323E+00             0.000000E+00             1.588108E+00             6.327060E+03
                   9.9000             8.901980E-01             7.121730E+00             0.000000E+00             1.588836E+00             6.327060E+03
                  10.0800             9.040721E-01             7.118170E+00             0.000000E+00             1.589556E+00             6.327061E+03
                  10.2600             9.179378E-01             7.114644E+00             0.000000E+00             1.590268E+00             6.327062E+03
                  10.4400             9.317969E-01             7.111151E+00             0.000000E+00             1.590972E+00             6.327062E+03
                  10.6200             9.456512E-01             7.107690E+00             0.000000E+00             1.591667E+00             6.327063E+03
                  10.8000             9.595025E-01             7.104263E+00             0.000000E+00             1.592353E+00             6.327064E+03
                  10.9800             9.733526E-01             7.100869E+00             0.000000E+00             1.593031E+00             6.327064E+03
                  11.1600             9.872031E-01             7.097507E+00             0.000000E+00             1.593700E+00             6.327065E+03
                  11.3400             1.001056E+00             7.094177E+00             0.000000E+00             1.594360E+00             6.327065E+03
                  11.5200             1.014912E+00             7.090879E+00             0.000000E+00             1.595012E+00             6.327066E+03
                  11.7000             1.028773E+00             7.087613E+00             0.000000E+00             1.595655E+00             6.327066E+03
                  11.8800             1.042642E+00             7.084379E+00             0.000000E+00             1.596289E+00             6.327067E+03
                  12.0600             1.056518E+00             7.081176E+00             0.000000E+00             1.596915E+00             6.327068E+03
                  12.2400             1.070404E+00             7.078005E+00             0.000000E+00             1.597532E+00             6.327068E+03
                  12.4200             1.084300E+00             7.074864E+00             0.000000E+00             1.598141E+00             6.327069E+03
                  12.6000             1.098209E+00             7.071754E+00             0.000000E+00             1.598743E+00             6.327069E+03
                  12.7800             1.112131E+00             7.068675E+00             0.000000E+00             1.599336E+00             6.327070E+03
                  12.9600             1.126068E+00             7.065626E+00             0.000000E+00             1.599923E+00             6.327070E+03
                  13.1400             1.140020E+00             7.062607E+00             0.000000E+00             1.600501E+00             6.327071E+03
                  13.3200             1.153989E+00             7.059618E+00             0.000000E+00             1.601073E+00             6.327071E+03
                  13.5000             1.167975E+00             7.056658E+00             0.000000E+00             1.601639E+00             6.327072E+03
                  13.6800             1.181980E+00             7.053727E+00             0.000000E+00             1.602198E+00             6.327072E+03
                  13.8600             1.196003E+00             7.050826E+00             0.000000E+00             1.602752E+00             6.327073E+03
                  14.0400             1.210047E+00             7.047953E+00             0.000000E+00             1.603301E+00             6.327073E+03
                  14.2200             1.224110E+00             7.045108E+00             0.000000E+00             1.603845E+00             6.327074E+03
                  14.4000             1.238195E+00             7.042291E+00             0.000000E+00             1.604385E+00             6.327074E+03
                  14.5800             1.252301E+00             7.039502E+00             0.000000E+00             1.604922E+00             6.327074E+03
                  14.7600             1.266429E+00             7.036741E+00             0.000000E+00             1.605455E+00             6.327075E+03
                  14.9400             1.280580E+00             7.034006E+00             0.000000E+00             1.605986E+00             6.327075E+03
                  15.1200             1.294752E+00             7.031299E+00             0.000000E+00             1.606515E+00             6.327076E+03
                  15.3000             1.308947E+00             7.028617E+00             0.000000E+00             1.607044E+00             6.327076E+03
                  15.4800             1.323165E+00             7.025962E+00             0.000000E+00             1.607572E+00             6.327077E+03
                  15.6600             1.337405E+00             7.023333E+00             0.000000E+00             1.608100E+00             6.327077E+03
                  15.8400             1.351667E+00             7.020730E+00             0.000000E+00             1.608630E+00             6.327078E+03
                  16.0200             1.365952E+00             7.018151E+00             0.000000E+00             1.609162E+00             6.327078E+03
                  16.2000             1.380259E+00             7.015597E+00             0.000000E+00             1.609696E+00             6.327079E+03
                  16.3800             1.394587E+00             7.013068E+00             0.000000E+00             1.610234E+00             6.327079E+03
                  16.5600             1.408937E+00             7.010563E+00             0.000000E+00             1.610776E+00             6.327079E+03
                  16.7400             1.423308E+00             7.008081E+00             0.000000E+00             1.611323E+00             6.327080E+03
                  16.9200             1.437699E+00             7.005623E+00             0.000000E+00             1.611876E+00             6.327080E+03
                  17.1000             1.452109E+00             7.003188E+00             0.000000E+00             1.612436E+00             6.327081E+03
                  17.2800             1.466539E+00             7.000775E+00             0.000000E+00             1.613004E+00             6.327081E+03
                  17.4600             1.480986E+00             6.998385E+00             0.000000E+00             1.613580E+00             6.327082E+03
                  17.6400             1.495452E+00             6.996017E+00             0.000000E+00             1.614166E+00             6.327082E+03
                  17.8200             1.509934E+00             6.993670E+00             0.000000E+00             1.614762E+00             6.327083E+03
                  18.0000             1.524431E+00             6.991345E+00             0.000000E+00             1.615369E+00             6.327083E+03
                  18.1800             1.538944E+00             6.989040E+00             0.000000E+00             1.615988E+00             6.327084E+03
                  18.3600             1.553470E+00             6.986756E+00             0.000000E+00             1.616620E+00             6.327084E+03
                  18.5400             1.568010E+00             6.984492E+00             0.000000E+00             1.617266E+00             6.327085E+03
                  18.7200             1.582561E+00             6.982248E+00             0.000000E+00             1.617926E+00             6.327086E+03
                  18.9000             1.597122E+00             6.980023E+00             0.000000E+00             1.618601E+00             6.327086E+03
                  19.0800             1.611694E+00             6.977818E+00             0.000000E+00             1.619293E+00             6.327087E+03
                  19.2600             1.626273E+00             6.975631E+00             0.000000E+00             1.620001E+00             6.327087E+03
                  19.4400             1.640860E+00             6.973462E+00             0.000000E+00             1.620727E+00             6.327088E+03
                  19.6200             1.655453E+00             6.971311E+00             0.000000E+00             1.621472E+00             6.327089E+03
                  19.8000             1.670051E+00             6.969178E+00             0.000000E+00             1.622235E+00             6.327089E+03
                  19.9800             1.684653E+00             6.967063E+00             0.000000E+00             1.623018E+00             6.327090E+03
                  20.1600             1.699256E+00             6.964964E+00             0.000000E+00             1.623822E+00             6.327091E+03
                  20.3400             1.713862E+00             6.962882E+00             0.000000E+00             1.624647E+00             6.327092E+03
                  20.5200             1.728467E+00             6.960816E+00             0.000000E+00             1.625493E+00             6.327092E+03
                  20.7000             1.743070E+00             6.958766E+00             0.000000E+00             1.626362E+00             6.327093E+03
                  20.8800             1.757672E+00             6.956732E+00             0.000000E+00             1.627254E+00             6.327094E+03
                  21.0600             1.772269E+00             6.954713E+00             0.000000E+00             1.628169E+00             6.327095E+03
                  21.2400             1.786862E+00             6.952709E+00             0.000000E+00             1.629109E+00             6.327096E+03
                  21.4200             1.801448E+00             6.950720E+00             0.000000E+00             1.630072E+00             6.327097E+03
                  21.6000             1.816028E+00             6.948745E+00             0.000000E+00             1.631061E+00             6.327098E+03
                  21.7800             1.830598E+00             6.946784E+00             0.000000E+00             1.632074E+00             6.327098E+03
                  21.9600             1.845159E+00             6.944837E+00             0.000000E+00             1.633114E+00             6.327099E+03
                  22.1400             1.859709E+00             6.942904E+00             0.000000E+00             1.634179E+00             6.327100E+03
                  22.3200             1.874247E+00             6.940984E+00             0.000000E+00             1.635271E+00             6.327101E+03
                  22.5000             1.888773E+00             6.939076E+00             0.000000E+00             1.636389E+00             6.327102E+03
                  22.6800             1.903284E+00             6.937182E+00             0.000000E+00             1.637534E+00             6.327104E+03
                  22.8600             1.917779E+00             6.935299E+00             0.000000E+00             1.638706E+00             6.327105E+03
                  23.0400             1.932259E+00             6.933429E+00             0.000000E+00             1.639905E+00             6.327106E+03
                  23.2200             1.946722E+00             6.931571E+00             0.000000E+00             1.641132E+00             6.327107E+03
                  23.4000             1.961166E+00             6.929724E+00             0.000000E+00             1.642386E+00             6.327108E+03
                  23.5800             1.975591E+00             6.927889E+00             0.000000E+00             1.643668E+00             6.327109E+03
                  23.7600             1.989997E+00             6.926064E+00             0.000000E+00             1.644977E+00             6.327111E+03
                  23.9400             2.004381E+00             6.924251E+00             0.000000E+00             1.646314E+00             6.327112E+03
                  24.1200             2.018744E+00             6.922448E+00             0.000000E+00             1.647679E+00             6.327113E+03
                  24.3000             2.033084E+00             6.920656E+00             0.000000E+00             1.649071E+00             6.327114E+03
                  24.4800             2.047401E+00             6.918873E+00             0.000000E+00             1.650490E+00             6.327116E+03
                  24.6600             2.061694E+00             6.917101E+00             0.000000E+00             1.651938E+00             6.327117E+03
                  24.8400             2.075961E+00             6.915338E+00             0.000000E+00             1.653412E+00             6.327119E+03
                  25.0200             2.090204E+00             6.913585E+00             0.000000E+00             1.654914E+00             6.327120E+03
                  25.2000             2.104420E+00             6.911841E+00             0.000000E+00             1.656442E+00             6.327122E+03
                  25.3800             2.118609E+00             6.910106E+00             0.000000E+00             1.657998E+00             6.327123E+03
