                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             2.374997E+01             3.528981E-02             3.171224E-01             5.000007E-01             4.999988E-01
                   0.1800             2.374940E+01             3.287354E-02             3.114533E-01             5.000127E-01            -5.203274E-02
                   0.3600             2.374943E+01             3.298334E-02             3.115007E-01             5.000121E-01            -5.702387E-02
                   0.5400             2.374946E+01             3.311151E-02             3.115467E-01             5.000114E-01            -5.752717E-02
                   0.7200             2.374949E+01             3.325568E-02             3.115914E-01             5.000107E-01            -5.414371E-02
                   0.9000             2.374952E+01             3.341472E-02             3.116353E-01             5.000101E-01            -4.683059E-02
                   1.0800             2.374952E+01             3.360881E-02             3.117669E-01             5.000101E-01            -7.680192E-02
                   1.2600             2.374955E+01             3.379338E-02             3.118019E-01             5.000095E-01            -6.377826E-02
                   1.4400             2.374958E+01             3.399196E-02             3.118406E-01             5.000088E-01            -4.667821E-02
                   1.6200             2.374958E+01             3.422699E-02             3.119801E-01             5.000089E-01            -7.315406E-02
                   1.8000             2.374958E+01             3.448206E-02             3.121536E-01             5.000089E-01            -9.976584E-02
                   1.9800             2.374961E+01             3.470946E-02             3.121582E-01             5.000082E-01            -7.428968E-02
                   2.1600             2.374961E+01             3.498868E-02             3.123369E-01             5.000083E-01            -9.883550E-02
                   2.3400             2.374964E+01             3.523656E-02             3.123319E-01             5.000076E-01            -6.672398E-02
                   2.5200             2.374964E+01             3.553662E-02             3.125062E-01             5.000077E-01            -8.901561E-02
                   2.7000             2.374963E+01             3.585263E-02             3.127072E-01             5.000077E-01            -1.112365E-01
                   2.8800             2.374967E+01             3.612395E-02             3.126681E-01             5.000070E-01            -7.002618E-02
                   3.0600             2.374966E+01             3.645560E-02             3.128525E-01             5.000071E-01            -8.980995E-02
                   3.2400             2.374966E+01             3.680105E-02             3.130590E-01             5.000072E-01            -1.094394E-01
                   3.4200             2.374966E+01             3.715995E-02             3.132880E-01             5.000072E-01            -1.288901E-01
                   3.6000             2.374969E+01             3.745387E-02             3.131854E-01             5.000065E-01            -7.612279E-02
                   3.7800             2.374969E+01             3.782303E-02             3.133840E-01             5.000065E-01            -9.302879E-02
                   3.9600             2.374969E+01             3.820422E-02             3.136004E-01             5.000066E-01            -1.097202E-01
                   4.1400             2.374968E+01             3.859675E-02             3.138346E-01             5.000067E-01            -1.261783E-01
                   4.3200             2.374968E+01             3.900031E-02             3.140866E-01             5.000068E-01            -1.423890E-01
                   4.5000             2.374968E+01             3.941459E-02             3.143564E-01             5.000068E-01            -1.583391E-01
                   4.6800             2.374971E+01             3.972652E-02             3.141105E-01             5.000060E-01            -8.976646E-02
                   4.8600             2.374971E+01             4.014551E-02             3.143330E-01             5.000061E-01            -1.032378E-01
                   5.0400             2.374971E+01             4.057384E-02             3.145687E-01             5.000062E-01            -1.164532E-01
                   5.2200             2.374970E+01             4.101130E-02             3.148174E-01             5.000062E-01            -1.294043E-01
                   5.4000             2.374970E+01             4.145731E-02             3.150789E-01             5.000063E-01            -1.420844E-01
                   5.5800             2.374970E+01             4.191166E-02             3.153529E-01             5.000064E-01            -1.544857E-01
                   5.7600             2.374969E+01             4.237421E-02             3.156392E-01             5.000064E-01            -1.666038E-01
                   5.9400             2.374969E+01             4.284445E-02             3.159375E-01             5.000065E-01            -1.784321E-01
                   6.1200             2.374969E+01             4.332232E-02             3.162474E-01             5.000066E-01            -1.899657E-01
                   6.3000             2.374973E+01             4.364016E-02             3.157345E-01             5.000057E-01            -1.010294E-01
                   6.4800             2.374973E+01             4.411700E-02             3.159813E-01             5.000057E-01            -1.103976E-01
                   6.6600             2.374972E+01             4.460045E-02             3.162363E-01             5.000058E-01            -1.195017E-01
                   6.8400             2.374972E+01             4.509020E-02             3.164990E-01             5.000059E-01            -1.283373E-01
                   7.0200             2.374972E+01             4.558588E-02             3.167693E-01             5.000059E-01            -1.369020E-01
                   7.2000             2.374971E+01             4.608735E-02             3.170467E-01             5.000060E-01            -1.451920E-01
                   7.3800             2.374971E+01             4.659436E-02             3.173308E-01             5.000061E-01            -1.532047E-01
                   7.5600             2.374971E+01             4.710681E-02             3.176214E-01             5.000061E-01            -1.609370E-01
                   7.7400             2.374971E+01             4.762429E-02             3.179179E-01             5.000062E-01            -1.683856E-01
                   7.9200             2.374970E+01             4.814662E-02             3.182201E-01             5.000063E-01            -1.755483E-01
                   8.1000             2.374970E+01             4.867357E-02             3.185274E-01             5.000063E-01            -1.824217E-01
                   8.2800             2.374970E+01             4.920486E-02             3.188394E-01             5.000064E-01            -1.890035E-01
                   8.4600             2.374969E+01             4.974069E-02             3.191557E-01             5.000065E-01            -1.952906E-01
                   8.6400             2.374969E+01             5.028019E-02             3.194758E-01             5.000065E-01            -2.012806E-01
                   8.8200             2.374969E+01             5.082382E-02             3.197991E-01             5.000066E-01            -2.069705E-01
                   9.0000             2.374968E+01             5.137098E-02             3.201253E-01             5.000067E-01            -2.123587E-01
                   9.1800             2.374968E+01             5.192154E-02             3.204538E-01             5.000068E-01            -2.174417E-01
                   9.3600             2.374968E+01             5.247532E-02             3.207841E-01             5.000068E-01            -2.222181E-01
                   9.5400             2.374967E+01             5.303207E-02             3.211156E-01             5.000069E-01            -2.266848E-01
                   9.7200             2.374967E+01             5.359187E-02             3.214479E-01             5.000070E-01            -2.308399E-01
                   9.9000             2.374967E+01             5.415433E-02             3.217805E-01             5.000070E-01            -2.346817E-01
                  10.0800             2.374966E+01             5.471932E-02             3.221128E-01             5.000071E-01            -2.382076E-01
                  10.2600             2.374966E+01             5.528654E-02             3.224443E-01             5.000072E-01            -2.414162E-01
                  10.4400             2.374966E+01             5.585603E-02             3.227744E-01             5.000073E-01            -2.443058E-01
