                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.407436E-02             5.941215E-04             1.787505E-06             2.575601E-05             6.216650E-04             4.639296E-01             5.921788E-02             4.645513E-01
                   0.1800             7.258487E-02            -1.820972E-03            -5.478666E-06             4.624374E-04            -1.364014E-03             4.620601E-01             5.909270E-02             4.606960E-01
                   0.3600             7.269054E-02            -3.597138E-03            -1.082249E-05             7.729960E-04            -2.834965E-03             4.619158E-01             5.909151E-02             4.590808E-01
                   0.5400             7.281625E-02            -5.373391E-03            -1.616652E-05             1.083487E-03            -4.306071E-03             4.617942E-01             5.909133E-02             4.574882E-01
                   0.7200             7.295958E-02            -7.149545E-03            -2.151015E-05             1.394126E-03            -5.776928E-03             4.616929E-01             5.909203E-02             4.559160E-01
                   0.9000             7.311905E-02            -8.925120E-03            -2.685192E-05             1.705028E-03            -7.246944E-03             4.616106E-01             5.909364E-02             4.543636E-01
                   1.0800             7.329373E-02            -1.070001E-02            -3.219146E-05             2.016256E-03            -8.715943E-03             4.615369E-01             5.908665E-02             4.528209E-01
                   1.2600             7.348300E-02            -1.247445E-02            -3.752949E-05             2.327854E-03            -1.018413E-02             4.614896E-01             5.908956E-02             4.513055E-01
                   1.4400             7.368631E-02            -1.424813E-02            -4.286497E-05             2.639858E-03            -1.165113E-02             4.614595E-01             5.909346E-02             4.498083E-01
                   1.6200             7.390321E-02            -1.602097E-02            -4.819770E-05             2.952304E-03            -1.311687E-02             4.614348E-01             5.908715E-02             4.483179E-01
                   1.8000             7.413325E-02            -1.779280E-02            -5.352710E-05             3.265225E-03            -1.458110E-02             4.614252E-01             5.908074E-02             4.468441E-01
                   1.9800             7.437606E-02            -1.956370E-02            -5.885338E-05             3.578662E-03            -1.604389E-02             4.614427E-01             5.908663E-02             4.453989E-01
                   2.1600             7.463120E-02            -2.133341E-02            -6.417575E-05             3.892653E-03            -1.750493E-02             4.614628E-01             5.908060E-02             4.439579E-01
                   2.3400             7.489829E-02            -2.310192E-02            -6.949415E-05             4.207240E-03            -1.896417E-02             4.615106E-01             5.908817E-02             4.425464E-01
                   2.5200             7.517691E-02            -2.486908E-02            -7.480807E-05             4.522465E-03            -2.042142E-02             4.616313E-01             5.908260E-02             4.412098E-01
                   2.7000             7.546665E-02            -2.663479E-02            -8.011718E-05             4.838363E-03            -2.187654E-02             4.621932E-01             5.907696E-02             4.403167E-01
                   2.8800             7.576710E-02            -2.839897E-02            -8.542124E-05             5.154920E-03            -2.332947E-02             4.627808E-01             5.908693E-02             4.394513E-01
                   3.0600             7.607772E-02            -3.016148E-02            -9.071976E-05             5.471928E-03            -2.478027E-02             4.633632E-01             5.908183E-02             4.385829E-01
                   3.2400             7.639817E-02            -3.192224E-02            -9.601250E-05             5.789288E-03            -2.622896E-02             4.639552E-01             5.907668E-02             4.377263E-01
                   3.4200             7.672820E-02            -3.368116E-02            -1.012992E-04             6.106995E-03            -2.767547E-02             4.645567E-01             5.907148E-02             4.368812E-01
                   3.6000             7.706753E-02            -3.543813E-02            -1.065794E-04             6.425045E-03            -2.911967E-02             4.651858E-01             5.908471E-02             4.360661E-01
                   3.7800             7.741590E-02            -3.719304E-02            -1.118527E-04             6.743432E-03            -3.056146E-02             4.658058E-01             5.908013E-02             4.352444E-01
                   3.9600             7.777307E-02            -3.894580E-02            -1.171190E-04             7.062154E-03            -3.200077E-02             4.664345E-01             5.907553E-02             4.344337E-01
                   4.1400             7.813877E-02            -4.069630E-02            -1.223778E-04             7.381205E-03            -3.343747E-02             4.670714E-01             5.907091E-02             4.336339E-01
                   4.3200             7.851277E-02            -4.244444E-02            -1.276288E-04             7.700584E-03            -3.487149E-02             4.677163E-01             5.906627E-02             4.328448E-01
                   4.5000             7.889480E-02            -4.419012E-02            -1.328716E-04             8.020286E-03            -3.630271E-02             4.683690E-01             5.906162E-02             4.320663E-01
                   4.6800             7.928465E-02            -4.593324E-02            -1.381060E-04             8.340308E-03            -3.773104E-02             4.690519E-01             5.907979E-02             4.313209E-01
                   4.8600             7.968206E-02            -4.767371E-02            -1.433315E-04             8.660646E-03            -3.915639E-02             4.697200E-01             5.907583E-02             4.305636E-01
                   5.0400             8.008682E-02            -4.941141E-02            -1.485480E-04             8.981299E-03            -4.057866E-02             4.703950E-01             5.907187E-02             4.298163E-01
                   5.2200             8.049869E-02            -5.114625E-02            -1.537550E-04             9.302263E-03            -4.199774E-02             4.710767E-01             5.906791E-02             4.290790E-01
                   5.4000             8.091747E-02            -5.287814E-02            -1.589522E-04             9.623534E-03            -4.341356E-02             4.717650E-01             5.906395E-02             4.283514E-01
                   5.5800             8.134293E-02            -5.460696E-02            -1.641393E-04             9.945111E-03            -4.482598E-02             4.724595E-01             5.905999E-02             4.276335E-01
                   5.7600             8.177488E-02            -5.633263E-02            -1.693160E-04             1.026699E-02            -4.623495E-02             4.731600E-01             5.905604E-02             4.269250E-01
                   5.9400             8.221310E-02            -5.805503E-02            -1.744819E-04             1.058917E-02            -4.764034E-02             4.738663E-01             5.905210E-02             4.262260E-01
                   6.1200             8.265741E-02            -5.977408E-02            -1.796367E-04             1.091164E-02            -4.904208E-02             4.745783E-01             5.904818E-02             4.255362E-01
                   6.3000             8.310761E-02            -6.148968E-02            -1.847801E-04             1.123440E-02            -5.044006E-02             4.753254E-01             5.907400E-02             4.248853E-01
                   6.4800             8.356352E-02            -6.320171E-02            -1.899117E-04             1.155745E-02            -5.183417E-02             4.760487E-01             5.907085E-02             4.242145E-01
                   6.6600             8.402496E-02            -6.491011E-02            -1.950313E-04             1.188079E-02            -5.322435E-02             4.767770E-01             5.906772E-02             4.235527E-01
                   6.8400             8.449175E-02            -6.661474E-02            -2.001385E-04             1.220441E-02            -5.461048E-02             4.775102E-01             5.906461E-02             4.228997E-01
                   7.0200             8.496374E-02            -6.831554E-02            -2.052331E-04             1.252830E-02            -5.599247E-02             4.782481E-01             5.906152E-02             4.222556E-01
                   7.2000             8.544075E-02            -7.001239E-02            -2.103145E-04             1.285246E-02            -5.737024E-02             4.789904E-01             5.905846E-02             4.216202E-01
                   7.3800             8.592263E-02            -7.170520E-02            -2.153827E-04             1.317689E-02            -5.874369E-02             4.797371E-01             5.905543E-02             4.209934E-01
                   7.5600             8.640922E-02            -7.339388E-02            -2.204372E-04             1.350158E-02            -6.011273E-02             4.804880E-01             5.905244E-02             4.203752E-01
