                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -1.198000E+00            -4.846648E+01             3.687554E+00             5.062794E+00             1.375240E+00             1.991987E+01             1.996729E+01
                   0.1800            -7.512585E-01            -4.647028E+01             3.700757E+00             5.850615E+00             2.156353E+00             1.896633E+01             1.908852E+01
                   0.3600            -1.194409E+00            -4.649505E+01             3.299101E+00             5.844141E+00             2.558149E+00             1.897928E+01             1.915091E+01
                   0.5400            -1.639161E+00            -4.652690E+01             2.896978E+00             5.837065E+00             2.959930E+00             1.899593E+01             1.922515E+01
                   0.7200            -2.084110E+00            -4.656308E+01             2.495155E+00             5.830443E+00             3.361980E+00             1.901490E+01             1.930983E+01
                   0.9000            -2.528460E+00            -4.660218E+01             2.094097E+00             5.824807E+00             3.764366E+00             1.903541E+01             1.940405E+01
                   1.0800            -2.971852E+00            -4.664347E+01             1.693998E+00             5.820422E+00             4.167156E+00             1.905699E+01             1.950728E+01
                   1.2600            -3.414185E+00            -4.668661E+01             1.294881E+00             5.817421E+00             4.570459E+00             1.907936E+01             1.961915E+01
                   1.4400            -3.855325E+00            -4.673142E+01             8.968402E-01             5.815854E+00             4.974231E+00             1.910231E+01             1.973933E+01
                   1.6200            -4.295244E+00            -4.677782E+01             4.998867E-01             5.815743E+00             5.378481E+00             1.912568E+01             1.986756E+01
                   1.8000            -4.733907E+00            -4.682576E+01             1.040492E-01             5.817092E+00             5.783186E+00             1.914935E+01             2.000357E+01
                   1.9800            -5.171353E+00            -4.687525E+01            -2.907116E-01             5.819893E+00             6.188380E+00             1.917320E+01             2.014715E+01
                   2.1600            -5.607553E+00            -4.692627E+01            -6.843634E-01             5.824134E+00             6.594019E+00             1.919711E+01             2.029803E+01
                   2.3400            -6.042537E+00            -4.697880E+01            -1.076932E+00             5.829796E+00             7.000114E+00             1.922098E+01             2.045599E+01
                   2.5200            -6.476312E+00            -4.703284E+01            -1.468421E+00             5.836850E+00             7.406640E+00             1.924471E+01             2.062079E+01
                   2.7000            -6.908916E+00            -4.708833E+01            -1.858859E+00             5.845241E+00             7.813575E+00             1.926819E+01             2.079218E+01
                   2.8800            -7.340524E+00            -4.714502E+01            -2.248399E+00             5.854753E+00             8.220859E+00             1.929132E+01             2.096992E+01
                   3.0600            -7.771711E+00            -4.720191E+01            -2.637551E+00             5.864633E+00             8.628242E+00             1.931404E+01             2.115369E+01
                   3.2400            -8.202723E+00            -4.725863E+01            -3.026535E+00             5.874570E+00             9.035629E+00             1.933633E+01             2.134329E+01
                   3.4200            -8.633564E+00            -4.731520E+01            -3.415352E+00             5.884552E+00             9.443012E+00             1.935819E+01             2.153857E+01
                   3.6000            -9.064228E+00            -4.737161E+01            -3.803999E+00             5.894572E+00             9.850378E+00             1.937964E+01             2.173937E+01
                   3.7800            -9.494714E+00            -4.742790E+01            -4.192470E+00             5.904621E+00             1.025771E+01             1.940067E+01             2.194554E+01
                   3.9600            -9.925028E+00            -4.748406E+01            -4.580773E+00             5.914691E+00             1.066502E+01             1.942129E+01             2.215692E+01
                   4.1400            -1.035516E+01            -4.754013E+01            -4.968897E+00             5.924773E+00             1.107227E+01             1.944152E+01             2.237337E+01
                   4.3200            -1.078512E+01            -4.759612E+01            -5.356847E+00             5.934859E+00             1.147948E+01             1.946135E+01             2.259475E+01
                   4.5000            -1.121490E+01            -4.765203E+01            -5.744618E+00             5.944940E+00             1.188661E+01             1.948081E+01             2.282090E+01
                   4.6800            -1.164450E+01            -4.770789E+01            -6.132212E+00             5.955009E+00             1.229367E+01             1.949989E+01             2.305168E+01
                   4.8600            -1.207393E+01            -4.776371E+01            -6.519626E+00             5.965055E+00             1.270065E+01             1.951862E+01             2.328697E+01
                   5.0400            -1.250318E+01            -4.781950E+01            -6.906861E+00             5.975072E+00             1.310753E+01             1.953700E+01             2.352661E+01
                   5.2200            -1.293225E+01            -4.787529E+01            -7.293912E+00             5.985050E+00             1.351430E+01             1.955505E+01             2.377049E+01
                   5.4000            -1.336115E+01            -4.793109E+01            -7.680782E+00             5.994981E+00             1.392096E+01             1.957278E+01             2.401847E+01
                   5.5800            -1.378986E+01            -4.798691E+01            -8.067465E+00             6.004856E+00             1.432750E+01             1.959020E+01             2.427042E+01
                   5.7600            -1.421841E+01            -4.804277E+01            -8.453967E+00             6.014667E+00             1.473390E+01             1.960735E+01             2.452623E+01
                   5.9400            -1.464677E+01            -4.809869E+01            -8.840279E+00             6.024405E+00             1.514016E+01             1.962422E+01             2.478577E+01
                   6.1200            -1.507496E+01            -4.815468E+01            -9.226407E+00             6.034060E+00             1.554626E+01             1.964085E+01             2.504893E+01
                   6.3000            -1.550298E+01            -4.821076E+01            -9.612347E+00             6.043625E+00             1.595219E+01             1.965725E+01             2.531560E+01
                   6.4800            -1.593082E+01            -4.826694E+01            -9.998096E+00             6.053090E+00             1.635795E+01             1.967343E+01             2.558567E+01
                   6.6600            -1.635849E+01            -4.832324E+01            -1.038366E+01             6.062446E+00             1.676353E+01             1.968943E+01             2.585903E+01
                   6.8400            -1.678599E+01            -4.837968E+01            -1.076903E+01             6.071686E+00             1.716890E+01             1.970527E+01             2.613558E+01
                   7.0200            -1.721332E+01            -4.843627E+01            -1.115421E+01             6.080799E+00             1.757407E+01             1.972096E+01             2.641523E+01
                   7.2000            -1.764047E+01            -4.849303E+01            -1.153919E+01             6.089777E+00             1.797901E+01             1.973654E+01             2.669787E+01
                   7.3800            -1.806746E+01            -4.854997E+01            -1.192399E+01             6.098611E+00             1.838373E+01             1.975203E+01             2.698341E+01
                   7.5600            -1.849429E+01            -4.860712E+01            -1.230859E+01             6.107292E+00             1.878821E+01             1.976745E+01             2.727176E+01
                   7.7400            -1.892094E+01            -4.866448E+01            -1.269300E+01             6.115811E+00             1.919243E+01             1.978283E+01             2.756284E+01
                   7.9200            -1.934743E+01            -4.872208E+01            -1.307721E+01             6.124160E+00             1.959639E+01             1.979821E+01             2.785655E+01
                   8.1000            -1.977376E+01            -4.877993E+01            -1.346123E+01             6.132329E+00             2.000007E+01             1.981360E+01             2.815283E+01
                   8.2800            -2.019993E+01            -4.883804E+01            -1.384505E+01             6.140309E+00             2.040347E+01             1.982904E+01             2.845158E+01
                   8.4600            -2.062593E+01            -4.889643E+01            -1.422867E+01             6.148093E+00             2.080657E+01             1.984456E+01             2.875273E+01
                   8.6400            -2.105177E+01            -4.895512E+01            -1.461210E+01             6.155671E+00             2.120935E+01             1.986018E+01             2.905621E+01
                   8.8200            -2.147746E+01            -4.901411E+01            -1.499532E+01             6.163034E+00             2.161181E+01             1.987595E+01             2.936194E+01
                   9.0000            -2.190298E+01            -4.907343E+01            -1.537835E+01             6.170175E+00             2.201394E+01             1.989189E+01             2.966986E+01
                   9.1800            -2.232835E+01            -4.913309E+01            -1.576118E+01             6.177085E+00             2.241572E+01             1.990803E+01             2.997989E+01
                   9.3600            -2.275356E+01            -4.919310E+01            -1.614380E+01             6.183755E+00             2.281714E+01             1.992440E+01             3.029198E+01
                   9.5400            -2.317861E+01            -4.925348E+01            -1.652623E+01             6.190177E+00             2.321819E+01             1.994105E+01             3.060604E+01
                   9.7200            -2.360351E+01            -4.931424E+01            -1.690844E+01             6.196344E+00             2.361885E+01             1.995800E+01             3.092203E+01
                   9.9000            -2.402825E+01            -4.937539E+01            -1.729046E+01             6.202247E+00             2.401911E+01             1.997528E+01             3.123987E+01
                  10.0800            -2.445284E+01            -4.943694E+01            -1.767226E+01             6.207879E+00             2.441897E+01             1.999293E+01             3.155952E+01
                  10.2600            -2.487727E+01            -4.949891E+01            -1.805386E+01             6.213233E+00             2.481840E+01             2.001098E+01             3.188091E+01
                  10.4400            -2.530154E+01            -4.956130E+01            -1.843525E+01             6.218302E+00             2.521739E+01             2.002946E+01             3.220398E+01
                  10.6200            -2.572565E+01            -4.962413E+01            -1.881643E+01             6.223077E+00             2.561593E+01             2.004842E+01             3.252868E+01
                  10.8000            -2.614961E+01            -4.968741E+01            -1.919739E+01             6.227554E+00             2.601401E+01             2.006786E+01             3.285496E+01
                  10.9800            -2.657340E+01            -4.975114E+01            -1.957814E+01             6.231725E+00             2.641162E+01             2.008784E+01             3.318275E+01
                  11.1600            -2.699703E+01            -4.981533E+01            -1.995867E+01             6.235584E+00             2.680874E+01             2.010838E+01             3.351202E+01
                  11.3400            -2.742049E+01            -4.987999E+01            -2.033898E+01             6.239125E+00             2.720535E+01             2.012952E+01             3.384270E+01
                  11.5200            -2.784379E+01            -4.994513E+01            -2.071907E+01             6.242343E+00             2.760145E+01             2.015127E+01             3.417475E+01
                  11.7000            -2.826691E+01            -5.001074E+01            -2.109893E+01             6.245233E+00             2.799702E+01             2.017367E+01             3.450812E+01
                  11.8800            -2.868986E+01            -5.007684E+01            -2.147856E+01             6.247790E+00             2.839205E+01             2.019675E+01             3.484275E+01
                  12.0600            -2.911263E+01            -5.014343E+01            -2.185796E+01             6.250009E+00             2.878652E+01             2.022054E+01             3.517860E+01
                  12.2400            -2.953521E+01            -5.021052E+01            -2.223712E+01             6.251886E+00             2.918043E+01             2.024506E+01             3.551563E+01
                  12.4200            -2.995761E+01            -5.027809E+01            -2.261604E+01             6.253418E+00             2.957375E+01             2.027033E+01             3.585377E+01
                  12.6000            -3.037981E+01            -5.034616E+01            -2.299472E+01             6.254601E+00             2.996649E+01             2.029637E+01             3.619300E+01
                  12.7800            -3.080180E+01            -5.041472E+01            -2.337314E+01             6.255433E+00             3.035861E+01             2.032322E+01             3.653325E+01
                  12.9600            -3.122359E+01            -5.048377E+01            -2.375132E+01             6.255910E+00             3.075012E+01             2.035088E+01             3.687449E+01
                  13.1400            -3.164517E+01            -5.055331E+01            -2.412923E+01             6.256031E+00             3.114099E+01             2.037938E+01             3.721667E+01
                  13.3200            -3.206651E+01            -5.062333E+01            -2.450689E+01             6.255793E+00             3.153122E+01             2.040873E+01             3.755974E+01
