                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.531332E-01             5.791442E-02             8.069850E-01             1.694598E+01             1.408761E+01             2.453639E-03             1.694353E+01             3.701136E+01             0.000000E+00
                   0.1800             5.704452E-01             5.791372E-02             7.736076E-01             1.694593E+01             1.380433E+01             2.458080E-03             1.694347E+01             3.701136E+01             0.000000E+00
                   0.3600             5.254943E-01             5.791141E-02             7.741587E-01             1.694571E+01             1.382439E+01             2.471395E-03             1.694324E+01             3.701136E+01             0.000000E+00
                   0.5400             4.804343E-01             5.790756E-02             7.748883E-01             1.694534E+01             1.384826E+01             2.493586E-03             1.694285E+01             3.701136E+01             0.000000E+00
                   0.7200             4.353863E-01             5.790217E-02             7.757499E-01             1.694483E+01             1.387545E+01             2.524652E-03             1.694230E+01             3.701136E+01             0.000000E+00
                   0.9000             3.904304E-01             5.789523E-02             7.767190E-01             1.694417E+01             1.390570E+01             2.564591E-03             1.694160E+01             3.701136E+01             0.000000E+00
                   1.0800             3.456077E-01             5.788676E-02             7.777826E-01             1.694336E+01             1.393882E+01             2.613401E-03             1.694075E+01             3.701136E+01             0.000000E+00
                   1.2600             3.009332E-01             5.787676E-02             7.789339E-01             1.694241E+01             1.397470E+01             2.671080E-03             1.693974E+01             3.701136E+01             0.000000E+00
                   1.4400             2.564332E-01             5.786521E-02             7.801689E-01             1.694131E+01             1.401323E+01             2.737624E-03             1.693858E+01             3.701136E+01             0.000000E+00
                   1.6200             2.121207E-01             5.785213E-02             7.814852E-01             1.694007E+01             1.405432E+01             2.813029E-03             1.693726E+01             3.701136E+01             0.000000E+00
                   1.8000             1.680115E-01             5.783751E-02             7.828810E-01             1.693868E+01             1.409789E+01             2.897292E-03             1.693578E+01             3.701136E+01             0.000000E+00
                   1.9800             1.241106E-01             5.782135E-02             7.843550E-01             1.693714E+01             1.414388E+01             2.990409E-03             1.693415E+01             3.701136E+01             0.000000E+00
