                             Degree                     Suc.Volume[m3]                    Comp.Volume[m3]               I.Suct.Press._1[kPa]                    I.Suct.Temp.[K]                 I.Disc.Press.[kPa]                    I.Disc.Temp.[K]
                             9.9000                       5.030516E-08                       3.283233E-05                       1.009508E+02                       3.037789E+02                       1.002845E+02                       3.032044E+02
                            10.0800                       5.035613E-08                       3.283172E-05                       1.009508E+02                       3.037789E+02                       1.002871E+02                       3.032067E+02
                            10.2600                       5.041214E-08                       3.283110E-05                       1.009508E+02                       3.037789E+02                       1.002898E+02                       3.032090E+02
                            10.4400                       5.047335E-08                       3.283047E-05                       1.009508E+02                       3.037789E+02                       1.002925E+02                       3.032113E+02
                            10.6200                       5.053994E-08                       3.282982E-05                       1.009508E+02                       3.037789E+02                       1.002953E+02                       3.032137E+02
                            10.8000                       5.061210E-08                       3.282915E-05                       1.009508E+02                       3.037789E+02                       1.002981E+02                       3.032162E+02
                            10.9800                       5.069000E-08                       3.282847E-05                       1.009508E+02                       3.037789E+02                       1.003010E+02                       3.032187E+02
                            11.1600                       5.077382E-08                       3.282778E-05                       1.009508E+02                       3.037789E+02                       1.003040E+02                       3.032213E+02
                            11.3400                       5.086374E-08                       3.282706E-05                       1.009508E+02                       3.037789E+02                       1.003071E+02                       3.032239E+02
                            11.5200                       5.095993E-08                       3.282634E-05                       1.009508E+02                       3.037789E+02                       1.003102E+02                       3.032266E+02
                            11.7000                       5.106258E-08                       3.282559E-05                       1.009508E+02                       3.037789E+02                       1.003134E+02                       3.032294E+02
                            11.8800                       5.117185E-08                       3.282483E-05                       1.009508E+02                       3.037789E+02                       1.003166E+02                       3.032322E+02
                            12.0600                       5.128793E-08                       3.282405E-05                       1.009508E+02                       3.037789E+02                       1.003199E+02                       3.032351E+02
                            12.2400                       5.141100E-08                       3.282326E-05                       1.009508E+02                       3.037789E+02                       1.003233E+02                       3.032380E+02
                            12.4200                       5.154123E-08                       3.282245E-05                       1.009508E+02                       3.037789E+02                       1.003268E+02                       3.032410E+02
                            12.6000                       5.167880E-08                       3.282162E-05                       1.009508E+02                       3.037789E+02                       1.003304E+02                       3.032441E+02
                            12.7800                       5.182389E-08                       3.282077E-05                       1.009508E+02                       3.037789E+02                       1.003340E+02                       3.032472E+02
                            12.9600                       5.197667E-08                       3.281991E-05                       1.009508E+02                       3.037789E+02                       1.003377E+02                       3.032504E+02
                            13.1400                       5.213732E-08                       3.281903E-05                       1.009508E+02                       3.037789E+02                       1.003415E+02                       3.032536E+02
                            13.3200                       5.230601E-08                       3.281813E-05                       1.009508E+02                       3.037789E+02                       1.003453E+02                       3.032570E+02
                            13.5000                       5.248293E-08                       3.281722E-05                       1.009508E+02                       3.037789E+02                       1.003492E+02                       3.032604E+02
                            13.6800                       5.266825E-08                       3.281628E-05                       1.009508E+02                       3.037789E+02                       1.003532E+02                       3.032638E+02
                            13.8600                       5.286215E-08                       3.281533E-05                       1.009508E+02                       3.037789E+02                       1.003573E+02                       3.032673E+02
                            14.0400                       5.306479E-08                       3.281436E-05                       1.009508E+02                       3.037789E+02                       1.003615E+02                       3.032709E+02
                            14.2200                       5.327637E-08                       3.281337E-05                       1.009508E+02                       3.037789E+02                       1.003657E+02                       3.032746E+02
                            14.4000                       5.349705E-08                       3.281236E-05                       1.009508E+02                       3.037789E+02                       1.003700E+02                       3.032783E+02
                            14.5800                       5.372700E-08                       3.281134E-05                       1.009508E+02                       3.037789E+02                       1.003744E+02                       3.032821E+02
                            14.7600                       5.396642E-08                       3.281029E-05                       1.009508E+02                       3.037789E+02                       1.003789E+02                       3.032860E+02
                            14.9400                       5.421546E-08                       3.280922E-05                       1.009508E+02                       3.037789E+02                       1.003835E+02                       3.032899E+02
                            15.1200                       5.447431E-08                       3.280814E-05                       1.009508E+02                       3.037789E+02                       1.003881E+02                       3.032940E+02
                            15.3000                       5.474313E-08                       3.280704E-05                       1.009508E+02                       3.037789E+02                       1.003929E+02                       3.032980E+02
                            15.4800                       5.502212E-08                       3.280591E-05                       1.009508E+02                       3.037789E+02                       1.003977E+02                       3.033022E+02
                            15.6600                       5.531143E-08                       3.280477E-05                       1.009508E+02                       3.037789E+02                       1.004026E+02                       3.033064E+02
                            15.8400                       5.561124E-08                       3.280360E-05                       1.009508E+02                       3.037789E+02                       1.004076E+02                       3.033108E+02
                            16.0200                       5.592174E-08                       3.280242E-05                       1.009508E+02                       3.037789E+02                       1.004127E+02                       3.033151E+02
                            16.2000                       5.624309E-08                       3.280122E-05                       1.009508E+02                       3.037789E+02                       1.004178E+02                       3.033196E+02
                            16.3800                       5.657546E-08                       3.279999E-05                       1.009508E+02                       3.037789E+02                       1.004231E+02                       3.033241E+02
                            16.5600                       5.691904E-08                       3.279874E-05                       1.009508E+02                       3.037789E+02                       1.004284E+02                       3.033288E+02
                            16.7400                       5.727398E-08                       3.279748E-05                       1.009508E+02                       3.037789E+02                       1.004339E+02                       3.033334E+02
                            16.9200                       5.764048E-08                       3.279619E-05                       1.009508E+02                       3.037789E+02                       1.004394E+02                       3.033382E+02
                            17.1000                       5.801870E-08                       3.279488E-05                       1.009508E+02                       3.037789E+02                       1.004450E+02                       3.033431E+02
                            17.2800                       5.840881E-08                       3.279355E-05                       1.009508E+02                       3.037789E+02                       1.004507E+02                       3.033480E+02
                            17.4600                       5.881099E-08                       3.279220E-05                       1.009508E+02                       3.037789E+02                       1.004565E+02                       3.033530E+02
                            17.6400                       5.922540E-08                       3.279083E-05                       1.009508E+02                       3.037789E+02                       1.004624E+02                       3.033581E+02
                            17.8200                       5.965223E-08                       3.278943E-05                       1.009508E+02                       3.037789E+02                       1.004684E+02                       3.033633E+02
                            18.0000                       6.009165E-08                       3.278801E-05                       1.009508E+02                       3.037789E+02                       1.004745E+02                       3.033685E+02
                            18.1800                       6.054382E-08                       3.278658E-05                       1.009508E+02                       3.037789E+02                       1.004807E+02                       3.033738E+02
                            18.3600                       6.100891E-08                       3.278511E-05                       1.009508E+02                       3.037789E+02                       1.004869E+02                       3.033793E+02
                            18.5400                       6.148711E-08                       3.278363E-05                       1.009508E+02                       3.037789E+02                       1.004933E+02                       3.033848E+02
                            18.7200                       6.197858E-08                       3.278212E-05                       1.009508E+02                       3.037789E+02                       1.004998E+02                       3.033903E+02
                            18.9000                       6.248349E-08                       3.278059E-05                       1.009508E+02                       3.037789E+02                       1.005063E+02                       3.033960E+02
                            19.0800                       6.300202E-08                       3.277904E-05                       1.009508E+02                       3.037789E+02                       1.005130E+02                       3.034018E+02
                            19.2600                       6.353433E-08                       3.277747E-05                       1.009508E+02                       3.037789E+02                       1.005198E+02                       3.034076E+02
                            19.4400                       6.408059E-08                       3.277587E-05                       1.009508E+02                       3.037789E+02                       1.005267E+02                       3.034135E+02
                            19.6200                       6.464098E-08                       3.277425E-05                       1.009508E+02                       3.037789E+02                       1.005336E+02                       3.034195E+02
                            19.8000                       6.521567E-08                       3.277260E-05                       1.009508E+02                       3.037789E+02                       1.005407E+02                       3.034256E+02
                            19.9800                       6.580482E-08                       3.277093E-05                       1.009508E+02                       3.037789E+02                       1.005479E+02                       3.034318E+02
                            20.1600                       6.640861E-08                       3.276924E-05                       1.009508E+02                       3.037789E+02                       1.005552E+02                       3.034381E+02
                            20.3400                       6.702720E-08                       3.276752E-05                       1.009508E+02                       3.037789E+02                       1.005625E+02                       3.034445E+02
                            20.5200                       6.766077E-08                       3.276578E-05                       1.009508E+02                       3.037789E+02                       1.005700E+02                       3.034509E+02
                            20.7000                       6.830948E-08                       3.276401E-05                       1.009508E+02                       3.037789E+02                       1.005776E+02                       3.034575E+02
                            20.8800                       6.897350E-08                       3.276222E-05                       1.009508E+02                       3.037789E+02                       1.005853E+02                       3.034641E+02
                            21.0600                       6.965300E-08                       3.276041E-05                       1.009508E+02                       3.037789E+02                       1.005931E+02                       3.034709E+02
                            21.2400                       7.034816E-08                       3.275857E-05                       1.009508E+02                       3.037789E+02                       1.006010E+02                       3.034777E+02
                            21.4200                       7.105912E-08                       3.275670E-05                       1.009508E+02                       3.037789E+02                       1.006091E+02                       3.034846E+02
                            21.6000                       7.178608E-08                       3.275482E-05                       1.009508E+02                       3.037789E+02                       1.006172E+02                       3.034916E+02
                            21.7800                       7.252918E-08                       3.275290E-05                       1.009508E+02                       3.037789E+02                       1.006254E+02                       3.034987E+02
                            21.9600                       7.328861E-08                       3.275096E-05                       1.009508E+02                       3.037789E+02                       1.006338E+02                       3.035059E+02
                            22.1400                       7.406452E-08                       3.274899E-05                       1.009508E+02                       3.037789E+02                       1.006423E+02                       3.035132E+02
                            22.3200                       7.485709E-08                       3.274700E-05                       1.009508E+02                       3.037789E+02                       1.006508E+02                       3.035206E+02
                            22.5000                       7.566647E-08                       3.274498E-05                       1.009508E+02                       3.037789E+02                       1.006595E+02                       3.035281E+02
                            22.6800                       7.649284E-08                       3.274294E-05                       1.009508E+02                       3.037789E+02                       1.006683E+02                       3.035357E+02
                            22.8600                       7.733637E-08                       3.274087E-05                       1.009508E+02                       3.037789E+02                       1.006772E+02                       3.035434E+02
                            23.0400                       7.819721E-08                       3.273878E-05                       1.009508E+02                       3.037789E+02                       1.006863E+02                       3.035512E+02
                            23.2200                       7.907554E-08                       3.273665E-05                       1.009508E+02                       3.037789E+02                       1.006954E+02                       3.035590E+02
                            23.4000                       7.997151E-08                       3.273450E-05                       1.009508E+02                       3.037789E+02                       1.007047E+02                       3.035670E+02
                            23.5800                       8.088530E-08                       3.273233E-05                       1.009508E+02                       3.037789E+02                       1.007141E+02                       3.035751E+02
                            23.7600                       8.181707E-08                       3.273013E-05                       1.009508E+02                       3.037789E+02                       1.007236E+02                       3.035833E+02
                            23.9400                       8.276698E-08                       3.272790E-05                       1.009508E+02                       3.037789E+02                       1.007332E+02                       3.035916E+02
                            24.1200                       8.373520E-08                       3.272564E-05                       1.009508E+02                       3.037789E+02                       1.007429E+02                       3.036000E+02
                            24.3000                       8.472189E-08                       3.272336E-05                       1.009508E+02                       3.037789E+02                       1.007528E+02                       3.036084E+02
                            24.4800                       8.572722E-08                       3.272104E-05                       1.009508E+02                       3.037789E+02                       1.007627E+02                       3.036170E+02
                            24.6600                       8.675134E-08                       3.271870E-05                       1.009508E+02                       3.037789E+02                       1.007728E+02                       3.036257E+02
                            24.8400                       8.779442E-08                       3.271634E-05                       1.009508E+02                       3.037789E+02                       1.007830E+02                       3.036345E+02
                            25.0200                       8.885663E-08                       3.271394E-05                       1.009508E+02                       3.037789E+02                       1.007934E+02                       3.036434E+02
                            25.2000                       8.993812E-08                       3.271152E-05                       1.009508E+02                       3.037789E+02                       1.008038E+02                       3.036524E+02
                            25.3800                       9.103906E-08                       3.270907E-05                       1.009508E+02                       3.037789E+02                       1.008144E+02                       3.036616E+02
                            25.5600                       9.215962E-08                       3.270659E-05                       1.009508E+02                       3.037789E+02                       1.008251E+02                       3.036708E+02
                            25.7400                       9.329994E-08                       3.270408E-05                       1.009508E+02                       3.037789E+02                       1.008360E+02                       3.036801E+02
                            25.9200                       9.446020E-08                       3.270154E-05                       1.009508E+02                       3.037789E+02                       1.008469E+02                       3.036895E+02
                            26.1000                       9.564055E-08                       3.269898E-05                       1.009508E+02                       3.037789E+02                       1.008580E+02                       3.036991E+02
                            26.2800                       9.684115E-08                       3.269638E-05                       1.009508E+02                       3.037789E+02                       1.008692E+02                       3.037087E+02
                            26.4600                       9.806217E-08                       3.269376E-05                       1.009508E+02                       3.037789E+02                       1.008806E+02                       3.037185E+02
                            26.6400                       9.930377E-08                       3.269110E-05                       1.009508E+02                       3.037789E+02                       1.008921E+02                       3.037284E+02
                            26.8200                       1.005661E-07                       3.268842E-05                       1.009508E+02                       3.037789E+02                       1.009037E+02                       3.037384E+02
                            27.0000                       1.018493E-07                       3.268571E-05                       1.009508E+02                       3.037789E+02                       1.009154E+02                       3.037484E+02
                            27.1800                       1.031536E-07                       3.268297E-05                       1.009508E+02                       3.037789E+02                       1.009272E+02                       3.037586E+02
                            27.3600                       1.044791E-07                       3.268020E-05                       1.009508E+02                       3.037789E+02                       1.009392E+02                       3.037690E+02
                            27.5400                       1.058259E-07                       3.267740E-05                       1.009508E+02                       3.037789E+02                       1.009514E+02                       3.037794E+02
                            27.7200                       1.071943E-07                       3.267456E-05                       1.009508E+02                       3.037789E+02                       1.009636E+02                       3.037899E+02
                            27.9000                       1.085844E-07                       3.267170E-05                       1.009508E+02                       3.037789E+02                       1.009760E+02                       3.038006E+02
                            28.0800                       1.099963E-07                       3.266881E-05                       1.009508E+02                       3.037789E+02                       1.009885E+02                       3.038114E+02
                            28.2600                       1.114302E-07                       3.266589E-05                       1.009508E+02                       3.037789E+02                       1.010012E+02                       3.038222E+02
                            28.4400                       1.128863E-07                       3.266294E-05                       1.009508E+02                       3.037789E+02                       1.010140E+02                       3.038332E+02
                            28.6200                       1.143647E-07                       3.265995E-05                       1.009508E+02                       3.037789E+02                       1.010269E+02                       3.038444E+02
                            28.8000                       1.158656E-07                       3.265694E-05                       1.009508E+02                       3.037789E+02                       1.010400E+02                       3.038556E+02
                            28.9800                       1.173891E-07                       3.265389E-05                       1.009508E+02                       3.037789E+02                       1.010532E+02                       3.038670E+02
                            29.1600                       1.189353E-07                       3.265081E-05                       1.009508E+02                       3.037789E+02                       1.010665E+02                       3.038784E+02
                            29.3400                       1.205046E-07                       3.264771E-05                       1.009508E+02                       3.037789E+02                       1.010800E+02                       3.038900E+02
                            29.5200                       1.220969E-07                       3.264457E-05                       1.009508E+02                       3.037789E+02                       1.010936E+02                       3.039017E+02
                            29.7000                       1.237124E-07                       3.264139E-05                       1.009508E+02                       3.037789E+02                       1.011074E+02                       3.039135E+02
                            29.8800                       1.253514E-07                       3.263819E-05                       1.009508E+02                       3.037789E+02                       1.011213E+02                       3.039255E+02
                            30.0600                       1.270139E-07                       3.263496E-05                       1.009508E+02                       3.037789E+02                       1.011354E+02                       3.039375E+02
                            30.2400                       1.287001E-07                       3.263169E-05                       1.009508E+02                       3.037789E+02                       1.011495E+02                       3.039497E+02
                            30.4200                       1.304101E-07                       3.262839E-05                       1.009508E+02                       3.037789E+02                       1.011639E+02                       3.039620E+02
                            30.6000                       1.321442E-07                       3.262506E-05                       1.009508E+02                       3.037789E+02                       1.011783E+02                       3.039745E+02
                            30.7800                       1.339025E-07                       3.262170E-05                       1.009508E+02                       3.037789E+02                       1.011930E+02                       3.039870E+02
                            30.9600                       1.356851E-07                       3.261830E-05                       1.009508E+02                       3.037789E+02                       1.012077E+02                       3.039997E+02
                            31.1400                       1.374921E-07                       3.261487E-05                       1.009508E+02                       3.037789E+02                       1.012226E+02                       3.040125E+02
                            31.3200                       1.393238E-07                       3.261141E-05                       1.009508E+02                       3.037789E+02                       1.012377E+02                       3.040254E+02
                            31.5000                       1.411802E-07                       3.260792E-05                       1.009508E+02                       3.037789E+02                       1.012529E+02                       3.040385E+02
                            31.6800                       1.430616E-07                       3.260439E-05                       1.009508E+02                       3.037789E+02                       1.012682E+02                       3.040516E+02
                            31.8600                       1.449680E-07                       3.260083E-05                       1.009508E+02                       3.037789E+02                       1.012837E+02                       3.040649E+02
                            32.0400                       1.468997E-07                       3.259724E-05                       1.009508E+02                       3.037789E+02                       1.012994E+02                       3.040784E+02
                            32.2200                       1.488567E-07                       3.259361E-05                       1.009508E+02                       3.037789E+02                       1.013152E+02                       3.040919E+02
                            32.4000                       1.508392E-07                       3.258995E-05                       1.009508E+02                       3.037789E+02                       1.013311E+02                       3.041056E+02
                            32.5800                       1.528475E-07                       3.258625E-05                       1.009508E+02                       3.037789E+02                       1.013472E+02                       3.041194E+02
