                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             3.685192E+05             3.690247E+05             3.690238E+05             3.682107E+05             3.701201E+05             3.703276E+05             3.701066E+05             2.457366E+05             2.438404E+05             5.536433E+05
                   0.1800             3.685192E+05             3.690247E+05             3.690238E+05             3.682107E+05             3.701201E+05             3.703276E+05             3.701066E+05             2.458073E+05             2.439111E+05             5.538303E+05
                   0.3600             3.685192E+05             3.690247E+05             3.690238E+05             3.682107E+05             3.701201E+05             3.703276E+05             3.701066E+05             2.458869E+05             2.439907E+05             5.540044E+05
                   0.5400             3.685192E+05             3.690247E+05             3.690238E+05             3.682107E+05             3.701201E+05             3.703276E+05             3.701066E+05             2.459630E+05             2.440667E+05             5.541703E+05
                   0.7200             3.685192E+05             3.690247E+05             3.690238E+05             3.682107E+05             3.701201E+05             3.703276E+05             3.701066E+05             2.460355E+05             2.441393E+05             5.543281E+05
                   0.9000             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701201E+05             3.703275E+05             3.701066E+05             2.461046E+05             2.442084E+05             5.544779E+05
                   1.0800             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701201E+05             3.703275E+05             3.701066E+05             2.461701E+05             2.442739E+05             5.546196E+05
                   1.2600             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701201E+05             3.703275E+05             3.701066E+05             2.462322E+05             2.443359E+05             5.547534E+05
                   1.4400             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701201E+05             3.703275E+05             3.701066E+05             2.462906E+05             2.443944E+05             5.548794E+05
                   1.6200             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701201E+05             3.703275E+05             3.701066E+05             2.463456E+05             2.444493E+05             5.549975E+05
                   1.8000             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703275E+05             3.701066E+05             2.463969E+05             2.445007E+05             5.551079E+05
                   1.9800             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703275E+05             3.701066E+05             2.464448E+05             2.445485E+05             5.552106E+05
                   2.1600             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703275E+05             3.701066E+05             2.464890E+05             2.445928E+05             5.553057E+05
                   2.3400             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703275E+05             3.701066E+05             2.465298E+05             2.446335E+05             5.553932E+05
                   2.5200             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703275E+05             3.701066E+05             2.465670E+05             2.446708E+05             5.554731E+05
                   2.7000             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703275E+05             3.701066E+05             2.466008E+05             2.447045E+05             5.555456E+05
                   2.8800             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703275E+05             3.701066E+05             2.466311E+05             2.447348E+05             5.556107E+05
                   3.0600             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.466579E+05             2.447617E+05             5.556683E+05
                   3.2400             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.466814E+05             2.447851E+05             5.557187E+05
                   3.4200             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467014E+05             2.448051E+05             5.557619E+05
                   3.6000             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467180E+05             2.448218E+05             5.557979E+05
                   3.7800             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467313E+05             2.448351E+05             5.558268E+05
                   3.9600             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467413E+05             2.448450E+05             5.558488E+05
                   4.1400             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467481E+05             2.448518E+05             5.558642E+05
                   4.3200             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467518E+05             2.448555E+05             5.558730E+05
                   4.5000             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467527E+05             2.448565E+05             5.558761E+05
                   4.6800             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467515E+05             2.448553E+05             5.558747E+05
                   4.8600             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467494E+05             2.448531E+05             5.558714E+05
                   5.0400             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467471E+05             2.448509E+05             5.558678E+05
                   5.2200             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467448E+05             2.448486E+05             5.558642E+05
                   5.4000             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467426E+05             2.448463E+05             5.558606E+05
                   5.5800             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467404E+05             2.448441E+05             5.558570E+05
                   5.7600             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467382E+05             2.448420E+05             5.558533E+05
                   5.9400             3.685192E+05             3.690247E+05             3.690238E+05             3.682106E+05             3.701200E+05             3.703274E+05             3.701066E+05             2.467361E+05             2.448399E+05             5.558496E+05
