                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824999E+01             3.548011E-02             1.692417E-01             5.000004E-01             5.000885E-01
                   0.1800             1.825947E+01             3.008988E-02             2.436613E-01             4.997405E-01             3.745899E+00
                   0.3600             1.825979E+01             3.189416E-02             2.360349E-01             4.997317E-01             3.948475E+00
                   0.5400             1.825996E+01             3.368580E-02             2.270396E-01             4.997270E-01             4.151562E+00
                   0.7200             1.825999E+01             3.539632E-02             2.172693E-01             4.997262E-01             4.355635E+00
                   0.9000             1.825990E+01             3.696302E-02             2.072816E-01             4.997288E-01             4.562426E+00
                   1.0800             1.825970E+01             3.830036E-02             1.977115E-01             4.997342E-01             4.771812E+00
                   1.2600             1.825943E+01             3.931822E-02             1.891210E-01             4.997417E-01             4.983428E+00
                   1.4400             1.825911E+01             3.993832E-02             1.819086E-01             4.997505E-01             5.197056E+00
                   1.6200             1.825876E+01             4.012727E-02             1.762782E-01             4.997599E-01             5.412318E+00
                   1.8000             1.825841E+01             3.994173E-02             1.722286E-01             4.997695E-01             5.628957E+00
                   1.9800             1.825807E+01             3.956620E-02             1.696101E-01             4.997788E-01             5.846246E+00
                   2.1600             1.825775E+01             3.928357E-02             1.681906E-01             4.997877E-01             6.063931E+00
                   2.3400             1.825745E+01             3.936536E-02             1.677727E-01             4.997959E-01             6.281465E+00
                   2.5200             1.825717E+01             3.992975E-02             1.682918E-01             4.998035E-01             2.153816E-01
                   2.7000             1.825692E+01             4.087681E-02             1.698691E-01             4.998104E-01             4.316997E-01
                   2.8800             1.825669E+01             4.194332E-02             1.727620E-01             4.998166E-01             6.468316E-01
                   3.0600             1.825650E+01             4.283874E-02             1.772706E-01             4.998219E-01             8.605881E-01
                   3.2400             1.825635E+01             4.335738E-02             1.836294E-01             4.998260E-01             1.072602E+00
                   3.4200             1.825625E+01             4.341513E-02             1.919227E-01             4.998288E-01             1.282622E+00
                   3.6000             1.825620E+01             4.302187E-02             2.020254E-01             4.998300E-01             1.490448E+00
                   3.7800             1.825623E+01             4.223828E-02             2.135866E-01             4.998294E-01             1.695909E+00
                   3.9600             1.825632E+01             4.114492E-02             2.260515E-01             4.998267E-01             1.898760E+00
                   4.1400             1.825649E+01             3.982446E-02             2.387344E-01             4.998221E-01             2.098879E+00
                   4.3200             1.825673E+01             3.835734E-02             2.508907E-01             4.998156E-01             2.296101E+00
                   4.5000             1.825703E+01             3.682342E-02             2.618024E-01             4.998075E-01             2.490281E+00
                   4.6800             1.825737E+01             3.531087E-02             2.708468E-01             4.997982E-01             2.681235E+00
                   4.8600             1.825773E+01             3.393874E-02             2.775522E-01             4.997881E-01             2.868751E+00
                   5.0400             1.825812E+01             3.294736E-02             2.816315E-01             4.997777E-01             3.052688E+00
                   5.2200             1.825849E+01             3.328948E-02             2.829869E-01             4.997673E-01             3.232947E+00
                   5.4000             1.825885E+01             3.492204E-02             2.816979E-01             4.997574E-01             3.409412E+00
                   5.5800             1.825918E+01             3.690871E-02             2.779960E-01             4.997484E-01             3.582009E+00
                   5.7600             1.825948E+01             3.902641E-02             2.722324E-01             4.997403E-01             3.750631E+00
                   5.9400             1.825973E+01             4.117580E-02             2.648362E-01             4.997335E-01             3.915219E+00
                   6.1200             1.825994E+01             4.329383E-02             2.562772E-01             4.997278E-01             4.075683E+00
                   6.3000             1.826010E+01             4.533322E-02             2.470255E-01             4.997233E-01             4.231961E+00
                   6.4800             1.826023E+01             4.725525E-02             2.375199E-01             4.997198E-01             4.383998E+00
                   6.6600             1.826031E+01             4.902661E-02             2.281453E-01             4.997174E-01             4.531714E+00
                   6.8400             1.826037E+01             5.061957E-02             2.192112E-01             4.997158E-01             4.675071E+00
                   7.0200             1.826041E+01             5.201128E-02             2.109493E-01             4.997148E-01             4.813999E+00
