                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -1.012805E+00            -4.881761E+01             3.853828E+00             5.299566E+00             1.445738E+00             2.003497E+01             2.008706E+01
                   0.1800            -2.618075E+00            -5.082672E+01             2.762512E+00             4.514456E+00             1.759065E+00             2.107160E+01             2.114490E+01
                   0.3600            -3.078021E+00            -5.084658E+01             2.350373E+00             4.493181E+00             2.157023E+00             2.113691E+01             2.124669E+01
                   0.5400            -3.535604E+00            -5.086558E+01             1.939859E+00             4.474287E+00             2.555703E+00             2.120259E+01             2.135607E+01
                   0.7200            -3.991560E+00            -5.088521E+01             1.530582E+00             4.457183E+00             2.954898E+00             2.126922E+01             2.147350E+01
                   0.9000            -4.446191E+00            -5.090619E+01             1.122418E+00             4.441564E+00             3.354423E+00             2.133704E+01             2.159911E+01
                   1.0800            -4.899687E+00            -5.092890E+01             7.152653E-01             4.427271E+00             3.754217E+00             2.140616E+01             2.173288E+01
                   1.2600            -5.352224E+00            -5.095351E+01             3.089967E-01             4.414227E+00             4.154326E+00             2.147659E+01             2.187470E+01
                   1.4400            -5.803793E+00            -5.098009E+01            -9.635982E-02             4.402385E+00             4.554675E+00             2.154827E+01             2.202437E+01
                   1.6200            -6.254427E+00            -5.100868E+01            -5.008247E-01             4.391723E+00             4.955258E+00             2.162113E+01             2.218171E+01
                   1.8000            -6.704111E+00            -5.103926E+01            -9.043812E-01             4.382227E+00             5.356043E+00             2.169510E+01             2.234647E+01
                   1.9800            -7.152888E+00            -5.107183E+01            -1.307070E+00             4.373890E+00             5.757063E+00             2.177008E+01             2.251844E+01
                   2.1600            -7.600720E+00            -5.110637E+01            -1.708853E+00             4.366704E+00             6.158271E+00             2.184598E+01             2.269738E+01
                   2.3400            -8.047623E+00            -5.114287E+01            -2.109748E+00             4.360667E+00             6.559681E+00             2.192270E+01             2.288306E+01
                   2.5200            -8.493579E+00            -5.118129E+01            -2.509738E+00             4.355773E+00             6.961273E+00             2.200015E+01             2.307522E+01
                   2.7000            -8.938580E+00            -5.122161E+01            -2.908818E+00             4.352019E+00             7.363038E+00             2.207823E+01             2.327364E+01
                   2.8800            -9.382630E+00            -5.126381E+01            -3.306993E+00             4.349401E+00             7.764977E+00             2.215684E+01             2.347809E+01
                   3.0600            -9.825708E+00            -5.130787E+01            -3.704244E+00             4.347916E+00             8.167072E+00             2.223589E+01             2.368831E+01
                   3.2400            -1.026782E+01            -5.135375E+01            -4.100577E+00             4.347558E+00             8.569323E+00             2.231528E+01             2.390408E+01
                   3.4200            -1.070896E+01            -5.140144E+01            -4.495991E+00             4.348322E+00             8.971727E+00             2.239490E+01             2.412517E+01
                   3.6000            -1.114912E+01            -5.145089E+01            -4.890479E+00             4.350199E+00             9.374272E+00             2.247468E+01             2.435134E+01
                   3.7800            -1.158830E+01            -5.150208E+01            -5.284041E+00             4.353179E+00             9.776950E+00             2.255449E+01             2.458239E+01
                   3.9600            -1.202650E+01            -5.155496E+01            -5.676687E+00             4.357245E+00             1.017976E+01             2.263426E+01             2.481808E+01
                   4.1400            -1.246374E+01            -5.160948E+01            -6.068421E+00             4.362372E+00             1.058268E+01             2.271389E+01             2.505821E+01
                   4.3200            -1.290004E+01            -5.166554E+01            -6.459274E+00             4.368511E+00             1.098570E+01             2.279329E+01             2.530256E+01
                   4.5000            -1.333547E+01            -5.172302E+01            -6.849303E+00             4.375568E+00             1.138878E+01             2.287239E+01             2.555094E+01
                   4.6800            -1.377019E+01            -5.178156E+01            -7.238666E+00             4.383309E+00             1.179185E+01             2.295116E+01             2.580317E+01
                   4.8600            -1.420454E+01            -5.184059E+01            -7.627661E+00             4.391301E+00             1.219476E+01             2.302965E+01             2.605910E+01
                   5.0400            -1.463871E+01            -5.189970E+01            -8.016476E+00             4.399265E+00             1.259742E+01             2.310788E+01             2.631861E+01
