                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.617508E-09            -1.985999E-03             1.687538E-08
                   0.1800            -3.350990E-05            -1.460024E+01             1.530650E-08
                   0.3600            -3.345834E-05            -1.462463E+01             1.379477E-08
                   0.5400            -3.341949E-05            -1.463128E+01             1.234003E-08
                   0.7200            -3.338865E-05            -1.462955E+01             1.094235E-08
                   0.9000            -3.336338E-05            -1.462425E+01             9.601763E-09
                   1.0800            -3.334236E-05            -1.461779E+01             8.318251E-09
                   1.2600            -3.332486E-05            -1.461138E+01             7.091855E-09
                   1.4400            -3.331045E-05            -1.460557E+01             5.922565E-09
                   1.6200            -3.329882E-05            -1.460063E+01             4.810430E-09
                   1.8000            -3.328976E-05            -1.459666E+01             3.755436E-09
                   1.9800            -3.328309E-05            -1.459368E+01             2.757605E-09
                   2.1600            -3.327866E-05            -1.459167E+01             1.816955E-09
                   2.3400            -3.327632E-05            -1.459058E+01             9.334895E-10
                   2.5200            -3.327593E-05            -1.459037E+01             1.072292E-10
                   2.7000            -3.327736E-05            -1.459098E+01            -6.618297E-10
                   2.8800            -3.328046E-05            -1.459235E+01            -1.373678E-09
                   3.0600            -3.328510E-05            -1.459443E+01            -2.028297E-09
                   3.2400            -3.329116E-05            -1.459715E+01            -2.625690E-09
                   3.4200            -3.329850E-05            -1.460045E+01            -3.165846E-09
                   3.6000            -3.330698E-05            -1.460428E+01            -3.648757E-09
                   3.7800            -3.331647E-05            -1.460857E+01            -4.074428E-09
                   3.9600            -3.332684E-05            -1.461327E+01            -4.442850E-09
                   4.1400            -3.333797E-05            -1.461830E+01            -4.754022E-09
                   4.3200            -3.334970E-05            -1.462362E+01            -5.007941E-09
                   4.5000            -3.336192E-05            -1.462917E+01            -5.204611E-09
                   4.6800            -3.337449E-05            -1.463487E+01            -5.344028E-09
                   4.8600            -3.338727E-05            -1.464067E+01            -5.426196E-09
                   5.0400            -3.340013E-05            -1.464652E+01            -5.451112E-09
                   5.2200            -3.341293E-05            -1.465234E+01            -5.418788E-09
                   5.4000            -3.342555E-05            -1.465808E+01            -5.329219E-09
                   5.5800            -3.343784E-05            -1.466367E+01            -5.182413E-09
                   5.7600            -3.344966E-05            -1.466906E+01            -4.978380E-09
                   5.9400            -3.346089E-05            -1.467418E+01            -4.717123E-09
                   6.1200            -3.347139E-05            -1.467897E+01            -4.398649E-09
                   6.3000            -3.348101E-05            -1.468336E+01            -4.022966E-09
                   6.4800            -3.348963E-05            -1.468730E+01            -3.590085E-09
                   6.6600            -3.349709E-05            -1.469072E+01            -3.100015E-09
                   6.8400            -3.350328E-05            -1.469356E+01            -2.552768E-09
                   7.0200            -3.350804E-05            -1.469576E+01            -1.948358E-09
                   7.2000            -3.351125E-05            -1.469725E+01            -1.286794E-09
                   7.3800            -3.351276E-05            -1.469797E+01            -5.680897E-10
                   7.5600            -3.351244E-05            -1.469786E+01             2.077388E-10
                   7.7400            -3.351015E-05            -1.469686E+01             1.040674E-09
                   7.9200            -3.350576E-05            -1.469490E+01             1.930704E-09
                   8.1000            -3.349913E-05            -1.469193E+01             2.877808E-09
                   8.2800            -3.349013E-05            -1.468789E+01             3.881968E-09
                   8.4600            -3.347863E-05            -1.468271E+01             4.943168E-09
                   8.6400            -3.346450E-05            -1.467634E+01             6.061384E-09
                   8.8200            -3.344760E-05            -1.466871E+01             7.236601E-09
                   9.0000            -3.342782E-05            -1.465977E+01             8.468791E-09
                   9.1800            -3.340503E-05            -1.464947E+01             9.757934E-09
                   9.3600            -3.337910E-05            -1.463774E+01             1.110401E-08
                   9.5400            -3.334992E-05            -1.462454E+01             1.250699E-08
                   9.7200            -3.331736E-05            -1.460980E+01             1.396685E-08
                   9.9000            -3.328132E-05            -1.459349E+01             1.548356E-08
                  10.0800            -3.324169E-05            -1.457555E+01             1.705710E-08
                  10.2600            -3.319835E-05            -1.455592E+01             1.868745E-08
                  10.4400            -3.315120E-05            -1.453457E+01             2.037456E-08
                  10.6200            -3.310015E-05            -1.451146E+01             2.211842E-08
                  10.8000            -3.304510E-05            -1.448653E+01             2.391898E-08
                  10.9800            -3.298596E-05            -1.445975E+01             2.577623E-08
                  11.1600            -3.292264E-05            -1.443107E+01             2.769013E-08
                  11.3400            -3.285507E-05            -1.440048E+01             2.966064E-08
                  11.5200            -3.278317E-05            -1.436792E+01             3.168773E-08
                  11.7000            -3.270687E-05            -1.433338E+01             3.377137E-08
                  11.8800            -3.262610E-05            -1.429682E+01             3.591152E-08
                  12.0600            -3.254082E-05            -1.425822E+01             3.810815E-08
                  12.2400            -3.245096E-05            -1.421756E+01             4.036122E-08
                  12.4200            -3.235648E-05            -1.417482E+01             4.267068E-08
                  12.6000            -3.225734E-05            -1.412997E+01             4.503651E-08
                  12.7800            -3.215351E-05            -1.408302E+01             4.745866E-08
                  12.9600            -3.204497E-05            -1.403395E+01             4.993709E-08
                  13.1400            -3.193169E-05            -1.398274E+01             5.247175E-08
                  13.3200            -3.181367E-05            -1.392941E+01             5.506262E-08
                  13.5000            -3.169090E-05            -1.387395E+01             5.770964E-08
                  13.6800            -3.156337E-05            -1.381636E+01             6.041277E-08
                  13.8600            -3.143111E-05            -1.375664E+01             6.317197E-08
                  14.0400            -3.129412E-05            -1.369482E+01             6.598718E-08
                  14.2200            -3.115243E-05            -1.363089E+01             6.885837E-08
                  14.4000            -3.100608E-05            -1.356489E+01             7.178549E-08
                  14.5800            -3.085509E-05            -1.349682E+01             7.476848E-08
                  14.7600            -3.069951E-05            -1.342670E+01             7.780731E-08
