                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             8.596273E-16             3.573545E+02             8.596273E-16             6.337703E+01             0.000000E+00             4.207315E+02             0.000000E+00             3.552169E-05             1.088114E+00             5.080975E-02             7.130528E-01             5.071589E-01             1.475948E+01             1.285037E+01             1.185657E+01             3.543809E+01
                   0.1800             3.409046E+01             3.429077E+02             2.825052E-01             6.087239E+01             3.380795E+01             4.037801E+02             0.000000E+00             2.219397E-03             1.096007E+00             5.080914E-02             7.432186E-01             3.739220E-01             1.475944E+01             1.314724E+01             1.182501E+01             3.543809E+01
                   0.3600             3.408193E+01             3.285689E+02             4.387388E-01             5.838018E+01             3.364319E+01             3.869491E+02             0.000000E+00             3.606108E-03             1.103611E+00             5.080711E-02             7.438690E-01             3.299660E-01             1.475925E+01             1.317577E+01             1.182031E+01             3.543809E+01
                   0.5400             3.404158E+01             3.142428E+02             5.302758E-01             5.588315E+01             3.351131E+01             3.701260E+02             0.000000E+00             4.816313E-03             1.110868E+00             5.080373E-02             7.445548E-01             2.861421E-01             1.475893E+01             1.320639E+01             1.181644E+01             3.543809E+01
                   0.7200             3.398952E+01             2.999304E+02             5.791960E-01             5.338181E+01             3.341033E+01             3.533122E+02             0.000000E+00             5.970287E-03             1.117774E+00             5.079900E-02             7.452971E-01             2.424103E-01             1.475848E+01             1.323926E+01             1.181359E+01             3.543809E+01
                   0.9000             3.393587E+01             2.856325E+02             6.041538E-01             5.087666E+01             3.333171E+01             3.365092E+02             0.000000E+00             7.099834E-03             1.124322E+00             5.079292E-02             7.461062E-01             1.987628E-01             1.475791E+01             1.327439E+01             1.181187E+01             3.543809E+01
                   1.0800             3.388554E+01             2.713504E+02             6.164824E-01             4.836826E+01             3.326905E+01             3.197186E+02             0.000000E+00             8.212082E-03             1.130511E+00             5.078549E-02             7.469868E-01             1.551942E-01             1.475721E+01             1.331179E+01             1.181142E+01             3.543809E+01
                   1.2600             3.384082E+01             2.570852E+02             6.223853E-01             4.585716E+01             3.321843E+01             3.029424E+02             0.000000E+00             9.307671E-03             1.136337E+00             5.077671E-02             7.479411E-01             1.116955E-01             1.475638E+01             1.335141E+01             1.181232E+01             3.543809E+01
                   1.4400             3.380266E+01             2.428386E+02             6.251129E-01             4.334396E+01             3.317755E+01             2.861826E+02             0.000000E+00             1.038617E-02             1.141799E+00             5.076658E-02             7.489694E-01             6.827798E-02             1.475542E+01             1.339322E+01             1.181459E+01             3.543809E+01
                   1.6200             3.377133E+01             2.286123E+02             6.263331E-01             4.082934E+01             3.314500E+01             2.694416E+02             0.000000E+00             1.144745E-02             1.146896E+00             5.075510E-02             7.500712E-01             2.494674E-02             1.475434E+01             1.343714E+01             1.181816E+01             3.543809E+01
                   1.8000             3.374678E+01             2.144084E+02             6.268918E-01             3.831400E+01             3.311988E+01             2.527224E+02             0.000000E+00             1.249189E-02             1.151626E+00             5.074228E-02             7.512459E-01             1.828837E-02             1.475313E+01             1.348312E+01             1.182293E+01             3.543809E+01
                   1.9800             3.372876E+01             2.002294E+02             6.272134E-01             3.579873E+01             3.310155E+01             2.360281E+02             0.000000E+00             1.352018E-02             1.155990E+00             5.072810E-02             7.524925E-01             6.142496E-02             1.475179E+01             1.353110E+01             1.182867E+01             3.543809E+01
                   2.1600             3.371699E+01             1.860785E+02             6.275078E-01             3.328444E+01             3.308948E+01             2.193629E+02             0.000000E+00             1.453319E-02             1.159986E+00             5.071258E-02             7.538098E-01             1.044504E-01             1.475033E+01             1.358101E+01             1.183515E+01             3.543809E+01
                   2.3400             3.371110E+01             1.719595E+02             6.278762E-01             3.077214E+01             3.308323E+01             2.027316E+02             0.000000E+00             1.553185E-02             1.163615E+00             5.069572E-02             7.551968E-01             1.473593E-01             1.474874E+01             1.363277E+01             1.184205E+01             3.543809E+01
                   2.5200             3.371074E+01             1.578773E+02             6.283643E-01             2.826305E+01             3.308238E+01             1.861403E+02             0.000000E+00             1.651705E-02             1.166877E+00             5.067751E-02             7.566522E-01             1.901418E-01             1.474702E+01             1.368633E+01             1.184905E+01             3.543809E+01
                   2.7000             3.371554E+01             1.438381E+02             6.289900E-01             2.575861E+01             3.308655E+01             1.695967E+02             0.000000E+00             1.748964E-02             1.169771E+00             5.065795E-02             7.581748E-01             2.327897E-01             1.474517E+01             1.374162E+01             1.185582E+01             3.543809E+01
                   2.8800             3.372512E+01             1.298500E+02             6.297569E-01             2.326061E+01             3.309536E+01             1.531106E+02             0.000000E+00             1.845039E-02             1.172299E+00             5.063706E-02             7.597633E-01             2.752957E-01             1.474320E+01             1.379856E+01             1.186203E+01             3.543809E+01
                   3.0600             3.373910E+01             1.159239E+02             6.306612E-01             2.077133E+01             3.310844E+01             1.366953E+02             0.000000E+00             1.940000E-02             1.174462E+00             5.061482E-02             7.614163E-01             3.176503E-01             1.474110E+01             1.385710E+01             1.186739E+01             3.543809E+01
                   3.2400             3.375712E+01             1.020749E+02             6.316958E-01             1.829380E+01             3.312542E+01             1.203687E+02             0.000000E+00             2.033912E-02             1.176261E+00             5.059125E-02             7.631326E-01             3.598465E-01             1.473888E+01             1.391717E+01             1.187167E+01             3.543809E+01
                   3.4200             3.377880E+01             8.832422E+01             6.328513E-01             1.583217E+01             3.314595E+01             1.041564E+02             0.000000E+00             2.126832E-02             1.177698E+00             5.056634E-02             7.649108E-01             4.018767E-01             1.473653E+01             1.397869E+01             1.187467E+01             3.543809E+01
                   3.6000             3.380376E+01             7.470387E+01             6.341177E-01             1.339248E+01             3.316964E+01             8.809635E+01             0.000000E+00             2.218815E-02             1.178776E+00             5.054009E-02             7.667494E-01             4.437331E-01             1.473406E+01             1.404162E+01             1.187628E+01             3.543809E+01
                   3.7800             3.383163E+01             6.126410E+01             6.354842E-01             1.098408E+01             3.319615E+01             7.224817E+01             0.000000E+00             2.309909E-02             1.179500E+00             5.051251E-02             7.686470E-01             4.854085E-01             1.473146E+01             1.410588E+01             1.187644E+01             3.543809E+01
                   3.9600             3.386205E+01             4.809030E+01             6.369397E-01             8.622575E+00             3.322511E+01             5.671288E+01             0.000000E+00             2.400161E-02             1.179875E+00             5.048360E-02             7.706019E-01             5.268976E-01             1.472873E+01             1.417141E+01             1.187517E+01             3.543809E+01
                   4.1400             3.389462E+01             3.534303E+01             6.384731E-01             6.337063E+00             3.325614E+01             4.168009E+01             0.000000E+00             2.489615E-02             1.179911E+00             5.045335E-02             7.726125E-01             5.681950E-01             1.472588E+01             1.423815E+01             1.187255E+01             3.543809E+01
                   4.3200             3.392897E+01             2.337007E+01             6.400730E-01             4.190180E+00             3.328890E+01             2.756025E+01             0.000000E+00             2.578311E-02             1.179622E+00             5.042178E-02             7.746766E-01             6.093003E-01             1.472291E+01             1.430605E+01             1.186873E+01             3.543809E+01
                   4.5000             3.396474E+01             1.307718E+01             6.417279E-01             2.344555E+00             3.332301E+01             1.542174E+01             0.000000E+00             2.666288E-02             1.179038E+00             5.038888E-02             7.767914E-01             6.502195E-01             1.471981E+01             1.437505E+01             1.186386E+01             3.543809E+01
                   4.6800             3.400153E+01             6.818590E+00             6.434260E-01             1.222370E+00             3.335810E+01             8.040960E+00             0.000000E+00             2.753586E-02             1.178231E+00             5.035465E-02             7.789520E-01             6.909813E-01             1.471659E+01             1.444509E+01             1.185818E+01             3.543809E+01
                   4.8600             3.403896E+01             5.470792E+00             6.451556E-01             9.806531E-01             3.339380E+01             6.451445E+00             0.000000E+00             2.840241E-02             1.177331E+00             5.031911E-02             7.811503E-01             7.316472E-01             1.471324E+01             1.451614E+01             1.185191E+01             3.543809E+01
                   5.0400             3.407665E+01             5.427505E+00             6.469047E-01             9.727958E-01             3.342974E+01             6.400301E+00             0.000000E+00             2.926290E-02             1.176421E+00             5.028224E-02             7.833810E-01             7.722583E-01             1.470977E+01             1.458816E+01             1.184529E+01             3.543809E+01
                   5.2200             3.411421E+01             5.486866E+00             6.486614E-01             9.833362E-01             3.346555E+01             6.470202E+00             0.000000E+00             3.011768E-02             1.175517E+00             5.024405E-02             7.856424E-01             8.128204E-01             1.470617E+01             1.466111E+01             1.183857E+01             3.543809E+01
                   5.4000             3.415126E+01             5.553530E+00             6.504133E-01             9.951833E-01             3.350084E+01             6.548713E+00             0.000000E+00             3.096711E-02             1.174619E+00             5.020455E-02             7.879337E-01             8.533336E-01             1.470246E+01             1.473496E+01             1.183197E+01             3.543809E+01
                   5.5800             3.418739E+01             5.621764E+00             6.521481E-01             1.007309E+00             3.353525E+01             6.629073E+00             0.000000E+00             3.181155E-02             1.173727E+00             5.016374E-02             7.902539E-01             8.937965E-01             1.469862E+01             1.480966E+01             1.182568E+01             3.543809E+01
                   5.7600             3.422223E+01             5.691219E+00             6.538534E-01             1.019652E+00             3.356838E+01             6.710871E+00             0.000000E+00             3.265135E-02             1.172841E+00             5.012162E-02             7.926021E-01             9.342089E-01             1.469465E+01             1.488519E+01             1.181989E+01             3.543809E+01
                   5.9400             3.425537E+01             5.761871E+00             6.555165E-01             1.032206E+00             3.359985E+01             6.794078E+00             0.000000E+00             3.348687E-02             1.171961E+00             5.007818E-02             7.949773E-01             9.745690E-01             1.469057E+01             1.496150E+01             1.181473E+01             3.543809E+01
                   6.1200             3.428641E+01             5.833718E+00             6.571248E-01             1.044972E+00             3.362929E+01             6.878690E+00             0.000000E+00             3.431846E-02             1.171087E+00             5.003345E-02             7.973787E-01             1.014876E+00             1.468636E+01             1.503857E+01             1.181031E+01             3.543809E+01
                   6.3000             3.431496E+01             5.906758E+00             6.586653E-01             1.057949E+00             3.365630E+01             6.964707E+00             0.000000E+00             3.514650E-02             1.170220E+00             4.998741E-02             7.998054E-01             1.055130E+00             1.468203E+01             1.511636E+01             1.180670E+01             3.543809E+01
                   6.4800             3.434062E+01             5.980988E+00             6.601253E-01             1.071137E+00             3.368049E+01             7.052125E+00             0.000000E+00             3.597134E-02             1.169358E+00             4.994007E-02             8.022562E-01             1.095328E+00             1.467759E+01             1.519484E+01             1.180394E+01             3.543809E+01
                   6.6600             3.436298E+01             6.056409E+00             6.614917E-01             1.084535E+00             3.370149E+01             7.140944E+00             0.000000E+00             3.679337E-02             1.168502E+00             4.989144E-02             8.047305E-01             1.135471E+00             1.467302E+01             1.527397E+01             1.180205E+01             3.543809E+01
                   6.8400             3.438165E+01             6.133018E+00             6.627515E-01             1.098144E+00             3.371890E+01             7.231162E+00             0.000000E+00             3.761295E-02             1.167652E+00             4.984151E-02             8.072271E-01             1.175555E+00             1.466833E+01             1.535373E+01             1.180101E+01             3.543809E+01
                   7.0200             3.439623E+01             6.210814E+00             6.638917E-01             1.111962E+00             3.373233E+01             7.322776E+00             0.000000E+00             3.843048E-02             1.166808E+00             4.979030E-02             8.097451E-01             1.215582E+00             1.466352E+01             1.543408E+01             1.180079E+01             3.543809E+01
                   7.2000             3.440630E+01             6.289795E+00             6.648992E-01             1.125989E+00             3.374141E+01             7.415785E+00             0.000000E+00             3.924634E-02             1.165970E+00             4.973779E-02             8.122836E-01             1.255548E+00             1.465859E+01             1.551500E+01             1.180131E+01             3.543809E+01
