                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.256420E+02             3.256420E+02             3.281183E+02             3.281183E+02             3.289554E+02             3.261611E+02             3.256493E+02             3.261611E+02             3.256493E+02
                   0.1800             3.257267E+02             3.257544E+02             3.281848E+02             3.282156E+02             3.290570E+02             3.262559E+02             3.257747E+02             3.262688E+02             3.257907E+02
                   0.3600             3.256980E+02             3.257370E+02             3.281477E+02             3.281923E+02             3.290354E+02             3.262412E+02             3.257738E+02             3.262499E+02             3.257843E+02
                   0.5400             3.256473E+02             3.256939E+02             3.280911E+02             3.281455E+02             3.289895E+02             3.261995E+02             3.257410E+02             3.262057E+02             3.257483E+02
                   0.7200             3.255852E+02             3.256378E+02             3.280242E+02             3.280867E+02             3.289315E+02             3.261443E+02             3.256920E+02             3.261488E+02             3.256971E+02
                   0.9000             3.255186E+02             3.255764E+02             3.279537E+02             3.280234E+02             3.288687E+02             3.260837E+02             3.256359E+02             3.260869E+02             3.256395E+02
                   1.0800             3.254519E+02             3.255142E+02             3.278835E+02             3.279596E+02             3.288053E+02             3.260220E+02             3.255780E+02             3.260243E+02             3.255804E+02
                   1.2600             3.253873E+02             3.254535E+02             3.278156E+02             3.278975E+02             3.287435E+02             3.259617E+02             3.255209E+02             3.259631E+02             3.255223E+02
                   1.4400             3.253258E+02             3.253954E+02             3.277511E+02             3.278381E+02             3.286844E+02             3.259039E+02             3.254660E+02             3.259046E+02             3.254666E+02
                   1.6200             3.252679E+02             3.253405E+02             3.276905E+02             3.277820E+02             3.286286E+02             3.258492E+02             3.254139E+02             3.258493E+02             3.254139E+02
                   1.8000             3.252138E+02             3.252890E+02             3.276338E+02             3.277295E+02             3.285763E+02             3.257979E+02             3.253651E+02             3.257975E+02             3.253644E+02
                   1.9800             3.251636E+02             3.252410E+02             3.275811E+02             3.276805E+02             3.285276E+02             3.257501E+02             3.253195E+02             3.257492E+02             3.253184E+02
                   2.1600             3.251174E+02             3.251967E+02             3.275325E+02             3.276352E+02             3.284825E+02             3.257058E+02             3.252773E+02             3.257045E+02             3.252757E+02
                   2.3400             3.250749E+02             3.251558E+02             3.274878E+02             3.275935E+02             3.284410E+02             3.256651E+02             3.252385E+02             3.256634E+02             3.252365E+02
                   2.5200             3.250362E+02             3.251185E+02             3.274471E+02             3.275555E+02             3.284030E+02             3.256279E+02             3.252031E+02             3.256258E+02             3.252007E+02
                   2.7000             3.250012E+02             3.250847E+02             3.274101E+02             3.275209E+02             3.283686E+02             3.255942E+02             3.251710E+02             3.255918E+02             3.251682E+02
                   2.8800             3.249699E+02             3.250544E+02             3.273769E+02             3.274899E+02             3.283378E+02             3.255640E+02             3.251422E+02             3.255612E+02             3.251391E+02
                   3.0600             3.249421E+02             3.250274E+02             3.273474E+02             3.274624E+02             3.283103E+02             3.255372E+02             3.251167E+02             3.255341E+02             3.251133E+02
                   3.2400             3.249179E+02             3.250039E+02             3.273215E+02             3.274384E+02             3.282864E+02             3.255138E+02             3.250945E+02             3.255104E+02             3.250907E+02
                   3.4200             3.248971E+02             3.249837E+02             3.272992E+02             3.274177E+02             3.282658E+02             3.254938E+02             3.250755E+02             3.254900E+02             3.250714E+02
                   3.6000             3.248797E+02             3.249669E+02             3.272804E+02             3.274004E+02             3.282485E+02             3.254770E+02             3.250596E+02             3.254729E+02             3.250552E+02
                   3.7800             3.248656E+02             3.249532E+02             3.272649E+02             3.273864E+02             3.282345E+02             3.254636E+02             3.250469E+02             3.254592E+02             3.250421E+02
                   3.9600             3.248548E+02             3.249427E+02             3.272528E+02             3.273757E+02             3.282238E+02             3.254533E+02             3.250371E+02             3.254486E+02             3.250321E+02
                   4.1400             3.248470E+02             3.249354E+02             3.272439E+02             3.273680E+02             3.282162E+02             3.254461E+02             3.250304E+02             3.254411E+02             3.250251E+02
                   4.3200             3.248423E+02             3.249309E+02             3.272381E+02             3.273634E+02             3.282115E+02             3.254418E+02             3.250264E+02             3.254366E+02             3.250209E+02
                   4.5000             3.248402E+02             3.249292E+02             3.272351E+02             3.273615E+02             3.282096E+02             3.254403E+02             3.250250E+02             3.254347E+02             3.250192E+02
                   4.6800             3.248402E+02             3.249294E+02             3.272341E+02             3.273617E+02             3.282097E+02             3.254407E+02             3.250256E+02             3.254349E+02             3.250195E+02
                   4.8600             3.248412E+02             3.249306E+02             3.272342E+02             3.273628E+02             3.282107E+02             3.254421E+02             3.250270E+02             3.254360E+02             3.250207E+02
                   5.0400             3.248423E+02             3.249319E+02             3.272345E+02             3.273640E+02             3.282119E+02             3.254435E+02             3.250285E+02             3.254372E+02             3.250219E+02
