                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             2.374996E+01             3.524084E-02             3.717535E-01             5.000007E-01             5.000113E-01
                   0.1800             2.374916E+01             3.325144E-02             3.644157E-01             5.000178E-01            -2.506448E-02
                   0.3600             2.374919E+01             3.343044E-02             3.645257E-01             5.000171E-01            -4.230008E-02
                   0.5400             2.374922E+01             3.363526E-02             3.646515E-01             5.000164E-01            -5.545954E-02
                   0.7200             2.374930E+01             3.385012E-02             3.647118E-01             5.000148E-01            -3.521809E-02
                   0.9000             2.374933E+01             3.409702E-02             3.648354E-01             5.000141E-01            -3.880567E-02
                   1.0800             2.374936E+01             3.436472E-02             3.649627E-01             5.000134E-01            -3.848038E-02
                   1.2600             2.374936E+01             3.466926E-02             3.651892E-01             5.000135E-01            -6.984676E-02
                   1.4400             2.374939E+01             3.497496E-02             3.653174E-01             5.000128E-01            -6.352094E-02
                   1.6200             2.374943E+01             3.529873E-02             3.654456E-01             5.000121E-01            -5.311563E-02
                   1.8000             2.374942E+01             3.566380E-02             3.657121E-01             5.000122E-01            -8.000777E-02
                   1.9800             2.374946E+01             3.601968E-02             3.658280E-01             5.000114E-01            -6.329002E-02
                   2.1600             2.374945E+01             3.642190E-02             3.661204E-01             5.000116E-01            -8.765981E-02
                   2.3400             2.374949E+01             3.680698E-02             3.662225E-01             5.000108E-01            -6.461502E-02
                   2.5200             2.374948E+01             3.724137E-02             3.665259E-01             5.000109E-01            -8.638615E-02
                   2.7000             2.374952E+01             3.765494E-02             3.666228E-01             5.000101E-01            -5.709370E-02
                   2.8800             2.374951E+01             3.811692E-02             3.669252E-01             5.000103E-01            -7.626623E-02
                   3.0600             2.374951E+01             3.859708E-02             3.672586E-01             5.000104E-01            -9.500557E-02
                   3.2400             2.374955E+01             3.904590E-02             3.673292E-01             5.000095E-01            -5.755372E-02
                   3.4200             2.374954E+01             3.954782E-02             3.676475E-01             5.000097E-01            -7.378063E-02
                   3.6000             2.374953E+01             4.006511E-02             3.679905E-01             5.000098E-01            -8.958019E-02
                   3.7800             2.374953E+01             4.059704E-02             3.683578E-01             5.000099E-01            -1.049420E-01
                   3.9600             2.374952E+01             4.114279E-02             3.687486E-01             5.000101E-01            -1.198689E-01
                   4.1400             2.374956E+01             4.163190E-02             3.687221E-01             5.000092E-01            -7.091902E-02
                   4.3200             2.374956E+01             4.219223E-02             3.690796E-01             5.000093E-01            -8.355719E-02
                   4.5000             2.374955E+01             4.276477E-02             3.694553E-01             5.000094E-01            -9.579783E-02
                   4.6800             2.374955E+01             4.334864E-02             3.698485E-01             5.000096E-01            -1.076436E-01
                   4.8600             2.374954E+01             4.394341E-02             3.702587E-01             5.000097E-01            -1.190973E-01
                   5.0400             2.374953E+01             4.454853E-02             3.706851E-01             5.000098E-01            -1.301622E-01
                   5.2200             2.374953E+01             4.516368E-02             3.711272E-01             5.000100E-01            -1.408413E-01
                   5.4000             2.374957E+01             4.569028E-02             3.709434E-01             5.000090E-01            -7.879318E-02
                   5.5800             2.374957E+01             4.631327E-02             3.713382E-01             5.000091E-01            -8.761257E-02
                   5.7600             2.374956E+01             4.694472E-02             3.717448E-01             5.000092E-01            -9.610286E-02
                   5.9400             2.374956E+01             4.758420E-02             3.721626E-01             5.000093E-01            -1.042670E-01
                   6.1200             2.374955E+01             4.823155E-02             3.725912E-01             5.000095E-01            -1.121102E-01
                   6.3000             2.374954E+01             4.888625E-02             3.730299E-01             5.000096E-01            -1.196362E-01
                   6.4800             2.374954E+01             4.954789E-02             3.734782E-01             5.000097E-01            -1.268486E-01
                   6.6600             2.374953E+01             5.021621E-02             3.739355E-01             5.000099E-01            -1.337532E-01
                   6.8400             2.374953E+01             5.089081E-02             3.744014E-01             5.000100E-01            -1.403523E-01
                   7.0200             2.374952E+01             5.157130E-02             3.748752E-01             5.000101E-01            -1.466501E-01
                   7.2000             2.374951E+01             5.225782E-02             3.753563E-01             5.000103E-01            -1.526497E-01
                   7.3800             2.374951E+01             5.294944E-02             3.758442E-01             5.000104E-01            -1.583546E-01
                   7.5600             2.374950E+01             5.364634E-02             3.763383E-01             5.000105E-01            -1.637677E-01
                   7.7400             2.374956E+01             5.420062E-02             3.758060E-01             5.000093E-01            -8.528147E-02
                   7.9200             2.374955E+01             5.489885E-02             3.762475E-01             5.000094E-01            -8.951385E-02
                   8.1000             2.374955E+01             5.560147E-02             3.766939E-01             5.000096E-01            -9.349682E-02
                   8.2800             2.374954E+01             5.630869E-02             3.771449E-01             5.000097E-01            -9.723242E-02
                   8.4600             2.374953E+01             5.701960E-02             3.776000E-01             5.000098E-01            -1.007218E-01
                   8.6400             2.374953E+01             5.773462E-02             3.780588E-01             5.000099E-01            -1.039660E-01
                   8.8200             2.374952E+01             5.845303E-02             3.785210E-01             5.000101E-01            -1.069670E-01
                   9.0000             2.374952E+01             5.917480E-02             3.789862E-01             5.000102E-01            -1.097254E-01
                   9.1800             2.374951E+01             5.989998E-02             3.794539E-01             5.000103E-01            -1.122415E-01
                   9.3600             2.374950E+01             6.062814E-02             3.799238E-01             5.000104E-01            -1.145168E-01
                   9.5400             2.374950E+01             6.135921E-02             3.803954E-01             5.000106E-01            -1.165510E-01
                   9.7200             2.374949E+01             6.209308E-02             3.808685E-01             5.000107E-01            -1.183456E-01
                   9.9000             2.374949E+01             6.282936E-02             3.813426E-01             5.000108E-01            -1.199003E-01
                  10.0800             2.374948E+01             6.356784E-02             3.818175E-01             5.000109E-01            -1.212156E-01
                  10.2600             2.374947E+01             6.430886E-02             3.822927E-01             5.000111E-01            -1.222923E-01
                  10.4400             2.374947E+01             6.505174E-02             3.827680E-01             5.000112E-01            -1.231306E-01
                  10.6200             2.374946E+01             6.579641E-02             3.832430E-01             5.000113E-01            -1.237308E-01
                  10.8000             2.374946E+01             6.654319E-02             3.837175E-01             5.000115E-01            -1.240934E-01
                  10.9800             2.374945E+01             6.729156E-02             3.841913E-01             5.000116E-01            -1.242190E-01
                  11.1600             2.374944E+01             6.804141E-02             3.846640E-01             5.000117E-01            -1.241083E-01
                  11.3400             2.374944E+01             6.879259E-02             3.851354E-01             5.000118E-01            -1.237619E-01
                  11.5200             2.374943E+01             6.954542E-02             3.856055E-01             5.000120E-01            -1.231802E-01
                  11.7000             2.374943E+01             7.029934E-02             3.860739E-01             5.000121E-01            -1.223650E-01
                  11.8800             2.374942E+01             7.105408E-02             3.865407E-01             5.000122E-01            -1.213166E-01
                  12.0600             2.374941E+01             7.181031E-02             3.870056E-01             5.000124E-01            -1.200366E-01
                  12.2400             2.374941E+01             7.256718E-02             3.874686E-01             5.000125E-01            -1.185267E-01
                  12.4200             2.374940E+01             7.332479E-02             3.879296E-01             5.000126E-01            -1.167886E-01
                  12.6000             2.374939E+01             7.408352E-02             3.883887E-01             5.000127E-01            -1.148236E-01
                  12.7800             2.374939E+01             7.484286E-02             3.888459E-01             5.000129E-01            -1.126339E-01
                  12.9600             2.374938E+01             7.560278E-02             3.893013E-01             5.000130E-01            -1.102224E-01
                  13.1400             2.374938E+01             7.636321E-02             3.897549E-01             5.000131E-01            -1.075913E-01
                  13.3200             2.374937E+01             7.712438E-02             3.902070E-01             5.000133E-01            -1.047434E-01
                  13.5000             2.374936E+01             7.788611E-02             3.906576E-01             5.000134E-01            -1.016815E-01
                  13.6800             2.374936E+01             7.864795E-02             3.911069E-01             5.000135E-01            -9.840916E-02
                  13.8600             2.374935E+01             7.941061E-02             3.915554E-01             5.000137E-01            -9.493023E-02
                  14.0400             2.374935E+01             8.017317E-02             3.920031E-01             5.000138E-01            -9.124796E-02
                  14.2200             2.374934E+01             8.093668E-02             3.924505E-01             5.000139E-01            -8.736673E-02
                  14.4000             2.374924E+01             8.191844E-02             3.946048E-01             5.000161E-01            -1.666152E-01
                  14.5800             2.374923E+01             8.267523E-02             3.949966E-01             5.000162E-01            -1.617397E-01
                  14.7600             2.374922E+01             8.343178E-02             3.953852E-01             5.000164E-01            -1.566527E-01
                  14.9400             2.374921E+01             8.418811E-02             3.957712E-01             5.000165E-01            -1.513593E-01
                  15.1200             2.374921E+01             8.494470E-02             3.961552E-01             5.000167E-01            -1.458665E-01
                  15.3000             2.374920E+01             8.570084E-02             3.965378E-01             5.000168E-01            -1.401797E-01
                  15.4800             2.374919E+01             8.645696E-02             3.969198E-01             5.000170E-01            -1.343064E-01
                  15.6600             2.374919E+01             8.721293E-02             3.973019E-01             5.000171E-01            -1.282524E-01
                  15.8400             2.374918E+01             8.796910E-02             3.976848E-01             5.000173E-01            -1.220254E-01
                  16.0200             2.374917E+01             8.872502E-02             3.980692E-01             5.000174E-01            -1.156321E-01
                  16.2000             2.374917E+01             8.948091E-02             3.984560E-01             5.000176E-01            -1.090804E-01
                  16.3800             2.374916E+01             9.023709E-02             3.988460E-01             5.000177E-01            -1.023777E-01
                  16.5600             2.374915E+01             9.099346E-02             3.992399E-01             5.000179E-01            -9.553175E-02
                  16.7400             2.374914E+01             9.174995E-02             3.996385E-01             5.000180E-01            -8.855024E-02
                  16.9200             2.374914E+01             9.250669E-02             4.000427E-01             5.000181E-01            -8.144127E-02
                  17.1000             2.374913E+01             9.326395E-02             4.004532E-01             5.000183E-01            -7.421249E-02
                  17.2800             2.374901E+01             9.419810E-02             4.022806E-01             5.000208E-01            -1.377285E-01
                  17.4600             2.374900E+01             9.494177E-02             4.025924E-01             5.000210E-01            -1.293548E-01
                  17.6400             2.374900E+01             9.568587E-02             4.029119E-01             5.000211E-01            -1.208748E-01
                  17.8200             2.374899E+01             9.643041E-02             4.032400E-01             5.000213E-01            -1.122968E-01
                  18.0000             2.374898E+01             9.717511E-02             4.035777E-01             5.000214E-01            -1.036309E-01
                  18.1800             2.374897E+01             9.792019E-02             4.039261E-01             5.000216E-01            -9.488550E-02
                  18.3600             2.374897E+01             9.866630E-02             4.042860E-01             5.000218E-01            -8.607019E-02
                  18.5400             2.374896E+01             9.941297E-02             4.046582E-01             5.000219E-01            -7.719411E-02
                  18.7200             2.374895E+01             1.001603E-01             4.050437E-01             5.000221E-01            -6.826619E-02
                  18.9000             2.374882E+01             1.010559E-01             4.066322E-01             5.000248E-01            -1.214360E-01
                  19.0800             2.374882E+01             1.017885E-01             4.069134E-01             5.000249E-01            -1.114305E-01
                  19.2600             2.374881E+01             1.025218E-01             4.072112E-01             5.000251E-01            -1.013966E-01
                  19.4400             2.374880E+01             1.032568E-01             4.075267E-01             5.000253E-01            -9.134361E-02
                  19.6200             2.374879E+01             1.039924E-01             4.078604E-01             5.000255E-01            -8.128092E-02
                  19.8000             2.374878E+01             1.047292E-01             4.082133E-01             5.000256E-01            -7.121736E-02
                  19.9800             2.374877E+01             1.054675E-01             4.085858E-01             5.000258E-01            -6.116167E-02
                  20.1600             2.374864E+01             1.063272E-01             4.099544E-01             5.000286E-01            -1.062311E-01
                  20.3400             2.374863E+01             1.070511E-01             4.102290E-01             5.000288E-01            -9.521476E-02
                  20.5200             2.374862E+01             1.077765E-01             4.105277E-01             5.000290E-01            -8.423425E-02
                  20.7000             2.374861E+01             1.085033E-01             4.108511E-01             5.000292E-01            -7.329785E-02
                  20.8800             2.374861E+01             1.092319E-01             4.111996E-01             5.000294E-01            -6.241379E-02
                  21.0600             2.374860E+01             1.099626E-01             4.115734E-01             5.000295E-01            -5.158980E-02
                  21.2400             2.374846E+01             1.107882E-01             4.127332E-01             5.000325E-01            -8.999643E-02
                  21.4200             2.374845E+01             1.115052E-01             4.130211E-01             5.000327E-01            -7.834291E-02
                  21.6000             2.374844E+01             1.122244E-01             4.133390E-01             5.000329E-01            -6.677867E-02
                  21.7800             2.374843E+01             1.129458E-01             4.136870E-01             5.000331E-01            -5.531015E-02
                  21.9600             2.374828E+01             1.137595E-01             4.148016E-01             5.000362E-01            -8.926903E-02
                  22.1400             2.374827E+01             1.144689E-01             4.150719E-01             5.000364E-01            -7.707331E-02
                  22.3200             2.374826E+01             1.151805E-01             4.153768E-01             5.000366E-01            -6.500142E-02
                  22.5000             2.374825E+01             1.158944E-01             4.157160E-01             5.000368E-01            -5.305947E-02
                  22.6800             2.374810E+01             1.166905E-01             4.167390E-01             5.000399E-01            -8.288408E-02
                  22.8600             2.374809E+01             1.173933E-01             4.170115E-01             5.000401E-01            -7.032063E-02
                  23.0400             2.374808E+01             1.180992E-01             4.173224E-01             5.000403E-01            -5.791405E-02
                  23.2200             2.374807E+01             1.188076E-01             4.176712E-01             5.000406E-01            -4.566800E-02
                  23.4000             2.374792E+01             1.195827E-01             4.185765E-01             5.000438E-01            -7.169688E-02
                  23.5800             2.374791E+01             1.202812E-01             4.188712E-01             5.000440E-01            -5.893456E-02
                  23.7600             2.374790E+01             1.209834E-01             4.192070E-01             5.000442E-01            -4.635711E-02
                  23.9400             2.374774E+01             1.217477E-01             4.200704E-01             5.000475E-01            -6.956257E-02
                  24.1200             2.374773E+01             1.224406E-01             4.203613E-01             5.000478E-01            -5.655142E-02
                  24.3000             2.374772E+01             1.231372E-01             4.206963E-01             5.000480E-01            -4.374731E-02
                  24.4800             2.374756E+01             1.238892E-01             4.215018E-01             5.000514E-01            -6.434474E-02
                  24.6600             2.374755E+01             1.245780E-01             4.218015E-01             5.000516E-01            -5.118632E-02
                  24.8400             2.374754E+01             1.252702E-01             4.221473E-01             5.000519E-01            -3.825304E-02
                  25.0200             2.374737E+01             1.260084E-01             4.228866E-01             5.000553E-01            -5.645790E-02
                  25.2000             2.374736E+01             1.266939E-01             4.232068E-01             5.000555E-01            -4.324594E-02
                  25.3800             2.374735E+01             1.273837E-01             4.235743E-01             5.000558E-01            -3.027579E-02
                  25.5600             2.374718E+01             1.281082E-01             4.242452E-01             5.000593E-01            -4.629609E-02
                  25.7400             2.374717E+01             1.287919E-01             4.245962E-01             5.000595E-01            -3.311641E-02
                  25.9200             2.374700E+01             1.295109E-01             4.252589E-01             5.000631E-01            -4.756668E-02
                  26.1000             2.374699E+01             1.301898E-01             4.255998E-01             5.000633E-01            -3.422989E-02
                  26.2800             2.374682E+01             1.309034E-01             4.262470E-01             5.000669E-01            -4.721405E-02
                  26.4600             2.374681E+01             1.315777E-01             4.265842E-01             5.000672E-01            -3.376998E-02
                  26.6400             2.374664E+01             1.322852E-01             4.272111E-01             5.000708E-01            -4.538912E-02
                  26.8200             2.374662E+01             1.329560E-01             4.275507E-01             5.000711E-01            -3.188286E-02
                  27.0000             2.374645E+01             1.336567E-01             4.281544E-01             5.000748E-01            -4.223426E-02
                  27.1800             2.374643E+01             1.343245E-01             4.285022E-01             5.000751E-01            -2.871012E-02
                  27.3600             2.374626E+01             1.350181E-01             4.290816E-01             5.000788E-01            -3.788719E-02
