                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             8.385101E+01             1.493282E-01             8.370168E+01             3.094221E+05             1.440427E-01             4.333742E-04             4.852140E-03             1.005637E+01
                   0.1800             6.345067E+02            -3.587475E-01             6.348654E+02             3.094221E+05            -4.414884E-01            -1.328283E-03             8.406913E-02             1.003347E+01
                   0.3600             5.150843E+02            -7.304228E-01             5.158148E+02             3.094221E+05            -8.721135E-01            -2.623875E-03             1.443147E-01             1.003270E+01
                   0.5400             4.582051E+02            -1.102115E+00             4.593073E+02             3.094221E+05            -1.302760E+00            -3.919516E-03             2.045638E-01             1.003210E+01
                   0.7200             4.227516E+02            -1.473762E+00             4.242254E+02             3.094221E+05            -1.733382E+00            -5.215061E-03             2.648352E-01             1.003298E+01
                   0.9000             3.977338E+02            -1.845234E+00             3.995790E+02             3.094221E+05            -2.163864E+00            -6.510154E-03             3.251399E-01             1.003281E+01
                   1.0800             3.787470E+02            -2.216499E+00             3.809635E+02             3.094221E+05            -2.594179E+00            -7.804706E-03             3.854852E-01             1.003280E+01
                   1.2600             3.636243E+02            -2.587610E+00             3.662119E+02             3.094221E+05            -3.024388E+00            -9.098893E-03             4.458770E-01             1.003135E+01
                   1.4400             3.511620E+02            -2.958481E+00             3.541205E+02             3.094221E+05            -3.454408E+00            -1.039246E-02             5.063200E-01             1.003161E+01
                   1.6200             3.406249E+02            -3.329094E+00             3.439539E+02             3.094221E+05            -3.884228E+00            -1.168536E-02             5.668192E-01             1.003207E+01
                   1.8000             3.315350E+02            -3.699400E+00             3.352344E+02             3.094221E+05            -4.313802E+00            -1.297746E-02             6.273795E-01             1.003077E+01
                   1.9800             3.236631E+02            -4.069412E+00             3.277325E+02             3.094221E+05            -4.743149E+00            -1.426880E-02             6.880059E-01             1.003153E+01
                   2.1600             3.167082E+02            -4.439064E+00             3.211472E+02             3.094221E+05            -5.172209E+00            -1.555919E-02             7.487042E-01             1.003032E+01
                   2.3400             3.104823E+02            -4.808347E+00             3.152906E+02             3.094221E+05            -5.600979E+00            -1.684861E-02             8.094802E-01             1.003139E+01
                   2.5200             3.048546E+02            -5.177218E+00             3.100318E+02             3.094221E+05            -6.029421E+00            -1.813695E-02             8.703401E-01             1.003029E+01
                   2.7000             2.997326E+02            -5.545644E+00             3.052783E+02             3.094221E+05            -6.457510E+00            -1.942413E-02             9.312898E-01             1.003169E+01
                   2.8800             2.950353E+02            -5.913605E+00             3.009489E+02             3.094221E+05            -6.885231E+00            -2.071008E-02             9.923353E-01             1.003069E+01
                   3.0600             2.907043E+02            -6.281059E+00             2.969854E+02             3.094221E+05            -7.312544E+00            -2.199469E-02             1.053480E+00             1.002969E+01
                   3.2400             2.866934E+02            -6.647995E+00             2.933414E+02             3.094221E+05            -7.739434E+00            -2.327789E-02             1.114717E+00             1.003156E+01
                   3.4200             2.829568E+02            -7.014422E+00             2.899712E+02             3.094221E+05            -8.165880E+00            -2.455963E-02             1.176017E+00             1.003068E+01
                   3.6000             2.794640E+02            -7.380326E+00             2.868443E+02             3.094221E+05            -8.591851E+00            -2.583979E-02             1.237365E+00             1.002979E+01
                   3.7800             2.761870E+02            -7.745679E+00             2.839327E+02             3.094221E+05            -9.017321E+00            -2.711830E-02             1.298761E+00             1.002891E+01
                   3.9600             7.706724E+01            -8.110466E+00             8.517771E+01             3.094221E+05            -9.442274E+00            -2.839509E-02             1.360202E+00             1.002802E+01
                   4.1400             7.687389E+01            -8.474656E+00             8.534855E+01             3.094221E+05            -9.866675E+00            -2.967006E-02             1.421689E+00             1.003063E+01
                   4.3200             7.667987E+01            -8.838229E+00             8.551810E+01             3.094221E+05            -1.029051E+01            -3.094314E-02             1.483221E+00             1.002987E+01
                   4.5000             7.648846E+01            -9.201157E+00             8.568962E+01             3.094221E+05            -1.071374E+01            -3.221425E-02             1.544797E+00             1.002912E+01
                   4.6800             7.629961E+01            -9.563421E+00             8.586303E+01             0.000000E+00            -1.113635E+01            -3.348330E-02             1.606416E+00             1.002837E+01
                   4.8600             7.611326E+01            -9.924994E+00             8.603825E+01             0.000000E+00            -1.155832E+01            -3.475023E-02             1.668079E+00             1.002762E+01
                   5.0400             7.592934E+01            -1.028586E+01             8.621519E+01             0.000000E+00            -1.197962E+01            -3.601494E-02             1.729783E+00             1.002688E+01
                   5.2200             7.574780E+01            -1.064598E+01             8.639377E+01             0.000000E+00            -1.240023E+01            -3.727736E-02             1.791528E+00             1.002615E+01
                   5.4000             7.557293E+01            -1.100534E+01             8.657827E+01             0.000000E+00            -1.282012E+01            -3.853741E-02             1.853315E+00             1.002977E+01
                   5.5800             7.539612E+01            -1.136392E+01             8.676003E+01             0.000000E+00            -1.323926E+01            -3.979500E-02             1.915142E+00             1.002917E+01
                   5.7600             7.522153E+01            -1.172169E+01             8.694322E+01             0.000000E+00            -1.365765E+01            -4.105007E-02             1.977008E+00             1.002857E+01
                   5.9400             7.504912E+01            -1.207863E+01             8.712775E+01             0.000000E+00            -1.407524E+01            -4.230252E-02             2.038913E+00             1.002797E+01
                   6.1200             7.487886E+01            -1.243471E+01             8.731358E+01             0.000000E+00            -1.449202E+01            -4.355228E-02             2.100857E+00             1.002739E+01
                   6.3000             7.471071E+01            -1.278992E+01             8.750063E+01             0.000000E+00            -1.490796E+01            -4.479928E-02             2.162838E+00             1.002681E+01
                   6.4800             7.454462E+01            -1.314422E+01             8.768884E+01             0.000000E+00            -1.532303E+01            -4.604343E-02             2.224855E+00             1.002624E+01
                   6.6600             7.438057E+01            -1.349760E+01             8.787817E+01             0.000000E+00            -1.573723E+01            -4.728466E-02             2.286909E+00             1.002567E+01
                   6.8400             7.421852E+01            -1.385004E+01             8.806856E+01             0.000000E+00            -1.615051E+01            -4.852289E-02             2.348998E+00             1.002511E+01
                   7.0200             7.405845E+01            -1.420150E+01             8.825995E+01             0.000000E+00            -1.656286E+01            -4.975803E-02             2.411122E+00             1.002456E+01
                   7.2000             7.390032E+01            -1.455197E+01             8.845229E+01             0.000000E+00            -1.697426E+01            -5.099002E-02             2.473278E+00             1.002402E+01
                   7.3800             7.374411E+01            -1.490142E+01             8.864554E+01             0.000000E+00            -1.738467E+01            -5.221878E-02             2.535468E+00             1.002349E+01
