                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.198479E-09            -1.806595E-03             1.687538E-08
                   0.1800            -2.622032E-05            -1.139060E+01             1.530650E-08
                   0.3600            -2.618418E-05            -1.140142E+01             1.379477E-08
                   0.5400            -2.615542E-05            -1.140443E+01             1.234003E-08
                   0.7200            -2.613197E-05            -1.140325E+01             1.094235E-08
                   0.9000            -2.611259E-05            -1.140001E+01             9.601763E-09
                   1.0800            -2.609648E-05            -1.139597E+01             8.318251E-09
                   1.2600            -2.608315E-05            -1.139183E+01             7.091855E-09
                   1.4400            -2.607224E-05            -1.138801E+01             5.922565E-09
                   1.6200            -2.606352E-05            -1.138470E+01             4.810430E-09
                   1.8000            -2.605680E-05            -1.138202E+01             3.755436E-09
                   1.9800            -2.605192E-05            -1.138002E+01             2.757605E-09
                   2.1600            -2.604876E-05            -1.137869E+01             1.816955E-09
                   2.3400            -2.604720E-05            -1.137803E+01             9.334895E-10
                   2.5200            -2.604712E-05            -1.137800E+01             1.072292E-10
                   2.7000            -2.604841E-05            -1.137858E+01            -6.618297E-10
                   2.8800            -2.605097E-05            -1.137971E+01            -1.373678E-09
                   3.0600            -2.605470E-05            -1.138137E+01            -2.028297E-09
                   3.2400            -2.605948E-05            -1.138350E+01            -2.625690E-09
                   3.4200            -2.606523E-05            -1.138606E+01            -3.165846E-09
                   3.6000            -2.607184E-05            -1.138901E+01            -3.648757E-09
                   3.7800            -2.607920E-05            -1.139230E+01            -4.074428E-09
                   3.9600            -2.608722E-05            -1.139589E+01            -4.442850E-09
                   4.1400            -2.609580E-05            -1.139973E+01            -4.754022E-09
                   4.3200            -2.610483E-05            -1.140377E+01            -5.007941E-09
                   4.5000            -2.611421E-05            -1.140798E+01            -5.204611E-09
                   4.6800            -2.612384E-05            -1.141230E+01            -5.344028E-09
                   4.8600            -2.613362E-05            -1.141669E+01            -5.426196E-09
                   5.0400            -2.614344E-05            -1.142110E+01            -5.451112E-09
                   5.2200            -2.615320E-05            -1.142549E+01            -5.418788E-09
                   5.4000            -2.616280E-05            -1.142981E+01            -5.329219E-09
                   5.5800            -2.617214E-05            -1.143401E+01            -5.182413E-09
                   5.7600            -2.618111E-05            -1.143805E+01            -4.978380E-09
                   5.9400            -2.618961E-05            -1.144188E+01            -4.717123E-09
                   6.1200            -2.619753E-05            -1.144545E+01            -4.398649E-09
                   6.3000            -2.620477E-05            -1.144871E+01            -4.022966E-09
                   6.4800            -2.621122E-05            -1.145163E+01            -3.590085E-09
                   6.6600            -2.621678E-05            -1.145415E+01            -3.100015E-09
                   6.8400            -2.622135E-05            -1.145622E+01            -2.552768E-09
                   7.0200            -2.622482E-05            -1.145780E+01            -1.948358E-09
                   7.2000            -2.622708E-05            -1.145884E+01            -1.286794E-09
                   7.3800            -2.622803E-05            -1.145930E+01            -5.680897E-10
                   7.5600            -2.622757E-05            -1.145912E+01             2.077388E-10
                   7.7400            -2.622560E-05            -1.145826E+01             1.040674E-09
                   7.9200            -2.622200E-05            -1.145667E+01             1.930704E-09
                   8.1000            -2.621668E-05            -1.145432E+01             2.877808E-09
                   8.2800            -2.620954E-05            -1.145114E+01             3.881968E-09
                   8.4600            -2.620047E-05            -1.144710E+01             4.943168E-09
                   8.6400            -2.618938E-05            -1.144215E+01             6.061384E-09
                   8.8200            -2.617617E-05            -1.143626E+01             7.236601E-09
                   9.0000            -2.616073E-05            -1.142936E+01             8.468791E-09
                   9.1800            -2.614298E-05            -1.142143E+01             9.757934E-09
                   9.3600            -2.612282E-05            -1.141241E+01             1.110401E-08
                   9.5400            -2.610017E-05            -1.140228E+01             1.250699E-08
                   9.7200            -2.607492E-05            -1.139098E+01             1.396685E-08
                   9.9000            -2.604699E-05            -1.137848E+01             1.548356E-08
                  10.0800            -2.601630E-05            -1.136474E+01             1.705710E-08
                  10.2600            -2.598277E-05            -1.134973E+01             1.868745E-08
