                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             6.926370E-02             7.479643E-04             2.250364E-06             2.519550E-05             7.754101E-04             4.346341E-01             5.221929E-02             4.354095E-01
                   0.1800             6.820200E-02            -2.292498E-03            -6.897320E-06             4.365422E-04            -1.862853E-03             3.296638E+00             5.210038E-02             3.294776E+00
                   0.3600             6.837307E-02            -4.528587E-03            -1.362489E-05             7.493766E-04            -3.792835E-03             2.678449E+00             5.209636E-02             2.674656E+00
                   0.5400             6.856895E-02            -6.764785E-03            -2.035270E-05             1.062230E-03            -5.722908E-03             2.385025E+00             5.209324E-02             2.379302E+00
                   0.7200             6.878831E-02            -9.000859E-03            -2.708002E-05             1.375199E-03            -7.652740E-03             2.202857E+00             5.209784E-02             2.195204E+00
                   0.9000             6.903010E-02            -1.123620E-02            -3.380500E-05             1.688340E-03            -9.581670E-03             2.074877E+00             5.209693E-02             2.065295E+00
                   1.0800             6.929344E-02            -1.347068E-02            -4.052716E-05             2.001693E-03            -1.150952E-02             1.978213E+00             5.209692E-02             1.966703E+00
                   1.2600             6.957763E-02            -1.570461E-02            -4.724743E-05             2.315286E-03            -1.343657E-02             1.901613E+00             5.208936E-02             1.888176E+00
                   1.4400             6.988193E-02            -1.793756E-02            -5.396448E-05             2.629146E-03            -1.536238E-02             1.838826E+00             5.209071E-02             1.823464E+00
                   1.6200             7.020567E-02            -2.016947E-02            -6.067809E-05             2.943298E-03            -1.728685E-02             1.786035E+00             5.209308E-02             1.768748E+00
                   1.8000             7.054815E-02            -2.240009E-02            -6.738749E-05             3.257766E-03            -1.920971E-02             1.740757E+00             5.208636E-02             1.721547E+00
                   1.9800             7.090876E-02            -2.462955E-02            -7.409297E-05             3.572579E-03            -2.113106E-02             1.701802E+00             5.209029E-02             1.680671E+00
                   2.1600             7.128680E-02            -2.685751E-02            -8.079352E-05             3.887765E-03            -2.305054E-02             1.667608E+00             5.208402E-02             1.644557E+00
                   2.3400             7.168166E-02            -2.908396E-02            -8.748906E-05             4.203353E-03            -2.496810E-02             1.637196E+00             5.208959E-02             1.612228E+00
                   2.5200             7.209266E-02            -3.130872E-02            -9.417899E-05             4.519378E-03            -2.688352E-02             1.609889E+00             5.208384E-02             1.583005E+00
                   2.7000             7.251919E-02            -3.353164E-02            -1.008628E-04             4.835869E-03            -2.879663E-02             1.585205E+00             5.209115E-02             1.556409E+00
                   2.8800             7.296060E-02            -3.575264E-02            -1.075403E-04             5.152857E-03            -3.070733E-02             1.562724E+00             5.208595E-02             1.532017E+00
                   3.0600             7.341627E-02            -3.797153E-02            -1.142109E-04             5.470361E-03            -3.261538E-02             1.542143E+00             5.208074E-02             1.509528E+00
                   3.2400             7.388557E-02            -4.018823E-02            -1.208741E-04             5.788343E-03            -3.452076E-02             1.523221E+00             5.209047E-02             1.488701E+00
                   3.4200             7.436785E-02            -4.240261E-02            -1.275297E-04             6.106653E-03            -3.642349E-02             1.505721E+00             5.208586E-02             1.469298E+00
                   3.6000             7.486255E-02            -4.461454E-02            -1.341772E-04             6.425213E-03            -3.832350E-02             1.489484E+00             5.208126E-02             1.451161E+00
                   3.7800             7.536921E-02            -4.682386E-02            -1.408160E-04             6.744018E-03            -4.022066E-02             1.474365E+00             5.207667E-02             1.434145E+00
                   3.9600             7.588735E-02            -4.903049E-02            -1.474460E-04             7.063063E-03            -4.211487E-02             4.422987E-01             5.207209E-02             4.001838E-01
                   4.1400             7.641652E-02            -5.123426E-02            -1.540664E-04             7.382345E-03            -4.400598E-02             4.431858E-01             5.208561E-02             3.991798E-01
                   4.3200             7.695627E-02            -5.343507E-02            -1.606771E-04             7.701859E-03            -4.589389E-02             4.440662E-01             5.208168E-02             3.981723E-01
                   4.5000             7.750618E-02            -5.563278E-02            -1.672775E-04             8.021602E-03            -4.777845E-02             4.449568E-01             5.207777E-02             3.971784E-01
                   4.6800             7.806584E-02            -5.782727E-02            -1.738673E-04             8.341570E-03            -4.965956E-02             4.458573E-01             5.207388E-02             3.961977E-01
                   4.8600             7.863484E-02            -6.001841E-02            -1.804460E-04             8.661760E-03            -5.153709E-02             4.467671E-01             5.207001E-02             3.952301E-01
                   5.0400             7.921281E-02            -6.220608E-02            -1.870133E-04             8.982169E-03            -5.341092E-02             4.476859E-01             5.206616E-02             3.942750E-01
