                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             9.866198E-16             1.883168E+02             9.866198E-16             1.720655E+01             0.000000E+00             2.055233E+02             4.075380E-02             4.126032E-05             4.598967E-01             4.907562E-02             7.747655E-01             4.773323E-01             1.424503E+01             1.256042E+01             8.893096E+00             3.588932E+01
                   0.1800             2.575437E+01             1.772761E+02             2.416634E-02             1.621455E+01             2.577853E+01             1.934906E+02             8.249963E-02             4.832001E-03             4.631806E-01             4.907503E-02             7.503853E-01             4.600992E-01             4.828877E+02             1.236788E+01             8.872844E+00             3.588932E+01
                   0.3600             2.583034E+01             1.663287E+02             3.946225E-03             1.522804E+01             2.583428E+01             1.815567E+02             7.647127E-02             8.200055E-03             4.659496E-01             4.907307E-02             7.513703E-01             4.098335E-01             3.817347E+02             1.239888E+01             8.872160E+00             3.588932E+01
                   0.5400             2.584861E+01             1.553900E+02             6.640680E-05             1.423941E+01             2.584868E+01             1.696295E+02             7.282383E-02             1.116565E-02             4.685546E-01             4.906981E-02             7.525078E-01             3.595640E-01             3.337274E+02             1.243436E+01             8.871629E+00             3.588932E+01
                   0.7200             2.583632E+01             1.444625E+02             5.826349E-04             1.324907E+01             2.583691E+01             1.577116E+02             7.040596E-02             1.394389E-02             4.709798E-01             4.906524E-02             7.537790E-01             3.093380E-01             3.039222E+02             1.247408E+01             8.872413E+00             3.588932E+01
                   0.9000             2.580869E+01             1.335469E+02             1.872480E-03             1.225732E+01             2.581056E+01             1.458042E+02             6.807497E-02             1.661693E-02             4.732154E-01             4.905936E-02             7.551728E-01             2.591979E-01             2.829820E+02             1.251786E+01             8.872257E+00             3.588932E+01
                   1.0800             2.577509E+01             1.226454E+02             2.992239E-03             1.126457E+01             2.577809E+01             1.339099E+02             6.653703E-02             1.921938E-02             4.752536E-01             4.905219E-02             7.566816E-01             2.091659E-01             2.671627E+02             1.256552E+01             8.872255E+00             3.588932E+01
                   1.2600             2.574085E+01             1.117608E+02             3.797892E-03             1.027130E+01             2.574465E+01             1.220321E+02             6.594796E-02             2.176686E-02             4.770897E-01             4.904371E-02             7.583010E-01             1.592461E-01             2.546242E+02             1.261695E+01             8.870968E+00             3.588932E+01
                   1.4400             2.570863E+01             1.008971E+02             4.344008E-03             9.278066E+00             2.571297E+01             1.101752E+02             6.510579E-02             2.426736E-02             4.787204E-01             4.903392E-02             7.600276E-01             1.094596E-01             2.443411E+02             1.267201E+01             8.871199E+00             3.588932E+01
                   1.6200             2.568006E+01             9.005973E+01             4.711285E-03             8.285576E+00             2.568477E+01             9.834531E+01             6.438005E-02             2.672565E-02             4.801441E-01             4.902284E-02             7.618589E-01             5.981575E-02             2.356899E+02             1.273057E+01             8.871602E+00             3.588932E+01
