                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -1.057073E+00            -4.841946E+01             3.808423E+00             5.110290E+00             1.301867E+00             1.988533E+01             1.992790E+01
                   0.1800            -1.400173E+00            -4.732823E+01             3.240752E+00             5.577510E+00             2.343384E+00             1.940575E+01             1.954673E+01
                   0.3600            -2.109958E+00            -4.739852E+01             2.580894E+00             5.575961E+00             3.008437E+00             1.947026E+01             1.970131E+01
                   0.5400            -2.819636E+00            -4.747076E+01             1.921347E+00             5.574967E+00             3.673848E+00             1.953591E+01             1.987836E+01
                   0.7200            -3.528999E+00            -4.754461E+01             1.262236E+00             5.574647E+00             4.339608E+00             1.960250E+01             2.007710E+01
                   0.9000            -4.237787E+00            -4.761982E+01             6.037669E-01             5.575074E+00             5.005583E+00             1.966982E+01             2.029674E+01
                   1.0800            -4.945917E+00            -4.769624E+01            -5.401414E-02             5.576297E+00             5.671771E+00             1.973774E+01             2.053649E+01
                   1.2600            -5.653466E+00            -4.777379E+01            -7.112038E-01             5.578345E+00             6.338297E+00             1.980617E+01             2.079563E+01
                   1.4400            -6.360308E+00            -4.785240E+01            -1.367694E+00             5.581233E+00             7.005064E+00             1.987500E+01             2.107336E+01
                   1.6200            -7.066434E+00            -4.793203E+01            -2.023487E+00             5.584967E+00             7.672082E+00             1.994414E+01             2.136889E+01
                   1.8000            -7.771791E+00            -4.801265E+01            -2.678538E+00             5.589548E+00             8.339303E+00             2.001350E+01             2.168143E+01
                   1.9800            -8.476436E+00            -4.809425E+01            -3.332906E+00             5.594975E+00             9.006787E+00             2.008303E+01             2.201023E+01
                   2.1600            -9.180299E+00            -4.817681E+01            -3.986526E+00             5.601241E+00             9.674460E+00             2.015264E+01             2.235451E+01
                   2.3400            -9.883406E+00            -4.826034E+01            -4.639427E+00             5.608339E+00             1.034234E+01             2.022227E+01             2.271353E+01
                   2.5200            -1.058573E+01            -4.834483E+01            -5.291582E+00             5.616261E+00             1.101041E+01             2.029186E+01             2.308654E+01
                   2.7000            -1.128727E+01            -4.843027E+01            -5.942986E+00             5.624997E+00             1.167863E+01             2.036133E+01             2.347284E+01
                   2.8800            -1.198802E+01            -4.851667E+01            -6.593647E+00             5.634537E+00             1.234701E+01             2.043063E+01             2.387172E+01
                   3.0600            -1.268797E+01            -4.860402E+01            -7.243543E+00             5.644868E+00             1.301552E+01             2.049969E+01             2.428253E+01
                   3.2400            -1.338712E+01            -4.869233E+01            -7.892682E+00             5.655978E+00             1.368416E+01             2.056846E+01             2.470461E+01
                   3.4200            -1.408549E+01            -4.878159E+01            -8.541067E+00             5.667852E+00             1.435292E+01             2.063688E+01             2.513736E+01
                   3.6000            -1.478305E+01            -4.887179E+01            -9.188693E+00             5.680473E+00             1.502176E+01             2.070489E+01             2.558019E+01
                   3.7800            -1.547982E+01            -4.896293E+01            -9.835559E+00             5.693818E+00             1.569069E+01             2.077245E+01             2.603252E+01
                   3.9600            -1.617581E+01            -4.905496E+01            -1.048169E+01             5.707855E+00             1.635967E+01             2.083949E+01             2.649384E+01
                   4.1400            -1.687105E+01            -4.914785E+01            -1.112709E+01             5.722530E+00             1.702869E+01             2.090598E+01             2.696361E+01
                   4.3200            -1.756561E+01            -4.924145E+01            -1.177184E+01             5.737734E+00             1.769770E+01             2.097189E+01             2.744137E+01
                   4.5000            -1.825967E+01            -4.933547E+01            -1.241610E+01             5.753225E+00             1.836661E+01             2.103723E+01             2.792664E+01
                   4.6800            -1.895342E+01            -4.942957E+01            -1.306003E+01             5.768734E+00             1.903532E+01             2.110203E+01             2.841900E+01
                   4.8600            -1.964691E+01            -4.952365E+01            -1.370370E+01             5.784175E+00             1.970380E+01             2.116633E+01             2.891804E+01
                   5.0400            -2.034015E+01            -4.961771E+01            -1.434709E+01             5.799536E+00             2.037203E+01             2.123011E+01             2.942342E+01
                   5.2200            -2.103311E+01            -4.971176E+01            -1.499021E+01             5.814807E+00             2.104000E+01             2.129340E+01             2.993477E+01
                   5.4000            -2.172580E+01            -4.980580E+01            -1.563304E+01             5.829981E+00             2.170769E+01             2.135620E+01             3.045178E+01
                   5.5800            -2.241821E+01            -4.989985E+01            -1.627557E+01             5.845051E+00             2.237508E+01             2.141852E+01             3.097413E+01
                   5.7600            -2.311032E+01            -4.999392E+01            -1.691781E+01             5.860010E+00             2.304216E+01             2.148037E+01             3.150154E+01
                   5.9400            -2.380213E+01            -5.008800E+01            -1.755974E+01             5.874850E+00             2.370892E+01             2.154175E+01             3.203373E+01
                   6.1200            -2.449362E+01            -5.018212E+01            -1.820136E+01             5.889564E+00             2.437534E+01             2.160269E+01             3.257044E+01
                   6.3000            -2.518480E+01            -5.027628E+01            -1.884266E+01             5.904144E+00             2.504141E+01             2.166318E+01             3.311142E+01
                   6.4800            -2.587565E+01            -5.037048E+01            -1.948363E+01             5.918583E+00             2.570711E+01             2.172325E+01             3.365643E+01
                   6.6600            -2.656617E+01            -5.046474E+01            -2.012428E+01             5.932873E+00             2.637244E+01             2.178290E+01             3.420526E+01
                   6.8400            -2.725634E+01            -5.055907E+01            -2.076458E+01             5.947008E+00             2.703736E+01             2.184214E+01             3.475771E+01
                   7.0200            -2.794616E+01            -5.065347E+01            -2.140455E+01             5.960979E+00             2.770188E+01             2.190100E+01             3.531356E+01
                   7.2000            -2.863561E+01            -5.074795E+01            -2.204415E+01             5.974779E+00             2.836597E+01             2.195948E+01             3.587264E+01
                   7.3800            -2.932470E+01            -5.084252E+01            -2.268341E+01             5.988401E+00             2.902962E+01             2.201759E+01             3.643478E+01
                   7.5600            -3.001341E+01            -5.093719E+01            -2.332230E+01             6.001838E+00             2.969281E+01             2.207536E+01             3.699979E+01
                   7.7400            -3.070174E+01            -5.103197E+01            -2.396082E+01             6.015081E+00             3.035553E+01             2.213280E+01             3.756753E+01
                   7.9200            -3.138967E+01            -5.112687E+01            -2.459896E+01             6.028123E+00             3.101777E+01             2.218991E+01             3.813784E+01
                   8.1000            -3.207721E+01            -5.122189E+01            -2.523672E+01             6.040958E+00             3.167951E+01             2.224673E+01             3.871057E+01
                   8.2800            -3.276433E+01            -5.131704E+01            -2.587409E+01             6.053577E+00             3.234073E+01             2.230327E+01             3.928560E+01
                   8.4600            -3.345104E+01            -5.141234E+01            -2.651106E+01             6.065973E+00             3.300142E+01             2.235953E+01             3.986280E+01
                   8.6400            -3.413732E+01            -5.150778E+01            -2.714764E+01             6.078140E+00             3.366157E+01             2.241555E+01             4.044203E+01
                   8.8200            -3.482316E+01            -5.160338E+01            -2.778380E+01             6.090069E+00             3.432115E+01             2.247134E+01             4.102319E+01
                   9.0000            -3.550857E+01            -5.169915E+01            -2.841955E+01             6.101754E+00             3.498016E+01             2.252691E+01             4.160617E+01
                   9.1800            -3.619353E+01            -5.179509E+01            -2.905488E+01             6.113188E+00             3.563857E+01             2.258229E+01             4.219085E+01
                   9.3600            -3.687803E+01            -5.189121E+01            -2.968978E+01             6.124363E+00             3.629638E+01             2.263750E+01             4.277714E+01
                   9.5400            -3.756206E+01            -5.198752E+01            -3.032425E+01             6.135272E+00             3.695357E+01             2.269254E+01             4.336493E+01
                   9.7200            -3.824562E+01            -5.208402E+01            -3.095828E+01             6.145910E+00             3.761011E+01             2.274745E+01             4.395415E+01
                   9.9000            -3.892870E+01            -5.218072E+01            -3.159186E+01             6.156268E+00             3.826601E+01             2.280223E+01             4.454469E+01
                  10.0800            -3.961128E+01            -5.227763E+01            -3.222499E+01             6.166340E+00             3.892123E+01             2.285692E+01             4.513647E+01
                  10.2600            -4.029337E+01            -5.237475E+01            -3.285766E+01             6.176120E+00             3.957577E+01             2.291152E+01             4.572941E+01
                  10.4400            -4.097495E+01            -5.247209E+01            -3.348986E+01             6.185602E+00             4.022960E+01             2.296607E+01             4.632344E+01
                  10.6200            -4.165601E+01            -5.256965E+01            -3.412159E+01             6.194779E+00             4.088273E+01             2.302057E+01             4.691848E+01
