                   Degree              dlvdt[mm/s]            dlvdtt[mm/s2]
                   8.6400             1.611766E+02             2.338475E+05
                   8.8200             1.644987E+02             2.336945E+05
                   9.0000             1.678187E+02             2.335384E+05
                   9.1800             1.711365E+02             2.333792E+05
                   9.3600             1.744520E+02             2.332169E+05
                   9.5400             1.777651E+02             2.330516E+05
                   9.7200             1.810759E+02             2.328831E+05
                   9.9000             1.843842E+02             2.327116E+05
                  10.0800             1.876901E+02             2.325370E+05
                  10.2600             1.909935E+02             2.323594E+05
                  10.4400             1.942943E+02             2.321787E+05
                  10.6200             1.975926E+02             2.319950E+05
                  10.8000             2.008882E+02             2.318082E+05
                  10.9800             2.041811E+02             2.316183E+05
                  11.1600             2.074714E+02             2.314254E+05
                  11.3400             2.107588E+02             2.312295E+05
                  11.5200             2.140435E+02             2.310305E+05
                  11.7000             2.173253E+02             2.308286E+05
                  11.8800             2.206042E+02             2.306236E+05
                  12.0600             2.238802E+02             2.304156E+05
                  12.2400             2.271532E+02             2.302045E+05
                  12.4200             2.304232E+02             2.299905E+05
                  12.6000             2.336901E+02             2.297735E+05
                  12.7800             2.369539E+02             2.295534E+05
                  12.9600             2.402146E+02             2.293304E+05
                  13.1400             2.434721E+02             2.291044E+05
                  13.3200             2.467263E+02             2.288754E+05
                  13.5000             2.499773E+02             2.286435E+05
                  13.6800             2.532249E+02             2.284085E+05
                  13.8600             2.564692E+02             2.281706E+05
                  14.0400             2.597101E+02             2.279298E+05
                  14.2200             2.629475E+02             2.276860E+05
                  14.4000             2.661815E+02             2.274393E+05
                  14.5800             2.694119E+02             2.271896E+05
                  14.7600             2.726388E+02             2.269370E+05
                  14.9400             2.758620E+02             2.266814E+05
                  15.1200             2.790816E+02             2.264230E+05
                  15.3000             2.822975E+02             2.261616E+05
                  15.4800             2.855097E+02             2.258973E+05
                  15.6600             2.887181E+02             2.256301E+05
                  15.8400             2.919227E+02             2.253600E+05
                  16.0200             2.951234E+02             2.250871E+05
                  16.2000             2.983202E+02             2.248112E+05
                  16.3800             3.015131E+02             2.245325E+05
                  16.5600             3.047020E+02             2.242509E+05
                  16.7400             3.078869E+02             2.239664E+05
                  16.9200             3.110677E+02             2.236791E+05
                  17.1000             3.142444E+02             2.233890E+05
                  17.2800             3.174169E+02             2.230960E+05
                  17.4600             3.205853E+02             2.228001E+05
                  17.6400             3.237495E+02             2.225014E+05
                  17.8200             3.269094E+02             2.222000E+05
                  18.0000             3.300649E+02             2.218956E+05
                  18.1800             3.332162E+02             2.215885E+05
                  18.3600             3.363630E+02             2.212786E+05
                  18.5400             3.395055E+02             2.209659E+05
                  18.7200             3.426434E+02             2.206504E+05
                  18.9000             3.457769E+02             2.203322E+05
                  19.0800             3.489058E+02             2.200111E+05
                  19.2600             3.520302E+02             2.196874E+05
                  19.4400             3.551499E+02             2.193608E+05
                  19.6200             3.582650E+02             2.190315E+05
                  19.8000             3.613753E+02             2.186995E+05
                  19.9800             3.644809E+02             2.183647E+05
                  20.1600             3.675818E+02             2.180272E+05
                  20.3400             3.706778E+02             2.176870E+05
                  20.5200             3.737690E+02             2.173441E+05
                  20.7000             3.768553E+02             2.169985E+05
                  20.8800             3.799366E+02             2.166502E+05
                  21.0600             3.830130E+02             2.162992E+05
                  21.2400             3.860844E+02             2.159455E+05
                  21.4200             3.891507E+02             2.155892E+05
                  21.6000             3.922120E+02             2.152302E+05
                  21.7800             3.952681E+02             2.148686E+05
                  21.9600             3.983191E+02             2.145043E+05
                  22.1400             4.013648E+02             2.141373E+05
                  22.3200             4.044054E+02             2.137678E+05
                  22.5000             4.074407E+02             2.133956E+05
                  22.6800             4.104706E+02             2.130209E+05
                  22.8600             4.134952E+02             2.126435E+05
                  23.0400             4.165145E+02             2.122635E+05
                  23.2200             4.195283E+02             2.118810E+05
                  23.4000             4.225367E+02             2.114959E+05
                  23.5800             4.255395E+02             2.111082E+05
                  23.7600             4.285369E+02             2.107180E+05
                  23.9400             4.315287E+02             2.103252E+05
                  24.1200             4.345149E+02             2.099298E+05
                  24.3000             4.374954E+02             2.095320E+05
                  24.4800             4.404703E+02             2.091316E+05
                  24.6600             4.434394E+02             2.087287E+05
                  24.8400             4.464029E+02             2.083233E+05
                  25.0200             4.493605E+02             2.079155E+05
                  25.2000             4.523123E+02             2.075051E+05
                  25.3800             4.552583E+02             2.070923E+05
                  25.5600             4.581984E+02             2.066769E+05
                  25.7400             4.611326E+02             2.062592E+05
                  25.9200             4.640608E+02             2.058390E+05
                  26.1000             4.669831E+02             2.054163E+05
                  26.2800             4.698993E+02             2.049912E+05
                  26.4600             4.728094E+02             2.045638E+05
                  26.6400             4.757135E+02             2.041339E+05
                  26.8200             4.786114E+02             2.037015E+05
                  27.0000             4.815032E+02             2.032669E+05
                  27.1800             4.843888E+02             2.028298E+05
                  27.3600             4.872681E+02             2.023903E+05
                  27.5400             4.901412E+02             2.019485E+05
                  27.7200             4.930080E+02             2.015044E+05
                  27.9000             4.958685E+02             2.010579E+05
                  28.0800             4.987226E+02             2.006090E+05
                  28.2600             5.015703E+02             2.001579E+05
                  28.4400             5.044115E+02             1.997044E+05
                  28.6200             5.072464E+02             1.992487E+05
                  28.8000             5.100747E+02             1.987906E+05
                  28.9800             5.128965E+02             1.983302E+05
                  29.1600             5.157117E+02             1.978676E+05
                  29.3400             5.185204E+02             1.974028E+05
                  29.5200             5.213224E+02             1.969356E+05
                  29.7000             5.241178E+02             1.964663E+05
                  29.8800             5.269065E+02             1.959947E+05
                  30.0600             5.296884E+02             1.955208E+05
                  30.2400             5.324637E+02             1.950448E+05
                  30.4200             5.352321E+02             1.945666E+05
                  30.6000             5.379937E+02             1.940861E+05
                  30.7800             5.407485E+02             1.936035E+05
                  30.9600             5.434964E+02             1.931187E+05
                  31.1400             5.462374E+02             1.926318E+05
                  31.3200             5.489715E+02             1.921427E+05
                  31.5000             5.516986E+02             1.916515E+05
                  31.6800             5.544187E+02             1.911581E+05
                  31.8600             5.571318E+02             1.906626E+05
                  32.0400             5.598378E+02             1.901650E+05
                  32.2200             5.625368E+02             1.896653E+05
                  32.4000             5.652286E+02             1.891636E+05
                  32.5800             5.679133E+02             1.886597E+05
                  32.7600             5.705908E+02             1.881538E+05
                  32.9400             5.732611E+02             1.876458E+05
                  33.1200             5.759241E+02             1.871358E+05
                  33.3000             5.785799E+02             1.866238E+05
                  33.4800             5.812284E+02             1.861097E+05
                  33.6600             5.838696E+02             1.855936E+05
                  33.8400             5.865035E+02             1.850755E+05
                  34.0200             5.891299E+02             1.845554E+05
                  34.2000             5.917490E+02             1.840333E+05
                  34.3800             5.943606E+02             1.835093E+05
                  34.5600             5.969648E+02             1.829833E+05
                  34.7400             5.995615E+02             1.824554E+05
                  34.9200             6.021506E+02             1.819255E+05
                  35.1000             6.047322E+02             1.813937E+05
                  35.2800             6.073063E+02             1.808600E+05
                  35.4600             6.098727E+02             1.803243E+05
                  35.6400             6.124316E+02             1.797868E+05
                  35.8200             6.149827E+02             1.792474E+05
                  36.0000             6.175262E+02             1.787061E+05
                  36.1800             6.200620E+02             1.781630E+05
                  36.3600             6.225900E+02             1.776180E+05
                  36.5400             6.251103E+02             1.770711E+05
                  36.7200             6.276228E+02             1.765225E+05
                  36.9000             6.301275E+02             1.759720E+05
                  37.0800             6.326244E+02             1.754197E+05
                  37.2600             6.351134E+02             1.748656E+05
                  37.4400             6.375945E+02             1.743097E+05
                  37.6200             6.400677E+02             1.737521E+05
                  37.8000             6.425330E+02             1.731927E+05
                  37.9800             6.449903E+02             1.726315E+05
                  38.1600             6.474396E+02             1.720686E+05
                  38.3400             6.498809E+02             1.715040E+05
                  38.5200             6.523142E+02             1.709376E+05
                  38.7000             6.547394E+02             1.703696E+05
                  38.8800             6.571565E+02             1.697998E+05
                  39.0600             6.595655E+02             1.692284E+05
                  39.2400             6.619664E+02             1.686552E+05
                  39.4200             6.643591E+02             1.680805E+05
                  39.6000             6.667437E+02             1.675040E+05
                  39.7800             6.691200E+02             1.669259E+05
                  39.9600             6.714881E+02             1.663462E+05
                  40.1400             6.738480E+02             1.657649E+05
                  40.3200             6.761996E+02             1.651820E+05
                  40.5000             6.785429E+02             1.645974E+05
                  40.6800             6.808779E+02             1.640113E+05
                  40.8600             6.832045E+02             1.634236E+05
                  41.0400             6.855228E+02             1.628344E+05
                  41.2200             6.878327E+02             1.622436E+05
                  41.4000             6.901341E+02             1.616512E+05
                  41.5800             6.924272E+02             1.610574E+05
                  41.7600             6.947118E+02             1.604620E+05
                  41.9400             6.969879E+02             1.598651E+05
                  42.1200             6.992556E+02             1.592667E+05
                  42.3000             7.015147E+02             1.586668E+05
                  42.4800             7.037653E+02             1.580654E+05
                  42.6600             7.060073E+02             1.574626E+05
                  42.8400             7.082407E+02             1.568583E+05
                  43.0200             7.104656E+02             1.562526E+05
                  43.2000             7.126818E+02             1.556454E+05
                  43.3800             7.148894E+02             1.550369E+05
                  43.5600             7.170884E+02             1.544269E+05
                  43.7400             7.192786E+02             1.538155E+05
                  43.9200             7.214602E+02             1.532028E+05
                  44.1000             7.236330E+02             1.525887E+05
                  44.2800             7.257971E+02             1.519732E+05
                  44.4600             7.279525E+02             1.513563E+05
                  44.6400             7.300991E+02             1.507382E+05
                  44.8200             7.322369E+02             1.501187E+05
                  45.0000             7.343658E+02             1.494978E+05
                  45.1800             7.364860E+02             1.488757E+05
                  45.3600             7.385972E+02             1.482523E+05
                  45.5400             7.406997E+02             1.476276E+05
                  45.7200             7.427932E+02             1.470016E+05
                  45.9000             7.448778E+02             1.463743E+05
                  46.0800             7.469535E+02             1.457458E+05
                  46.2600             7.490203E+02             1.451161E+05
                  46.4400             7.510781E+02             1.444851E+05
                  46.6200             7.531269E+02             1.438529E+05
                  46.8000             7.551667E+02             1.432195E+05
                  46.9800             7.571976E+02             1.425849E+05
                  47.1600             7.592194E+02             1.419492E+05
                  47.3400             7.612321E+02             1.413122E+05
                  47.5200             7.632358E+02             1.406741E+05
                  47.7000             7.652304E+02             1.400348E+05
                  47.8800             7.672159E+02             1.393944E+05
                  48.0600             7.691924E+02             1.387529E+05
                  48.2400             7.711596E+02             1.381102E+05
                  48.4200             7.731178E+02             1.374665E+05
                  48.6000             7.750668E+02             1.368216E+05
                  48.7800             7.770066E+02             1.361757E+05
                  48.9600             7.789372E+02             1.355286E+05
                  49.1400             7.808587E+02             1.348806E+05
                  49.3200             7.827709E+02             1.342314E+05
                  49.5000             7.846739E+02             1.335812E+05
                  49.6800             7.865676E+02             1.329300E+05
                  49.8600             7.884521E+02             1.322778E+05
                  50.0400             7.903273E+02             1.316246E+05
                  50.2200             7.921932E+02             1.309703E+05
                  50.4000             7.940498E+02             1.303151E+05
                  50.5800             7.958971E+02             1.296589E+05
                  50.7600             7.977350E+02             1.290017E+05
                  50.9400             7.995636E+02             1.283436E+05
                  51.1200             8.013829E+02             1.276845E+05
                  51.3000             8.031927E+02             1.270245E+05
                  51.4800             8.049932E+02             1.263636E+05
                  51.6600             8.067843E+02             1.257018E+05
                  51.8400             8.085660E+02             1.250390E+05
                  52.0200             8.103382E+02             1.243754E+05
                  52.2000             8.121010E+02             1.237109E+05
                  52.3800             8.138544E+02             1.230455E+05
                  52.5600             8.155983E+02             1.223793E+05
                  52.7400             8.173327E+02             1.217122E+05
                  52.9200             8.190577E+02             1.210443E+05
                  53.1000             8.207731E+02             1.203755E+05
                  53.2800             8.224790E+02             1.197060E+05
                  53.4600             8.241755E+02             1.190356E+05
                  53.6400             8.258623E+02             1.183644E+05
                  53.8200             8.275397E+02             1.176925E+05
                  54.0000             8.292074E+02             1.170197E+05
                  54.1800             8.308657E+02             1.163462E+05
                  54.3600             8.325143E+02             1.156720E+05
                  54.5400             8.341534E+02             1.149970E+05
                  54.7200             8.357828E+02             1.143213E+05
                  54.9000             8.374027E+02             1.136449E+05
                  55.0800             8.390129E+02             1.129677E+05
                  55.2600             8.406135E+02             1.122898E+05
                  55.4400             8.422044E+02             1.116113E+05
                  55.6200             8.437858E+02             1.109321E+05
                  55.8000             8.453574E+02             1.102522E+05
                  55.9800             8.469194E+02             1.095716E+05
                  56.1600             8.484717E+02             1.088904E+05
                  56.3400             8.500143E+02             1.082086E+05
                  56.5200             8.515473E+02             1.075261E+05
                  56.7000             8.530705E+02             1.068430E+05
                  56.8800             8.545840E+02             1.061593E+05
                  57.0600             8.560878E+02             1.054750E+05
                  57.2400             8.575819E+02             1.047901E+05
                  57.4200             8.590662E+02             1.041046E+05
                  57.6000             8.605408E+02             1.034186E+05
                  57.7800             8.620056E+02             1.027320E+05
                  57.9600             8.634607E+02             1.020449E+05
                  58.1400             8.649060E+02             1.013572E+05
                  58.3200             8.663415E+02             1.006690E+05
                  58.5000             8.677673E+02             9.998026E+04
                  58.6800             8.691832E+02             9.929103E+04
                  58.8600             8.705894E+02             9.860129E+04
                  59.0400             8.719857E+02             9.791107E+04
                  59.2200             8.733723E+02             9.722037E+04
                  59.4000             8.747490E+02             9.652920E+04
                  59.5800             8.761159E+02             9.583757E+04
                  59.7600             8.774729E+02             9.514549E+04
                  59.9400             8.788201E+02             9.445297E+04
                  60.1200             8.801575E+02             9.376002E+04
                  60.3000             8.814850E+02             9.306666E+04
                  60.4800             8.828027E+02             9.237288E+04
                  60.6600             8.841105E+02             9.167870E+04
                  60.8400             8.854084E+02             9.098413E+04
                  61.0200             8.866965E+02             9.028918E+04
                  61.2000             8.879747E+02             8.959385E+04
                  61.3800             8.892430E+02             8.889817E+04
                  61.5600             8.905014E+02             8.820213E+04
                  61.7400             8.917499E+02             8.750575E+04
                  61.9200             8.929885E+02             8.680903E+04
                  62.1000             8.942172E+02             8.611199E+04
                  62.2800             8.954360E+02             8.541464E+04
                  62.4600             8.966449E+02             8.471698E+04
                  62.6400             8.978439E+02             8.401902E+04
                  62.8200             8.990330E+02             8.332078E+04
                  63.0000             9.002121E+02             8.262226E+04
                  63.1800             9.013813E+02             8.192347E+04
                  63.3600             9.025406E+02             8.122442E+04
                  63.5400             9.036899E+02             8.052512E+04
                  63.7200             9.048293E+02             7.982558E+04
                  63.9000             9.059588E+02             7.912581E+04
                  64.0800             9.070783E+02             7.842582E+04
                  64.2600             9.081878E+02             7.772562E+04
                  64.4400             9.092874E+02             7.702521E+04
                  64.6200             9.103771E+02             7.632460E+04
                  64.8000             9.114568E+02             7.562381E+04
                  64.9800             9.125265E+02             7.492284E+04
                  65.1600             9.135863E+02             7.422171E+04
                  65.3400             9.146361E+02             7.352041E+04
                  65.5200             9.156759E+02             7.281897E+04
                  65.7000             9.167058E+02             7.211738E+04
                  65.8800             9.177257E+02             7.141567E+04
                  66.0600             9.187356E+02             7.071382E+04
                  66.2400             9.197355E+02             7.001187E+04
                  66.4200             9.207255E+02             6.930980E+04
                  66.6000             9.217055E+02             6.860764E+04
                  66.7800             9.226755E+02             6.790540E+04
                  66.9600             9.236355E+02             6.720307E+04
                  67.1400             9.245856E+02             6.650067E+04
                  67.3200             9.255256E+02             6.579820E+04
                  67.5000             9.264557E+02             6.509569E+04
                  67.6800             9.273758E+02             6.439313E+04
                  67.8600             9.282859E+02             6.369053E+04
                  68.0400             9.291861E+02             6.298790E+04
                  68.2200             9.300762E+02             6.228525E+04
                  68.4000             9.309564E+02             6.158259E+04
                  68.5800             9.318266E+02             6.087993E+04
                  68.7600             9.326867E+02             6.017727E+04
                  68.9400             9.335369E+02             5.947463E+04
                  69.1200             9.343772E+02             5.877201E+04
                  69.3000             9.352074E+02             5.806942E+04
                  69.4800             9.360276E+02             5.736686E+04
                  69.6600             9.368379E+02             5.666436E+04
                  69.8400             9.376382E+02             5.596191E+04
                  70.0200             9.384285E+02             5.525952E+04
                  70.2000             9.392088E+02             5.455720E+04
                  70.3800             9.399791E+02             5.385496E+04
                  70.5600             9.407395E+02             5.315281E+04
                  70.7400             9.414899E+02             5.245076E+04
                  70.9200             9.422303E+02             5.174880E+04
                  71.1000             9.429607E+02             5.104696E+04
                  71.2800             9.436812E+02             5.034524E+04
                  71.4600             9.443917E+02             4.964365E+04
                  71.6400             9.450922E+02             4.894219E+04
                  71.8200             9.457827E+02             4.824087E+04
                  72.0000             9.464633E+02             4.753971E+04
                  72.1800             9.471339E+02             4.683870E+04
                  72.3600             9.477946E+02             4.613786E+04
                  72.5400             9.484453E+02             4.543719E+04
                  72.7200             9.490860E+02             4.473671E+04
                  72.9000             9.497168E+02             4.403641E+04
                  73.0800             9.503377E+02             4.333632E+04
                  73.2600             9.509485E+02             4.263642E+04
                  73.4400             9.515495E+02             4.193674E+04
                  73.6200             9.521405E+02             4.123728E+04
                  73.8000             9.527216E+02             4.053805E+04
                  73.9800             9.532927E+02             3.983905E+04
                  74.1600             9.538539E+02             3.914029E+04
                  74.3400             9.544052E+02             3.844178E+04
                  74.5200             9.549465E+02             3.774353E+04
                  74.7000             9.554779E+02             3.704555E+04
                  74.8800             9.559994E+02             3.634783E+04
                  75.0600             9.565110E+02             3.565040E+04
                  75.2400             9.570127E+02             3.495325E+04
                  75.4200             9.575045E+02             3.425640E+04
                  75.6000             9.579864E+02             3.355984E+04
                  75.7800             9.584583E+02             3.286360E+04
                  75.9600             9.589204E+02             3.216767E+04
                  76.1400             9.593726E+02             3.147206E+04
                  76.3200             9.598149E+02             3.077678E+04
                  76.5000             9.602474E+02             3.008184E+04
                  76.6800             9.606700E+02             2.938724E+04
                  76.8600             9.610826E+02             2.869299E+04
                  77.0400             9.614855E+02             2.799910E+04
                  77.2200             9.618785E+02             2.730557E+04
                  77.4000             9.622616E+02             2.661242E+04
                  77.5800             9.626349E+02             2.591964E+04
                  77.7600             9.629983E+02             2.522725E+04
                  77.9400             9.633519E+02             2.453524E+04
                  78.1200             9.636956E+02             2.384364E+04
                  78.3000             9.640296E+02             2.315244E+04
                  78.4800             9.643537E+02             2.246166E+04
                  78.6600             9.646680E+02             2.177129E+04
                  78.8400             9.649725E+02             2.108135E+04
                  79.0200             9.652672E+02             2.039184E+04
                  79.2000             9.655521E+02             1.970277E+04
                  79.3800             9.658272E+02             1.901414E+04
                  79.5600             9.660925E+02             1.832597E+04
                  79.7400             9.663481E+02             1.763825E+04
                  79.9200             9.665938E+02             1.695100E+04
                  80.1000             9.668299E+02             1.626422E+04
                  80.2800             9.670561E+02             1.557792E+04
                  80.4600             9.672726E+02             1.489210E+04
                  80.6400             9.674794E+02             1.420677E+04
                  80.8200             9.676764E+02             1.352194E+04
                  81.0000             9.678637E+02             1.283761E+04
                  81.1800             9.680413E+02             1.215379E+04
                  81.3600             9.682092E+02             1.147048E+04
                  81.5400             9.683673E+02             1.078770E+04
                  81.7200             9.685158E+02             1.010544E+04
                  81.9000             9.686545E+02             9.423718E+03
                  82.0800             9.687836E+02             8.742535E+03
                  82.2600             9.689030E+02             8.061898E+03
                  82.4400             9.690128E+02             7.381813E+03
                  82.6200             9.691128E+02             6.702286E+03
                  82.8000             9.692033E+02             6.023324E+03
                  82.9800             9.692840E+02             5.344931E+03
                  83.1600             9.693552E+02             4.667114E+03
                  83.3400             9.694167E+02             3.989879E+03
                  83.5200             9.694686E+02             3.313232E+03
                  83.7000             9.695109E+02             2.637178E+03
                  83.8800             9.695435E+02             1.961724E+03
                  84.0600             9.695666E+02             1.286875E+03
                  84.2400             9.695801E+02             6.126369E+02
                  84.4200             9.695840E+02            -6.098454E+01
                  84.6000             9.695784E+02            -7.339836E+02
                  84.7800             9.695632E+02            -1.406355E+03
                  84.9600             9.695384E+02            -2.078092E+03
                  85.1400             9.695041E+02            -2.749190E+03
                  85.3200             9.694603E+02            -3.419643E+03
                  85.5000             9.694069E+02            -4.089446E+03
                  85.6800             9.693441E+02            -4.758593E+03
                  85.8600             9.692717E+02            -5.427078E+03
                  86.0400             9.691898E+02            -6.094897E+03
                  86.2200             9.690985E+02            -6.762043E+03
                  86.4000             9.689976E+02            -7.428511E+03
                  86.5800             9.688873E+02            -8.094296E+03
                  86.7600             9.687676E+02            -8.759393E+03
                  86.9400             9.686384E+02            -9.423796E+03
                  87.1200             9.684997E+02            -1.008750E+04
                  87.3000             9.683517E+02            -1.075050E+04
                  87.4800             9.681942E+02            -1.141279E+04
                  87.6600             9.680273E+02            -1.207436E+04
                  87.8400             9.678510E+02            -1.273522E+04
                  88.0200             9.676653E+02            -1.339535E+04
                  88.2000             9.674703E+02            -1.405474E+04
                  88.3800             9.672658E+02            -1.471341E+04
                  88.5600             9.670521E+02            -1.537133E+04
                  88.7400             9.668290E+02            -1.602851E+04
                  88.9200             9.665965E+02            -1.668493E+04
                  89.1000             9.663547E+02            -1.734060E+04
                  89.2800             9.661036E+02            -1.799551E+04
                  89.4600             9.658433E+02            -1.864966E+04
                  89.6400             9.655736E+02            -1.930303E+04
                  89.8200             9.652946E+02            -1.995563E+04
                  90.0000             9.650064E+02            -2.060745E+04
                  90.1800             9.647089E+02            -2.125848E+04
                  90.3600             9.644022E+02            -2.190873E+04
                  90.5400             9.640862E+02            -2.255818E+04
                  90.7200             9.637610E+02            -2.320683E+04
                  90.9000             9.634266E+02            -2.385467E+04
                  91.0800             9.630830E+02            -2.450171E+04
                  91.2600             9.627302E+02            -2.514793E+04
                  91.4400             9.623682E+02            -2.579333E+04
                  91.6200             9.619971E+02            -2.643792E+04
                  91.8000             9.616168E+02            -2.708167E+04
                  91.9800             9.612274E+02            -2.772459E+04
                  92.1600             9.608288E+02            -2.836668E+04
                  92.3400             9.604211E+02            -2.900792E+04
                  92.5200             9.600043E+02            -2.964832E+04
                  92.7000             9.595785E+02            -3.028787E+04
                  92.8800             9.591435E+02            -3.092657E+04
                  93.0600             9.586994E+02            -3.156440E+04
                  93.2400             9.582464E+02            -3.220137E+04
                  93.4200             9.577842E+02            -3.283748E+04
                  93.6000             9.573130E+02            -3.347271E+04
                  93.7800             9.568328E+02            -3.410707E+04
                  93.9600             9.563436E+02            -3.474055E+04
                  94.1400             9.558454E+02            -3.537314E+04
                  94.3200             9.553382E+02            -3.600484E+04
                  94.5000             9.548221E+02            -3.663565E+04
                  94.6800             9.542970E+02            -3.726556E+04
                  94.8600             9.537629E+02            -3.789457E+04
                  95.0400             9.532199E+02            -3.852267E+04
                  95.2200             9.526680E+02            -3.914986E+04
                  95.4000             9.521072E+02            -3.977614E+04
                  95.5800             9.515375E+02            -4.040150E+04
                  95.7600             9.509589E+02            -4.102594E+04
                  95.9400             9.503714E+02            -4.164946E+04
                  96.1200             9.497751E+02            -4.227204E+04
                  96.3000             9.491699E+02            -4.289369E+04
                  96.4800             9.485559E+02            -4.351440E+04
                  96.6600             9.479331E+02            -4.413417E+04
                  96.8400             9.473015E+02            -4.475299E+04
                  97.0200             9.466611E+02            -4.537086E+04
                  97.2000             9.460120E+02            -4.598778E+04
                  97.3800             9.453541E+02            -4.660374E+04
                  97.5600             9.446874E+02            -4.721874E+04
                  97.7400             9.440120E+02            -4.783277E+04
                  97.9200             9.433279E+02            -4.844584E+04
                  98.1000             9.426350E+02            -4.905793E+04
                  98.2800             9.419335E+02            -4.966905E+04
                  98.4600             9.412233E+02            -5.027918E+04
                  98.6400             9.405045E+02            -5.088834E+04
                  98.8200             9.397770E+02            -5.149650E+04
                  99.0000             9.390408E+02            -5.210367E+04
                  99.1800             9.382960E+02            -5.270985E+04
                  99.3600             9.375427E+02            -5.331503E+04
                  99.5400             9.367807E+02            -5.391921E+04
                  99.7200             9.360101E+02            -5.452239E+04
                  99.9000             9.352310E+02            -5.512455E+04
                 100.0800             9.344434E+02            -5.572570E+04
                 100.2600             9.336472E+02            -5.632584E+04
                 100.4400             9.328425E+02            -5.692496E+04
                 100.6200             9.320292E+02            -5.752305E+04
                 100.8000             9.312075E+02            -5.812012E+04
                 100.9800             9.303773E+02            -5.871616E+04
                 101.1600             9.295386E+02            -5.931117E+04
                 101.3400             9.286915E+02            -5.990514E+04
                 101.5200             9.278360E+02            -6.049807E+04
                 101.7000             9.269720E+02            -6.108995E+04
                 101.8800             9.260997E+02            -6.168079E+04
                 102.0600             9.252189E+02            -6.227058E+04
                 102.2400             9.243298E+02            -6.285932E+04
                 102.4200             9.234323E+02            -6.344701E+04
                 102.6000             9.225265E+02            -6.403363E+04
                 102.7800             9.216123E+02            -6.461919E+04
                 102.9600             9.206898E+02            -6.520369E+04
                 103.1400             9.197591E+02            -6.578711E+04
                 103.3200             9.188200E+02            -6.636947E+04
                 103.5000             9.178727E+02            -6.695075E+04
                 103.6800             9.169171E+02            -6.753095E+04
                 103.8600             9.159533E+02            -6.811007E+04
                 104.0400             9.149812E+02            -6.868811E+04
                 104.2200             9.140010E+02            -6.926506E+04
                 104.4000             9.130125E+02            -6.984092E+04
                 104.5800             9.120159E+02            -7.041569E+04
                 104.7600             9.110112E+02            -7.098936E+04
                 104.9400             9.099982E+02            -7.156194E+04
                 105.1200             9.089772E+02            -7.213341E+04
                 105.3000             9.079480E+02            -7.270377E+04
                 105.4800             9.069108E+02            -7.327303E+04
                 105.6600             9.058654E+02            -7.384118E+04
                 105.8400             9.048120E+02            -7.440821E+04
                 106.0200             9.037506E+02            -7.497413E+04
                 106.2000             9.026811E+02            -7.553893E+04
                 106.3800             9.016036E+02            -7.610261E+04
                 106.5600             9.005180E+02            -7.666516E+04
                 106.7400             8.994245E+02            -7.722659E+04
                 106.9200             8.983231E+02            -7.778689E+04
                 107.1000             8.972136E+02            -7.834605E+04
                 107.2800             8.960963E+02            -7.890408E+04
                 107.4600             8.949710E+02            -7.946097E+04
                 107.6400             8.938378E+02            -8.001672E+04
                 107.8200             8.926967E+02            -8.057132E+04
