                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.712634E-01             6.519298E-02             1.038303E+00             1.907571E+01             1.688641E+01             2.762007E-03             1.907295E+01             5.200353E+01             0.000000E+00
                   0.1800             5.049379E-01             6.519219E-02             1.015099E+00             1.907565E+01             1.672813E+01             2.767006E-03             1.907289E+01             5.200353E+01             0.000000E+00
                   0.3600             4.247736E-01             6.518959E-02             1.017148E+00             1.907541E+01             1.679227E+01             2.781995E-03             1.907263E+01             5.200353E+01             0.000000E+00
                   0.5400             3.446504E-01             6.518525E-02             1.019450E+00             1.907500E+01             1.686569E+01             2.806975E-03             1.907219E+01             5.200353E+01             0.000000E+00
                   0.7200             2.645946E-01             6.517919E-02             1.021996E+00             1.907442E+01             1.694809E+01             2.841945E-03             1.907158E+01             5.200353E+01             0.000000E+00
                   0.9000             1.846442E-01             6.517138E-02             1.024777E+00             1.907368E+01             1.703912E+01             2.886904E-03             1.907079E+01             5.200353E+01             0.000000E+00
                   1.0800             1.048149E-01             6.516185E-02             1.027788E+00             1.907277E+01             1.713848E+01             2.941848E-03             1.906983E+01             5.200353E+01             0.000000E+00
                   1.2600             2.510049E-02             6.515058E-02             1.031024E+00             1.907170E+01             1.724585E+01             3.006776E-03             1.906869E+01             5.200353E+01             0.000000E+00
                   1.4400             5.447428E-02             6.513759E-02             1.034481E+00             1.907046E+01             1.736090E+01             3.081682E-03             1.906738E+01             5.200353E+01             0.000000E+00
                   1.6200             1.339012E-01             6.512286E-02             1.038154E+00             1.906906E+01             1.748330E+01             3.166565E-03             1.906590E+01             5.200353E+01             0.000000E+00
                   1.8000             2.131654E-01             6.510640E-02             1.042039E+00             1.906750E+01             1.761273E+01             3.261418E-03             1.906424E+01             5.200353E+01             0.000000E+00
                   1.9800             2.922674E-01             6.508821E-02             1.046133E+00             1.906577E+01             1.774888E+01             3.366237E-03             1.906240E+01             5.200353E+01             0.000000E+00
                   2.1600             3.711895E-01             6.506830E-02             1.050432E+00             1.906388E+01             1.789141E+01             3.481016E-03             1.906040E+01             5.200353E+01             0.000000E+00
                   2.3400             4.499278E-01             6.504666E-02             1.054932E+00             1.906182E+01             1.804002E+01             3.605749E-03             1.905821E+01             5.200353E+01             0.000000E+00
                   2.5200             5.284709E-01             6.502330E-02             1.059629E+00             1.905960E+01             1.819440E+01             3.740430E-03             1.905586E+01             5.200353E+01             0.000000E+00
                   2.7000             6.068103E-01             6.499821E-02             1.064519E+00             1.905722E+01             1.835426E+01             3.885051E-03             1.905333E+01             5.200353E+01             0.000000E+00
                   2.8800             6.849399E-01             6.497140E-02             1.069599E+00             1.905467E+01             1.851930E+01             4.039604E-03             1.905063E+01             5.200353E+01             0.000000E+00
                   3.0600             7.628489E-01             6.494287E-02             1.074864E+00             1.905196E+01             1.868924E+01             4.204081E-03             1.904775E+01             5.200353E+01             0.000000E+00
                   3.2400             8.405320E-01             6.491262E-02             1.080310E+00             1.904908E+01             1.886383E+01             4.378474E-03             1.904471E+01             5.200353E+01             0.000000E+00
                   3.4200             9.179828E-01             6.488066E-02             1.085933E+00             1.904605E+01             1.904280E+01             4.562773E-03             1.904149E+01             5.200353E+01             0.000000E+00
                   3.6000             9.951941E-01             6.484698E-02             1.091729E+00             1.904285E+01             1.922590E+01             4.756968E-03             1.903809E+01             5.200353E+01             0.000000E+00
                   3.7800             1.072160E+00             6.481159E-02             1.097693E+00             1.903949E+01             1.941291E+01             4.961048E-03             1.903453E+01             5.200353E+01             0.000000E+00
                   3.9600             1.148880E+00             6.477449E-02             1.103822E+00             1.903597E+01             1.960360E+01             5.175004E-03             1.903079E+01             5.200353E+01             0.000000E+00
                   4.1400             1.225353E+00             6.473569E-02             1.110109E+00             1.903228E+01             1.979775E+01             5.398822E-03             1.902689E+01             5.200353E+01             0.000000E+00
                   4.3200             1.301593E+00             6.469518E-02             1.116548E+00             1.902844E+01             1.999517E+01             5.632493E-03             1.902281E+01             5.200353E+01             0.000000E+00
                   4.5000             1.377638E+00             6.465296E-02             1.123132E+00             1.902443E+01             2.019565E+01             5.876002E-03             1.901856E+01             5.200353E+01             0.000000E+00
                   4.6800             1.453536E+00             6.460905E-02             1.129850E+00             1.902027E+01             2.039903E+01             6.129337E-03             1.901414E+01             5.200353E+01             0.000000E+00
                   4.8600             1.529302E+00             6.456344E-02             1.136698E+00             1.901594E+01             2.060513E+01             6.392484E-03             1.900955E+01             5.200353E+01             0.000000E+00
                   5.0400             1.604938E+00             6.451614E-02             1.143672E+00             1.901145E+01             2.081380E+01             6.665429E-03             1.900479E+01             5.200353E+01             0.000000E+00
                   5.2200             1.680445E+00             6.446714E-02             1.150769E+00             1.900681E+01             2.102491E+01             6.948158E-03             1.899986E+01             5.200353E+01             0.000000E+00
                   5.4000             1.755825E+00             6.441646E-02             1.157985E+00             1.900200E+01             2.123830E+01             7.240656E-03             1.899476E+01             5.200353E+01             0.000000E+00
