                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             6.893799E-02             9.855845E-04             2.965280E-06             3.248025E-05             1.021030E-03             4.572661E-01             5.176975E-02             4.582872E-01
                   0.1800             6.829190E-02            -3.020800E-03            -9.088524E-06             4.213947E-04            -2.608494E-03             4.560250E-01             5.164984E-02             4.534165E-01
                   0.3600             6.855384E-02            -5.967270E-03            -1.795337E-05             7.364010E-04            -5.248822E-03             4.559613E-01             5.165048E-02             4.507124E-01
                   0.5400             6.885381E-02            -8.913885E-03            -2.681854E-05             1.051399E-03            -7.889304E-03             4.559379E-01             5.164887E-02             4.480486E-01
                   0.7200             6.919051E-02            -1.186033E-02            -3.568305E-05             1.366420E-03            -1.052960E-02             4.559575E-01             5.164902E-02             4.454279E-01
                   0.9000             6.956258E-02            -1.480583E-02            -4.454448E-05             1.681484E-03            -1.316889E-02             4.560129E-01             5.164507E-02             4.428440E-01
                   1.0800             6.996869E-02            -1.775017E-02            -5.340221E-05             1.996609E-03            -1.580697E-02             4.561142E-01             5.164855E-02             4.403072E-01
                   1.2600             7.040763E-02            -2.069379E-02            -6.225743E-05             2.311805E-03            -1.844425E-02             4.562475E-01             5.164702E-02             4.378032E-01
                   1.4400             7.087802E-02            -2.363613E-02            -7.110842E-05             2.627087E-03            -2.108015E-02             4.569103E-01             5.164649E-02             4.358301E-01
                   1.6200             7.137855E-02            -2.657709E-02            -7.995487E-05             2.942468E-03            -2.371458E-02             4.578340E-01             5.164701E-02             4.341194E-01
                   1.8000             7.190785E-02            -2.951636E-02            -8.879577E-05             3.257960E-03            -2.634720E-02             4.587815E-01             5.164009E-02             4.324343E-01
                   1.9800             7.246468E-02            -3.245409E-02            -9.763151E-05             3.573579E-03            -2.897814E-02             4.597680E-01             5.164223E-02             4.307898E-01
                   2.1600             7.304769E-02            -3.538985E-02            -1.064608E-04             3.889343E-03            -3.160697E-02             4.607838E-01             5.164547E-02             4.291768E-01
                   2.3400             7.365564E-02            -3.832363E-02            -1.152834E-04             4.205268E-03            -3.423364E-02             4.618174E-01             5.163973E-02             4.275838E-01
                   2.5200             7.428726E-02            -4.125516E-02            -1.240986E-04             4.521376E-03            -3.685788E-02             4.628871E-01             5.164466E-02             4.260292E-01
                   2.7000             7.494135E-02            -4.418428E-02            -1.329059E-04             4.837688E-03            -3.947949E-02             4.639707E-01             5.163957E-02             4.244912E-01
                   2.8800             7.561674E-02            -4.711087E-02            -1.417048E-04             5.154228E-03            -4.209835E-02             4.650771E-01             5.163455E-02             4.229787E-01
                   3.0600             7.631228E-02            -5.003468E-02            -1.504944E-04             5.471020E-03            -4.471416E-02             4.662169E-01             5.164179E-02             4.215027E-01
                   3.2400             7.702689E-02            -5.295560E-02            -1.592745E-04             5.788090E-03            -4.732678E-02             4.673652E-01             5.163743E-02             4.200384E-01
                   3.4200             7.775954E-02            -5.587347E-02            -1.680445E-04             6.105465E-03            -4.993605E-02             4.685324E-01             5.163315E-02             4.185964E-01
                   3.6000             7.850922E-02            -5.878810E-02            -1.768038E-04             6.423172E-03            -5.254173E-02             4.697311E-01             5.164269E-02             4.171894E-01
                   3.7800             7.927497E-02            -6.169930E-02            -1.855518E-04             6.741237E-03            -5.514361E-02             4.709332E-01             5.163906E-02             4.157896E-01
                   3.9600             8.005590E-02            -6.460695E-02            -1.942880E-04             7.059684E-03            -5.774155E-02             4.721509E-01             5.163549E-02             4.144094E-01
                   4.1400             8.085112E-02            -6.751083E-02            -2.030117E-04             7.378525E-03            -6.033532E-02             4.733832E-01             5.163199E-02             4.130479E-01
                   4.3200             8.165983E-02            -7.041082E-02            -2.117225E-04             7.697746E-03            -6.292480E-02             4.746293E-01             5.162856E-02             4.117045E-01
                   4.5000             8.248122E-02            -7.330671E-02            -2.204198E-04             8.017262E-03            -6.550987E-02             4.758883E-01             5.162518E-02             4.103784E-01
                   4.6800             8.331458E-02            -7.619837E-02            -2.291031E-04             8.336959E-03            -6.809051E-02             4.771765E-01             5.163875E-02             4.090860E-01
                   4.8600             8.415923E-02            -7.908561E-02            -2.377718E-04             8.656797E-03            -7.066659E-02             4.784600E-01             5.163601E-02             4.077934E-01
                   5.0400             8.501457E-02            -8.196828E-02            -2.464254E-04             8.976769E-03            -7.323794E-02             4.797545E-01             5.163332E-02             4.065165E-01
                   5.2200             8.587999E-02            -8.484620E-02            -2.550632E-04             9.296872E-03            -7.580439E-02             4.810592E-01             5.163069E-02             4.052548E-01
                   5.4000             8.675495E-02            -8.771921E-02            -2.636849E-04             9.617103E-03            -7.836579E-02             4.823736E-01             5.162812E-02             4.040078E-01
                   5.5800             8.763893E-02            -9.058714E-02            -2.722897E-04             9.937456E-03            -8.092197E-02             4.836971E-01             5.162561E-02             4.027751E-01
