                   Degree             gamma_1[rad]        dgammadt_1[rad/s]      dgammadtt_1[rad/s2]
                  19.6200            -3.604132E-02            -2.204403E+01             2.324724E+03
                  19.8000            -3.635436E-02            -2.201086E+01             2.344021E+03
                  19.9800            -3.666692E-02            -2.197742E+01             2.363265E+03
                  20.1600            -3.697901E-02            -2.194371E+01             2.382456E+03
                  20.3400            -3.729062E-02            -2.190972E+01             2.401593E+03
                  20.5200            -3.760174E-02            -2.187546E+01             2.420676E+03
                  20.7000            -3.791237E-02            -2.184093E+01             2.439704E+03
                  20.8800            -3.822251E-02            -2.180613E+01             2.458677E+03
                  21.0600            -3.853216E-02            -2.177107E+01             2.477595E+03
                  21.2400            -3.884130E-02            -2.173573E+01             2.496458E+03
                  21.4200            -3.914994E-02            -2.170012E+01             2.515264E+03
                  21.6000            -3.945807E-02            -2.166425E+01             2.534014E+03
                  21.7800            -3.976569E-02            -2.162811E+01             2.552707E+03
                  21.9600            -4.007280E-02            -2.159171E+01             2.571343E+03
                  22.1400            -4.037938E-02            -2.155504E+01             2.589922E+03
                  22.3200            -4.068545E-02            -2.151811E+01             2.608442E+03
                  22.5000            -4.099098E-02            -2.148092E+01             2.626905E+03
                  22.6800            -4.129599E-02            -2.144346E+01             2.645309E+03
                  22.8600            -4.160046E-02            -2.140574E+01             2.663655E+03
                  23.0400            -4.190439E-02            -2.136777E+01             2.681941E+03
                  23.2200            -4.220778E-02            -2.132953E+01             2.700168E+03
                  23.4000            -4.251063E-02            -2.129104E+01             2.718335E+03
                  23.5800            -4.281293E-02            -2.125228E+01             2.736442E+03
                  23.7600            -4.311467E-02            -2.121327E+01             2.754489E+03
                  23.9400            -4.341586E-02            -2.117401E+01             2.772474E+03
                  24.1200            -4.371649E-02            -2.113448E+01             2.790399E+03
                  24.3000            -4.401656E-02            -2.109471E+01             2.808262E+03
                  24.4800            -4.431605E-02            -2.105468E+01             2.826064E+03
                  24.6600            -4.461498E-02            -2.101440E+01             2.843803E+03
                  24.8400            -4.491334E-02            -2.097386E+01             2.861481E+03
                  25.0200            -4.521111E-02            -2.093308E+01             2.879095E+03
                  25.2000            -4.550831E-02            -2.089205E+01             2.896647E+03
                  25.3800            -4.580492E-02            -2.085076E+01             2.914135E+03
                  25.5600            -4.610094E-02            -2.080923E+01             2.931560E+03
                  25.7400            -4.639637E-02            -2.076745E+01             2.948921E+03
                  25.9200            -4.669120E-02            -2.072543E+01             2.966218E+03
                  26.1000            -4.698543E-02            -2.068316E+01             2.983451E+03
                  26.2800            -4.727907E-02            -2.064064E+01             3.000619E+03
                  26.4600            -4.757209E-02            -2.059788E+01             3.017722E+03
                  26.6400            -4.786451E-02            -2.055488E+01             3.034760E+03
                  26.8200            -4.815631E-02            -2.051164E+01             3.051732E+03
                  27.0000            -4.844750E-02            -2.046816E+01             3.068639E+03
                  27.1800            -4.873807E-02            -2.042444E+01             3.085479E+03
                  27.3600            -4.902802E-02            -2.038047E+01             3.102254E+03
                  27.5400            -4.931733E-02            -2.033627E+01             3.118961E+03
                  27.7200            -4.960602E-02            -2.029184E+01             3.135602E+03
                  27.9000            -4.989408E-02            -2.024716E+01             3.152176E+03
                  28.0800            -5.018150E-02            -2.020226E+01             3.168683E+03
                  28.2600            -5.046828E-02            -2.015711E+01             3.185122E+03
                  28.4400            -5.075441E-02            -2.011174E+01             3.201493E+03
                  28.6200            -5.103990E-02            -2.006613E+01             3.217796E+03
                  28.8000            -5.132474E-02            -2.002029E+01             3.234030E+03
                  28.9800            -5.160893E-02            -1.997422E+01             3.250197E+03
                  29.1600            -5.189246E-02            -1.992793E+01             3.266294E+03
                  29.3400            -5.217533E-02            -1.988140E+01             3.282322E+03
                  29.5200            -5.245754E-02            -1.983464E+01             3.298282E+03
                  29.7000            -5.273908E-02            -1.978766E+01             3.314171E+03
                  29.8800            -5.301995E-02            -1.974046E+01             3.329991E+03
                  30.0600            -5.330015E-02            -1.969303E+01             3.345741E+03
                  30.2400            -5.357968E-02            -1.964538E+01             3.361421E+03
                  30.4200            -5.385852E-02            -1.959750E+01             3.377031E+03
                  30.6000            -5.413669E-02            -1.954940E+01             3.392570E+03
                  30.7800            -5.441417E-02            -1.950109E+01             3.408038E+03
                  30.9600            -5.469096E-02            -1.945255E+01             3.423436E+03
                  31.1400            -5.496706E-02            -1.940380E+01             3.438762E+03
                  31.3200            -5.524246E-02            -1.935482E+01             3.454017E+03
                  31.5000            -5.551717E-02            -1.930563E+01             3.469200E+03
                  31.6800            -5.579118E-02            -1.925623E+01             3.484312E+03
                  31.8600            -5.606448E-02            -1.920661E+01             3.499351E+03
                  32.0400            -5.633708E-02            -1.915678E+01             3.514319E+03
                  32.2200            -5.660896E-02            -1.910674E+01             3.529214E+03
                  32.4000            -5.688014E-02            -1.905648E+01             3.544037E+03
                  32.5800            -5.715060E-02            -1.900602E+01             3.558787E+03
                  32.7600            -5.742034E-02            -1.895534E+01             3.573464E+03
                  32.9400            -5.768935E-02            -1.890446E+01             3.588068E+03
                  33.1200            -5.795765E-02            -1.885337E+01             3.602599E+03
                  33.3000            -5.822521E-02            -1.880208E+01             3.617056E+03
                  33.4800            -5.849205E-02            -1.875058E+01             3.631440E+03
                  33.6600            -5.875815E-02            -1.869887E+01             3.645751E+03
                  33.8400            -5.902352E-02            -1.864697E+01             3.659987E+03
                  34.0200            -5.928815E-02            -1.859486E+01             3.674150E+03
                  34.2000            -5.955203E-02            -1.854255E+01             3.688238E+03
                  34.3800            -5.981517E-02            -1.849004E+01             3.702252E+03
                  34.5600            -6.007756E-02            -1.843733E+01             3.716192E+03
                  34.7400            -6.033921E-02            -1.838442E+01             3.730057E+03
                  34.9200            -6.060010E-02            -1.833132E+01             3.743848E+03
                  35.1000            -6.086023E-02            -1.827803E+01             3.757563E+03
                  35.2800            -6.111960E-02            -1.822453E+01             3.771204E+03
                  35.4600            -6.137821E-02            -1.817085E+01             3.784769E+03
                  35.6400            -6.163606E-02            -1.811697E+01             3.798260E+03
                  35.8200            -6.189314E-02            -1.806290E+01             3.811674E+03
                  36.0000            -6.214946E-02            -1.800864E+01             3.825014E+03
                  36.1800            -6.240500E-02            -1.795420E+01             3.838278E+03
                  36.3600            -6.265976E-02            -1.789956E+01             3.851466E+03
                  36.5400            -6.291375E-02            -1.784474E+01             3.864578E+03
                  36.7200            -6.316695E-02            -1.778973E+01             3.877614E+03
                  36.9000            -6.341937E-02            -1.773453E+01             3.890574E+03
                  37.0800            -6.367101E-02            -1.767916E+01             3.903458E+03
                  37.2600            -6.392186E-02            -1.762360E+01             3.916266E+03
                  37.4400            -6.417192E-02            -1.756786E+01             3.928998E+03
                  37.6200            -6.442118E-02            -1.751193E+01             3.941653E+03
                  37.8000            -6.466965E-02            -1.745583E+01             3.954231E+03
                  37.9800            -6.491732E-02            -1.739955E+01             3.966733E+03
                  38.1600            -6.516419E-02            -1.734310E+01             3.979158E+03
                  38.3400            -6.541025E-02            -1.728647E+01             3.991506E+03
                  38.5200            -6.565551E-02            -1.722966E+01             4.003778E+03
                  38.7000            -6.589996E-02            -1.717268E+01             4.015972E+03
                  38.8800            -6.614360E-02            -1.711552E+01             4.028090E+03
                  39.0600            -6.638643E-02            -1.705820E+01             4.040130E+03
                  39.2400            -6.662844E-02            -1.700070E+01             4.052093E+03
                  39.4200            -6.686963E-02            -1.694304E+01             4.063979E+03
                  39.6000            -6.711000E-02            -1.688520E+01             4.075787E+03
                  39.7800            -6.734955E-02            -1.682720E+01             4.087518E+03
                  39.9600            -6.758828E-02            -1.676903E+01             4.099172E+03
                  40.1400            -6.782617E-02            -1.671070E+01             4.110748E+03
                  40.3200            -6.806324E-02            -1.665220E+01             4.122247E+03
                  40.5000            -6.829947E-02            -1.659354E+01             4.133668E+03
                  40.6800            -6.853487E-02            -1.653472E+01             4.145011E+03
                  40.8600            -6.876943E-02            -1.647574E+01             4.156277E+03
                  41.0400            -6.900315E-02            -1.641660E+01             4.167465E+03
                  41.2200            -6.923603E-02            -1.635730E+01             4.178575E+03
                  41.4000            -6.946806E-02            -1.629784E+01             4.189607E+03
                  41.5800            -6.969925E-02            -1.623823E+01             4.200562E+03
                  41.7600            -6.992959E-02            -1.617846E+01             4.211438E+03
                  41.9400            -7.015908E-02            -1.611854E+01             4.222237E+03
                  42.1200            -7.038772E-02            -1.605846E+01             4.232958E+03
                  42.3000            -7.061551E-02            -1.599823E+01             4.243600E+03
                  42.4800            -7.084243E-02            -1.593785E+01             4.254165E+03
                  42.6600            -7.106850E-02            -1.587733E+01             4.264652E+03
                  42.8400            -7.129371E-02            -1.581665E+01             4.275061E+03
                  43.0200            -7.151805E-02            -1.575583E+01             4.285391E+03
                  43.2000            -7.174153E-02            -1.569486E+01             4.295644E+03
                  43.3800            -7.196414E-02            -1.563374E+01             4.305819E+03
                  43.5600            -7.218588E-02            -1.557248E+01             4.315915E+03
                  43.7400            -7.240675E-02            -1.551108E+01             4.325933E+03
                  43.9200            -7.262674E-02            -1.544953E+01             4.335874E+03
                  44.1000            -7.284586E-02            -1.538785E+01             4.345736E+03
                  44.2800            -7.306410E-02            -1.532602E+01             4.355520E+03
                  44.4600            -7.328146E-02            -1.526406E+01             4.365226E+03
                  44.6400            -7.349794E-02            -1.520196E+01             4.374854E+03
                  44.8200            -7.371354E-02            -1.513972E+01             4.384405E+03
                  45.0000            -7.392825E-02            -1.507735E+01             4.393877E+03
                  45.1800            -7.414208E-02            -1.501485E+01             4.403271E+03
                  45.3600            -7.435501E-02            -1.495221E+01             4.412587E+03
                  45.5400            -7.456706E-02            -1.488944E+01             4.421825E+03
                  45.7200            -7.477821E-02            -1.482653E+01             4.430985E+03
                  45.9000            -7.498846E-02            -1.476350E+01             4.440067E+03
                  46.0800            -7.519782E-02            -1.470034E+01             4.449071E+03
                  46.2600            -7.540628E-02            -1.463706E+01             4.457997E+03
                  46.4400            -7.561385E-02            -1.457364E+01             4.466846E+03
                  46.6200            -7.582050E-02            -1.451010E+01             4.475616E+03
                  46.8000            -7.602626E-02            -1.444644E+01             4.484309E+03
                  46.9800            -7.623111E-02            -1.438265E+01             4.492925E+03
                  47.1600            -7.643505E-02            -1.431875E+01             4.501462E+03
                  47.3400            -7.663808E-02            -1.425472E+01             4.509922E+03
                  47.5200            -7.684020E-02            -1.419057E+01             4.518304E+03
                  47.7000            -7.704141E-02            -1.412630E+01             4.526609E+03
                  47.8800            -7.724171E-02            -1.406192E+01             4.534836E+03
                  48.0600            -7.744109E-02            -1.399742E+01             4.542986E+03
                  48.2400            -7.763955E-02            -1.393280E+01             4.551058E+03
                  48.4200            -7.783709E-02            -1.386807E+01             4.559053E+03
                  48.6000            -7.803372E-02            -1.380323E+01             4.566971E+03
                  48.7800            -7.822942E-02            -1.373827E+01             4.574812E+03
                  48.9600            -7.842419E-02            -1.367320E+01             4.582575E+03
                  49.1400            -7.861804E-02            -1.360803E+01             4.590261E+03
                  49.3200            -7.881097E-02            -1.354274E+01             4.597870E+03
                  49.5000            -7.900296E-02            -1.347735E+01             4.605403E+03
                  49.6800            -7.919403E-02            -1.341185E+01             4.612858E+03
                  49.8600            -7.938416E-02            -1.334625E+01             4.620237E+03
                  50.0400            -7.957336E-02            -1.328054E+01             4.627539E+03
                  50.2200            -7.976163E-02            -1.321473E+01             4.634764E+03
                  50.4000            -7.994896E-02            -1.314881E+01             4.641913E+03
                  50.5800            -8.013535E-02            -1.308280E+01             4.648985E+03
                  50.7600            -8.032080E-02            -1.301668E+01             4.655980E+03
                  50.9400            -8.050532E-02            -1.295047E+01             4.662900E+03
                  51.1200            -8.068889E-02            -1.288416E+01             4.669743E+03
                  51.3000            -8.087152E-02            -1.281775E+01             4.676510E+03
                  51.4800            -8.105320E-02            -1.275124E+01             4.683201E+03
                  51.6600            -8.123394E-02            -1.268464E+01             4.689816E+03
                  51.8400            -8.141373E-02            -1.261795E+01             4.696355E+03
                  52.0200            -8.159257E-02            -1.255117E+01             4.702819E+03
                  52.2000            -8.177047E-02            -1.248429E+01             4.709206E+03
                  52.3800            -8.194741E-02            -1.241732E+01             4.715519E+03
                  52.5600            -8.212340E-02            -1.235027E+01             4.721755E+03
                  52.7400            -8.229843E-02            -1.228312E+01             4.727917E+03
                  52.9200            -8.247251E-02            -1.221589E+01             4.734003E+03
                  53.1000            -8.264564E-02            -1.214858E+01             4.740014E+03
                  53.2800            -8.281781E-02            -1.208117E+01             4.745950E+03
                  53.4600            -8.298902E-02            -1.201369E+01             4.751811E+03
                  53.6400            -8.315927E-02            -1.194612E+01             4.757597E+03
                  53.8200            -8.332856E-02            -1.187847E+01             4.763308E+03
                  54.0000            -8.349688E-02            -1.181074E+01             4.768945E+03
                  54.1800            -8.366425E-02            -1.174293E+01             4.774508E+03
                  54.3600            -8.383065E-02            -1.167504E+01             4.779996E+03
                  54.5400            -8.399608E-02            -1.160707E+01             4.785410E+03
                  54.7200            -8.416055E-02            -1.153903E+01             4.790749E+03
                  54.9000            -8.432405E-02            -1.147091E+01             4.796015E+03
                  55.0800            -8.448658E-02            -1.140272E+01             4.801207E+03
                  55.2600            -8.464814E-02            -1.133445E+01             4.806325E+03
                  55.4400            -8.480873E-02            -1.126612E+01             4.811370E+03
                  55.6200            -8.496835E-02            -1.119771E+01             4.816341E+03
                  55.8000            -8.512700E-02            -1.112923E+01             4.821239E+03
                  55.9800            -8.528468E-02            -1.106068E+01             4.826064E+03
                  56.1600            -8.544137E-02            -1.099206E+01             4.830815E+03
                  56.3400            -8.559710E-02            -1.092338E+01             4.835494E+03
                  56.5200            -8.575184E-02            -1.085463E+01             4.840100E+03
                  56.7000            -8.590561E-02            -1.078581E+01             4.844634E+03
                  56.8800            -8.605840E-02            -1.071693E+01             4.849094E+03
                  57.0600            -8.621022E-02            -1.064799E+01             4.853483E+03
                  57.2400            -8.636105E-02            -1.057899E+01             4.857799E+03
                  57.4200            -8.651090E-02            -1.050993E+01             4.862043E+03
                  57.6000            -8.665977E-02            -1.044080E+01             4.866216E+03
                  57.7800            -8.680765E-02            -1.037162E+01             4.870316E+03
                  57.9600            -8.695455E-02            -1.030238E+01             4.874345E+03
                  58.1400            -8.710047E-02            -1.023308E+01             4.878303E+03
                  58.3200            -8.724540E-02            -1.016373E+01             4.882189E+03
                  58.5000            -8.738935E-02            -1.009432E+01             4.886004E+03
                  58.6800            -8.753231E-02            -1.002486E+01             4.889748E+03
                  58.8600            -8.767428E-02            -9.955343E+00             4.893422E+03
                  59.0400            -8.781526E-02            -9.885777E+00             4.897024E+03
                  59.2200            -8.795526E-02            -9.816160E+00             4.900556E+03
                  59.4000            -8.809426E-02            -9.746493E+00             4.904018E+03
                  59.5800            -8.823228E-02            -9.676778E+00             4.907409E+03
                  59.7600            -8.836930E-02            -9.607015E+00             4.910731E+03
                  59.9400            -8.850534E-02            -9.537205E+00             4.913983E+03
                  60.1200            -8.864037E-02            -9.467350E+00             4.917164E+03
                  60.3000            -8.877442E-02            -9.397449E+00             4.920277E+03
                  60.4800            -8.890747E-02            -9.327505E+00             4.923320E+03
                  60.6600            -8.903953E-02            -9.257519E+00             4.926294E+03
                  60.8400            -8.917060E-02            -9.187490E+00             4.929199E+03
                  61.0200            -8.930066E-02            -9.117421E+00             4.932034E+03
                  61.2000            -8.942974E-02            -9.047311E+00             4.934802E+03
                  61.3800            -8.955781E-02            -8.977163E+00             4.937501E+03
                  61.5600            -8.968489E-02            -8.906977E+00             4.940131E+03
                  61.7400            -8.981097E-02            -8.836754E+00             4.942693E+03
                  61.9200            -8.993605E-02            -8.766495E+00             4.945188E+03
                  62.1000            -9.006014E-02            -8.696202E+00             4.947614E+03
                  62.2800            -9.018322E-02            -8.625874E+00             4.949973E+03
                  62.4600            -9.030531E-02            -8.555513E+00             4.952264E+03
                  62.6400            -9.042639E-02            -8.485120E+00             4.954489E+03
                  62.8200            -9.054647E-02            -8.414695E+00             4.956646E+03
                  63.0000            -9.066556E-02            -8.344241E+00             4.958736E+03
                  63.1800            -9.078364E-02            -8.273757E+00             4.960759E+03
                  63.3600            -9.090072E-02            -8.203245E+00             4.962716E+03
                  63.5400            -9.101680E-02            -8.132706E+00             4.964607E+03
                  63.7200            -9.113187E-02            -8.062140E+00             4.966432E+03
                  63.9000            -9.124594E-02            -7.991549E+00             4.968190E+03
                  64.0800            -9.135901E-02            -7.920933E+00             4.969883E+03
                  64.2600            -9.147108E-02            -7.850294E+00             4.971510E+03
                  64.4400            -9.158214E-02            -7.779631E+00             4.973072E+03
                  64.6200            -9.169219E-02            -7.708948E+00             4.974568E+03
                  64.8000            -9.180124E-02            -7.638243E+00             4.976000E+03
                  64.9800            -9.190929E-02            -7.567518E+00             4.977366E+03
                  65.1600            -9.201633E-02            -7.496775E+00             4.978668E+03
                  65.3400            -9.212237E-02            -7.426013E+00             4.979906E+03
                  65.5200            -9.222740E-02            -7.355234E+00             4.981079E+03
                  65.7000            -9.233142E-02            -7.284439E+00             4.982189E+03
                  65.8800            -9.243444E-02            -7.213629E+00             4.983234E+03
                  66.0600            -9.253645E-02            -7.142804E+00             4.984216E+03
                  66.2400            -9.263746E-02            -7.071966E+00             4.985134E+03
                  66.4200            -9.273745E-02            -7.001115E+00             4.985989E+03
                  66.6000            -9.283645E-02            -6.930252E+00             4.986781E+03
                  66.7800            -9.293443E-02            -6.859378E+00             4.987510E+03
                  66.9600            -9.303141E-02            -6.788495E+00             4.988177E+03
                  67.1400            -9.312738E-02            -6.717603E+00             4.988781E+03
                  67.3200            -9.322234E-02            -6.646702E+00             4.989323E+03
                  67.5000            -9.331629E-02            -6.575794E+00             4.989803E+03
                  67.6800            -9.340924E-02            -6.504880E+00             4.990220E+03
                  67.8600            -9.350118E-02            -6.433960E+00             4.990577E+03
                  68.0400            -9.359211E-02            -6.363035E+00             4.990871E+03
                  68.2200            -9.368203E-02            -6.292107E+00             4.991105E+03
                  68.4000            -9.377095E-02            -6.221176E+00             4.991277E+03
                  68.5800            -9.385885E-02            -6.150242E+00             4.991389E+03
                  68.7600            -9.394575E-02            -6.079308E+00             4.991440E+03
                  68.9400            -9.403164E-02            -6.008373E+00             4.991431E+03
                  69.1200            -9.411653E-02            -5.937439E+00             4.991361E+03
                  69.3000            -9.420040E-02            -5.866506E+00             4.991231E+03
                  69.4800            -9.428327E-02            -5.795576E+00             4.991042E+03
                  69.6600            -9.436512E-02            -5.724648E+00             4.990793E+03
                  69.8400            -9.444598E-02            -5.653725E+00             4.990484E+03
                  70.0200            -9.452582E-02            -5.582806E+00             4.990117E+03
                  70.2000            -9.460465E-02            -5.511893E+00             4.989690E+03
                  70.3800            -9.468248E-02            -5.440986E+00             4.989205E+03
                  70.5600            -9.475930E-02            -5.370087E+00             4.988661E+03
                  70.7400            -9.483511E-02            -5.299196E+00             4.988059E+03
                  70.9200            -9.490992E-02            -5.228313E+00             4.987399E+03
                  71.1000            -9.498371E-02            -5.157441E+00             4.986681E+03
                  71.2800            -9.505650E-02            -5.086579E+00             4.985905E+03
                  71.4600            -9.512829E-02            -5.015729E+00             4.985071E+03
                  71.6400            -9.519906E-02            -4.944890E+00             4.984181E+03
                  71.8200            -9.526883E-02            -4.874065E+00             4.983233E+03
                  72.0000            -9.533760E-02            -4.803254E+00             4.982228E+03
                  72.1800            -9.540535E-02            -4.732457E+00             4.981167E+03
                  72.3600            -9.547211E-02            -4.661676E+00             4.980049E+03
                  72.5400            -9.553785E-02            -4.590911E+00             4.978876E+03
                  72.7200            -9.560259E-02            -4.520163E+00             4.977646E+03
                  72.9000            -9.566633E-02            -4.449433E+00             4.976360E+03
                  73.0800            -9.572906E-02            -4.378721E+00             4.975019E+03
                  73.2600            -9.579078E-02            -4.308029E+00             4.973623E+03
                  73.4400            -9.585150E-02            -4.237357E+00             4.972171E+03
                  73.6200            -9.591122E-02            -4.166707E+00             4.970664E+03
                  73.8000            -9.596993E-02            -4.096078E+00             4.969103E+03
                  73.9800            -9.602764E-02            -4.025471E+00             4.967487E+03
                  74.1600            -9.608434E-02            -3.954888E+00             4.965817E+03
                  74.3400            -9.614005E-02            -3.884329E+00             4.964093E+03
                  74.5200            -9.619475E-02            -3.813795E+00             4.962315E+03
                  74.7000            -9.624844E-02            -3.743286E+00             4.960484E+03
                  74.8800            -9.630114E-02            -3.672804E+00             4.958599E+03
                  75.0600            -9.635283E-02            -3.602349E+00             4.956661E+03
                  75.2400            -9.640353E-02            -3.531922E+00             4.954670E+03
                  75.4200            -9.645322E-02            -3.461524E+00             4.952626E+03
                  75.6000            -9.650191E-02            -3.391155E+00             4.950529E+03
